n,knob_KNOB_HIST_SIZE,knob_KNOB_NUM_HIST,knob_KNOB_UNROLL_LLM,knob_KNOB_UNROLL_LP,knob_I_B,knob_KNOB_DATA_BLOCK_INTERLEAVE,obj1,obj2
2514,256,8,3,2,1,2,0.0017,7540
2515,256,8,3,3,1,1,0.0016,7124
2517,256,8,4,1,1,1,0.0014,7569
2518,256,8,4,1,1,2,0.0015,8003
2519,256,8,4,2,1,1,0.0016,7515
2521,256,8,4,3,1,1,0.0015,7212
2522,256,8,4,3,1,2,0.0015,6985
2523,256,8,5,1,1,1,0.0014,7546
2524,256,8,5,1,1,2,0.0016,7622
2525,256,8,5,2,1,1,0.0016,7413
2526,256,8,5,2,1,2,0.0013,7463
2527,256,8,5,3,1,1,0.0016,9337
2528,256,8,5,3,1,2,0.0015,7412
2531,256,8,6,2,1,1,0.0009,7616
2532,256,8,6,2,1,2,0.0010,7705
2533,256,8,6,3,1,1,0.0016,7087
2534,256,8,6,3,1,2,0.0017,7170
2535,256,8,7,1,1,1,0.0014,7034
2538,256,8,7,2,1,2,0.0009,7164
2539,256,8,7,3,1,1,0.0015,7316
2541,256,9,1,1,1,1,0.0023,7530
2542,256,9,1,1,1,2,0.0023,7145
2543,256,9,1,2,1,1,0.0021,7549
2544,256,9,1,2,1,2,0.0017,7264
2545,256,9,1,3,1,1,0.0019,7135
2546,256,9,1,3,1,2,0.0017,7142
2547,256,9,2,1,1,1,0.0020,7495
2551,256,9,2,3,1,1,0.0016,7637
2552,256,9,2,3,1,2,0.0017,7657
2553,256,9,3,1,1,1,0.0013,7524
2554,256,9,3,1,1,2,0.0015,7612
2556,256,9,3,2,1,2,0.0017,7540
2557,256,9,3,3,1,1,0.0016,7136
2559,256,9,4,1,1,1,0.0014,7569
2560,256,9,4,1,1,2,0.0015,8003
2561,256,9,4,2,1,1,0.0016,7515
2563,256,9,4,3,1,1,0.0015,7212
2564,256,9,4,3,1,2,0.0015,6985
2565,256,9,5,1,1,1,0.0014,7546
2566,256,9,5,1,1,2,0.0016,7613
2567,256,9,5,2,1,1,0.0016,7413
2568,256,9,5,2,1,2,0.0013,7463
2569,256,9,5,3,1,1,0.0016,9337
2570,256,9,5,3,1,2,0.0015,7412
2573,256,9,6,2,1,1,0.0009,7616
2574,256,9,6,2,1,2,0.0010,7705
2575,256,9,6,3,1,1,0.0016,7087
2576,256,9,6,3,1,2,0.0017,7170
2577,256,9,7,1,1,1,0.0014,7034
2579,256,9,7,2,1,1,0.0009,7676
2580,256,9,7,2,1,2,0.0009,7164
2581,256,9,7,3,1,1,0.0015,7316
2583,256,10,1,1,1,1,0.0023,7530
2584,256,10,1,1,1,2,0.0023,7145
2585,256,10,1,2,1,1,0.0021,7549
2586,256,10,1,2,1,2,0.0017,7264
2587,256,10,1,3,1,1,0.0019,7135
2588,256,10,1,3,1,2,0.0017,7127
2589,256,10,2,1,1,1,0.0020,7495
2592,256,10,2,2,1,2,0.0015,7180
2593,256,10,2,3,1,1,0.0016,7637
2594,256,10,2,3,1,2,0.0017,7657
2595,256,10,3,1,1,1,0.0013,7524
2596,256,10,3,1,1,2,0.0015,7612
2598,256,10,3,2,1,2,0.0017,7540
2599,256,10,3,3,1,1,0.0016,7124
2601,256,10,4,1,1,1,0.0014,7569
2602,256,10,4,1,1,2,0.0015,8003
2603,256,10,4,2,1,1,0.0016,7515
2605,256,10,4,3,1,1,0.0015,7212
2606,256,10,4,3,1,2,0.0015,6985
2607,256,10,5,1,1,1,0.0014,7546
2608,256,10,5,1,1,2,0.0016,7622
2609,256,10,5,2,1,1,0.0016,7413
2610,256,10,5,2,1,2,0.0013,7463
2611,256,10,5,3,1,1,0.0016,9337
2612,256,10,5,3,1,2,0.0015,7412
2615,256,10,6,2,1,1,0.0009,7616
2616,256,10,6,2,1,2,0.0010,7705
2617,256,10,6,3,1,1,0.0016,7087
2618,256,10,6,3,1,2,0.0017,7170
2619,256,10,7,1,1,1,0.0014,7034
2621,256,10,7,2,1,1,0.0009,7676
2622,256,10,7,2,1,2,0.0009,7164
2623,256,10,7,3,1,1,0.0015,7316
2625,256,11,1,1,1,1,0.0023,7530
2626,256,11,1,1,1,2,0.0023,7145
2627,256,11,1,2,1,1,0.0021,7549
2628,256,11,1,2,1,2,0.0017,7264
2629,256,11,1,3,1,1,0.0019,7135
2630,256,11,1,3,1,2,0.0017,7142
2631,256,11,2,1,1,1,0.0020,7495
2635,256,11,2,3,1,1,0.0016,7637
2636,256,11,2,3,1,2,0.0017,7657
2637,256,11,3,1,1,1,0.0013,7524
2638,256,11,3,1,1,2,0.0015,7612
2640,256,11,3,2,1,2,0.0017,7540
2641,256,11,3,3,1,1,0.0016,7124
2643,256,11,4,1,1,1,0.0014,7569
2644,256,11,4,1,1,2,0.0015,8003
2645,256,11,4,2,1,1,0.0016,7515
2647,256,11,4,3,1,1,0.0015,7212
2648,256,11,4,3,1,2,0.0015,6985
2649,256,11,5,1,1,1,0.0014,7546
2650,256,11,5,1,1,2,0.0016,7622
2651,256,11,5,2,1,1,0.0016,7413
2652,256,11,5,2,1,2,0.0013,7463
2653,256,11,5,3,1,1,0.0016,9337
2654,256,11,5,3,1,2,0.0015,7412
2657,256,11,6,2,1,1,0.0009,7616
2658,256,11,6,2,1,2,0.0010,7705
2659,256,11,6,3,1,1,0.0016,7087
2660,256,11,6,3,1,2,0.0017,7170
2661,256,11,7,1,1,1,0.0014,7034
2662,256,11,7,1,1,2,0.0016,7161
2663,256,11,7,2,1,1,0.0009,7676
2664,256,11,7,2,1,2,0.0009,7164
2665,256,11,7,3,1,1,0.0015,7316
2667,256,12,1,1,1,1,0.0023,7530
2669,256,12,1,2,1,1,0.0021,7549
2670,256,12,1,2,1,2,0.0017,7264
2671,256,12,1,3,1,1,0.0019,7135
2672,256,12,1,3,1,2,0.0017,7142
2673,256,12,2,1,1,1,0.0020,7495
2676,256,12,2,2,1,2,0.0015,7180
2677,256,12,2,3,1,1,0.0016,7637
2678,256,12,2,3,1,2,0.0017,7657
2679,256,12,3,1,1,1,0.0013,7524
2680,256,12,3,1,1,2,0.0015,7612
2682,256,12,3,2,1,2,0.0017,7540
2683,256,12,3,3,1,1,0.0016,7124
2685,256,12,4,1,1,1,0.0014,7569
2686,256,12,4,1,1,2,0.0015,8003
2687,256,12,4,2,1,1,0.0016,7515
2689,256,12,4,3,1,1,0.0015,7212
2690,256,12,4,3,1,2,0.0015,6985
2691,256,12,5,1,1,1,0.0014,7546
2692,256,12,5,1,1,2,0.0016,7622
2693,256,12,5,2,1,1,0.0016,7413
2694,256,12,5,2,1,2,0.0013,7463
2695,256,12,5,3,1,1,0.0016,9337
2699,256,12,6,2,1,1,0.0009,7616
2700,256,12,6,2,1,2,0.0010,7705
2701,256,12,6,3,1,1,0.0016,7087
2702,256,12,6,3,1,2,0.0017,7170
2703,256,12,7,1,1,1,0.0014,7034
2705,256,12,7,2,1,1,0.0009,7676
2706,256,12,7,2,1,2,0.0009,7164
2707,256,12,7,3,1,1,0.0015,7316
2709,256,13,1,1,1,1,0.0023,7530
2711,256,13,1,2,1,1,0.0021,7549
2712,256,13,1,2,1,2,0.0017,7264
2713,256,13,1,3,1,1,0.0019,7135
2714,256,13,1,3,1,2,0.0017,7142
2715,256,13,2,1,1,1,0.0020,7495
2719,256,13,2,3,1,1,0.0016,7637
2720,256,13,2,3,1,2,0.0017,7657
2721,256,13,3,1,1,1,0.0013,7524
2724,256,13,3,2,1,2,0.0017,7540
2725,256,13,3,3,1,1,0.0016,7124
2727,256,13,4,1,1,1,0.0014,7569
2728,256,13,4,1,1,2,0.0015,8003
2729,256,13,4,2,1,1,0.0016,7515
2731,256,13,4,3,1,1,0.0015,7212
2733,256,13,5,1,1,1,0.0014,7546
2734,256,13,5,1,1,2,0.0016,7622
2735,256,13,5,2,1,1,0.0016,7413
2736,256,13,5,2,1,2,0.0013,7463
2737,256,13,5,3,1,1,0.0016,9337
2738,256,13,5,3,1,2,0.0015,7412
2740,256,13,6,1,1,2,0.0013,7111
2741,256,13,6,2,1,1,0.0009,7616
2742,256,13,6,2,1,2,0.0010,7705
2744,256,13,6,3,1,2,0.0017,7170
2745,256,13,7,1,1,1,0.0014,7034
2747,256,13,7,2,1,1,0.0009,7676
2748,256,13,7,2,1,2,0.0009,7164
2749,256,13,7,3,1,1,0.0015,7316
2751,256,14,1,1,1,1,0.0023,7530
2752,256,14,1,1,1,2,0.0023,7145
2753,256,14,1,2,1,1,0.0021,7549
2754,256,14,1,2,1,2,0.0017,7264
2755,256,14,1,3,1,1,0.0019,7135
2756,256,14,1,3,1,2,0.0017,7142
2757,256,14,2,1,1,1,0.0020,7495
2761,256,14,2,3,1,1,0.0016,7637
2762,256,14,2,3,1,2,0.0017,7657
2763,256,14,3,1,1,1,0.0013,7524
2764,256,14,3,1,1,2,0.0015,7612
2766,256,14,3,2,1,2,0.0017,7540
2767,256,14,3,3,1,1,0.0016,7136
2769,256,14,4,1,1,1,0.0014,7569
2770,256,14,4,1,1,2,0.0015,8003
2771,256,14,4,2,1,1,0.0016,7515
2773,256,14,4,3,1,1,0.0015,7206
2774,256,14,4,3,1,2,0.0015,6985
2775,256,14,5,1,1,1,0.0014,7546
2776,256,14,5,1,1,2,0.0016,7622
2777,256,14,5,2,1,1,0.0016,7413
2778,256,14,5,2,1,2,0.0013,7463
2779,256,14,5,3,1,1,0.0016,9337
2780,256,14,5,3,1,2,0.0015,7412
2781,256,14,6,1,1,1,0.0013,7439
2783,256,14,6,2,1,1,0.0009,7616
2784,256,14,6,2,1,2,0.0010,7705
2785,256,14,6,3,1,1,0.0016,7087
2786,256,14,6,3,1,2,0.0017,7170
2787,256,14,7,1,1,1,0.0014,7034
2789,256,14,7,2,1,1,0.0009,7676
2790,256,14,7,2,1,2,0.0009,7164
2791,256,14,7,3,1,1,0.0014,7330
2793,256,15,1,1,1,1,0.0023,7530
2794,256,15,1,1,1,2,0.0023,7145
2795,256,15,1,2,1,1,0.0021,7549
2796,256,15,1,2,1,2,0.0017,7264
2797,256,15,1,3,1,1,0.0019,7135
2798,256,15,1,3,1,2,0.0017,7142
2799,256,15,2,1,1,1,0.0020,7495
2803,256,15,2,3,1,1,0.0016,7637
2804,256,15,2,3,1,2,0.0017,7657
2805,256,15,3,1,1,1,0.0014,7538
2806,256,15,3,1,1,2,0.0015,7612
2808,256,15,3,2,1,2,0.0017,7540
2809,256,15,3,3,1,1,0.0016,7124
2811,256,15,4,1,1,1,0.0014,7569
2812,256,15,4,1,1,2,0.0015,8003
2813,256,15,4,2,1,1,0.0016,7515
2815,256,15,4,3,1,1,0.0015,7212
2817,256,15,5,1,1,1,0.0014,7546
2818,256,15,5,1,1,2,0.0016,7622
2819,256,15,5,2,1,1,0.0016,7413
2820,256,15,5,2,1,2,0.0013,7463
2821,256,15,5,3,1,1,0.0016,9337
2822,256,15,5,3,1,2,0.0015,7412
2823,256,15,6,1,1,1,0.0013,7439
2825,256,15,6,2,1,1,0.0009,7616
2826,256,15,6,2,1,2,0.0010,7715
2827,256,15,6,3,1,1,0.0016,7087
2828,256,15,6,3,1,2,0.0017,7170
2829,256,15,7,1,1,1,0.0014,7034
2831,256,15,7,2,1,1,0.0009,7676
2832,256,15,7,2,1,2,0.0009,7164
2833,256,15,7,3,1,1,0.0015,7316
