n,knob_blockdim_x,knob_blockdim_y,knob_unroll_dct,knob_unroll_width,knob_unroll_height,knob_array_partition1,knob_array_partition2,knob_I_B,obj1,obj2
2282,4,8,2,2,4,8,524288,0,0.720317,7806.568
2283,4,8,2,4,1,1,4194304,0,0.708187,8451.086
2284,4,8,2,4,1,2,2097152,0,0.713858,8479.814
2285,4,8,2,4,1,4,1048576,0,0.697012,6455.022
2286,4,8,2,4,1,8,524288,0,0.727368,5731.236
2287,4,8,2,4,2,1,4194304,0,0.703545,11812.262
2288,4,8,2,4,2,2,2097152,0,0.708048,13334.314
2289,4,8,2,4,2,4,1048576,0,0.731727,8071.504
2290,4,8,2,4,2,8,524288,0,0.715719,7388.15
2291,4,8,2,8,1,1,4194304,0,0.721363,12769.596
2292,4,8,2,8,1,2,2097152,0,0.713691,13050.758
2293,4,8,2,8,1,4,1048576,0,0.706185,8404.27
2294,4,8,2,8,1,8,524288,0,0.720696,7630.476
2295,4,8,4,1,1,1,4194304,0,0.688653,4614.568
2296,4,8,4,1,1,2,2097152,0,0.695117,4618.026
2297,4,8,4,1,1,4,1048576,0,0.701249,4601.8
2298,4,8,4,1,1,8,524288,0,0.716497,4818.856
2299,4,8,4,1,2,1,4194304,0,0.690174,5174.764
2300,4,8,4,1,2,2,2097152,0,0.697299,5163.06
2301,4,8,4,1,2,4,1048576,0,0.702602,5321.862
2302,4,8,4,1,2,8,524288,0,0.708402,5187.798
2303,4,8,4,1,4,1,4194304,0,0.700379,6613.292
2304,4,8,4,1,4,2,2097152,0,0.700379,6428.688
2305,4,8,4,1,4,4,1048576,0,0.701704,6441.19
2306,4,8,4,1,4,8,524288,0,0.713137,5825.932
2307,4,8,4,1,8,1,4194304,0,0.691397,8528.492
2308,4,8,4,1,8,2,2097152,0,0.735303,8705.382
2309,4,8,4,2,1,1,4194304,0,0.697271,5148.962
2310,4,8,4,2,1,2,2097152,0,0.711525,5187.798
2311,4,8,4,2,1,4,1048576,0,0.692796,5279.568
2312,4,8,4,2,1,8,524288,0,0.704729,5211.472
2313,4,8,4,2,2,1,4194304,0,0.696967,6542.27
2314,4,8,4,2,2,2,2097152,0,0.704756,6238.764
2315,4,8,4,2,2,4,1048576,0,0.704921,6305.53
2316,4,8,4,2,2,8,524288,0,0.725801,6071.45
2317,4,8,4,2,4,1,4194304,0,0.705515,8515.458
2318,4,8,4,2,4,2,2097152,0,0.71993,8727.46
2319,4,8,4,2,4,4,1048576,0,0.736665,7756.826
2320,4,8,4,4,1,1,4194304,0,0.689481,6178.648
2321,4,8,4,4,1,2,2097152,0,0.69495,6669.152
2322,4,8,4,4,1,4,1048576,0,0.702409,6481.09
2323,4,8,4,4,1,8,524288,0,0.741026,5904.136
2324,4,8,4,4,2,1,4194304,0,0.699287,8766.296
2325,4,8,4,4,2,2,2097152,0,0.728617,9574.936
2326,4,8,4,4,2,4,1048576,0,0.702933,8280.846
2327,4,8,4,4,2,8,524288,0,0.737234,7263.928
2328,4,8,4,8,1,1,4194304,0,0.713679,9043.202
2329,4,8,4,8,1,2,2097152,0,0.727435,8760.71
2330,4,8,4,8,1,4,1048576,0,0.724784,9645.426
2331,4,8,4,8,1,8,524288,0,0.724618,7820.134
2332,4,8,8,1,1,1,4194304,0,0.736457,4544.61
2333,4,8,8,1,1,2,2097152,0,0.69755,4691.974
2334,4,8,8,1,1,4,1048576,0,0.70149,4788.532
2335,4,8,8,1,1,8,524288,0,0.728249,4832.422
2336,4,8,8,1,2,1,4194304,0,0.703155,4960.368
2337,4,8,8,1,2,2,2097152,0,0.701021,5133.268
2338,4,8,8,1,2,4,1048576,0,0.699708,5194.714
2339,4,8,8,1,2,8,524288,0,0.720553,5209.61
2340,4,8,8,1,4,1,4194304,0,0.698325,5841.892
2341,4,8,8,1,4,2,2097152,0,0.697669,6304.2
2342,4,8,8,1,4,4,1048576,0,0.691432,6396.236
2343,4,8,8,1,4,8,524288,0,0.721794,5770.604
2344,4,8,8,1,8,1,4194304,0,0.689429,7626.486
2345,4,8,8,1,8,2,2097152,0,0.692875,8072.568
2346,4,8,8,2,1,1,4194304,0,0.688191,5183.808
2347,4,8,8,2,1,2,2097152,0,0.695907,5317.074
2348,4,8,8,2,1,4,1048576,0,0.739576,5401.396
2349,4,8,8,2,1,8,524288,0,0.709369,5265.47
2350,4,8,8,2,2,1,4194304,0,0.733848,6229.986
2351,4,8,8,2,2,2,2097152,0,0.709063,6929.3
2352,4,8,8,2,2,4,1048576,0,0.700364,7197.162
2353,4,8,8,2,2,8,524288,0,0.71448,6115.872
2354,4,8,8,2,4,1,4194304,0,0.718019,8025.486
2355,4,8,8,2,4,2,2097152,0,0.726389,10132.738
2356,4,8,8,4,1,1,4194304,0,0.692624,6162.954
2357,4,8,8,4,1,2,2097152,0,0.695743,6437.2
2358,4,8,8,4,1,4,1048576,0,0.723159,6600.524
2359,4,8,8,4,1,8,524288,0,0.717085,6285.58
2360,4,8,8,4,2,1,4194304,0,0.7153,8664.418
2361,4,8,8,4,2,2,2097152,0,0.699051,10039.372
2362,4,8,8,8,1,1,4194304,0,0.691803,8005.004
2363,4,8,8,8,1,2,2097152,0,0.69525,9157.848
2364,4,8,8,8,1,4,1048576,0,0.708055,9639.84
2365,8,1,1,1,1,1,4194304,0,0.551229,4103.05
2366,8,1,1,1,1,2,2097152,0,0.56107,4371.178
2367,8,1,1,1,1,4,1048576,0,0.57145,4285.26
2368,8,1,1,1,1,8,524288,0,0.567002,4404.96
2369,8,1,1,1,2,1,4194304,0,0.693517,4195.618
2370,8,1,1,1,2,2,2097152,0,0.70833,4340.854
2371,8,1,1,1,2,4,1048576,0,0.706142,4423.58
2372,8,1,1,1,2,8,524288,0,0.706815,4490.878
2373,8,1,1,1,4,1,4194304,0,0.694965,4558.442
2374,8,1,1,1,4,2,2097152,0,0.700856,4707.402
2375,8,1,1,1,4,4,1048576,0,0.719538,4749.164
2376,8,1,1,1,4,8,524288,0,0.71836,4757.144
2377,8,1,1,1,8,1,4194304,0,0.697624,5173.7
2378,8,1,1,1,8,2,2097152,0,0.698297,5894.826
2379,8,1,1,1,8,4,1048576,0,0.70789,5425.336
2380,8,1,1,1,8,8,524288,0,0.715969,5314.946
2381,8,1,1,2,1,1,4194304,0,0.706953,4221.42
2382,8,1,1,2,1,2,2097152,0,0.699713,4349.898
2383,8,1,1,2,1,4,1048576,0,0.704595,4456.032
2384,8,1,1,2,1,8,524288,0,0.704932,4552.856
2385,8,1,1,2,2,1,4194304,0,0.698567,4628.666
2386,8,1,1,2,2,2,2097152,0,0.710013,4813.004
2387,8,1,1,2,2,4,1048576,0,0.714053,4849.712
2388,8,1,1,2,2,8,524288,0,0.720786,4820.452
2389,8,1,1,2,4,1,4194304,0,0.689073,5462.044
2390,8,1,1,2,4,2,2097152,0,0.705231,6057.352
2391,8,1,1,2,4,4,1048576,0,0.709944,5638.934
2392,8,1,1,2,4,8,524288,0,0.722568,5512.052
2393,8,1,1,4,1,1,4194304,0,0.693315,4757.942
2394,8,1,1,4,1,2,2097152,0,0.699881,4939.354
2395,8,1,1,4,1,4,1048576,0,0.697356,5044.956
2396,8,1,1,4,1,8,524288,0,0.708804,4920.468
2397,8,1,1,4,2,1,4194304,0,0.705131,5559.134
2398,8,1,1,4,2,2,2097152,0,0.7053,6199.662
2399,8,1,1,4,2,4,1048576,0,0.707488,6259.246
2400,8,1,1,4,2,8,524288,0,0.708498,5595.31
2401,8,1,1,8,1,1,4194304,0,0.693988,5524.82
2402,8,1,1,8,1,2,2097152,0,0.695335,5483.058
2403,8,1,1,8,1,4,1048576,0,0.715539,5730.704
2404,8,1,1,8,1,8,524288,0,0.716212,5467.63
2405,8,1,2,1,1,1,4194304,0,0.577037,5621.378
2406,8,1,2,1,1,2,2097152,0,0.57249,5668.992
2407,8,1,2,1,1,4,1048576,0,0.575566,4692.24
2408,8,1,2,1,1,8,524288,0,0.583592,4792.256
2409,8,1,2,1,2,1,4194304,0,0.717635,7586.32
2410,8,1,2,1,2,2,2097152,0,0.707933,7434.966
2411,8,1,2,1,2,4,1048576,0,0.705925,5178.488
2412,8,1,2,1,2,8,524288,0,0.72165,5180.882
2413,8,1,2,1,4,1,4194304,0,0.728604,10444.224
2414,8,1,2,1,4,2,2097152,0,0.721077,10734.43
2415,8,1,2,1,4,4,1048576,0,0.700838,6276.27
2416,8,1,2,1,4,8,524288,0,0.728771,5829.39
2417,8,1,2,1,8,1,4194304,0,0.713014,16003.358
2418,8,1,2,1,8,2,2097152,0,0.704651,16240.63
2419,8,1,2,1,8,4,1048576,0,0.734088,7408.366
2420,8,1,2,1,8,8,524288,0,0.751984,6959.358
2421,8,1,2,2,1,1,4194304,0,0.691005,6994.47
2422,8,1,2,2,1,2,2097152,0,0.717775,7244.51
2423,8,1,2,2,1,4,1048576,0,0.711752,5213.6
2424,8,1,2,2,1,8,524288,0,0.713425,5103.476
2425,8,1,2,2,2,1,4194304,0,0.705925,10342.878
2426,8,1,2,2,2,2,2097152,0,0.697059,10799.6
2427,8,1,2,2,2,4,1048576,0,0.706594,6535.088
2428,8,1,2,2,2,8,524288,0,0.719976,5877.536
2429,8,1,2,2,4,1,4194304,0,0.717397,16592.549
2430,8,1,2,2,4,2,2097152,0,0.717731,16661.176
2431,8,1,2,2,4,4,1048576,0,0.709368,8161.944
2432,8,1,2,2,4,8,524288,0,0.738807,7016.548
2433,8,1,2,4,1,1,4194304,0,0.723463,10259.886
2434,8,1,2,4,1,2,2097152,0,0.710915,10471.09
2435,8,1,2,4,1,4,1048576,0,0.704222,6094.592
2436,8,1,2,4,1,8,524288,0,0.741366,5527.746
2437,8,1,2,4,2,1,4194304,0,0.73202,16380.546
2438,8,1,2,4,2,2,2097152,0,0.712783,16826.096
2439,8,1,2,4,2,4,1048576,0,0.721482,8084.538
2440,8,1,2,4,2,8,524288,0,0.720143,7293.454
2441,8,1,2,8,1,1,4194304,0,0.704222,16516.205
2442,8,1,2,8,1,2,2097152,0,0.71928,16616.488
2443,8,1,2,8,1,4,1048576,0,0.712923,8077.09
2444,8,1,2,8,1,8,524288,0,0.73049,6849.5
2445,8,1,4,1,1,1,4194304,0,0.543052,4750.494
2446,8,1,4,1,1,2,2097152,0,0.542388,4709.53
2447,8,1,4,1,1,4,1048576,0,0.562428,4814.866
2448,8,1,4,1,1,8,524288,0,0.562428,4966.486
2449,8,1,4,1,2,1,4194304,0,0.69668,5190.724
2450,8,1,4,1,2,2,2097152,0,0.696846,5081.664
2451,8,1,4,1,2,4,1048576,0,0.70283,5282.494
2452,8,1,4,1,2,8,524288,0,0.717459,5212.27
2453,8,1,4,1,4,1,4194304,0,0.704756,6119.064
2454,8,1,4,1,4,2,2097152,0,0.713233,5828.326
2455,8,1,4,1,4,4,1048576,0,0.712568,5982.606
2456,8,1,4,1,4,8,524288,0,0.725865,5700.38
2457,8,1,4,1,8,1,4194304,0,0.710039,7825.454
2458,8,1,4,1,8,2,2097152,0,0.723004,7478.324
2459,8,1,4,1,8,4,1048576,0,0.745109,8066.716
2460,8,1,4,2,1,1,4194304,0,0.691829,5140.982
2461,8,1,4,2,1,2,2097152,0,0.688171,5059.852
2462,8,1,4,2,1,4,1048576,0,0.706294,5208.28
2463,8,1,4,2,1,8,524288,0,0.72292,5205.62
2464,8,1,4,2,2,1,4194304,0,0.695017,5944.568
2465,8,1,4,2,2,2,2097152,0,0.694019,6261.64
2466,8,1,4,2,2,4,1048576,0,0.715962,6351.282
2467,8,1,4,2,2,8,524288,0,0.718123,5887.378
2468,8,1,4,2,4,1,4194304,0,0.698937,8006.6
2469,8,1,4,2,4,2,2097152,0,0.724701,7973.084
2470,8,1,4,2,4,4,1048576,0,0.735173,7935.312
2471,8,1,4,4,1,1,4194304,0,0.702635,6264.034
2472,8,1,4,4,1,2,2097152,0,0.698479,6016.654
2473,8,1,4,4,1,4,1048576,0,0.692161,6766.242
2474,8,1,4,4,1,8,524288,0,0.739713,5798.8
2475,8,1,4,4,2,1,4194304,0,0.696346,8509.606
2476,8,1,4,4,2,2,2097152,0,0.722777,8149.708
2477,8,1,4,4,2,4,1048576,0,0.713136,8432.998
2478,8,1,4,8,1,1,4194304,0,0.711614,8244.67
2479,8,1,4,8,1,2,2097152,0,0.697814,8076.292
2480,8,1,4,8,1,4,1048576,0,0.702469,8099.966
2481,8,1,8,1,1,1,4194304,0,0.552615,4515.882
2482,8,1,8,1,1,2,2097152,0,0.554057,4734.534
2483,8,1,8,1,1,4,1048576,0,0.551434,4948.398
2484,8,1,8,1,1,8,524288,0,0.570974,4932.704
2485,8,1,8,1,2,1,4194304,0,0.699309,5240.998
2486,8,1,8,1,2,2,2097152,0,0.690582,5457.256
2487,8,1,8,1,2,4,1048576,0,0.693381,6078.366
2488,8,1,8,1,4,1,4194304,0,0.697922,6330.002
2489,8,1,8,2,1,1,4194304,0,0.702906,5089.378
2490,8,1,8,2,1,2,2097152,0,0.706694,5263.874
2491,8,1,8,2,1,4,1048576,0,0.695001,5867.96
2492,8,1,8,2,2,1,4194304,0,0.711822,6706.126
2493,8,1,8,4,1,1,4194304,0,0.702576,6678.994
2494,8,1,8,4,1,2,2097152,0,0.697965,6726.342
2495,8,1,8,4,2,1,4194304,0,0.70326,8766.562
2496,8,1,8,8,1,1,4194304,0,0.706858,8905.148
2497,8,2,1,1,1,1,4194304,0,0.703499,4082.302
2498,8,2,1,1,1,2,2097152,0,0.706357,4145.078
2499,8,2,1,1,1,4,1048576,0,0.709719,4250.946
2500,8,2,1,1,1,8,524288,0,0.715602,4286.59
2501,8,2,1,1,2,1,4194304,0,0.707563,4286.324
2502,8,2,1,1,2,2,2097152,0,0.69832,4280.206
2503,8,2,1,1,2,4,1048576,0,0.705883,4470.662
2504,8,2,1,1,2,8,524288,0,0.706387,4474.386
2505,8,2,1,1,4,1,4194304,0,0.695059,4571.476
2506,8,2,1,1,4,2,2097152,0,0.698252,4756.612
2507,8,2,1,1,4,4,1048576,0,0.704133,4777.094
2508,8,2,1,1,4,8,524288,0,0.707663,4802.098
2509,8,2,1,1,8,1,4194304,0,0.70746,5506.732
2510,8,2,1,1,8,2,2097152,0,0.702083,5861.576
2511,8,2,1,1,8,4,1048576,0,0.702419,5844.286
2512,8,2,1,1,8,8,524288,0,0.706284,5434.38
2513,8,2,1,2,1,1,4194304,0,0.692236,4224.878
2514,8,2,1,2,1,2,2097152,0,0.710895,4415.068
2515,8,2,1,2,1,4,1048576,0,0.707365,4524.926
2516,8,2,1,2,1,8,524288,0,0.720981,4638.774
2517,8,2,1,2,2,1,4194304,0,0.698319,4647.02
2518,8,2,1,2,2,2,2097152,0,0.701176,4827.9
2519,8,2,1,2,2,4,1048576,0,0.702521,4879.504
2520,8,2,1,2,2,8,524288,0,0.71042,4819.654
2521,8,2,1,2,4,1,4194304,0,0.702116,5613.132
2522,8,2,1,2,4,2,2097152,0,0.689344,5753.58
2523,8,2,1,2,4,4,1048576,0,0.697579,5855.724
2524,8,2,1,2,4,8,524288,0,0.713544,5630.156
2525,8,2,1,4,1,1,4194304,0,0.695429,4840.934
2526,8,2,1,4,1,2,2097152,0,0.694421,4923.128
2527,8,2,1,4,1,4,1048576,0,0.718291,5159.868
2528,8,2,1,4,1,8,524288,0,0.711735,5013.036
2529,8,2,1,4,2,1,4194304,0,0.693949,6059.48
2530,8,2,1,4,2,2,2097152,0,0.698991,6380.276
2531,8,2,1,4,2,4,1048576,0,0.705546,6556.102
2532,8,2,1,4,2,8,524288,0,0.703361,5949.622
2533,8,2,1,8,1,1,4194304,0,0.699968,5634.944
2534,8,2,1,8,1,2,2097152,0,0.701481,5944.036
2535,8,2,1,8,1,4,1048576,0,0.697446,6219.878
2536,8,2,1,8,1,8,524288,0,0.717282,5667.13
2537,8,2,2,1,1,1,4194304,0,0.700447,5533.598
2538,8,2,2,1,1,2,2097152,0,0.703621,5610.472
2539,8,2,2,1,1,4,1048576,0,0.710971,4690.91
2540,8,2,2,1,1,8,524288,0,0.719658,4719.904
2541,8,2,2,1,2,1,4194304,0,0.709329,7506.254
2542,8,2,2,1,2,2,2097152,0,0.704485,7308.882
2543,8,2,2,1,2,4,1048576,0,0.70532,5224.772
2544,8,2,2,1,2,8,524288,0,0.719183,5155.878
2545,8,2,2,1,4,1,4194304,0,0.714102,10774.064
2546,8,2,2,1,4,2,2097152,0,0.72813,10975.692
2547,8,2,2,1,4,4,1048576,0,0.705752,6134.492
2548,8,2,2,1,4,8,524288,0,0.729299,5757.304
2549,8,2,2,1,8,1,4194304,0,0.721081,16886.744
2550,8,2,2,1,8,2,2097152,0,0.729097,17210.199
2551,8,2,2,1,8,4,1048576,0,0.724755,7881.846
2552,8,2,2,1,8,8,524288,0,0.716906,7157.794
2553,8,2,2,2,1,1,4194304,0,0.693764,7553.07
2554,8,2,2,2,1,2,2097152,0,0.712975,7367.136
2555,8,2,2,2,1,4,1048576,0,0.712808,5304.572
2556,8,2,2,2,1,8,524288,0,0.713309,5134.864
2557,8,2,2,2,2,1,4194304,0,0.712334,10498.488
2558,8,2,2,2,2,2,2097152,0,0.709662,10821.412
2559,8,2,2,2,2,4,1048576,0,0.712835,6488.804
2560,8,2,2,2,2,8,524288,0,0.723024,5944.834
2561,8,2,2,2,4,1,4194304,0,0.711597,17117.365
2562,8,2,2,2,4,2,2097152,0,0.703914,17170.301
2563,8,2,2,2,4,4,1048576,0,0.737315,8554.028
2564,8,2,2,2,4,8,524288,0,0.729967,7147.686
2565,8,2,2,4,1,1,4194304,0,0.699945,10659.95
2566,8,2,2,4,1,2,2097152,0,0.703119,10992.45
2567,8,2,2,4,1,4,1048576,0,0.726339,6425.496
2568,8,2,2,4,1,8,524288,0,0.725337,5884.452
2569,8,2,2,4,2,1,4194304,0,0.71651,16486.414
2570,8,2,2,4,2,2,2097152,0,0.731875,17160.725
2571,8,2,2,4,2,4,1048576,0,0.722355,8703.52
2572,8,2,2,4,2,8,524288,0,0.727867,7674.366
2573,8,2,2,8,1,1,4194304,0,0.749225,17516.1
2574,8,2,2,8,1,2,2097152,0,0.726506,17053.793
2575,8,2,2,8,1,4,1048576,0,0.7093,8723.204
2576,8,2,2,8,1,8,524288,0,0.763591,7750.974
2577,8,2,4,1,1,1,4194304,0,0.685924,4773.902
2578,8,2,4,1,1,2,2097152,0,0.687916,4739.854
2579,8,2,4,1,1,4,1048576,0,0.697544,4911.69
2580,8,2,4,1,1,8,524288,0,0.711489,4928.714
2581,8,2,4,1,2,1,4194304,0,0.686619,5415.76
2582,8,2,4,1,2,2,2097152,0,0.693423,5284.622
2583,8,2,4,1,2,4,1048576,0,0.697739,5518.436
2584,8,2,4,1,2,8,524288,0,0.706037,5380.914
2585,8,2,4,1,4,1,4194304,0,0.720405,7093.422
2586,8,2,4,1,4,2,2097152,0,0.704474,6980.106
2587,8,2,4,1,4,4,1048576,0,0.707295,6750.282
2588,8,2,4,1,4,8,524288,0,0.722563,6250.734
2589,8,2,4,1,8,1,4194304,0,0.711409,8789.704
2590,8,2,4,1,8,2,2097152,0,0.728833,8852.48
2591,8,2,4,1,8,4,1048576,0,0.715557,8874.292
2592,8,2,4,2,1,1,4194304,0,0.682438,5184.606
2593,8,2,4,2,1,2,2097152,0,0.695884,5173.168
2594,8,2,4,2,1,4,1048576,0,0.7168,5252.968
2595,8,2,4,2,1,8,524288,0,0.710492,5224.772
2596,8,2,4,2,2,1,4194304,0,0.732426,6817.048
2597,8,2,4,2,2,2,2097152,0,0.711016,7052.99
2598,8,2,4,2,2,4,1048576,0,0.704709,6905.626
2599,8,2,4,2,2,8,524288,0,0.723132,6087.676
2600,8,2,4,2,4,1,4194304,0,0.733847,8606.962
2601,8,2,4,2,4,2,2097152,0,0.730196,8908.34
2602,8,2,4,2,4,4,1048576,0,0.693686,8500.03
2603,8,2,4,4,1,1,4194304,0,0.682271,6385.596
2604,8,2,4,4,1,2,2097152,0,0.685425,5974.36
2605,8,2,4,4,1,4,1048576,0,0.694888,6114.542
2606,8,2,4,4,1,8,524288,0,0.711488,5813.696
2607,8,2,4,4,2,1,4194304,0,0.73923,8593.662
2608,8,2,4,4,2,2,2097152,0,0.732923,8485.134
2609,8,2,4,4,2,4,1048576,0,0.763296,7744.856
2610,8,2,4,8,1,1,4194304,0,0.719456,8352.666
2611,8,2,4,8,1,2,2097152,0,0.714144,8299.2
2612,8,2,4,8,1,4,1048576,0,0.702026,8513.862
2613,8,2,8,1,1,1,4194304,0,0.700143,4599.406
2614,8,2,8,1,1,2,2097152,0,0.694717,4863.544
2615,8,2,8,1,1,4,1048576,0,0.720533,4993.352
2616,8,2,8,1,1,8,524288,0,0.718724,5078.738
2617,8,2,8,1,2,1,4194304,0,0.702799,5161.464
2618,8,2,8,1,2,2,2097152,0,0.697373,5360.698
2619,8,2,8,1,2,4,1048576,0,0.717594,5581.478
2620,8,2,8,1,4,1,4194304,0,0.69566,6223.07
2621,8,2,8,2,1,1,4194304,0,0.702938,5336.226
2622,8,2,8,2,1,2,2097152,0,0.713462,5594.246
2623,8,2,8,2,1,4,1048576,0,0.706391,5966.38
2624,8,2,8,2,2,1,4194304,0,0.703291,6355.272
2625,8,2,8,4,1,1,4194304,0,0.706226,6925.842
2626,8,2,8,4,1,2,2097152,0,0.709679,6991.278
2627,8,2,8,8,1,1,4194304,0,0.704746,9184.182
2628,8,4,1,1,1,1,4194304,0,0.709787,4067.406
2629,8,4,1,1,1,2,2097152,0,0.700556,4111.828
2630,8,4,1,1,1,4,1048576,0,0.705255,4227.006
2631,8,4,1,1,1,8,524288,0,0.721368,4273.556
2632,8,4,1,1,2,1,4194304,0,0.69958,4153.59
2633,8,4,1,1,2,2,2097152,0,0.704111,4192.426
2634,8,4,1,1,2,4,1048576,0,0.695049,4278.876
2635,8,4,1,1,2,8,524288,0,0.715354,4353.09
2636,8,4,1,1,4,1,4194304,0,0.699847,4180.988
2637,8,4,1,1,4,2,2097152,0,0.698169,4243.232
2638,8,4,1,1,4,4,1048576,0,0.705049,4343.248
2639,8,4,1,1,4,8,524288,0,0.710921,4399.374
2640,8,4,1,1,8,1,4194304,0,0.696961,4263.182
2641,8,4,1,1,8,2,2097152,0,0.704343,4311.062
2642,8,4,1,1,8,4,1048576,0,0.703672,4429.432
2643,8,4,1,1,8,8,524288,0,0.707363,4545.408
2644,8,4,1,2,1,1,4194304,0,0.698205,4259.99
2645,8,4,1,2,1,2,2097152,0,0.707101,4324.894
2646,8,4,1,2,1,4,1048576,0,0.713479,4455.766
2647,8,4,1,2,1,8,524288,0,0.725227,4548.334
2648,8,4,1,2,2,1,4194304,0,0.690686,4315.052
2649,8,4,1,2,2,2,2097152,0,0.713843,4428.368
2650,8,4,1,2,2,4,1048576,0,0.705117,4492.474
2651,8,4,1,2,2,8,524288,0,0.708809,4558.708
2652,8,4,1,2,4,1,4194304,0,0.690283,4466.672
2653,8,4,1,2,4,2,2097152,0,0.693471,4801.034
2654,8,4,1,2,4,4,1048576,0,0.729377,4835.082
2655,8,4,1,2,4,8,524288,0,0.705384,4821.516
2656,8,4,1,4,1,1,4194304,0,0.690988,4477.844
2657,8,4,1,4,1,2,2097152,0,0.702569,4623.612
2658,8,4,1,4,1,4,1048576,0,0.696695,4756.878
2659,8,4,1,4,1,8,524288,0,0.70945,4695.698
2660,8,4,1,4,2,1,4194304,0,0.698572,5088.846
2661,8,4,1,4,2,2,2097152,0,0.689846,5053.468
2662,8,4,1,4,2,4,1048576,0,0.709144,5173.966
2663,8,4,1,4,2,8,524288,0,0.704278,5089.91
2664,8,4,1,8,1,1,4194304,0,0.693841,5582.01
2665,8,4,1,8,1,2,2097152,0,0.699044,5770.338
2666,8,4,1,8,1,4,1048576,0,0.705925,6485.878
2667,8,4,1,8,1,8,524288,0,0.712975,5608.876
2668,8,4,2,1,1,1,4194304,0,0.696679,5722.724
2669,8,4,2,1,1,2,2097152,0,0.694011,5776.456
2670,8,4,2,1,1,4,1048576,0,0.704018,4856.628
2671,8,4,2,1,1,8,524288,0,0.711357,4838.54
2672,8,4,2,1,2,1,4194304,0,0.707048,7599.088
2673,8,4,2,1,2,2,2097152,0,0.693207,7912.17
2674,8,4,2,1,2,4,1048576,0,0.715886,5548.494
2675,8,4,2,1,2,8,524288,0,0.713885,5312.818
2676,8,4,2,1,4,1,4194304,0,0.712148,10990.322
2677,8,4,2,1,4,2,2097152,0,0.710147,10855.726
2678,8,4,2,1,4,4,1048576,0,0.693473,6522.852
2679,8,4,2,1,4,8,524288,0,0.713982,6050.436
2680,8,4,2,1,8,1,4194304,0,0.740123,16402.357
2681,8,4,2,1,8,2,2097152,0,0.704776,17043.949
2682,8,4,2,1,8,4,1048576,0,0.720783,8434.062
2683,8,4,2,2,1,1,4194304,0,0.708688,7633.136
2684,8,4,2,2,1,2,2097152,0,0.70702,7779.17
2685,8,4,2,2,1,4,1048576,0,0.71269,5683.09
2686,8,4,2,2,1,8,524288,0,0.7262,5273.45
2687,8,4,2,2,2,1,4194304,0,0.707214,11293.03
2688,8,4,2,2,2,2,2097152,0,0.707381,11460.876
2689,8,4,2,2,2,4,1048576,0,0.710049,6839.126
2690,8,4,2,2,2,8,524288,0,0.721389,6532.162
2691,8,4,2,2,4,1,4194304,0,0.697974,17000.592
2692,8,4,2,2,4,2,2097152,0,0.709312,17282.285
2693,8,4,2,2,4,4,1048576,0,0.701642,7961.114
2694,8,4,2,2,4,8,524288,0,0.713147,7862.428
2695,8,4,2,4,1,1,4194304,0,0.700515,10925.418
2696,8,4,2,4,1,2,2097152,0,0.706853,11400.228
2697,8,4,2,4,1,4,1048576,0,0.696678,6426.826
2698,8,4,2,4,1,8,524288,0,0.718027,6038.732
2699,8,4,2,4,2,1,4194304,0,0.721555,17151.414
2700,8,4,2,4,2,2,2097152,0,0.721388,16798.432
2701,8,4,2,4,2,4,1048576,0,0.715385,8114.862
2702,8,4,2,4,2,8,524288,0,0.734562,7712.67
2703,8,4,2,8,1,1,4194304,0,0.740711,17104.598
2704,8,4,2,8,1,2,2097152,0,0.718361,17847.535
2705,8,4,2,8,1,4,1048576,0,0.715359,8775.074
2706,8,4,2,8,1,8,524288,0,0.726367,7810.558
2707,8,4,4,1,1,1,4194304,0,0.68567,4797.31
2708,8,4,4,1,1,2,2097152,0,0.689647,4695.166
2709,8,4,4,1,1,4,1048576,0,0.694785,4877.908
2710,8,4,4,1,1,8,524288,0,0.712188,4897.326
2711,8,4,4,1,2,1,4194304,0,0.697134,5223.176
2712,8,4,4,1,2,2,2097152,0,0.700614,5177.424
2713,8,4,4,1,2,4,1048576,0,0.692991,5416.292
2714,8,4,4,1,2,8,524288,0,0.708402,5266.534
2715,8,4,4,1,4,1,4194304,0,0.697396,6019.314
2716,8,4,4,1,4,2,2097152,0,0.705349,6461.672
2717,8,4,4,1,4,4,1048576,0,0.695905,6309.254
2718,8,4,4,1,4,8,524288,0,0.720759,5994.31
2719,8,4,4,1,8,1,4194304,0,0.715421,8053.416
2720,8,4,4,1,8,2,2097152,0,0.697527,7556.794
2721,8,4,4,2,1,1,4194304,0,0.681028,5429.06
2722,8,4,4,2,1,2,2097152,0,0.694122,5391.82
2723,8,4,4,2,1,4,1048576,0,0.690144,6190.884
2724,8,4,4,2,1,8,524288,0,0.720309,5318.936
2725,8,4,4,2,2,1,4194304,0,0.712875,6867.322
2726,8,4,4,2,2,2,2097152,0,0.691168,6396.502
2727,8,4,4,2,2,4,1048576,0,0.712378,6466.726
2728,8,4,4,2,2,8,524288,0,0.722818,6232.912
2729,8,4,4,2,4,1,4194304,0,0.710485,8821.358
2730,8,4,4,2,4,2,2097152,0,0.722912,9040.808
2731,8,4,4,4,1,1,4194304,0,0.709536,7125.342
2732,8,4,4,4,1,2,2097152,0,0.718486,6809.068
2733,8,4,4,4,1,4,1048576,0,0.703403,6880.622
