n,knob_blockdim_x,knob_blockdim_y,knob_unroll_dct,knob_unroll_width,knob_unroll_height,knob_array_partition1,knob_array_partition2,knob_I_B,Latency,Area,FF
2392,8,1,2,8,2,2,2097152,0,0.690444,9276.750,537
2393,8,1,2,8,2,4,1048576,0,0.709544,6708.786,236
2394,8,1,2,8,4,1,4194304,0,0.728572,13582.492,841
2395,8,1,2,8,4,2,2097152,0,0.728908,13929.356,841
2396,8,1,2,8,4,4,1048576,0,0.726227,10045.490,236
2400,8,1,4,1,1,1,4194304,0,0.548228,4431.560,238
2401,8,1,4,1,1,2,2097152,0,0.549953,4361.070,238
2402,8,1,4,1,1,4,1048576,0,0.568002,4437.146,241
2403,8,1,4,1,2,1,4194304,0,0.698674,4564.560,233
2404,8,1,4,1,2,2,2097152,0,0.693023,4533.970,233
2405,8,1,4,1,2,4,1048576,0,0.703994,4652.606,236
2406,8,1,4,1,4,1,4194304,0,0.704423,4818.058,233
2407,8,1,4,1,4,2,2097152,0,0.705254,4791.724,233
2408,8,1,4,1,4,4,1048576,0,0.702096,4927.650,236
2409,8,1,4,1,8,1,4194304,0,0.698405,5266.534,233
2410,8,1,4,1,8,2,2097152,0,0.718516,5238.604,233
2411,8,1,4,1,8,4,1048576,0,0.693751,5433.316,236
2412,8,1,4,2,1,1,4194304,0,0.685843,4574.934,238
2413,8,1,4,2,1,2,2097152,0,0.697482,4590.894,238
2414,8,1,4,2,1,4,1048576,0,0.700973,4724.692,241
2415,8,1,4,2,2,1,4194304,0,0.687536,4910.626,238
2416,8,1,4,2,2,2,2097152,0,0.686373,4804.492,238
2417,8,1,4,2,2,4,1048576,0,0.693521,4978.988,241
2418,8,1,4,2,4,1,4194304,0,0.695779,5515.510,238
2419,8,1,4,2,4,2,2097152,0,0.704589,5629.358,238
2420,8,1,4,2,4,4,1048576,0,0.712900,5923.022,241
2421,8,1,4,2,8,1,4194304,0,0.692587,7203.280,238
2422,8,1,4,2,8,2,2097152,0,0.697740,6877.696,238
2423,8,1,4,2,8,4,1048576,0,0.702061,6945.526,241
2424,8,1,4,4,1,1,4194304,0,0.691828,5134.598,238
2425,8,1,4,4,1,2,2097152,0,0.692660,5245.254,238
2426,8,1,4,4,1,4,1048576,0,0.694821,5209.078,241
2427,8,1,4,4,2,1,4194304,0,0.703661,6282.654,238
2428,8,1,4,4,2,2,2097152,0,0.702165,5528.810,238
2429,8,1,4,4,2,4,1048576,0,0.701167,5985.532,241
2430,8,1,4,4,4,1,4194304,0,0.721210,7524.874,238
2431,8,1,4,4,4,2,2097152,0,0.711403,7713.468,238
2432,8,1,4,4,4,4,1048576,0,0.705253,8319.416,241
2436,8,1,4,8,1,1,4194304,0,0.699809,6200.992,238
2437,8,1,4,8,1,2,2097152,0,0.704298,6146.462,238
2438,8,1,4,8,1,4,1048576,0,0.708122,6493.326,241
2439,8,1,4,8,2,1,4194304,0,0.723442,8492.582,238
2440,8,1,4,8,2,2,2097152,0,0.708814,7925.470,238
2441,8,1,4,8,2,4,1048576,0,0.729260,7778.372,241
2448,8,1,8,1,1,1,4194304,0,0.544528,4362.666,233
2449,8,1,8,1,1,2,2097152,0,0.546879,4396.182,233
2450,8,1,8,1,1,4,1048576,0,0.553279,4372.774,236
2451,8,1,8,1,2,1,4194304,0,0.697903,4590.096,233
2452,8,1,8,1,2,2,2097152,0,0.696754,4590.894,233
2453,8,1,8,1,2,4,1048576,0,0.699216,4716.712,236
2454,8,1,8,1,4,1,4194304,0,0.698161,4947.068,233
2455,8,1,8,1,4,2,2097152,0,0.694222,5069.694,233
2456,8,1,8,1,4,4,1048576,0,0.705711,5206.950,236
2457,8,1,8,1,8,1,4194304,0,0.696649,6328.672,233
2458,8,1,8,1,8,2,2097152,0,0.697142,6141.142,233
2459,8,1,8,1,8,4,1048576,0,0.704855,6585.362,236
2460,8,1,8,2,1,1,4194304,0,0.699519,4627.602,233
2461,8,1,8,2,1,2,2097152,0,0.697385,4675.482,233
2462,8,1,8,2,1,4,1048576,0,0.708877,4790.394,236
2463,8,1,8,2,2,1,4194304,0,0.701021,4949.994,233
2464,8,1,8,2,2,2,2097152,0,0.707914,5066.768,233
2465,8,1,8,2,2,4,1048576,0,0.702170,5547.430,236
2466,8,1,8,2,4,1,4194304,0,0.701607,6367.508,233
2467,8,1,8,2,4,2,2097152,0,0.691104,6070.918,233
2468,8,1,8,2,4,4,1048576,0,0.720645,6967.338,236
2472,8,1,8,4,1,1,4194304,0,0.698205,5231.688,233
2473,8,1,8,4,1,2,2097152,0,0.702638,5535.194,233
2474,8,1,8,4,1,4,1048576,0,0.703787,5482.526,236
2475,8,1,8,4,2,1,4194304,0,0.690188,6391.448,233
2476,8,1,8,4,2,2,2097152,0,0.693634,6567.274,233
2477,8,1,8,4,2,4,1048576,0,0.713495,7029.316,236
2484,8,1,8,8,1,1,4194304,0,0.725950,6258.714,233
2485,8,1,8,8,1,2,2097152,0,0.702966,7205.408,233
2486,8,1,8,8,1,4,1048576,0,0.702966,7118.160,236
2496,8,2,1,1,1,1,4194304,0,0.554192,4270.364,233
2497,8,2,1,1,1,2,2097152,0,0.562161,4328.884,233
2498,8,2,1,1,1,4,1048576,0,0.557434,4212.110,236
2499,8,2,1,1,2,1,4194304,0,0.705050,4207.056,231
2500,8,2,1,1,2,2,2097152,0,0.708591,4266.108,231
2501,8,2,1,1,2,4,1048576,0,0.708759,4375.168,234
2502,8,2,1,1,4,1,4194304,0,0.684415,4445.126,231
2503,8,2,1,1,4,2,2097152,0,0.702284,4549.930,231
2504,8,2,1,1,4,4,1048576,0,0.697564,4713.786,234
2505,8,2,1,1,8,1,4194304,0,0.695170,5030.060,231
2506,8,2,1,1,8,2,2097152,0,0.702250,5150.292,231
2507,8,2,1,1,8,4,1048576,0,0.723995,5389.958,234
2508,8,2,1,2,1,1,4194304,0,0.706198,4140.024,231
2509,8,2,1,2,1,2,2097152,0,0.701140,4284.462,231
2510,8,2,1,2,1,4,1048576,0,0.703500,4389.798,234
2511,8,2,1,2,2,1,4194304,0,0.695608,4531.310,231
2512,8,2,1,2,2,2,2097152,0,0.703701,4601.800,231
2513,8,2,1,2,2,4,1048576,0,0.711119,4733.736,234
2514,8,2,1,2,4,1,4194304,0,0.688629,5113.052,231
2515,8,2,1,2,4,2,2097152,0,0.699250,5263.608,231
2516,8,2,1,2,4,4,1048576,0,0.707173,5388.096,234
2517,8,2,1,2,8,1,4194304,0,0.697193,6274.674,231
2518,8,2,1,2,8,2,2097152,0,0.711015,6383.734,231
2519,8,2,1,2,8,4,1048576,0,0.709498,6855.086,234
2520,8,2,1,4,1,1,4194304,0,0.697092,4529.714,231
2521,8,2,1,4,1,2,2097152,0,0.694732,4669.896,231
2522,8,2,1,4,1,4,1048576,0,0.699116,4755.548,234
2523,8,2,1,4,2,1,4194304,0,0.694765,5209.078,231
2524,8,2,1,4,2,2,2097152,0,0.697969,5285.154,231
2525,8,2,1,4,2,4,1048576,0,0.718199,5594.778,234
2526,8,2,1,4,4,1,4194304,0,0.695709,6301.806,231
2527,8,2,1,4,4,2,2097152,0,0.704981,6519.394,231
2528,8,2,1,4,4,4,1048576,0,0.716781,6613.558,234
2529,8,2,1,4,8,1,4194304,0,0.696013,8790.768,231
2530,8,2,1,4,8,2,2097152,0,0.703261,8823.752,231
2531,8,2,1,4,8,4,1048576,0,0.711689,8655.108,234
2532,8,2,1,8,1,1,4194304,0,0.695237,5139.386,231
2533,8,2,1,8,1,2,2097152,0,0.699959,5521.894,231
2534,8,2,1,8,1,4,1048576,0,0.718339,5668.194,234
2535,8,2,1,8,2,1,4194304,0,0.692911,6273.876,231
2536,8,2,1,8,2,2,2097152,0,0.709264,6571.796,231
2537,8,2,1,8,2,4,1048576,0,0.718199,6827.688,234
2538,8,2,1,8,4,1,4194304,0,0.699923,9033.892,231
2539,8,2,1,8,4,2,2097152,0,0.710038,9266.110,231
2540,8,2,1,8,4,4,1048576,0,0.717624,9401.504,234
2544,8,2,2,1,1,1,4194304,0,0.694854,4477.578,269
2545,8,2,2,1,1,2,2097152,0,0.712756,4473.322,269
2546,8,2,2,1,1,4,1048576,0,0.710079,4332.076,234
2547,8,2,2,1,2,1,4194304,0,0.693881,4946.004,307
2548,8,2,2,1,2,2,2097152,0,0.696223,5009.578,307
2549,8,2,2,1,2,4,1048576,0,0.718806,4632.922,234
2550,8,2,2,1,4,1,4194304,0,0.697828,5701.710,383
2551,8,2,2,1,4,2,2097152,0,0.697828,5826.730,383
2552,8,2,2,1,4,4,1048576,0,0.698831,4973.136,234
2553,8,2,2,1,8,1,4194304,0,0.707661,7554.932,535
2554,8,2,2,1,8,2,2097152,0,0.706658,8229.508,535
2555,8,2,2,1,8,4,1048576,0,0.706992,5655.426,234
2556,8,2,2,2,1,1,4194304,0,0.696359,5070.758,307
2557,8,2,2,2,1,2,2097152,0,0.696694,5166.784,307
2558,8,2,2,2,1,4,1048576,0,0.704892,4722.298,234
2559,8,2,2,2,2,1,4194304,0,0.695219,5896.688,383
2560,8,2,2,2,2,2,2097152,0,0.708434,6339.312,383
2561,8,2,2,2,2,4,1048576,0,0.714456,5054.000,234
2562,8,2,2,2,4,1,4194304,0,0.760217,8062.460,535
2563,8,2,2,2,4,2,2097152,0,0.710874,8304.254,535
2564,8,2,2,2,4,4,1048576,0,0.708365,5893.496,234
2565,8,2,2,2,8,1,4194304,0,0.719871,11778.214,839
2566,8,2,2,2,8,2,2097152,0,0.721710,12035.968,839
2567,8,2,2,2,8,4,1048576,0,0.708497,7682.878,234
2568,8,2,2,4,1,1,4194304,0,0.707736,6051.766,383
2569,8,2,2,4,1,2,2097152,0,0.716771,6678.728,383
2570,8,2,2,4,1,4,1048576,0,0.713257,5265.470,234
2571,8,2,2,4,2,1,4194304,0,0.698062,8052.086,535
2572,8,2,2,4,2,2,2097152,0,0.723489,8653.778,535
2573,8,2,2,4,2,4,1048576,0,0.708601,6045.914,234
2574,8,2,2,4,4,1,4194304,0,0.714720,12149.018,839
2575,8,2,2,4,4,2,2097152,0,0.724756,12063.632,839
2576,8,2,2,4,4,4,1048576,0,0.707863,7333.354,234
2580,8,2,2,8,1,1,4194304,0,0.726977,8704.584,535
2581,8,2,2,8,1,2,2097152,0,0.714094,8643.936,535
2582,8,2,2,8,1,4,1048576,0,0.702884,6629.784,234
2583,8,2,2,8,2,1,4194304,0,0.724994,12151.146,839
2584,8,2,2,8,2,2,2097152,0,0.709939,12402.250,839
2585,8,2,2,8,2,4,1048576,0,0.723322,7370.328,234
2592,8,2,4,1,1,1,4194304,0,0.699204,4343.514,237
2593,8,2,4,1,1,2,2097152,0,0.693560,4323.564,237
2594,8,2,4,1,1,4,1048576,0,0.708999,4418.260,240
2595,8,2,4,1,2,1,4194304,0,0.687614,4666.704,232
2596,8,2,4,1,2,2,2097152,0,0.693589,4668.300,232
2597,8,2,4,1,2,4,1048576,0,0.703548,4761.666,235
2598,8,2,4,1,4,1,4194304,0,0.697172,5237.806,232
2599,8,2,4,1,4,2,2097152,0,0.703146,5187.000,232
2600,8,2,4,1,4,4,1048576,0,0.701155,5488.910,235
2601,8,2,4,1,8,1,4194304,0,0.718544,6923.714,232
2602,8,2,4,1,8,2,2097152,0,0.707094,6959.624,232
2603,8,2,4,1,8,4,1048576,0,0.711741,6389.054,235
2604,8,2,4,2,1,1,4194304,0,0.690572,4557.910,237
2605,8,2,4,2,1,2,2097152,0,0.696880,4572.274,237
2606,8,2,4,2,1,4,1048576,0,0.691070,4672.822,240
2607,8,2,4,2,2,1,4194304,0,0.686286,5311.222,237
2608,8,2,4,2,2,2,2097152,0,0.686286,5205.620,237
2609,8,2,4,2,2,4,1048576,0,0.711016,5426.134,240
2610,8,2,4,2,4,1,4194304,0,0.690865,6336.386,237
2611,8,2,4,2,4,2,2097152,0,0.707129,6455.022,237
2612,8,2,4,2,4,4,1048576,0,0.707792,6751.080,240
2613,8,2,4,2,8,1,4194304,0,0.697635,8536.472,237
2614,8,2,4,2,8,2,2097152,0,0.718876,8152.102,237
2615,8,2,4,2,8,4,1048576,0,0.702281,8870.036,240
2616,8,2,4,4,1,1,4194304,0,0.698540,5045.222,237
2617,8,2,4,4,1,2,2097152,0,0.686089,4814.866,237
2618,8,2,4,4,1,4,1048576,0,0.693061,5042.562,240
2619,8,2,4,4,2,1,4194304,0,0.697572,6950.580,237
2620,8,2,4,4,2,2,2097152,0,0.712177,7002.716,237
2621,8,2,4,4,2,4,1048576,0,0.710683,7417.144,240
2622,8,2,4,4,4,1,4194304,0,0.712107,9556.316,237
2623,8,2,4,4,4,2,2097152,0,0.724719,9237.914,237
2624,8,2,4,4,4,4,1048576,0,0.699494,9483.964,240
2628,8,2,4,8,1,1,4194304,0,0.684761,5437.306,237
2629,8,2,4,8,1,2,2097152,0,0.689409,5160.932,237
2630,8,2,4,8,1,4,1048576,0,0.711488,5423.208,240
2631,8,2,4,8,2,1,4194304,0,0.716492,8945.314,237
2632,8,2,4,8,2,2,2097152,0,0.714335,9677.612,237
2633,8,2,4,8,2,4,1048576,0,0.709688,8636.754,240
2640,8,2,8,1,1,1,4194304,0,0.687371,4300.954,232
2641,8,2,8,1,1,2,2097152,0,0.693281,4474.386,232
2642,8,2,8,1,1,4,1048576,0,0.702803,4605.524,235
2643,8,2,8,1,2,1,4194304,0,0.698231,4637.444,232
2644,8,2,8,1,2,2,2097152,0,0.697903,4856.362,232
2645,8,2,8,1,2,4,1048576,0,0.711526,4968.348,235
2646,8,2,8,1,4,1,4194304,0,0.706039,5838.434,232
2647,8,2,8,1,4,2,2097152,0,0.699967,5962.390,232
2648,8,2,8,1,4,4,1048576,0,0.701772,6389.586,235
2649,8,2,8,1,8,1,4194304,0,0.694516,7315.532,232
2650,8,2,8,1,8,2,2097152,0,0.700916,7958.986,232
2651,8,2,8,1,8,4,1048576,0,0.699275,7365.274,235
2652,8,2,8,2,1,1,4194304,0,0.697549,4655.798,232
2653,8,2,8,2,1,2,2097152,0,0.697385,4873.918,232
2654,8,2,8,2,1,4,1048576,0,0.710190,5033.784,235
2655,8,2,8,2,2,1,4194304,0,0.696261,5251.106,232
2656,8,2,8,2,2,2,2097152,0,0.689039,5677.770,232
2657,8,2,8,2,2,4,1048576,0,0.692322,5822.740,235
2658,8,2,8,2,4,1,4194304,0,0.700130,7382.032,232
2659,8,2,8,2,4,2,2097152,0,0.704726,8820.294,232
2660,8,2,8,2,4,4,1048576,0,0.705874,8202.908,235
2664,8,2,8,4,1,1,4194304,0,0.694758,6195.672,232
2665,8,2,8,4,1,2,2097152,0,0.694594,5952.548,232
2666,8,2,8,4,1,4,1048576,0,0.701325,6351.814,235
2667,8,2,8,4,2,1,4194304,0,0.702498,7287.336,232
2668,8,2,8,4,2,2,2097152,0,0.696096,7576.744,232
2669,8,2,8,4,2,4,1048576,0,0.706765,7803.642,235
2676,8,2,8,8,1,1,4194304,0,0.695086,7626.752,232
2677,8,2,8,8,1,2,2097152,0,0.702145,7604.674,232
2678,8,2,8,8,1,4,1048576,0,0.702638,8248.394,235
2688,8,4,1,1,1,1,4194304,0,0.552577,4085.494,236
2689,8,4,1,1,1,2,2097152,0,0.555408,4334.736,236
2690,8,4,1,1,1,4,1048576,0,0.557700,4246.690,239
2691,8,4,1,1,2,1,4194304,0,0.703786,4235.518,233
2692,8,4,1,1,2,2,2097152,0,0.705469,4350.430,233
2693,8,4,1,1,2,4,1048576,0,0.699914,4377.562,236
2694,8,4,1,1,4,1,4194304,0,0.692608,4453.904,233
2695,8,4,1,1,4,2,2097152,0,0.693955,4596.746,233
2696,8,4,1,1,4,4,1048576,0,0.703044,4693.570,236
2697,8,4,1,1,8,1,4194304,0,0.697624,4997.874,233
2698,8,4,1,1,8,2,2097152,0,0.719672,5214.398,233
2699,8,4,1,1,8,4,1048576,0,0.716642,5449.276,236
2700,8,4,1,2,1,1,4194304,0,0.687928,4188.436,233
2701,8,4,1,2,1,2,2097152,0,0.704932,4376.498,233
2702,8,4,1,2,1,4,1048576,0,0.704595,4426.506,236
2703,8,4,1,2,2,1,4194304,0,0.692844,4504.710,233
2704,8,4,1,2,2,2,2097152,0,0.699577,4630.794,233
2705,8,4,1,2,2,4,1048576,0,0.699913,4714.318,236
2706,8,4,1,2,4,1,4194304,0,0.687727,4948.664,233
2707,8,4,1,2,4,2,2097152,0,0.709439,5224.240,233
2708,8,4,1,2,4,4,1048576,0,0.696816,5483.856,236
2709,8,4,1,2,8,1,4194304,0,0.702672,6554.506,233
2710,8,4,1,2,8,2,2097152,0,0.716978,8459.598,233
2711,8,4,1,2,8,4,1048576,0,0.733136,6339.844,236
2712,8,4,1,4,1,1,4194304,0,0.693315,4483.696,233
2713,8,4,1,4,1,2,2097152,0,0.695504,4722.830,233
2714,8,4,1,4,1,4,1048576,0,0.717222,4799.970,236
2715,8,4,1,4,2,1,4194304,0,0.697220,5033.518,233
2716,8,4,1,4,2,2,2097152,0,0.697725,5168.912,233
2717,8,4,1,4,2,4,1048576,0,0.696883,5386.234,236
2718,8,4,1,4,4,1,4194304,0,0.708092,6567.806,233
2719,8,4,1,4,4,2,2097152,0,0.701360,6631.114,233
2720,8,4,1,4,4,4,1048576,0,0.711795,6773.158,236
2724,8,4,1,8,1,1,4194304,0,0.694830,5003.194,233
2725,8,4,1,8,1,2,2097152,0,0.697187,5248.446,233
2726,8,4,1,8,1,4,1048576,0,0.716549,5347.664,236
2727,8,4,1,8,2,1,4194304,0,0.703953,7094.220,233
2728,8,4,1,8,2,2,2097152,0,0.708161,8397.886,233
2729,8,4,1,8,2,4,1048576,0,0.716578,7129.066,236
2736,8,4,2,1,1,1,4194304,0,0.714145,4782.680,308
2737,8,4,2,1,1,2,2097152,0,0.712475,4825.506,308
2738,8,4,2,1,1,4,1048576,0,0.722331,4427.304,235
2739,8,4,2,1,2,1,4194304,0,0.693963,5745.068,384
2740,8,4,2,1,2,2,2097152,0,0.693295,5869.556,384
2741,8,4,2,1,2,4,1048576,0,0.702648,4885.356,235
2742,8,4,2,1,4,1,4194304,0,0.714102,7865.886,536
2743,8,4,2,1,4,2,2097152,0,0.708925,7862.694,536
2744,8,4,2,1,4,4,1048576,0,0.713267,5537.854,235
2745,8,4,2,1,8,1,4194304,0,0.709725,10911.320,840
2746,8,4,2,1,8,2,2097152,0,0.713399,11266.430,840
2747,8,4,2,1,8,4,1048576,0,0.706719,6484.814,235
2748,8,4,2,2,1,1,4194304,0,0.691426,5755.708,384
2749,8,4,2,2,1,2,2097152,0,0.691760,5911.052,384
2750,8,4,2,2,1,4,1048576,0,0.707463,4886.952,235
2751,8,4,2,2,2,1,4194304,0,0.713671,7739.802,536
2752,8,4,2,2,2,2,2097152,0,0.710998,7870.940,536
2753,8,4,2,2,2,4,1048576,0,0.706322,5622.442,235
2754,8,4,2,2,4,1,4194304,0,0.723287,10820.082,840
2755,8,4,2,2,4,2,2097152,0,0.713267,11055.492,840
2756,8,4,2,2,4,4,1048576,0,0.715104,6665.960,235
2757,8,4,2,2,8,1,4194304,0,0.756149,17891.957,1448
2758,8,4,2,2,8,2,2097152,0,0.719243,18943.988,1448
2759,8,4,2,2,8,4,1048576,0,0.728094,9194.024,235
2760,8,4,2,4,1,1,4194304,0,0.718655,7767.998,536
2761,8,4,2,4,1,2,2097152,0,0.709133,7642.446,536
2762,8,4,2,4,1,4,1048576,0,0.707629,5732.566,235
2763,8,4,2,4,2,1,4194304,0,0.708159,11436.138,840
2764,8,4,2,4,2,2,2097152,0,0.710831,10827.796,840
2765,8,4,2,4,2,4,1048576,0,0.705987,6909.616,235
2766,8,4,2,4,4,1,4194304,0,0.708924,16980.908,1448
2767,8,4,2,4,4,2,2097152,0,0.740655,18963.141,1448
2768,8,4,2,4,4,4,1048576,0,0.714268,7757.092,235
2772,8,4,2,8,1,1,4194304,0,0.706794,11334.526,840
2773,8,4,2,8,1,2,2097152,0,0.706961,11578.182,840
2774,8,4,2,8,1,4,1048576,0,0.716817,7124.810,235
2775,8,4,2,8,2,1,4194304,0,0.744736,17900.471,1448
2777,8,4,2,8,2,4,1048576,0,0.708994,9850.246,235
2784,8,4,4,1,1,1,4194304,0,0.691471,4575.732,237
2785,8,4,4,1,1,2,2097152,0,0.701581,4581.584,236
2786,8,4,4,1,1,4,1048576,0,0.695448,4652.606,240
2787,8,4,4,1,2,1,4194304,0,0.711882,5071.822,232
2788,8,4,4,1,2,2,2097152,0,0.695642,5033.518,231
2789,8,4,4,1,2,4,1048576,0,0.699785,5202.694,235
2790,8,4,4,1,4,1,4194304,0,0.689774,5932.332,232
2791,8,4,4,1,4,2,2097152,0,0.713137,5929.406,231
2792,8,4,4,1,4,4,1048576,0,0.694579,6567.806,235
2793,8,4,4,1,8,1,4194304,0,0.697196,7628.348,232
2794,8,4,4,1,8,2,2097152,0,0.705149,8167.264,231
2795,8,4,4,1,8,4,1048576,0,0.705977,7404.642,235
2796,8,4,4,2,1,1,4194304,0,0.694951,5068.630,237
2797,8,4,4,2,1,2,2097152,0,0.692299,5089.910,236
2798,8,4,4,2,1,4,1048576,0,0.709536,5142.578,240
2799,8,4,4,2,2,1,4194304,0,0.673934,6554.506,237
2800,8,4,4,2,2,2,2097152,0,0.693985,6392.246,236
2801,8,4,4,2,2,4,1048576,0,0.709396,6484.548,240
2802,8,4,4,2,4,1,4194304,0,0.720758,7911.106,237
2803,8,4,4,2,4,2,2097152,0,0.722581,7668.248,236
2804,8,4,4,2,4,4,1048576,0,0.723906,8770.020,240
2808,8,4,4,4,1,1,4194304,0,0.703237,6116.670,237
2809,8,4,4,4,1,2,2097152,0,0.711524,6027.560,236
2810,8,4,4,4,1,4,1048576,0,0.710861,6101.242,240
2811,8,4,4,4,2,1,4194304,0,0.696967,8550.038,237
2812,8,4,4,4,2,2,2097152,0,0.749331,8075.760,236
2813,8,4,4,4,2,4,1048576,0,0.712544,8264.886,240
2820,8,4,4,8,1,1,4194304,0,0.708541,8323.938,237
2821,8,4,4,8,1,2,2097152,0,0.730916,8749.804,236
2822,8,4,4,8,1,4,1048576,0,0.736883,8763.104,240
2832,8,4,8,1,1,1,4194304,0,0.736457,4544.610,239
2833,8,4,8,1,1,2,2097152,0,0.697550,4691.974,231
2834,8,4,8,1,1,4,1048576,0,0.701490,4788.532,234
2835,8,4,8,1,2,1,4194304,0,0.703155,4960.368,233
2836,8,4,8,1,2,2,2097152,0,0.701021,5133.268,231
2837,8,4,8,1,2,4,1048576,0,0.699708,5194.714,234
2838,8,4,8,1,4,1,4194304,0,0.698325,5841.892,233
2839,8,4,8,1,4,2,2097152,0,0.697669,6304.200,231
2840,8,4,8,1,4,4,1048576,0,0.691432,6396.236,234
2841,8,4,8,1,8,1,4194304,0,0.689429,7626.486,233
2842,8,4,8,1,8,2,2097152,0,0.692875,8072.568,231
2843,8,4,8,1,8,4,1048576,0,0.697142,8479.016,234
2844,8,4,8,2,1,1,4194304,0,0.688191,5183.808,239
2845,8,4,8,2,1,2,2097152,0,0.695907,5317.074,231
2846,8,4,8,2,1,4,1048576,0,0.739576,5401.396,234
2847,8,4,8,2,2,1,4194304,0,0.733848,6229.986,239
2848,8,4,8,2,2,2,2097152,0,0.709063,6929.300,231
2849,8,4,8,2,2,4,1048576,0,0.700364,7197.162,234
2850,8,4,8,2,4,1,4194304,0,0.718019,8025.486,239
2851,8,4,8,2,4,2,2097152,0,0.726389,10132.738,231
2852,8,4,8,2,4,4,1048576,0,0.697176,8647.926,234
2856,8,4,8,4,1,1,4194304,0,0.692624,6162.954,239
2857,8,4,8,4,1,2,2097152,0,0.695743,6437.200,231
2858,8,4,8,4,1,4,1048576,0,0.723159,6600.524,234
2859,8,4,8,4,2,1,4194304,0,0.715300,8664.418,239
2860,8,4,8,4,2,2,2097152,0,0.699051,10039.372,231
2861,8,4,8,4,2,4,1048576,0,0.711197,9018.198,234
2868,8,4,8,8,1,1,4194304,0,0.691803,8005.004,239
2869,8,4,8,8,1,2,2097152,0,0.695250,9157.848,231
2870,8,4,8,8,1,4,1048576,0,0.708055,9639.840,234
2880,8,8,1,1,1,1,4194304,0,0.551229,4103.050,236
2881,8,8,1,1,1,2,2097152,0,0.561070,4371.178,236
2882,8,8,1,1,1,4,1048576,0,0.571450,4285.260,239
2883,8,8,1,1,2,1,4194304,0,0.693517,4195.618,233
2884,8,8,1,1,2,2,2097152,0,0.708330,4340.854,233
2885,8,8,1,1,2,4,1048576,0,0.706142,4423.580,236
2886,8,8,1,1,4,1,4194304,0,0.694965,4558.442,233
2887,8,8,1,1,4,2,2097152,0,0.700856,4707.402,233
2888,8,8,1,1,4,4,1048576,0,0.719538,4749.164,236
2889,8,8,1,1,8,1,4194304,0,0.697624,5173.700,233
2890,8,8,1,1,8,2,2097152,0,0.698297,5894.826,233
2891,8,8,1,1,8,4,1048576,0,0.707890,5425.336,236
2892,8,8,1,2,1,1,4194304,0,0.706953,4221.420,233
2893,8,8,1,2,1,2,2097152,0,0.699713,4349.898,233
2894,8,8,1,2,1,4,1048576,0,0.704595,4456.032,236
2895,8,8,1,2,2,1,4194304,0,0.698567,4628.666,233
2896,8,8,1,2,2,2,2097152,0,0.710013,4813.004,233
2897,8,8,1,2,2,4,1048576,0,0.714053,4849.712,236
2898,8,8,1,2,4,1,4194304,0,0.689073,5462.044,233
2899,8,8,1,2,4,2,2097152,0,0.705231,6057.352,233
2900,8,8,1,2,4,4,1048576,0,0.709944,5638.934,236
2904,8,8,1,4,1,1,4194304,0,0.693315,4757.942,233
2905,8,8,1,4,1,2,2097152,0,0.699881,4939.354,233
2906,8,8,1,4,1,4,1048576,0,0.697356,5044.956,236
2907,8,8,1,4,2,1,4194304,0,0.705131,5559.134,233
2908,8,8,1,4,2,2,2097152,0,0.705300,6199.662,233
2909,8,8,1,4,2,4,1048576,0,0.707488,6259.246,236
2916,8,8,1,8,1,1,4194304,0,0.693988,5524.820,233
2917,8,8,1,8,1,2,2097152,0,0.695335,5483.058,233
2918,8,8,1,8,1,4,1048576,0,0.715539,5730.704,236
2928,8,8,2,1,1,1,4194304,0,0.700447,5533.598,384
2929,8,8,2,1,1,2,2097152,0,0.703621,5610.472,384
2930,8,8,2,1,1,4,1048576,0,0.710971,4690.910,235
2931,8,8,2,1,2,1,4194304,0,0.709329,7506.254,536
2932,8,8,2,1,2,2,2097152,0,0.704485,7308.882,536
2933,8,8,2,1,2,4,1048576,0,0.705320,5224.772,235
2934,8,8,2,1,4,1,4194304,0,0.714102,10774.064,840
2935,8,8,2,1,4,2,2097152,0,0.728130,10975.692,840
2936,8,8,2,1,4,4,1048576,0,0.705752,6134.492,235
2937,8,8,2,1,8,1,4194304,0,0.721081,16886.744,1448
2938,8,8,2,1,8,2,2097152,0,0.729097,17210.199,1448
2939,8,8,2,1,8,4,1048576,0,0.724755,7881.846,235
2940,8,8,2,2,1,1,4194304,0,0.693764,7553.070,536
2941,8,8,2,2,1,2,2097152,0,0.712975,7367.136,536
2942,8,8,2,2,1,4,1048576,0,0.712808,5304.572,235
2943,8,8,2,2,2,1,4194304,0,0.712334,10498.488,840
2944,8,8,2,2,2,2,2097152,0,0.709662,10821.412,840
2945,8,8,2,2,2,4,1048576,0,0.712835,6488.804,235
2946,8,8,2,2,4,1,4194304,0,0.711597,17117.365,1448
2947,8,8,2,2,4,2,2097152,0,0.703914,17170.301,1448
2948,8,8,2,2,4,4,1048576,0,0.737315,8554.028,235
2952,8,8,2,4,1,1,4194304,0,0.699945,10659.950,840
2953,8,8,2,4,1,2,2097152,0,0.703119,10992.450,840
2954,8,8,2,4,1,4,1048576,0,0.726339,6425.496,235
2955,8,8,2,4,2,1,4194304,0,0.716510,16486.414,1448
2956,8,8,2,4,2,2,2097152,0,0.731875,17160.725,1448
2957,8,8,2,4,2,4,1048576,0,0.722355,8703.520,235
