Parameter,Throughput_Value,Tool,Parameter2,Area_Value,Flow
Throughput,0.04988171548806315,catapult,Area,11299.148,catapult_asic_area
Throughput,0.05522000505925686,catapult,Area,11192.216,catapult_asic_area
Throughput,0.03833697278995019,catapult,Area,15707.034,catapult_asic_area
Throughput,0.03829912806290096,catapult,Area,14453.110,catapult_asic_area
Throughput,0.038987078278723615,catapult,Area,13402.410,catapult_asic_area
Throughput,0.0425756007491773,catapult,Area,12792.472,catapult_asic_area
Throughput,0.03998207683459659,catapult,Area,15686.020,catapult_asic_area
Throughput,0.039383436547474664,catapult,Area,14766.990,catapult_asic_area
Throughput,0.039528893071221455,catapult,Area,13221.264,catapult_asic_area
Throughput,0.04383910627142965,catapult,Area,13082.146,catapult_asic_area
Throughput,0.03538331523830592,catapult,Area,15372.938,catapult_asic_area
Throughput,0.03484311209339264,catapult,Area,14357.350,catapult_asic_area
Throughput,0.04271709972764005,catapult,Area,13559.616,catapult_asic_area
Throughput,0.040915165881334155,catapult,Area,13222.328,catapult_asic_area
Throughput,0.039343798941226894,catapult,Area,15432.522,catapult_asic_area
Throughput,0.0386866800599953,catapult,Area,14857.430,catapult_asic_area
Throughput,0.04287653530153781,catapult,Area,13727.196,catapult_asic_area
Throughput,0.03249405732432624,catapult,Area,12783.428,catapult_asic_area
Throughput,0.09340780924780279,catapult,Area,9794.386,catapult_asic_area
Throughput,0.08825558251861663,catapult,Area,8128.694,catapult_asic_area
Throughput,0.09021916852390344,catapult,Area,7580.202,catapult_asic_area
Throughput,0.09436682877629625,catapult,Area,7481.782,catapult_asic_area
Throughput,0.09115367278657234,catapult,Area,7203.812,catapult_asic_area
Throughput,0.12310316488388665,catapult,Area,10315.214,catapult_asic_area
Throughput,0.11542531168585478,catapult,Area,8424.486,catapult_asic_area
Throughput,0.11015355846664483,catapult,Area,7858.970,catapult_asic_area
Throughput,0.12011808568767783,catapult,Area,8077.888,catapult_asic_area
Throughput,0.11513614273197341,catapult,Area,7516.894,catapult_asic_area
Throughput,0.11380717786423077,catapult,Area,10531.738,catapult_asic_area
Throughput,0.12559046356444825,catapult,Area,8929.886,catapult_asic_area
Throughput,0.11915085475248675,catapult,Area,8118.852,catapult_asic_area
Throughput,0.08787597185332621,catapult,Area,8111.936,catapult_asic_area
Throughput,0.08864813631033869,catapult,Area,7850.458,catapult_asic_area
Throughput,0.09054066448336909,catapult,Area,13001.282,catapult_asic_area
Throughput,0.09014602122956829,catapult,Area,9424.646,catapult_asic_area
Throughput,0.09459920822354702,catapult,Area,8538.068,catapult_asic_area
Throughput,0.08894420032226262,catapult,Area,7908.180,catapult_asic_area
Throughput,0.09366734734727984,catapult,Area,8011.122,catapult_asic_area
Throughput,0.08899204055189304,catapult,Area,7650.426,catapult_asic_area
Throughput,0.0653034399435935,catapult,Area,12263.930,catapult_asic_area
Throughput,0.060131173750289306,catapult,Area,10823.008,catapult_asic_area
Throughput,0.060315249715688996,catapult,Area,9726.024,catapult_asic_area
Throughput,0.060465498477267114,catapult,Area,9194.556,catapult_asic_area
Throughput,0.06204309525805243,catapult,Area,9504.978,catapult_asic_area
Throughput,0.06118157903414967,catapult,Area,12266.590,catapult_asic_area
Throughput,0.06110929378861306,catapult,Area,10046.288,catapult_asic_area
Throughput,0.061381253759985425,catapult,Area,9770.978,catapult_asic_area
Throughput,0.05975936100510465,catapult,Area,9433.690,catapult_asic_area
Throughput,0.06275005110991663,catapult,Area,9586.108,catapult_asic_area
Throughput,0.061245384471269516,catapult,Area,10598.504,catapult_asic_area
Throughput,0.061564322342419035,catapult,Area,10065.706,catapult_asic_area
Throughput,0.06032608541558369,catapult,Area,10022.880,catapult_asic_area
Throughput,0.060484816042992606,catapult,Area,9636.116,catapult_asic_area
Throughput,0.061683845617671186,catapult,Area,12281.486,catapult_asic_area
Throughput,0.062091122198929774,catapult,Area,10378.788,catapult_asic_area
Throughput,0.05964757469084215,catapult,Area,9766.190,catapult_asic_area
Throughput,0.0588840240870989,catapult,Area,9444.064,catapult_asic_area
Throughput,0.060124676935079654,catapult,Area,9028.040,catapult_asic_area
Throughput,0.03896016868194633,catapult,Area,12002.718,catapult_asic_area
Throughput,0.031000894251795585,catapult,Area,10772.468,catapult_asic_area
Throughput,0.03286597046900529,catapult,Area,10500.616,catapult_asic_area
Throughput,0.032594158657412706,catapult,Area,9766.988,catapult_asic_area
Throughput,0.028005350030048344,catapult,Area,12263.930,catapult_asic_area
Throughput,0.0298056072335109,catapult,Area,11218.284,catapult_asic_area
Throughput,0.028894082182802282,catapult,Area,10346.336,catapult_asic_area
Throughput,0.028330324558430812,catapult,Area,10046.554,catapult_asic_area
Throughput,0.04125645885334521,catapult,Area,12612.390,catapult_asic_area
Throughput,0.04078077568134685,catapult,Area,10868.760,catapult_asic_area
Throughput,0.03261401386343456,catapult,Area,10349.794,catapult_asic_area
Throughput,0.039907701468044704,catapult,Area,10952.018,catapult_asic_area
Throughput,0.039746804903404334,catapult,Area,12808.166,catapult_asic_area
Throughput,0.030010069278545028,catapult,Area,10735.494,catapult_asic_area
Throughput,0.031436026617009484,catapult,Area,10834.978,catapult_asic_area
Throughput,0.033825719676857484,catapult,Area,10450.608,catapult_asic_area
Throughput,0.028233173374525154,catapult,Area,13577.970,catapult_asic_area
Throughput,0.02430087890203769,catapult,Area,13321.546,catapult_asic_area
Throughput,0.02898472927944021,catapult,Area,13784.120,catapult_asic_area
Throughput,0.027715381216199705,catapult,Area,14911.162,catapult_asic_area
Throughput,0.02823346113491851,catapult,Area,14437.948,catapult_asic_area
Throughput,0.028380755304987546,catapult,Area,14243.502,catapult_asic_area
Throughput,0.020817312676452746,catapult,Area,12877.060,catapult_asic_area
Throughput,0.029730421484320427,catapult,Area,15220.786,catapult_asic_area
Throughput,0.02887173586981157,catapult,Area,14163.436,catapult_asic_area
Throughput,0.02567623631976548,catapult,Area,14669.368,catapult_asic_area
Throughput,0.03027429174354066,catapult,Area,13200.250,catapult_asic_area
Throughput,0.030322990181597714,catapult,Area,15596.112,catapult_asic_area
Throughput,0.027273505807347595,catapult,Area,14315.854,catapult_asic_area
Throughput,0.03081071906148578,catapult,Area,13707.246,catapult_asic_area
Throughput,0.024993935221618472,catapult,Area,13339.634,catapult_asic_area
Throughput,0.06286819544514895,catapult,Area,14395.122,catapult_asic_area
Throughput,0.06277913959682484,catapult,Area,12869.080,catapult_asic_area
Throughput,0.06730081532918747,catapult,Area,12101.404,catapult_asic_area
Throughput,0.06260809679211764,catapult,Area,12223.764,catapult_asic_area
Throughput,0.06208808436528904,catapult,Area,11572.862,catapult_asic_area
Throughput,0.0631067078896511,catapult,Area,14626.808,catapult_asic_area
Throughput,0.06440368850228644,catapult,Area,12594.036,catapult_asic_area
Throughput,0.06376170465642164,catapult,Area,11791.780,catapult_asic_area
Throughput,0.06420375910441406,catapult,Area,12215.784,catapult_asic_area
Throughput,0.06380104282804502,catapult,Area,11892.328,catapult_asic_area
Throughput,0.06399911527623042,catapult,Area,14830.032,catapult_asic_area
Throughput,0.06317159698871105,catapult,Area,13222.328,catapult_asic_area
Throughput,0.0651687244343094,catapult,Area,12669.314,catapult_asic_area
Throughput,0.06308168409424353,catapult,Area,12561.318,catapult_asic_area
Throughput,0.0648553812552772,catapult,Area,12213.922,catapult_asic_area
Throughput,0.06286470170887633,catapult,Area,14004.900,catapult_asic_area
Throughput,0.06215934735171654,catapult,Area,12572.490,catapult_asic_area
Throughput,0.06255414843473882,catapult,Area,11992.610,catapult_asic_area
Throughput,0.06376267633886955,catapult,Area,11841.522,catapult_asic_area
Throughput,0.06686869482538611,catapult,Area,11535.888,catapult_asic_area
Throughput,0.0365785867709371,catapult,Area,16056.026,catapult_asic_area
Throughput,0.03637280098683774,catapult,Area,15390.494,catapult_asic_area
Throughput,0.03740751412965976,catapult,Area,14810.348,catapult_asic_area
Throughput,0.037223550461901456,catapult,Area,15555.946,catapult_asic_area
Throughput,0.03532985774680087,catapult,Area,16214.296,catapult_asic_area
Throughput,0.034310389141228456,catapult,Area,15052.408,catapult_asic_area
Throughput,0.03493217795387632,catapult,Area,15061.984,catapult_asic_area
Throughput,0.03192115525725307,catapult,Area,14755.552,catapult_asic_area
Throughput,0.03414822261403893,catapult,Area,16280.530,catapult_asic_area
Throughput,0.033772885182457336,catapult,Area,15643.194,catapult_asic_area
Throughput,0.04857396316082631,catapult,Area,15732.836,catapult_asic_area
Throughput,0.03786931624639489,catapult,Area,15609.412,catapult_asic_area
Throughput,0.03668753257852893,catapult,Area,16087.414,catapult_asic_area
Throughput,0.03392062945833673,catapult,Area,15118.642,catapult_asic_area
Throughput,0.03427275879120254,catapult,Area,15291.542,catapult_asic_area
Throughput,0.03769004498495319,catapult,Area,14840.672,catapult_asic_area
Throughput,0.021732224784137614,catapult,Area,17754.436,catapult_asic_area
Throughput,0.024336922299264808,catapult,Area,16799.496,catapult_asic_area
Throughput,0.026112129295566038,catapult,Area,16472.582,catapult_asic_area
Throughput,0.025741790228761368,catapult,Area,16185.834,catapult_asic_area
Throughput,0.024703272931690064,catapult,Area,16501.842,catapult_asic_area
Throughput,0.023926297242563628,catapult,Area,16381.344,catapult_asic_area
Throughput,0.02583848867165725,catapult,Area,16481.627,catapult_asic_area
Throughput,0.021479841662635973,catapult,Area,16756.670,catapult_asic_area
Throughput,0.025548254687587386,catapult,Area,17138.381,catapult_asic_area
Throughput,0.022340241248690808,catapult,Area,16244.088,catapult_asic_area
Throughput,0.021386632242743408,catapult,Area,18134.816,catapult_asic_area
Throughput,0.020701917989227672,catapult,Area,16583.238,catapult_asic_area
Throughput,0.03055458807847359,catapult,Area,16584.834,catapult_asic_area
Throughput,0.02387121213694542,catapult,Area,15992.718,catapult_asic_area
Throughput,0.015668187154552704,catapult,Area,19612.979,catapult_asic_area
Throughput,0.01626765127602074,catapult,Area,19317.451,catapult_asic_area
Throughput,0.016230223249804544,catapult,Area,18583.559,catapult_asic_area
Throughput,0.016482006930914662,catapult,Area,19702.619,catapult_asic_area
Throughput,0.016394948001700944,catapult,Area,19619.096,catapult_asic_area
Throughput,0.01573024294463604,catapult,Area,18822.426,catapult_asic_area
Throughput,0.019600274356800337,catapult,Area,20497.162,catapult_asic_area
Throughput,0.01945286672520034,catapult,Area,19773.109,catapult_asic_area
Throughput,0.01864875868640531,catapult,Area,18874.297,catapult_asic_area
Throughput,0.016339773698709408,catapult,Area,19781.090,catapult_asic_area
Throughput,0.01878193974502052,catapult,Area,18642.344,catapult_asic_area
Throughput,0.016412348841651707,catapult,Area,19182.324,catapult_asic_area
Throughput,0.26171981323674126,catapult,Area,11418.582,catapult_asic_area
Throughput,0.2708628743155634,catapult,Area,8213.814,catapult_asic_area
Throughput,0.2615267250237401,catapult,Area,7035.168,catapult_asic_area
Throughput,0.2634147934801678,catapult,Area,6364.316,catapult_asic_area
Throughput,0.26307959394190833,catapult,Area,5881.792,catapult_asic_area
Throughput,0.26883780074548724,catapult,Area,5397.406,catapult_asic_area
Throughput,0.268987128965879,catapult,Area,10944.570,catapult_asic_area
Throughput,0.2669613920434827,catapult,Area,7884.772,catapult_asic_area
Throughput,0.2682601318498548,catapult,Area,6995.534,catapult_asic_area
Throughput,0.2715480875003971,catapult,Area,6114.808,catapult_asic_area
Throughput,0.2682021418086641,catapult,Area,5983.138,catapult_asic_area
Throughput,0.26016002963743057,catapult,Area,5458.320,catapult_asic_area
Throughput,0.3245921742774335,catapult,Area,11350.752,catapult_asic_area
Throughput,0.33117671059394554,catapult,Area,8637.552,catapult_asic_area
Throughput,0.30987852451960307,catapult,Area,6883.016,catapult_asic_area
Throughput,0.3053410873684667,catapult,Area,6433.742,catapult_asic_area
Throughput,0.32152200802068803,catapult,Area,6077.036,catapult_asic_area
Throughput,0.3342997940378969,catapult,Area,5391.554,catapult_asic_area
Throughput,0.26143674655563626,catapult,Area,11072.782,catapult_asic_area
Throughput,0.2614918475994133,catapult,Area,8187.480,catapult_asic_area
Throughput,0.2674668561758498,catapult,Area,6831.146,catapult_asic_area
Throughput,0.26365891606128383,catapult,Area,6297.018,catapult_asic_area
Throughput,0.2695587081345001,catapult,Area,5916.106,catapult_asic_area
Throughput,0.26900355434396356,catapult,Area,5445.286,catapult_asic_area
Throughput,0.14608725733445685,catapult,Area,13162.744,catapult_asic_area
Throughput,0.15272022982561947,catapult,Area,9091.348,catapult_asic_area
Throughput,0.15889864173441046,catapult,Area,7955.262,catapult_asic_area
Throughput,0.13200992503420378,catapult,Area,7494.284,catapult_asic_area
Throughput,0.16181973411075848,catapult,Area,6859.608,catapult_asic_area
Throughput,0.14579552673080795,catapult,Area,7012.292,catapult_asic_area
Throughput,0.15377021501689164,catapult,Area,9524.928,catapult_asic_area
Throughput,0.15642509834445933,catapult,Area,8478.750,catapult_asic_area
Throughput,0.12786989596121656,catapult,Area,7181.734,catapult_asic_area
Throughput,0.15917326678617397,catapult,Area,7372.456,catapult_asic_area
Throughput,0.14911498763687636,catapult,Area,7004.046,catapult_asic_area
Throughput,0.16084726619160963,catapult,Area,10076.612,catapult_asic_area
Throughput,0.16210765893845422,catapult,Area,8542.590,catapult_asic_area
Throughput,0.1328828074629111,catapult,Area,7613.984,catapult_asic_area
Throughput,0.16334493844672685,catapult,Area,7382.298,catapult_asic_area
Throughput,0.1551572806079931,catapult,Area,7209.664,catapult_asic_area
Throughput,0.14863739639601878,catapult,Area,13664.420,catapult_asic_area
Throughput,0.15305436827880875,catapult,Area,9744.644,catapult_asic_area
Throughput,0.1519303587698685,catapult,Area,8390.704,catapult_asic_area
Throughput,0.1305913673360171,catapult,Area,7666.120,catapult_asic_area
Throughput,0.15595816328694928,catapult,Area,7696.444,catapult_asic_area
Throughput,0.15752169231224833,catapult,Area,7141.568,catapult_asic_area
Throughput,0.08428280725128819,catapult,Area,11456.886,catapult_asic_area
Throughput,0.08776889537052429,catapult,Area,9561.636,catapult_asic_area
Throughput,0.08667500133479501,catapult,Area,8436.190,catapult_asic_area
Throughput,0.09853231194738768,catapult,Area,8344.686,catapult_asic_area
Throughput,0.09640877319836105,catapult,Area,8097.572,catapult_asic_area
Throughput,0.08644313221848779,catapult,Area,10773.266,catapult_asic_area
Throughput,0.08707981160805238,catapult,Area,9319.842,catapult_asic_area
Throughput,0.08928757975836281,catapult,Area,8255.310,catapult_asic_area
Throughput,0.10256618544663779,catapult,Area,8682.240,catapult_asic_area
Throughput,0.10126104428894799,catapult,Area,8138.536,catapult_asic_area
Throughput,0.08742132954554196,catapult,Area,11899.510,catapult_asic_area
Throughput,0.08773642993798614,catapult,Area,9868.334,catapult_asic_area
Throughput,0.0888669288833515,catapult,Area,8482.208,catapult_asic_area
Throughput,0.10746887164132908,catapult,Area,8487.262,catapult_asic_area
Throughput,0.09796611567584228,catapult,Area,8069.908,catapult_asic_area
Throughput,0.0875977295018904,catapult,Area,10892.168,catapult_asic_area
Throughput,0.090273059756613,catapult,Area,9360.008,catapult_asic_area
Throughput,0.08883891798462162,catapult,Area,8238.552,catapult_asic_area
Throughput,0.10337539264558512,catapult,Area,8277.388,catapult_asic_area
Throughput,0.098467985842273,catapult,Area,7977.074,catapult_asic_area
Throughput,0.06628899615921556,catapult,Area,13851.684,catapult_asic_area
Throughput,0.07919496731821686,catapult,Area,11380.278,catapult_asic_area
Throughput,0.08162132602006253,catapult,Area,10936.856,catapult_asic_area
Throughput,0.06566488752031589,catapult,Area,10096.828,catapult_asic_area
Throughput,0.07282146398086543,catapult,Area,10052.938,catapult_asic_area
Throughput,0.07233152198324933,catapult,Area,13395.760,catapult_asic_area
Throughput,0.07938983513192328,catapult,Area,10975.692,catapult_asic_area
Throughput,0.08074259937556903,catapult,Area,10586.002,catapult_asic_area
Throughput,0.07395152270622343,catapult,Area,10232.488,catapult_asic_area
Throughput,0.07590475622997775,catapult,Area,9666.972,catapult_asic_area
Throughput,0.06648338969019471,catapult,Area,13649.524,catapult_asic_area
Throughput,0.08128262684641616,catapult,Area,11369.638,catapult_asic_area
Throughput,0.08196955126260978,catapult,Area,10329.046,catapult_asic_area
Throughput,0.06312980662456413,catapult,Area,9869.132,catapult_asic_area
Throughput,0.0839880128948476,catapult,Area,9764.860,catapult_asic_area
Throughput,0.06348523127193613,catapult,Area,13805.400,catapult_asic_area
Throughput,0.08175405616618114,catapult,Area,11615.688,catapult_asic_area
Throughput,0.08207834854422968,catapult,Area,10607.282,catapult_asic_area
Throughput,0.06448099728889647,catapult,Area,9909.298,catapult_asic_area
Throughput,0.06644814529604609,catapult,Area,9431.828,catapult_asic_area
Throughput,0.16603870827198203,catapult,Area,13949.572,catapult_asic_area
Throughput,0.17912620802714693,catapult,Area,10384.108,catapult_asic_area
Throughput,0.1738799609256952,catapult,Area,8878.016,catapult_asic_area
Throughput,0.17138221988304533,catapult,Area,8339.632,catapult_asic_area
Throughput,0.20025941604754802,catapult,Area,8267.014,catapult_asic_area
Throughput,0.17336974791518545,catapult,Area,7539.238,catapult_asic_area
Throughput,0.1754146231593963,catapult,Area,10467.366,catapult_asic_area
Throughput,0.1733076722439964,catapult,Area,8766.828,catapult_asic_area
Throughput,0.17256055883391855,catapult,Area,7952.070,catapult_asic_area
Throughput,0.17335610307961916,catapult,Area,7784.490,catapult_asic_area
Throughput,0.1709911760003625,catapult,Area,7412.622,catapult_asic_area
Throughput,0.18118091911268455,catapult,Area,10103.478,catapult_asic_area
Throughput,0.17258804751832194,catapult,Area,8403.738,catapult_asic_area
Throughput,0.16966205016228175,catapult,Area,7650.160,catapult_asic_area
Throughput,0.17727259028936207,catapult,Area,7641.382,catapult_asic_area
Throughput,0.1793738382180716,catapult,Area,7246.904,catapult_asic_area
Throughput,0.17085512305669384,catapult,Area,10518.704,catapult_asic_area
Throughput,0.16837460250965713,catapult,Area,8877.218,catapult_asic_area
Throughput,0.16769199139941315,catapult,Area,8140.398,catapult_asic_area
Throughput,0.17666867538950584,catapult,Area,7798.588,catapult_asic_area
Throughput,0.16757876998188306,catapult,Area,7441.084,catapult_asic_area
Throughput,0.07402646135082154,catapult,Area,13318.620,catapult_asic_area
Throughput,0.07350916431400586,catapult,Area,12261.536,catapult_asic_area
Throughput,0.07680211359416611,catapult,Area,11009.740,catapult_asic_area
Throughput,0.07325754010557291,catapult,Area,10853.864,catapult_asic_area
Throughput,0.08846035547440007,catapult,Area,11156.572,catapult_asic_area
Throughput,0.07539562534978858,catapult,Area,13390.174,catapult_asic_area
Throughput,0.07849459917910348,catapult,Area,11920.524,catapult_asic_area
Throughput,0.07417026466620562,catapult,Area,10633.084,catapult_asic_area
Throughput,0.07658647348086135,catapult,Area,10621.114,catapult_asic_area
Throughput,0.06744803415622408,catapult,Area,10372.670,catapult_asic_area
Throughput,0.08454748453055812,catapult,Area,14090.020,catapult_asic_area
Throughput,0.08505729587035771,catapult,Area,12412.092,catapult_asic_area
Throughput,0.08466281467792446,catapult,Area,11539.080,catapult_asic_area
Throughput,0.08356848111109978,catapult,Area,11305.266,catapult_asic_area
Throughput,0.09454121841129723,catapult,Area,10778.586,catapult_asic_area
Throughput,0.07630516940052828,catapult,Area,13571.320,catapult_asic_area
Throughput,0.07762209373178307,catapult,Area,12085.444,catapult_asic_area
Throughput,0.07386246085935871,catapult,Area,11104.968,catapult_asic_area
Throughput,0.07755420108005082,catapult,Area,10622.178,catapult_asic_area
Throughput,0.08374932320078188,catapult,Area,11272.814,catapult_asic_area
Throughput,0.06051663535737676,catapult,Area,12798.058,catapult_asic_area
Throughput,0.06257564613422051,catapult,Area,12437.362,catapult_asic_area
Throughput,0.05015304200768645,catapult,Area,12505.192,catapult_asic_area
Throughput,0.06881968121760185,catapult,Area,11887.806,catapult_asic_area
Throughput,0.05233605103979173,catapult,Area,12568.766,catapult_asic_area
Throughput,0.051844296025745876,catapult,Area,11352.880,catapult_asic_area
Throughput,0.06090083541329987,catapult,Area,11954.838,catapult_asic_area
Throughput,0.06749651836084165,catapult,Area,11255.790,catapult_asic_area
Throughput,0.05976660423845632,catapult,Area,13105.022,catapult_asic_area
Throughput,0.06259627306797855,catapult,Area,11497.052,catapult_asic_area
Throughput,0.06119845797021483,catapult,Area,12219.508,catapult_asic_area
Throughput,0.06316958576480965,catapult,Area,11735.122,catapult_asic_area
Throughput,0.06182957802116785,catapult,Area,12920.152,catapult_asic_area
Throughput,0.060767307577434114,catapult,Area,11373.894,catapult_asic_area
Throughput,0.051721707010804974,catapult,Area,12238.394,catapult_asic_area
Throughput,0.06591675373171221,catapult,Area,11222.540,catapult_asic_area
Throughput,0.031134505578602874,catapult,Area,16069.060,catapult_asic_area
Throughput,0.03648094581959369,catapult,Area,15305.640,catapult_asic_area
Throughput,0.038953298384174335,catapult,Area,14484.498,catapult_asic_area
Throughput,0.04545026899741706,catapult,Area,13572.118,catapult_asic_area
Throughput,0.031156857548012014,catapult,Area,16030.756,catapult_asic_area
Throughput,0.03674495276840516,catapult,Area,14538.496,catapult_asic_area
Throughput,0.036705844282503154,catapult,Area,14375.438,catapult_asic_area
Throughput,0.04527196772434659,catapult,Area,13351.338,catapult_asic_area
Throughput,0.03800026782588763,catapult,Area,16822.371,catapult_asic_area
Throughput,0.03652891442568473,catapult,Area,15649.046,catapult_asic_area
Throughput,0.03885655872094467,catapult,Area,14816.466,catapult_asic_area
Throughput,0.04551784629579181,catapult,Area,13892.382,catapult_asic_area
Throughput,0.03358439572251672,catapult,Area,16087.680,catapult_asic_area
Throughput,0.034792846869026506,catapult,Area,15121.834,catapult_asic_area
Throughput,0.036959631249323874,catapult,Area,14386.344,catapult_asic_area
Throughput,0.04696428938756406,catapult,Area,13428.212,catapult_asic_area
Throughput,0.1008327880800318,catapult,Area,11146.464,catapult_asic_area
Throughput,0.096223358277956,catapult,Area,9653.672,catapult_asic_area
Throughput,0.09902228367765196,catapult,Area,8699.530,catapult_asic_area
Throughput,0.10143865370618801,catapult,Area,8814.176,catapult_asic_area
Throughput,0.08336513018340412,catapult,Area,8213.282,catapult_asic_area
Throughput,0.09216419973825368,catapult,Area,10749.592,catapult_asic_area
Throughput,0.09136011086001292,catapult,Area,9157.848,catapult_asic_area
Throughput,0.09160290798927587,catapult,Area,8361.976,catapult_asic_area
Throughput,0.09082848475743617,catapult,Area,8751.666,catapult_asic_area
Throughput,0.0909983354584478,catapult,Area,7765.338,catapult_asic_area
Throughput,0.10107232685173347,catapult,Area,11874.240,catapult_asic_area
Throughput,0.09990061886435374,catapult,Area,9641.170,catapult_asic_area
Throughput,0.10037333863304562,catapult,Area,9203.600,catapult_asic_area
Throughput,0.0873945737408321,catapult,Area,9156.252,catapult_asic_area
Throughput,0.0860671042834651,catapult,Area,8684.900,catapult_asic_area
Throughput,0.08706405720596117,catapult,Area,10778.054,catapult_asic_area
Throughput,0.0867354444046618,catapult,Area,9040.010,catapult_asic_area
Throughput,0.08663552581569729,catapult,Area,8216.474,catapult_asic_area
Throughput,0.08534846026683514,catapult,Area,8243.074,catapult_asic_area
Throughput,0.11555841524113805,catapult,Area,7896.476,catapult_asic_area
Throughput,0.05571111646804446,catapult,Area,12086.508,catapult_asic_area
Throughput,0.060767580835922486,catapult,Area,10975.692,catapult_asic_area
Throughput,0.05614960906115439,catapult,Area,10643.724,catapult_asic_area
Throughput,0.062173774206737246,catapult,Area,10441.298,catapult_asic_area
Throughput,0.054899147795038857,catapult,Area,12029.850,catapult_asic_area
Throughput,0.059768147402595846,catapult,Area,11416.454,catapult_asic_area
Throughput,0.056611693881323207,catapult,Area,11230.254,catapult_asic_area
Throughput,0.06239066426030034,catapult,Area,10330.642,catapult_asic_area
Throughput,0.05922955497933096,catapult,Area,12477.262,catapult_asic_area
Throughput,0.06334624646567535,catapult,Area,11888.072,catapult_asic_area
Throughput,0.062110126969248156,catapult,Area,11553.710,catapult_asic_area
Throughput,0.0592126049898699,catapult,Area,11035.276,catapult_asic_area
Throughput,0.05713602367442568,catapult,Area,12327.238,catapult_asic_area
Throughput,0.05995060789316897,catapult,Area,11252.332,catapult_asic_area
Throughput,0.0604940183514654,catapult,Area,11336.122,catapult_asic_area
Throughput,0.0573896095078973,catapult,Area,10491.306,catapult_asic_area
Throughput,0.03646776841873021,catapult,Area,13484.604,catapult_asic_area
Throughput,0.0341054116420869,catapult,Area,12503.064,catapult_asic_area
Throughput,0.03546454187720487,catapult,Area,12396.930,catapult_asic_area
Throughput,0.04017455522850343,catapult,Area,11794.174,catapult_asic_area
Throughput,0.037071003687415664,catapult,Area,13831.202,catapult_asic_area
Throughput,0.03672067212636964,catapult,Area,12551.742,catapult_asic_area
Throughput,0.038279786037432734,catapult,Area,12522.748,catapult_asic_area
Throughput,0.03840233977775798,catapult,Area,12280.688,catapult_asic_area
Throughput,0.03345260749025292,catapult,Area,13441.778,catapult_asic_area
Throughput,0.036190955496597274,catapult,Area,12710.278,catapult_asic_area
Throughput,0.03545606677767252,catapult,Area,12160.988,catapult_asic_area
Throughput,0.03601152354348782,catapult,Area,13781.726,catapult_asic_area
Throughput,0.033291213290278475,catapult,Area,12458.376,catapult_asic_area
Throughput,0.036740482827994324,catapult,Area,11952.976,catapult_asic_area
Throughput,0.04009945949136562,catapult,Area,12158.860,catapult_asic_area
Throughput,0.03155740362723953,catapult,Area,16384.535,catapult_asic_area
Throughput,0.030461047448198858,catapult,Area,14509.236,catapult_asic_area
Throughput,0.024522623002534265,catapult,Area,14978.194,catapult_asic_area
Throughput,0.020804745445929643,catapult,Area,16084.222,catapult_asic_area
Throughput,0.021251309399428646,catapult,Area,14980.056,catapult_asic_area
Throughput,0.02465141725065258,catapult,Area,15857.058,catapult_asic_area
Throughput,0.03396105359957622,catapult,Area,16737.252,catapult_asic_area
Throughput,0.0259857715427633,catapult,Area,15762.096,catapult_asic_area
Throughput,0.026665553824220402,catapult,Area,14719.376,catapult_asic_area
Throughput,0.022032053774074287,catapult,Area,17055.389,catapult_asic_area
Throughput,0.02128420598045748,catapult,Area,15655.164,catapult_asic_area
Throughput,0.030664649218951453,catapult,Area,14747.572,catapult_asic_area
Throughput,0.10021821514164943,catapult,Area,14324.100,catapult_asic_area
Throughput,0.10250305279716992,catapult,Area,13971.650,catapult_asic_area
Throughput,0.07217063505323414,catapult,Area,13649.790,catapult_asic_area
Throughput,0.08815728529160931,catapult,Area,12822.796,catapult_asic_area
Throughput,0.07696227440144708,catapult,Area,16256.856,catapult_asic_area
Throughput,0.06482811538315425,catapult,Area,14828.968,catapult_asic_area
Throughput,0.10422809610080609,catapult,Area,14131.250,catapult_asic_area
Throughput,0.07460260868910012,catapult,Area,13679.848,catapult_asic_area
Throughput,0.07419225959574863,catapult,Area,13143.060,catapult_asic_area
Throughput,0.06449185928933969,catapult,Area,14770.714,catapult_asic_area
Throughput,0.06443158647704708,catapult,Area,14126.728,catapult_asic_area
Throughput,0.069983776360964,catapult,Area,14356.818,catapult_asic_area
Throughput,0.06440483332512172,catapult,Area,13097.042,catapult_asic_area
Throughput,0.09861400967817614,catapult,Area,15176.896,catapult_asic_area
Throughput,0.10279644361311817,catapult,Area,14123.536,catapult_asic_area
Throughput,0.07864123671208853,catapult,Area,13512.534,catapult_asic_area
Throughput,0.07523697578354983,catapult,Area,13252.386,catapult_asic_area
Throughput,0.041202112844346654,catapult,Area,18710.705,catapult_asic_area
Throughput,0.04156634283437401,catapult,Area,17644.578,catapult_asic_area
Throughput,0.03974568485074144,catapult,Area,17503.598,catapult_asic_area
Throughput,0.0459278254327446,catapult,Area,17480.988,catapult_asic_area
Throughput,0.03969037538164776,catapult,Area,18319.154,catapult_asic_area
Throughput,0.040599038817755985,catapult,Area,16860.145,catapult_asic_area
Throughput,0.04055129320912634,catapult,Area,16810.137,catapult_asic_area
Throughput,0.04615393278122768,catapult,Area,16815.988,catapult_asic_area
Throughput,0.03601910640703182,catapult,Area,18613.084,catapult_asic_area
