Parameter,Throughput_Value,Tool,Resource_Type,Resource_Value,Parameter3,FF_Value,Flow
Throughput,83.45155637152632,vivado,DSP,6,FF,1992,None
Throughput,83.45155637152632,vivado,BRAM,0,FF,1992,None
Throughput,235.12814483893723,vivado,CLB,419,FF,1375,None
Throughput,235.12814483893723,vivado,LUT,2339,FF,1375,None
Throughput,235.12814483893723,vivado,FF,1375,FF,1375,None
Throughput,235.12814483893723,vivado,DSP,6,FF,1375,None
Throughput,235.12814483893723,vivado,BRAM,0,FF,1375,None
Throughput,179.0830945558739,vivado,CLB,628,FF,1385,None
Throughput,179.0830945558739,vivado,LUT,3563,FF,1385,None
Throughput,179.0830945558739,vivado,FF,1385,FF,1385,None
Throughput,179.0830945558739,vivado,DSP,6,FF,1385,None
Throughput,179.0830945558739,vivado,BRAM,0,FF,1385,None
Throughput,131.73494928204454,vivado,CLB,963,FF,1552,None
Throughput,131.73494928204454,vivado,LUT,5284,FF,1552,None
Throughput,131.73494928204454,vivado,FF,1552,FF,1552,None
Throughput,131.73494928204454,vivado,DSP,6,FF,1552,None
Throughput,131.73494928204454,vivado,BRAM,0,FF,1552,None
Throughput,134.0662287169862,vivado,CLB,577,FF,1763,None
Throughput,134.0662287169862,vivado,LUT,3116,FF,1763,None
Throughput,134.0662287169862,vivado,FF,1763,FF,1763,None
Throughput,134.0662287169862,vivado,DSP,6,FF,1763,None
Throughput,134.0662287169862,vivado,BRAM,0,FF,1763,None
Throughput,108.26025765941323,vivado,CLB,787,FF,1780,None
Throughput,108.26025765941323,vivado,LUT,4298,FF,1780,None
Throughput,108.26025765941323,vivado,FF,1780,FF,1780,None
Throughput,108.26025765941323,vivado,DSP,6,FF,1780,None
Throughput,108.26025765941323,vivado,BRAM,0,FF,1780,None
Throughput,121.22681537156019,vivado,CLB,1324,FF,1815,None
Throughput,121.22681537156019,vivado,LUT,7378,FF,1815,None
Throughput,121.22681537156019,vivado,FF,1815,FF,1815,None
Throughput,121.22681537156019,vivado,DSP,6,FF,1815,None
Throughput,121.22681537156019,vivado,BRAM,0,FF,1815,None
Throughput,128.68356710848025,vivado,CLB,712,FF,1961,None
