n,knob_blockdim_x,knob_blockdim_y,knob_unroll_dct,knob_unroll_width,knob_unroll_height,knob_array_partition1,knob_array_partition2,knob_I_B,obj1,obj2,lut,ff,dsp,bram
1569,4,1,1,4,8,1,4194304,0,1.543772,242,1293,242,1,0
1570,4,1,1,4,8,2,2097152,0,1.676641,377,1845,248,1,0
1571,4,1,1,4,8,4,1048576,0,1.621602,524,2418,253,1,0
1572,4,1,1,8,1,1,4194304,0,1.438742,140,779,240,1,0
1573,4,1,1,8,1,2,2097152,0,1.663699,192,951,242,1,0
1574,4,1,1,8,1,4,1048576,0,1.620464,304,1184,249,1,0
1575,4,1,1,8,2,1,4194304,0,1.578105,194,1061,241,1,0
1576,4,1,1,8,2,2,2097152,0,1.588236,250,1328,244,1,0
1577,4,1,1,8,2,4,1048576,0,1.620994,366,1692,252,1,0
1578,4,1,1,8,4,1,4194304,0,1.611382,223,1206,242,1,0
1579,4,1,1,8,4,2,2097152,0,1.647513,343,1676,246,1,0
1580,4,1,1,8,4,4,1048576,0,1.621512,426,2337,254,1,0
1584,4,1,2,1,1,1,4194304,0,1.274582,103,480,278,1,0
1585,4,1,2,1,1,2,2097152,0,1.310610,112,572,280,1,0
1586,4,1,2,1,1,4,1048576,0,1.460088,196,785,271,1,0
1587,4,1,2,1,2,1,4194304,0,1.248531,108,509,323,1,0
1588,4,1,2,1,2,2,2097152,0,1.318564,165,641,325,1,0
1589,4,1,2,1,2,4,1048576,0,1.300804,205,853,296,1,0
1590,4,1,2,1,4,1,4194304,0,1.344904,154,800,414,1,0
1591,4,1,2,1,4,2,2097152,0,1.648462,229,1263,422,1,0
1592,4,1,2,1,4,4,1048576,0,1.643604,311,1432,355,1,0
1593,4,1,2,1,8,1,4194304,0,1.388226,210,1101,394,1,0
1594,4,1,2,1,8,2,2097152,0,1.518052,340,1739,406,1,0
1595,4,1,2,1,8,4,1048576,0,1.569145,430,1833,259,1,0
1596,4,1,2,2,1,1,4194304,0,1.329043,102,514,324,1,0
1597,4,1,2,2,1,2,2097152,0,1.461092,145,748,326,1,0
1598,4,1,2,2,1,4,1048576,0,1.462936,235,852,297,1,0
1599,4,1,2,2,2,1,4194304,0,1.608244,145,798,415,1,0
1600,4,1,2,2,2,2,2097152,0,1.635051,201,1007,418,1,0
1601,4,1,2,2,2,4,1048576,0,1.623156,248,1202,352,1,0
1602,4,1,2,2,4,1,4194304,0,1.453293,200,1130,396,1,0
1603,4,1,2,2,4,2,2097152,0,1.604067,339,1627,400,1,0
1604,4,1,2,2,4,4,1048576,0,1.571566,368,1918,263,1,0
1605,4,1,2,2,8,1,4194304,0,1.574337,333,1693,554,1,0
1606,4,1,2,2,8,2,2097152,0,1.644695,646,3999,656,1,0
1607,4,1,2,2,8,4,1048576,0,1.592429,715,4342,381,1,0
1608,4,1,2,4,1,1,4194304,0,1.544712,145,762,417,1,0
1609,4,1,2,4,1,2,2097152,0,1.539852,200,899,419,1,0
1610,4,1,2,4,1,4,1048576,0,1.568173,246,1169,352,1,0
1611,4,1,2,4,2,1,4194304,0,1.587133,227,1114,397,1,0
1612,4,1,2,4,2,2,2097152,0,1.532850,347,1562,397,1,0
1613,4,1,2,4,2,4,1048576,0,1.556138,357,1796,255,1,0
1614,4,1,2,4,4,1,4194304,0,1.601050,328,1736,562,1,0
1615,4,1,2,4,4,2,2097152,0,1.588821,563,3201,657,1,0
1616,4,1,2,4,4,4,1048576,0,1.603563,716,3773,382,1,0
1617,4,1,2,4,8,1,4194304,0,1.609683,560,2835,875,1,0
1618,4,1,2,4,8,2,2097152,0,1.578357,820,4702,890,1,0
1619,4,1,2,4,8,4,1048576,0,1.580870,891,4835,313,1,0
1620,4,1,2,8,1,1,4194304,0,1.525105,196,998,396,1,0
1621,4,1,2,8,1,2,2097152,0,1.568843,237,1302,398,1,0
1622,4,1,2,8,1,4,1048576,0,1.445339,273,1454,255,1,0
1623,4,1,2,8,2,1,4194304,0,1.559153,340,1701,556,1,0
1624,4,1,2,8,2,2,2097152,0,1.531509,476,2649,591,1,0
1625,4,1,2,8,2,4,1048576,0,1.571887,547,2933,295,1,0
1626,4,1,2,8,4,1,4194304,0,1.496514,604,3118,878,1,0
1627,4,1,2,8,4,2,2097152,0,1.560509,939,5129,972,1,0
1628,4,1,2,8,4,4,1048576,0,1.588486,969,5336,390,1,0
1632,4,1,4,1,1,1,4194304,0,1.294041,101,544,280,1,0
1633,4,1,4,1,1,2,2097152,0,1.393468,129,687,282,1,0
1634,4,1,4,1,1,4,1048576,0,1.382993,235,960,284,1,0
1635,4,1,4,1,2,1,4194304,0,1.487613,114,643,239,1,0
1636,4,1,4,1,2,2,2097152,0,1.456528,162,776,241,1,0
1637,4,1,4,1,2,4,1048576,0,1.461016,214,1062,245,1,0
1638,4,1,4,1,4,1,4194304,0,1.403361,158,894,250,1,0
1639,4,1,4,1,4,2,2097152,0,1.508243,213,971,249,1,0
1640,4,1,4,1,4,4,1048576,0,1.443752,316,1363,252,1,0
1641,4,1,4,1,8,1,4194304,0,1.441021,219,1175,252,1,0
1642,4,1,4,1,8,2,2097152,0,1.567339,292,1407,254,1,0
1643,4,1,4,1,8,4,1048576,0,1.616370,403,1871,260,1,0
1644,4,1,4,2,1,1,4194304,0,1.538948,143,760,324,1,0
1645,4,1,4,2,1,2,2097152,0,1.551585,191,896,326,1,0
1646,4,1,4,2,1,4,1048576,0,1.643197,247,1225,332,1,0
1647,4,1,4,2,2,1,4194304,0,1.453368,168,929,247,1,0
1648,4,1,4,2,2,2,2097152,0,1.582530,220,1088,249,1,0
1649,4,1,4,2,2,4,1048576,0,1.464838,272,1488,251,1,0
1650,4,1,4,2,4,1,4194304,0,1.547469,235,1304,252,1,0
1651,4,1,4,2,4,2,2097152,0,1.560434,328,1684,257,1,0
1652,4,1,4,2,4,4,1048576,0,1.602985,476,2233,260,1,0
1653,4,1,4,2,8,1,4194304,0,1.543072,333,1841,261,1,0
1654,4,1,4,2,8,2,2097152,0,1.550218,525,2667,266,1,0
1655,4,1,4,2,8,4,1048576,0,1.619195,658,3500,277,1,0
1656,4,1,4,4,1,1,4194304,0,1.498878,182,1008,247,1,0
1657,4,1,4,4,1,2,2097152,0,1.585835,253,1263,249,1,0
1658,4,1,4,4,1,4,1048576,0,1.598471,357,1645,256,1,0
1659,4,1,4,4,2,1,4194304,0,1.563579,263,1434,252,1,0
1660,4,1,4,4,2,2,2097152,0,1.573387,444,2211,279,1,0
1661,4,1,4,4,2,4,1048576,0,1.549450,518,2629,291,1,0
1662,4,1,4,4,4,1,4194304,0,1.576556,397,2152,265,1,0
1663,4,1,4,4,4,2,2097152,0,1.597666,543,2751,262,1,0
1664,4,1,4,4,4,4,1048576,0,1.600990,683,3609,277,1,0
1668,4,1,4,8,1,1,4194304,0,1.567379,274,1545,248,1,0
1669,4,1,4,8,1,2,2097152,0,1.615097,339,1824,254,1,0
1670,4,1,4,8,1,4,1048576,0,1.574362,450,2461,256,1,0
1671,4,1,4,8,2,1,4194304,0,1.523517,412,2408,262,1,0
1672,4,1,4,8,2,2,2097152,0,1.570893,663,3711,312,1,0
1673,4,1,4,8,2,4,1048576,0,1.549948,807,4392,319,1,0
1680,4,1,8,1,1,1,4194304,0,1.571580,104,590,307,1,0
1681,4,1,8,1,1,2,2097152,0,1.529553,201,882,310,1,0
1682,4,1,8,1,1,4,1048576,0,1.556969,294,1377,318,1,0
1683,4,1,8,1,2,1,4194304,0,1.306188,135,717,242,1,0
1684,4,1,8,1,2,2,2097152,0,1.501180,177,870,244,1,0
1685,4,1,8,1,2,4,1048576,0,1.457356,275,1330,255,1,0
1686,4,1,8,1,4,1,4194304,0,1.371377,180,910,243,1,0
1687,4,1,8,1,4,2,2097152,0,1.551251,255,1225,245,1,0
1688,4,1,8,1,4,4,1048576,0,1.578987,365,1698,253,1,0
1689,4,1,8,1,8,1,4194304,0,1.429403,250,1410,244,1,0
1690,4,1,8,1,8,2,2097152,0,1.505386,385,1898,247,1,0
1691,4,1,8,1,8,4,1048576,0,1.567584,534,2636,259,1,0
1692,4,1,8,2,1,1,4194304,0,1.471272,128,695,242,1,0
1693,4,1,8,2,1,2,2097152,0,1.455840,183,926,245,1,0
1694,4,1,8,2,1,4,1048576,0,1.533163,317,1319,253,1,0
1695,4,1,8,2,2,1,4194304,0,1.440777,164,895,243,1,0
1696,4,1,8,2,2,2,2097152,0,1.508729,244,1228,245,1,0
1697,4,1,8,2,2,4,1048576,0,1.570116,296,1685,252,1,0
1698,4,1,8,2,4,1,4194304,0,1.546654,251,1385,246,1,0
1699,4,1,8,2,4,2,2097152,0,1.510876,377,1875,248,1,0
1700,4,1,8,2,4,4,1048576,0,1.585879,517,2606,253,1,0
1704,4,1,8,4,1,1,4194304,0,1.477181,173,943,243,1,0
1705,4,1,8,4,1,2,2097152,0,1.564683,254,1273,245,1,0
1706,4,1,8,4,1,4,1048576,0,1.499672,334,1717,252,1,0
1707,4,1,8,4,2,1,4194304,0,1.569623,261,1464,246,1,0
1708,4,1,8,4,2,2,2097152,0,1.472455,365,1856,248,1,0
1709,4,1,8,4,2,4,1048576,0,1.563550,582,2796,257,1,0
1716,4,1,8,8,1,1,4194304,0,1.476853,274,1501,244,1,0
1717,4,1,8,8,1,2,2097152,0,1.550072,394,1987,246,1,0
1718,4,1,8,8,1,4,1048576,0,1.521506,565,2623,255,1,0
1728,4,2,1,1,1,1,4194304,0,1.390139,92,420,256,1,0
1729,4,2,1,1,1,2,2097152,0,1.257601,109,539,258,1,0
1730,4,2,1,1,1,4,1048576,0,1.310380,180,651,267,1,0
1731,4,2,1,1,2,1,4194304,0,1.229876,93,428,281,1,0
1732,4,2,1,1,2,2,2097152,0,1.373516,129,525,283,1,0
1733,4,2,1,1,2,4,1048576,0,1.322601,197,698,292,1,0
1734,4,2,1,1,4,1,4194304,0,1.509928,136,680,332,1,0
1735,4,2,1,1,4,2,2097152,0,1.502848,178,854,334,1,0
1736,4,2,1,1,4,4,1048576,0,1.628268,208,984,341,1,0
1737,4,2,1,1,8,1,4194304,0,1.416132,167,888,240,1,0
1738,4,2,1,1,8,2,2097152,0,1.548288,235,1051,242,1,0
1739,4,2,1,1,8,4,1048576,0,1.582507,358,1347,251,1,0
1740,4,2,1,2,1,1,4194304,0,1.311559,86,436,282,1,0
1741,4,2,1,2,1,2,2097152,0,1.552186,133,560,284,1,0
1742,4,2,1,2,1,4,1048576,0,1.423695,190,678,293,1,0
1743,4,2,1,2,2,1,4194304,0,1.559303,135,697,333,1,0
1744,4,2,1,2,2,2,2097152,0,1.662649,228,956,335,1,0
1745,4,2,1,2,2,4,1048576,0,1.631291,260,1050,346,1,0
1746,4,2,1,2,4,1,4194304,0,1.509253,164,851,240,1,0
1747,4,2,1,2,4,2,2097152,0,1.461546,251,1113,242,1,0
1748,4,2,1,2,4,4,1048576,0,1.617478,314,1433,251,1,0
1749,4,2,1,2,8,1,4194304,0,1.594812,254,1310,241,1,0
1750,4,2,1,2,8,2,2097152,0,1.552164,350,1673,243,1,0
1751,4,2,1,2,8,4,1048576,0,1.640662,459,2279,256,1,0
1752,4,2,1,4,1,1,4194304,0,1.575119,140,778,335,1,0
1753,4,2,1,4,1,2,2097152,0,1.662466,192,856,337,1,0
1754,4,2,1,4,1,4,1048576,0,1.553029,269,1092,346,1,0
1755,4,2,1,4,2,1,4194304,0,1.537722,175,904,240,1,0
1756,4,2,1,4,2,2,2097152,0,1.564360,224,1109,242,1,0
1757,4,2,1,4,2,4,1048576,0,1.599258,320,1417,251,1,0
1758,4,2,1,4,4,1,4194304,0,1.601463,260,1293,241,1,0
1759,4,2,1,4,4,2,2097152,0,1.635346,322,1617,243,1,0
1760,4,2,1,4,4,4,1048576,0,1.564376,471,2257,256,1,0
1761,4,2,1,4,8,1,4194304,0,1.565312,337,1894,245,1,0
1762,4,2,1,4,8,2,2097152,0,1.648247,517,2546,250,1,0
1763,4,2,1,4,8,4,1048576,0,1.645887,670,3306,256,1,0
1764,4,2,1,8,1,1,4194304,0,1.583381,155,823,240,1,0
1765,4,2,1,8,1,2,2097152,0,1.557244,235,1104,242,1,0
1766,4,2,1,8,1,4,1048576,0,1.649482,327,1463,249,1,0
1767,4,2,1,8,2,1,4194304,0,1.583916,256,1339,241,1,0
1768,4,2,1,8,2,2,2097152,0,1.627413,341,1730,243,1,0
1769,4,2,1,8,2,4,1048576,0,1.653544,481,2314,258,1,0
1770,4,2,1,8,4,1,4194304,0,1.524930,355,1987,248,1,0
1771,4,2,1,8,4,2,2097152,0,1.636189,525,2659,248,1,0
1772,4,2,1,8,4,4,1048576,0,1.592191,627,3281,259,1,0
1776,4,2,2,1,1,1,4194304,0,1.358252,111,504,303,1,0
1777,4,2,2,1,1,2,2097152,0,1.368626,145,628,305,1,0
1778,4,2,2,1,1,4,1048576,0,1.502142,246,825,277,1,0
1779,4,2,2,1,2,1,4194304,0,1.412018,145,706,308,1,0
1780,4,2,2,1,2,2,2097152,0,1.470232,195,815,310,1,0
1781,4,2,2,1,2,4,1048576,0,1.466719,287,1057,242,1,0
1782,4,2,2,1,4,1,4194304,0,1.327578,171,929,392,1,0
1783,4,2,2,1,4,2,2097152,0,1.472262,249,1171,396,1,0
1784,4,2,2,1,4,4,1048576,0,1.607077,323,1410,252,1,0
1785,4,2,2,1,8,1,4194304,0,1.387391,267,1270,548,1,0
1786,4,2,2,1,8,2,2097152,0,1.644966,353,1644,554,1,0
1787,4,2,2,1,8,4,1048576,0,1.632087,435,1903,267,1,0
1788,4,2,2,2,1,1,4194304,0,1.622607,132,733,377,1,0
1789,4,2,2,2,1,2,2097152,0,1.654564,239,1021,379,1,0
1790,4,2,2,2,1,4,1048576,0,1.586802,227,1141,312,1,0
1791,4,2,2,2,2,1,4194304,0,1.595357,194,977,392,1,0
1792,4,2,2,2,2,2,2097152,0,1.449990,239,1265,396,1,0
1793,4,2,2,2,2,4,1048576,0,1.555377,285,1474,251,1,0
1794,4,2,2,2,4,1,4194304,0,1.525618,276,1452,549,1,0
1795,4,2,2,2,4,2,2097152,0,1.559573,359,1892,555,1,0
1796,4,2,2,2,4,4,1048576,0,1.594866,416,2159,264,1,0
1797,4,2,2,2,8,1,4194304,0,1.536917,464,2184,862,1,0
1798,4,2,2,2,8,2,2097152,0,1.635933,605,3245,870,1,0
1799,4,2,2,2,8,4,1048576,0,1.642623,679,3712,275,1,0
1800,4,2,2,4,1,1,4194304,0,1.543132,204,1044,392,1,0
1801,4,2,2,4,1,2,2097152,0,1.559362,270,1236,395,1,0
1802,4,2,2,4,1,4,1048576,0,1.591318,354,1505,251,1,0
1803,4,2,2,4,2,1,4194304,0,1.515898,309,1551,551,1,0
1804,4,2,2,4,2,2,2097152,0,1.649388,423,2074,557,1,0
1805,4,2,2,4,2,4,1048576,0,1.618775,436,2265,261,1,0
1806,4,2,2,4,4,1,4194304,0,1.510397,488,2447,864,1,0
1807,4,2,2,4,4,2,2097152,0,1.556562,599,3459,867,1,0
1808,4,2,2,4,4,4,1048576,0,1.565427,700,3577,272,1,0
1812,4,2,2,8,1,1,4194304,0,1.537611,299,1589,552,1,0
1813,4,2,2,8,1,2,2097152,0,1.642349,411,2126,556,1,0
1814,4,2,2,8,1,4,1048576,0,1.557354,440,2243,258,1,0
1815,4,2,2,8,2,1,4194304,0,1.580802,519,2456,866,1,0
1816,4,2,2,8,2,2,2097152,0,1.594519,626,3430,870,1,0
1817,4,2,2,8,2,4,1048576,0,1.637009,749,3755,269,1,0
1824,4,2,4,1,1,1,4194304,0,1.327028,120,595,238,1,0
1825,4,2,4,1,1,2,2097152,0,1.449870,146,694,240,1,0
1826,4,2,4,1,1,4,1048576,0,1.505149,308,1011,246,1,0
1827,4,2,4,1,2,1,4194304,0,1.548668,144,809,344,1,0
1828,4,2,4,1,2,2,2097152,0,1.641113,224,1052,349,1,0
1829,4,2,4,1,2,4,1048576,0,1.492570,318,1519,356,1,0
1830,4,2,4,1,4,1,4194304,0,1.405795,203,1109,246,1,0
1831,4,2,4,1,4,2,2097152,0,1.516818,278,1295,248,1,0
1832,4,2,4,1,4,4,1048576,0,1.520469,405,1867,257,1,0
1833,4,2,4,1,8,1,4194304,0,1.626931,322,1651,254,1,0
1834,4,2,4,1,8,2,2097152,0,1.518568,385,1949,257,1,0
1835,4,2,4,1,8,4,1048576,0,1.612327,563,2810,266,1,0
1836,4,2,4,2,1,1,4194304,0,1.564245,137,742,345,1,0
1837,4,2,4,2,1,2,2097152,0,1.608567,181,920,347,1,0
1838,4,2,4,2,1,4,1048576,0,1.614211,335,1495,357,1,0
1839,4,2,4,2,2,1,4194304,0,1.501697,205,1093,246,1,0
1840,4,2,4,2,2,2,2097152,0,1.522277,240,1283,248,1,0
1841,4,2,4,2,2,4,1048576,0,1.642606,388,1802,252,1,0
1842,4,2,4,2,4,1,4194304,0,1.528931,288,1648,252,1,0
1843,4,2,4,2,4,2,2097152,0,1.597470,393,1994,257,1,0
1844,4,2,4,2,4,4,1048576,0,1.540216,521,2797,256,1,0
1845,4,2,4,2,8,1,4194304,0,1.591749,447,2580,260,1,0
1846,4,2,4,2,8,2,2097152,0,1.614318,609,3120,275,1,0
1847,4,2,4,2,8,4,1048576,0,1.595234,802,4282,276,1,0
1848,4,2,4,4,1,1,4194304,0,1.530213,193,1009,464,1,0
1849,4,2,4,4,1,2,2097152,0,1.431940,243,1118,466,1,0
1850,4,2,4,4,1,4,1048576,0,1.580844,396,1604,468,1,0
1851,4,2,4,4,2,1,4194304,0,1.509331,303,1674,256,1,0
1852,4,2,4,4,2,2,2097152,0,1.541861,391,2036,261,1,0
1853,4,2,4,4,2,4,1048576,0,1.571238,621,3084,275,1,0
1854,4,2,4,4,4,1,4194304,0,1.578883,494,2705,263,1,0
1855,4,2,4,4,4,2,2097152,0,1.597967,580,3303,273,1,0
1856,4,2,4,4,4,4,1048576,0,1.562287,830,4383,276,1,0
1860,4,2,4,8,1,1,4194304,0,1.548971,246,1290,252,1,0
1861,4,2,4,8,1,2,2097152,0,1.526395,315,1599,254,1,0
1862,4,2,4,8,1,4,1048576,0,1.477922,453,2365,257,1,0
1863,4,2,4,8,2,1,4194304,0,1.524600,472,2610,270,1,0
1864,4,2,4,8,2,2,2097152,0,1.510990,544,3224,276,1,0
1865,4,2,4,8,2,4,1048576,0,1.481282,747,4231,278,1,0
1872,4,2,8,1,1,1,4194304,0,1.393950,114,590,233,1,0
1873,4,2,8,1,1,2,2097152,0,1.495077,179,798,235,1,0
1874,4,2,8,1,1,4,1048576,0,1.487033,222,1168,242,1,0
1875,4,2,8,1,2,1,4194304,0,1.407295,160,776,241,1,0
1876,4,2,8,1,2,2,2097152,0,1.479514,212,1058,243,1,0
1877,4,2,8,1,2,4,1048576,0,1.454073,343,1488,252,1,0
1878,4,2,8,1,4,1,4194304,0,1.421597,207,1085,242,1,0
1879,4,2,8,1,4,2,2097152,0,1.497420,288,1490,244,1,0
1880,4,2,8,1,4,4,1048576,0,1.530079,426,2123,251,1,0
1881,4,2,8,1,8,1,4194304,0,1.430388,329,1658,243,1,0
1882,4,2,8,1,8,2,2097152,0,1.418080,455,2369,248,1,0
1883,4,2,8,1,8,4,1048576,0,1.578580,622,3182,262,1,0
1884,4,2,8,2,1,1,4194304,0,1.397068,137,739,241,1,0
1885,4,2,8,2,1,2,2097152,0,1.554505,224,1046,243,1,0
1886,4,2,8,2,1,4,1048576,0,1.480137,345,1563,250,1,0
1887,4,2,8,2,2,1,4194304,0,1.611478,208,1104,242,1,0
1888,4,2,8,2,2,2,2097152,0,1.523337,322,1583,244,1,0
1889,4,2,8,2,2,4,1048576,0,1.566177,449,2165,255,1,0
1890,4,2,8,2,4,1,4194304,0,1.522857,321,1769,243,1,0
1891,4,2,8,2,4,2,2097152,0,1.562574,494,2535,247,1,0
1892,4,2,8,2,4,4,1048576,0,1.549608,650,3228,256,1,0
1896,4,2,8,4,1,1,4194304,0,1.537759,211,1164,242,1,0
1897,4,2,8,4,1,2,2097152,0,1.557131,319,1608,244,1,0
1898,4,2,8,4,1,4,1048576,0,1.576667,402,2272,253,1,0
1899,4,2,8,4,2,1,4194304,0,1.483944,303,1693,243,1,0
1900,4,2,8,4,2,2,2097152,0,1.540571,481,2388,247,1,0
1901,4,2,8,4,2,4,1048576,0,1.600973,614,3158,254,1,0
1908,4,2,8,8,1,1,4194304,0,1.604739,341,1990,244,1,0
1909,4,2,8,8,1,2,2097152,0,1.612455,464,2588,247,1,0
1910,4,2,8,8,1,4,1048576,0,1.601784,614,3419,259,1,0
1920,4,4,1,1,1,1,4194304,0,1.302114,88,423,272,1,0
1921,4,4,1,1,1,2,2097152,0,1.395218,128,549,274,1,0
1922,4,4,1,1,1,4,1048576,0,1.574187,201,664,281,1,0
1923,4,4,1,1,2,1,4194304,0,1.362795,96,480,234,1,0
1924,4,4,1,1,2,2,2097152,0,1.544086,154,727,236,1,0
1925,4,4,1,1,2,4,1048576,0,1.433830,223,893,245,1,0
1926,4,4,1,1,4,1,4194304,0,1.368554,128,616,242,1,0
1927,4,4,1,1,4,2,2097152,0,1.456077,157,843,244,1,0
1928,4,4,1,1,4,4,1048576,0,1.604529,258,1131,254,1,0
1929,4,4,1,1,8,1,4194304,0,1.450957,163,905,243,1,0
1930,4,4,1,1,8,2,2097152,0,1.463243,266,1288,245,1,0
1931,4,4,1,1,8,4,1048576,0,1.509358,393,1799,255,1,0
1932,4,4,1,2,1,1,4194304,0,1.493877,121,570,313,1,0
1933,4,4,1,2,1,2,2097152,0,1.578900,134,678,315,1,0
1934,4,4,1,2,1,4,1048576,0,1.589170,215,879,322,1,0
1935,4,4,1,2,2,1,4194304,0,1.450326,122,629,242,1,0
1936,4,4,1,2,2,2,2097152,0,1.496448,209,832,244,1,0
1937,4,4,1,2,2,4,1048576,0,1.539204,217,1113,251,1,0
1938,4,4,1,2,4,1,4194304,0,1.537876,169,888,243,1,0
1939,4,4,1,2,4,2,2097152,0,1.610418,240,1300,245,1,0
1940,4,4,1,2,4,4,1048576,0,1.570360,364,1694,254,1,0
1941,4,4,1,2,8,1,4194304,0,1.584253,264,1420,244,1,0
1942,4,4,1,2,8,2,2097152,0,1.601756,473,2444,255,1,0
1943,4,4,1,2,8,4,1048576,0,1.636596,526,2574,255,1,0
1944,4,4,1,4,1,1,4194304,0,1.410537,120,660,242,1,0
1945,4,4,1,4,1,2,2097152,0,1.656177,197,856,244,1,0
1946,4,4,1,4,1,4,1048576,0,1.568629,227,1085,251,1,0
1947,4,4,1,4,2,1,4194304,0,1.542065,167,895,243,1,0
1948,4,4,1,4,2,2,2097152,0,1.583810,280,1299,246,1,0
1949,4,4,1,4,2,4,1048576,0,1.642052,392,1695,254,1,0
1950,4,4,1,4,4,1,4194304,0,1.515826,235,1331,244,1,0
1951,4,4,1,4,4,2,2097152,0,1.631625,437,2183,247,1,0
1952,4,4,1,4,4,4,1048576,0,1.625398,536,2589,255,1,0
1956,4,4,1,8,1,1,4194304,0,1.449260,158,880,243,1,0
1957,4,4,1,8,1,2,2097152,0,1.613076,233,1163,245,1,0
1958,4,4,1,8,1,4,1048576,0,1.595062,300,1576,252,1,0
1959,4,4,1,8,2,1,4194304,0,1.505537,277,1528,244,1,0
1960,4,4,1,8,2,2,2097152,0,1.637170,499,2419,255,1,0
1961,4,4,1,8,2,4,1048576,0,1.633467,596,2751,258,1,0
1968,4,4,2,1,1,1,4194304,0,1.315364,107,538,359,1,0
1969,4,4,2,1,1,2,2097152,0,1.358630,154,727,364,1,0
1970,4,4,2,1,1,4,1048576,0,1.568781,244,864,296,1,0
1971,4,4,2,1,2,1,4194304,0,1.481790,157,851,487,1,0
1972,4,4,2,1,2,2,2097152,0,1.499828,206,1117,491,1,0
1973,4,4,2,1,2,4,1048576,0,1.523712,260,1259,346,1,0
1974,4,4,2,1,4,1,4194304,0,1.356894,228,1177,546,1,0
1975,4,4,2,1,4,2,2097152,0,1.433381,317,1637,551,1,0
1976,4,4,2,1,4,4,1048576,0,1.584017,396,1851,260,1,0
1977,4,4,2,1,8,1,4194304,0,1.401582,396,1868,860,1,0
1978,4,4,2,1,8,2,2097152,0,1.557221,484,2567,866,1,0
1979,4,4,2,1,8,4,1048576,0,1.600138,576,2810,268,1,0
1980,4,4,2,2,1,1,4194304,0,1.605030,178,908,488,1,0
1981,4,4,2,2,1,2,2097152,0,1.593503,222,1103,490,1,0
1982,4,4,2,2,1,4,1048576,0,1.619563,230,1181,345,1,0
1983,4,4,2,2,2,1,4194304,0,1.542250,229,1200,547,1,0
1984,4,4,2,2,2,2,2097152,0,1.528053,318,1533,549,1,0
1985,4,4,2,2,2,4,1048576,0,1.569307,356,1709,256,1,0
1986,4,4,2,2,4,1,4194304,0,1.452753,410,1820,860,1,0
1987,4,4,2,2,4,2,2097152,0,1.545773,511,2549,859,1,0
1988,4,4,2,2,4,4,1048576,0,1.580175,534,2771,266,1,0
1989,4,4,2,2,8,1,4194304,0,1.591453,718,3219,1480,1,0
1990,4,4,2,2,8,2,2097152,0,1.552210,911,5245,1494,1,0
1991,4,4,2,2,8,4,1048576,0,1.625854,893,4843,282,1,0
1992,4,4,2,4,1,1,4194304,0,1.465708,235,1168,546,1,0
1993,4,4,2,4,1,2,2097152,0,1.609205,324,1615,551,1,0
1994,4,4,2,4,1,4,1048576,0,1.513819,365,1807,254,1,0
1995,4,4,2,4,2,1,4194304,0,1.526884,411,1926,862,1,0
1996,4,4,2,4,2,2,2097152,0,1.548763,494,2604,869,1,0
1997,4,4,2,4,2,4,1048576,0,1.639955,563,2787,266,1,0
1998,4,4,2,4,4,1,4194304,0,1.610569,678,3070,1476,1,0
1999,4,4,2,4,4,2,2097152,0,1.607396,914,5249,1495,1,0
2000,4,4,2,4,4,4,1048576,0,1.625766,839,4172,278,1,0
2004,4,4,2,8,1,1,4194304,0,1.574626,403,1818,855,1,0
2005,4,4,2,8,1,2,2097152,0,1.576630,537,2699,862,1,0
2006,4,4,2,8,1,4,1048576,0,1.644954,539,2753,264,1,0
2007,4,4,2,8,2,1,4194304,0,1.531560,735,3157,1484,1,0
2008,4,4,2,8,2,2,2097152,0,1.519034,1020,5285,1498,1,0
2009,4,4,2,8,2,4,1048576,0,1.561456,772,4287,280,1,0
2016,4,4,4,1,1,1,4194304,0,1.510893,128,720,238,1,0
2017,4,4,4,1,1,2,2097152,0,1.620614,192,920,242,1,0
2018,4,4,4,1,1,4,1048576,0,1.636690,270,1196,242,1,0
2019,4,4,4,1,2,1,4194304,0,1.414649,183,964,246,1,0
2020,4,4,4,1,2,2,2097152,0,1.524514,243,1129,248,1,0
2021,4,4,4,1,2,4,1048576,0,1.528657,343,1645,260,1,0
2022,4,4,4,1,4,1,4194304,0,1.537784,262,1457,247,1,0
2023,4,4,4,1,4,2,2097152,0,1.549383,334,1700,248,1,0
2024,4,4,4,1,4,4,1048576,0,1.505971,502,2288,253,1,0
2025,4,4,4,1,8,1,4194304,0,1.616408,340,1979,256,1,0
2026,4,4,4,1,8,2,2097152,0,1.608289,505,2931,261,1,0
2027,4,4,4,1,8,4,1048576,0,1.553945,710,3586,268,1,0
2028,4,4,4,2,1,1,4194304,0,1.534427,181,1002,246,1,0
2029,4,4,4,2,1,2,2097152,0,1.530947,238,1180,247,1,0
2030,4,4,4,2,1,4,1048576,0,1.569730,351,1657,250,1,0
2031,4,4,4,2,2,1,4194304,0,1.540918,270,1527,249,1,0
2032,4,4,4,2,2,2,2097152,0,1.564945,351,1778,253,1,0
2033,4,4,4,2,2,4,1048576,0,1.586819,515,2420,256,1,0
2034,4,4,4,2,4,1,4194304,0,1.545239,377,2134,258,1,0
2035,4,4,4,2,4,2,2097152,0,1.563797,524,2782,262,1,0
2036,4,4,4,2,4,4,1048576,0,1.588319,735,3717,278,1,0
