n,knob_UNROLL_F,knob_outer_unroll,knob_inner_unroll1,knob_inner_unroll2,knob_array_part1,knob_array_part2,knob_I_B,obj1,obj2
1523,8,2,1,1,512,8,0,0.000299,6499.976
1524,8,2,1,1,256,1,0,0.000297,8705.648
1525,8,2,1,1,256,2,0,0.000296,8633.296
1526,8,2,1,1,256,4,0,0.000296,8746.878
1527,8,2,1,1,256,8,0,0.000298,6850.032
1528,8,2,1,1,128,1,0,0.000295,9088.156
1529,8,2,1,1,128,2,0,0.000298,9052.512
1530,8,2,1,1,128,4,0,0.000298,9063.418
1531,8,2,1,1,128,8,0,0.000298,7274.834
1532,8,2,1,1,64,1,0,0.000306,9534.238
1533,8,2,1,1,64,2,0,0.000297,9624.146
1534,8,2,1,1,64,4,0,0.000295,9598.078
1535,8,2,1,1,64,8,0,0.000299,7762.412
1536,8,2,1,1,32,1,0,0.000295,10985.534
1537,8,2,1,1,32,2,0,0.000296,10910.788
1538,8,2,1,1,32,4,0,0.000295,10987.928
1539,8,2,1,1,32,8,0,0.000297,9080.442
1540,8,2,1,2,512,1,0,0.000264,9094.54
1541,8,2,1,2,512,2,0,0.000264,9094.54
1542,8,2,1,2,512,4,0,0.000265,9173.808
1543,8,2,1,2,512,8,0,0.000267,7242.648
1544,8,2,1,2,256,1,0,0.000268,9436.882
1545,8,2,1,2,256,2,0,0.000268,9436.882
1546,8,2,1,2,256,4,0,0.000268,9573.074
1547,8,2,1,2,256,8,0,0.000272,7727.3
1548,8,2,1,2,128,1,0,0.000286,9653.14
1549,8,2,1,2,128,2,0,0.000286,9653.14
1550,8,2,1,2,128,4,0,0.000287,9788.268
1551,8,2,1,2,128,8,0,0.000276,8131.62
1552,8,2,1,2,64,1,0,0.000293,10178.49
1553,8,2,1,2,64,2,0,0.000293,10178.49
1554,8,2,1,2,64,4,0,0.000279,10488.646
1555,8,2,1,2,64,8,0,0.000273,8540.994
1556,8,2,1,2,32,1,0,0.000294,11801.622
1557,8,2,1,2,32,2,0,0.000294,11801.622
1558,8,2,1,2,32,4,0,0.000292,11900.84
1559,8,2,1,2,32,8,0,0.000267,10052.938
1560,8,2,1,3,512,1,0,0.00032,10255.63
1561,8,2,1,3,512,2,0,0.000322,12647.768
1562,8,2,1,3,512,4,0,0.000324,9924.46
1563,8,2,1,3,512,8,0,0.000306,8352.134
1564,8,2,1,3,256,1,0,0.00032,10645.852
1565,8,2,1,3,256,2,0,0.000334,13105.82
1566,8,2,1,3,256,4,0,0.000323,10382.512
1567,8,2,1,3,256,8,0,0.000308,8806.728
1568,8,2,1,3,128,1,0,0.000316,11216.156
1569,8,2,1,3,128,2,0,0.000323,13589.94
1570,8,2,1,3,128,4,0,0.000326,10881.262
1571,8,2,1,3,128,8,0,0.000316,9655.8
1572,8,2,1,3,64,1,0,0.000314,11618.348
1573,8,2,1,3,64,2,0,0.000325,14126.728
1574,8,2,1,3,64,4,0,0.000326,11301.542
1575,8,2,1,3,64,8,0,0.000314,9650.746
1576,8,2,1,3,32,1,0,0.00033,13453.216
1577,8,2,1,3,32,2,0,0.000332,15842.162
1578,8,2,1,3,32,4,0,0.000323,12879.986
1579,8,2,1,3,32,8,0,0.000311,11216.954
1580,8,2,1,4,512,1,0,0.000261,8529.822
1581,8,2,1,4,512,2,0,0.000261,8529.822
1582,8,2,1,4,512,4,0,0.000261,8529.822
1583,8,2,1,4,512,8,0,0.000254,9294.572
1584,8,2,1,4,256,1,0,0.000261,9075.654
1585,8,2,1,4,256,2,0,0.000261,9075.654
1586,8,2,1,4,256,4,0,0.000261,9075.654
1587,8,2,1,4,256,8,0,0.000259,9850.512
1588,8,2,1,4,128,1,0,0.000268,9683.996
1589,8,2,1,4,128,2,0,0.000268,9683.996
1590,8,2,1,4,128,4,0,0.000268,9683.996
1591,8,2,1,4,128,8,0,0.000255,10400.6
1592,8,2,1,4,64,1,0,0.00026,10269.994
1593,8,2,1,4,64,2,0,0.00026,10269.994
1594,8,2,1,4,64,4,0,0.00026,10269.994
1595,8,2,1,4,64,8,0,0.000256,10750.922
1596,8,2,1,4,32,1,0,0.000271,12095.552
1597,8,2,1,4,32,2,0,0.000271,12095.552
1598,8,2,1,4,32,4,0,0.000271,12095.552
1599,8,2,1,4,32,8,0,0.000259,12854.716
1600,8,2,2,1,512,1,0,0.00029,8401.876
1601,8,2,2,1,512,2,0,0.00029,8377.936
1602,8,2,2,1,512,4,0,0.000293,8428.21
1603,8,2,2,1,512,8,0,0.000299,6499.976
1604,8,2,2,1,256,1,0,0.000297,8705.648
1605,8,2,2,1,256,2,0,0.000296,8633.296
1606,8,2,2,1,256,4,0,0.000296,8746.878
1607,8,2,2,1,256,8,0,0.000298,6850.032
1608,8,2,2,1,128,1,0,0.000295,9088.156
1609,8,2,2,1,128,2,0,0.000298,9052.512
1610,8,2,2,1,128,4,0,0.000298,9063.418
1611,8,2,2,1,128,8,0,0.000298,7274.834
1612,8,2,2,1,64,1,0,0.000306,9534.238
1613,8,2,2,1,64,2,0,0.000297,9624.146
1614,8,2,2,1,64,4,0,0.000295,9598.078
1615,8,2,2,1,64,8,0,0.000299,7762.412
1616,8,2,2,1,32,1,0,0.000295,10985.534
1617,8,2,2,1,32,2,0,0.000296,10910.788
1618,8,2,2,1,32,4,0,0.000295,10987.928
1619,8,2,2,1,32,8,0,0.000297,9080.442
1620,8,2,2,2,512,1,0,0.000264,9094.54
1621,8,2,2,2,512,2,0,0.000264,9094.54
1622,8,2,2,2,512,4,0,0.000265,9173.808
1623,8,2,2,2,512,8,0,0.000267,7242.648
1624,8,2,2,2,256,1,0,0.000268,9436.882
1625,8,2,2,2,256,2,0,0.000268,9436.882
1626,8,2,2,2,256,4,0,0.000268,9573.074
1627,8,2,2,2,256,8,0,0.000272,7727.3
1628,8,2,2,2,128,1,0,0.000286,9653.14
1629,8,2,2,2,128,2,0,0.000286,9653.14
1630,8,2,2,2,128,4,0,0.000287,9788.268
1631,8,2,2,2,128,8,0,0.000276,8131.62
1632,8,2,2,2,64,1,0,0.000293,10178.49
1633,8,2,2,2,64,2,0,0.000293,10178.49
1634,8,2,2,2,64,4,0,0.000279,10488.646
1635,8,2,2,2,64,8,0,0.000273,8540.994
1636,8,2,2,2,32,1,0,0.000294,11801.622
1637,8,2,2,2,32,2,0,0.000294,11801.622
1638,8,2,2,2,32,4,0,0.000292,11900.84
1639,8,2,2,2,32,8,0,0.000267,10052.938
1640,8,2,2,3,512,1,0,0.00032,10255.63
1641,8,2,2,3,512,2,0,0.000322,12647.768
1642,8,2,2,3,512,4,0,0.000324,9924.46
1643,8,2,2,3,512,8,0,0.000306,8352.134
1644,8,2,2,3,256,1,0,0.00032,10645.852
1645,8,2,2,3,256,2,0,0.000334,13105.82
1646,8,2,2,3,256,4,0,0.000323,10382.512
1647,8,2,2,3,256,8,0,0.000308,8806.728
1648,8,2,2,3,128,1,0,0.000316,11216.156
1649,8,2,2,3,128,2,0,0.000323,13589.94
1650,8,2,2,3,128,4,0,0.000326,10881.262
1651,8,2,2,3,128,8,0,0.000316,9655.8
1652,8,2,2,3,64,1,0,0.000314,11618.348
1653,8,2,2,3,64,2,0,0.000325,14126.728
1654,8,2,2,3,64,4,0,0.000326,11301.542
1655,8,2,2,3,64,8,0,0.000314,9650.746
1656,8,2,2,3,32,1,0,0.00033,13453.216
1657,8,2,2,3,32,2,0,0.000332,15842.162
1658,8,2,2,3,32,4,0,0.000323,12879.986
1659,8,2,2,3,32,8,0,0.000311,11216.954
1660,8,2,2,4,512,1,0,0.000261,8529.822
1661,8,2,2,4,512,2,0,0.000261,8529.822
1662,8,2,2,4,512,4,0,0.000261,8529.822
1663,8,2,2,4,512,8,0,0.000254,9294.572
1664,8,2,2,4,256,1,0,0.000261,9075.654
1665,8,2,2,4,256,2,0,0.000261,9075.654
1666,8,2,2,4,256,4,0,0.000261,9075.654
1667,8,2,2,4,256,8,0,0.000259,9850.512
1668,8,2,2,4,128,1,0,0.000268,9683.996
1669,8,2,2,4,128,2,0,0.000268,9683.996
1670,8,2,2,4,128,4,0,0.000268,9683.996
1671,8,2,2,4,128,8,0,0.000255,10400.6
1672,8,2,2,4,64,1,0,0.00026,10269.994
1673,8,2,2,4,64,2,0,0.00026,10269.994
1674,8,2,2,4,64,4,0,0.00026,10269.994
1675,8,2,2,4,64,8,0,0.000256,10750.922
1676,8,2,2,4,32,1,0,0.000271,12095.552
1677,8,2,2,4,32,2,0,0.000271,12095.552
1678,8,2,2,4,32,4,0,0.000271,12095.552
1679,8,2,2,4,32,8,0,0.000259,12854.716
1680,8,2,3,1,512,1,0,0.00029,8401.876
1681,8,2,3,1,512,2,0,0.00029,8377.936
1682,8,2,3,1,512,4,0,0.000293,8428.21
1683,8,2,3,1,512,8,0,0.000299,6499.976
1684,8,2,3,1,256,1,0,0.000297,8705.648
1685,8,2,3,1,256,2,0,0.000296,8633.296
1686,8,2,3,1,256,4,0,0.000296,8746.878
1687,8,2,3,1,256,8,0,0.000298,6850.032
1688,8,2,3,1,128,1,0,0.000295,9088.156
1689,8,2,3,1,128,2,0,0.000298,9052.512
1690,8,2,3,1,128,4,0,0.000298,9063.418
1691,8,2,3,1,128,8,0,0.000298,7274.834
1692,8,2,3,1,64,1,0,0.000306,9534.238
1693,8,2,3,1,64,2,0,0.000297,9624.146
1694,8,2,3,1,64,4,0,0.000295,9598.078
1695,8,2,3,1,64,8,0,0.000299,7762.412
1696,8,2,3,1,32,1,0,0.000295,10985.534
1697,8,2,3,1,32,2,0,0.000296,10910.788
1698,8,2,3,1,32,4,0,0.000295,10987.928
1699,8,2,3,1,32,8,0,0.000297,9080.442
1700,8,2,3,2,512,1,0,0.000264,9094.54
1701,8,2,3,2,512,2,0,0.000264,9094.54
1702,8,2,3,2,512,4,0,0.000265,9173.808
1703,8,2,3,2,512,8,0,0.000267,7242.648
1704,8,2,3,2,256,1,0,0.000268,9436.882
1705,8,2,3,2,256,2,0,0.000268,9436.882
1706,8,2,3,2,256,4,0,0.000268,9573.074
1707,8,2,3,2,256,8,0,0.000272,7727.3
1708,8,2,3,2,128,1,0,0.000286,9653.14
1709,8,2,3,2,128,2,0,0.000286,9653.14
1710,8,2,3,2,128,4,0,0.000287,9788.268
1711,8,2,3,2,128,8,0,0.000276,8131.62
1712,8,2,3,2,64,1,0,0.000293,10178.49
1713,8,2,3,2,64,2,0,0.000293,10178.49
1714,8,2,3,2,64,4,0,0.000279,10488.646
1715,8,2,3,2,64,8,0,0.000273,8540.994
1716,8,2,3,2,32,1,0,0.000294,11801.622
1717,8,2,3,2,32,2,0,0.000294,11801.622
1718,8,2,3,2,32,4,0,0.000292,11900.84
1719,8,2,3,2,32,8,0,0.000267,10052.938
1720,8,2,3,3,512,1,0,0.00032,10255.63
1721,8,2,3,3,512,2,0,0.000322,12647.768
1722,8,2,3,3,512,4,0,0.000324,9924.46
1723,8,2,3,3,512,8,0,0.000306,8352.134
1724,8,2,3,3,256,1,0,0.00032,10645.852
1725,8,2,3,3,256,2,0,0.000334,13105.82
1726,8,2,3,3,256,4,0,0.000323,10382.512
1727,8,2,3,3,256,8,0,0.000308,8806.728
1728,8,2,3,3,128,1,0,0.000316,11216.156
1729,8,2,3,3,128,2,0,0.000323,13589.94
1730,8,2,3,3,128,4,0,0.000326,10881.262
1731,8,2,3,3,128,8,0,0.000316,9655.8
1732,8,2,3,3,64,1,0,0.000314,11618.348
1733,8,2,3,3,64,2,0,0.000325,14126.728
1734,8,2,3,3,64,4,0,0.000326,11301.542
1735,8,2,3,3,64,8,0,0.000314,9650.746
1736,8,2,3,3,32,1,0,0.00033,13453.216
1737,8,2,3,3,32,2,0,0.000332,15842.162
1738,8,2,3,3,32,4,0,0.000323,12879.986
1739,8,2,3,3,32,8,0,0.000311,11216.954
1740,8,2,3,4,512,1,0,0.000261,8529.822
1741,8,2,3,4,512,2,0,0.000261,8529.822
1742,8,2,3,4,512,4,0,0.000261,8529.822
1743,8,2,3,4,512,8,0,0.000254,9294.572
1744,8,2,3,4,256,1,0,0.000261,9075.654
1745,8,2,3,4,256,2,0,0.000261,9075.654
1746,8,2,3,4,256,4,0,0.000261,9075.654
1747,8,2,3,4,256,8,0,0.000259,9850.512
1748,8,2,3,4,128,1,0,0.000268,9683.996
1749,8,2,3,4,128,2,0,0.000268,9683.996
1750,8,2,3,4,128,4,0,0.000268,9683.996
1751,8,2,3,4,128,8,0,0.000255,10400.6
1752,8,2,3,4,64,1,0,0.00026,10269.994
1753,8,2,3,4,64,2,0,0.00026,10269.994
1754,8,2,3,4,64,4,0,0.00026,10269.994
1755,8,2,3,4,64,8,0,0.000256,10750.922
1756,8,2,3,4,32,1,0,0.000271,12095.552
1757,8,2,3,4,32,2,0,0.000271,12095.552
1758,8,2,3,4,32,4,0,0.000271,12095.552
1759,8,2,3,4,32,8,0,0.000259,12854.716
1760,8,2,4,1,512,1,0,0.00029,8401.876
1761,8,2,4,1,512,2,0,0.00029,8377.936
1762,8,2,4,1,512,4,0,0.000293,8428.21
1763,8,2,4,1,512,8,0,0.000299,6499.976
1764,8,2,4,1,256,1,0,0.000297,8705.648
1765,8,2,4,1,256,2,0,0.000296,8633.296
1766,8,2,4,1,256,4,0,0.000296,8746.878
1767,8,2,4,1,256,8,0,0.000298,6850.032
1768,8,2,4,1,128,1,0,0.000295,9088.156
1769,8,2,4,1,128,2,0,0.000298,9052.512
1770,8,2,4,1,128,4,0,0.000298,9063.418
1771,8,2,4,1,128,8,0,0.000298,7274.834
1772,8,2,4,1,64,1,0,0.000306,9534.238
1773,8,2,4,1,64,2,0,0.000297,9624.146
1774,8,2,4,1,64,4,0,0.000295,9598.078
1775,8,2,4,1,64,8,0,0.000299,7762.412
1776,8,2,4,1,32,1,0,0.000295,10985.534
1777,8,2,4,1,32,2,0,0.000296,10910.788
1778,8,2,4,1,32,4,0,0.000295,10987.928
1779,8,2,4,1,32,8,0,0.000297,9080.442
1780,8,2,4,2,512,1,0,0.000264,9094.54
1781,8,2,4,2,512,2,0,0.000264,9094.54
1782,8,2,4,2,512,4,0,0.000265,9173.808
1783,8,2,4,2,512,8,0,0.000267,7242.648
1784,8,2,4,2,256,1,0,0.000268,9436.882
1785,8,2,4,2,256,2,0,0.000268,9436.882
1786,8,2,4,2,256,4,0,0.000268,9573.074
1787,8,2,4,2,256,8,0,0.000272,7727.3
1788,8,2,4,2,128,1,0,0.000286,9653.14
1789,8,2,4,2,128,2,0,0.000286,9653.14
1790,8,2,4,2,128,4,0,0.000287,9788.268
1791,8,2,4,2,128,8,0,0.000276,8131.62
1792,8,2,4,2,64,1,0,0.000293,10178.49
1793,8,2,4,2,64,2,0,0.000293,10178.49
1794,8,2,4,2,64,4,0,0.000279,10488.646
1795,8,2,4,2,64,8,0,0.000273,8540.994
1796,8,2,4,2,32,1,0,0.000294,11801.622
1797,8,2,4,2,32,2,0,0.000294,11801.622
1798,8,2,4,2,32,4,0,0.000292,11900.84
1799,8,2,4,2,32,8,0,0.000267,10052.938
1800,8,2,4,3,512,1,0,0.00032,10255.63
1801,8,2,4,3,512,2,0,0.000322,12647.768
1802,8,2,4,3,512,4,0,0.000324,9924.46
1803,8,2,4,3,512,8,0,0.000306,8352.134
1804,8,2,4,3,256,1,0,0.00032,10645.852
1805,8,2,4,3,256,2,0,0.000334,13105.82
1806,8,2,4,3,256,4,0,0.000323,10382.512
1807,8,2,4,3,256,8,0,0.000308,8806.728
1808,8,2,4,3,128,1,0,0.000316,11216.156
1809,8,2,4,3,128,2,0,0.000323,13589.94
1810,8,2,4,3,128,4,0,0.000326,10881.262
1811,8,2,4,3,128,8,0,0.000316,9655.8
1812,8,2,4,3,64,1,0,0.000314,11618.348
1813,8,2,4,3,64,2,0,0.000325,14126.728
1814,8,2,4,3,64,4,0,0.000326,11301.542
1815,8,2,4,3,64,8,0,0.000314,9650.746
1816,8,2,4,3,32,1,0,0.00033,13453.216
1817,8,2,4,3,32,2,0,0.000332,15842.162
1818,8,2,4,3,32,4,0,0.000323,12879.986
1819,8,2,4,3,32,8,0,0.000311,11216.954
1820,8,2,4,4,512,1,0,0.000261,8529.822
1821,8,2,4,4,512,2,0,0.000261,8529.822
1822,8,2,4,4,512,4,0,0.000261,8529.822
1823,8,2,4,4,512,8,0,0.000254,9294.572
1824,8,2,4,4,256,1,0,0.000261,9075.654
1825,8,2,4,4,256,2,0,0.000261,9075.654
1826,8,2,4,4,256,4,0,0.000261,9075.654
1827,8,2,4,4,256,8,0,0.000259,9850.512
1828,8,2,4,4,128,1,0,0.000268,9683.996
1829,8,2,4,4,128,2,0,0.000268,9683.996
1830,8,2,4,4,128,4,0,0.000268,9683.996
1831,8,2,4,4,128,8,0,0.000255,10400.6
1832,8,2,4,4,64,1,0,0.00026,10269.994
1833,8,2,4,4,64,2,0,0.00026,10269.994
1834,8,2,4,4,64,4,0,0.00026,10269.994
1835,8,2,4,4,64,8,0,0.000256,10750.922
1836,8,2,4,4,32,1,0,0.000271,12095.552
1837,8,2,4,4,32,2,0,0.000271,12095.552
1838,8,2,4,4,32,4,0,0.000271,12095.552
1839,8,2,4,4,32,8,0,0.000259,12854.716
1840,8,3,1,1,512,1,0,0.000295,9590.364
1841,8,3,1,1,512,2,0,0.000295,9448.586
1842,8,3,1,1,512,4,0,0.000299,9490.614
1843,8,3,1,1,512,8,0,0.000293,6899.508
1844,8,3,1,1,256,1,0,0.000304,9077.516
1845,8,3,1,1,256,2,0,0.000305,9018.73
1846,8,3,1,1,256,4,0,0.000303,8993.992
1847,8,3,1,1,256,8,0,0.000301,7178.542
1848,8,3,1,1,128,1,0,0.000299,9622.284
1849,8,3,1,1,128,2,0,0.000305,10224.774
1850,8,3,1,1,128,4,0,0.000301,9526.258
1851,8,3,1,1,128,8,0,0.000301,7764.274
1852,8,3,1,1,64,1,0,0.000301,9797.312
1853,8,3,1,1,64,2,0,0.000307,9842.532
1854,8,3,1,1,64,4,0,0.0003,9839.872
1855,8,3,1,1,64,8,0,0.000303,8231.636
1856,8,3,1,1,32,1,0,0.000301,11585.364
1857,8,3,1,1,32,2,0,0.000303,11578.182
1858,8,3,1,1,32,4,0,0.000301,11634.84
1859,8,3,1,1,32,8,0,0.000298,9677.08
1860,8,3,1,2,512,1,0,0.000271,9586.906
1861,8,3,1,2,512,2,0,0.000271,9586.906
1862,8,3,1,2,512,4,0,0.000272,10032.988
1863,8,3,1,2,512,8,0,0.00027,7883.442
1864,8,3,1,2,256,1,0,0.000271,9882.698
1865,8,3,1,2,256,2,0,0.000271,9882.698
1866,8,3,1,2,256,4,0,0.000272,10443.16
1867,8,3,1,2,256,8,0,0.000282,8379
1868,8,3,1,2,128,1,0,0.00029,10592.12
1869,8,3,1,2,128,2,0,0.00029,10592.12
1870,8,3,1,2,128,4,0,0.000279,11115.608
1871,8,3,1,2,128,8,0,0.000281,9017.932
1872,8,3,1,2,64,1,0,0.00028,10854.662
1873,8,3,1,2,64,2,0,0.00028,10854.662
1874,8,3,1,2,64,4,0,0.000272,11170.67
1875,8,3,1,2,64,8,0,0.000278,9352.56
1876,8,3,1,2,32,1,0,0.000275,12830.776
1877,8,3,1,2,32,2,0,0.000275,12830.776
1878,8,3,1,2,32,4,0,0.000277,13194.132
1879,8,3,1,2,32,8,0,0.000277,11078.368
1880,8,3,1,3,512,1,0,0.000329,11785.928
1881,8,3,1,3,512,2,0,0.000341,15765.82
1882,8,3,1,3,512,4,0,0.000339,10871.154
1883,8,3,1,3,512,8,0,0.000316,8942.122
1884,8,3,1,3,256,1,0,0.000336,11555.306
1885,8,3,1,3,256,2,0,0.000352,16470.986
1886,8,3,1,3,256,4,0,0.000342,11323.62
1887,8,3,1,3,256,8,0,0.000317,9456.034
1888,8,3,1,3,128,1,0,0.000334,12577.544
1889,8,3,1,3,128,2,0,0.000346,17577.547
1890,8,3,1,3,128,4,0,0.000348,12116.034
1891,8,3,1,3,128,8,0,0.00032,10169.978
1892,8,3,1,3,64,1,0,0.000333,13015.114
1893,8,3,1,3,64,2,0,0.000359,17573.557
1894,8,3,1,3,64,4,0,0.000342,12218.71
1895,8,3,1,3,64,8,0,0.000325,10456.46
1896,8,3,1,3,32,1,0,0.000334,14703.15
1897,8,3,1,3,32,2,0,0.000352,19945.479
1898,8,3,1,3,32,4,0,0.000353,14853.972
1899,8,3,1,3,32,8,0,0.000321,12334.42
1900,8,3,1,4,512,1,0,0.000263,8988.938
1901,8,3,1,4,512,2,0,0.000263,8988.938
1902,8,3,1,4,512,4,0,0.000263,8988.938
1903,8,3,1,4,512,8,0,0.000259,9586.108
1904,8,3,1,4,256,1,0,0.000262,9779.756
1905,8,3,1,4,256,2,0,0.000262,9779.756
1906,8,3,1,4,256,4,0,0.000262,9779.756
1907,8,3,1,4,256,8,0,0.00026,10492.902
1908,8,3,1,4,128,1,0,0.000269,10645.054
1909,8,3,1,4,128,2,0,0.000269,10645.054
1910,8,3,1,4,128,4,0,0.000269,10645.054
1911,8,3,1,4,128,8,0,0.000263,11310.586
1912,8,3,1,4,64,1,0,0.000265,10697.456
1913,8,3,1,4,64,2,0,0.000265,10697.456
1914,8,3,1,4,64,4,0,0.000265,10697.456
1915,8,3,1,4,64,8,0,0.000265,11759.062
1916,8,3,1,4,32,1,0,0.000271,13282.444
1917,8,3,1,4,32,2,0,0.000271,13282.444
1918,8,3,1,4,32,4,0,0.000271,13282.444
1919,8,3,1,4,32,8,0,0.000267,13733.048
1920,8,3,2,1,512,1,0,0.000295,9590.364
1921,8,3,2,1,512,2,0,0.000295,9448.586
1922,8,3,2,1,512,4,0,0.000299,9490.614
1923,8,3,2,1,512,8,0,0.000293,6899.508
1924,8,3,2,1,256,1,0,0.000304,9077.516
1925,8,3,2,1,256,2,0,0.000305,9018.73
1926,8,3,2,1,256,4,0,0.000303,8993.992
1927,8,3,2,1,256,8,0,0.000301,7178.542
1928,8,3,2,1,128,1,0,0.000299,9622.284
1929,8,3,2,1,128,2,0,0.000305,10224.774
1930,8,3,2,1,128,4,0,0.000301,9526.258
1931,8,3,2,1,128,8,0,0.000301,7764.274
1932,8,3,2,1,64,1,0,0.000301,9797.312
1933,8,3,2,1,64,2,0,0.000307,9842.532
1934,8,3,2,1,64,4,0,0.0003,9839.872
1935,8,3,2,1,64,8,0,0.000303,8231.636
1936,8,3,2,1,32,1,0,0.000301,11585.364
1937,8,3,2,1,32,2,0,0.000303,11578.182
1938,8,3,2,1,32,4,0,0.000301,11634.84
1939,8,3,2,1,32,8,0,0.000298,9677.08
1940,8,3,2,2,512,1,0,0.000271,9586.906
1941,8,3,2,2,512,2,0,0.000271,9586.906
1942,8,3,2,2,512,4,0,0.000272,10032.988
1943,8,3,2,2,512,8,0,0.00027,7883.442
1944,8,3,2,2,256,1,0,0.000271,9882.698
1945,8,3,2,2,256,2,0,0.000271,9882.698
1946,8,3,2,2,256,4,0,0.000272,10443.16
1947,8,3,2,2,256,8,0,0.000282,8379
1948,8,3,2,2,128,1,0,0.00029,10592.12
1949,8,3,2,2,128,2,0,0.00029,10592.12
1950,8,3,2,2,128,4,0,0.000279,11115.608
1951,8,3,2,2,128,8,0,0.000281,9017.932
1952,8,3,2,2,64,1,0,0.00028,10854.662
1953,8,3,2,2,64,2,0,0.00028,10854.662
1954,8,3,2,2,64,4,0,0.000272,11170.67
1955,8,3,2,2,64,8,0,0.000278,9352.56
1956,8,3,2,2,32,1,0,0.000275,12830.776
1957,8,3,2,2,32,2,0,0.000275,12830.776
1958,8,3,2,2,32,4,0,0.000277,13194.132
1959,8,3,2,2,32,8,0,0.000277,11078.368
1960,8,3,2,3,512,1,0,0.000329,11785.928
1961,8,3,2,3,512,2,0,0.000341,15765.82
1962,8,3,2,3,512,4,0,0.000339,10871.154
1963,8,3,2,3,512,8,0,0.000316,8942.122
1964,8,3,2,3,256,1,0,0.000336,11555.306
1965,8,3,2,3,256,2,0,0.000352,16470.986
1966,8,3,2,3,256,4,0,0.000342,11323.62
1967,8,3,2,3,256,8,0,0.000317,9456.034
1968,8,3,2,3,128,1,0,0.000334,12577.544
1969,8,3,2,3,128,2,0,0.000346,17577.547
1970,8,3,2,3,128,4,0,0.000348,12116.034
1971,8,3,2,3,128,8,0,0.00032,10169.978
1972,8,3,2,3,64,1,0,0.000333,13015.114
1973,8,3,2,3,64,2,0,0.000359,17573.557
1974,8,3,2,3,64,4,0,0.000342,12218.71
1975,8,3,2,3,64,8,0,0.000325,10456.46
1976,8,3,2,3,32,1,0,0.000334,14703.15
1977,8,3,2,3,32,2,0,0.000352,19945.479
1978,8,3,2,3,32,4,0,0.000353,14853.972
1979,8,3,2,3,32,8,0,0.000321,12334.42
1980,8,3,2,4,512,1,0,0.000263,8988.938
1981,8,3,2,4,512,2,0,0.000263,8988.938
1982,8,3,2,4,512,4,0,0.000263,8988.938
1983,8,3,2,4,512,8,0,0.000259,9586.108
1984,8,3,2,4,256,1,0,0.000262,9779.756
1985,8,3,2,4,256,2,0,0.000262,9779.756
1986,8,3,2,4,256,4,0,0.000262,9779.756
1987,8,3,2,4,256,8,0,0.00026,10492.902
1988,8,3,2,4,128,1,0,0.000269,10645.054
1989,8,3,2,4,128,2,0,0.000269,10645.054
1990,8,3,2,4,128,4,0,0.000269,10645.054
1991,8,3,2,4,128,8,0,0.000263,11310.586
1992,8,3,2,4,64,1,0,0.000265,10697.456
1993,8,3,2,4,64,2,0,0.000265,10697.456
1994,8,3,2,4,64,4,0,0.000265,10697.456
1995,8,3,2,4,64,8,0,0.000265,11759.062
1996,8,3,2,4,32,1,0,0.000271,13282.444
1997,8,3,2,4,32,2,0,0.000271,13282.444
1998,8,3,2,4,32,4,0,0.000271,13282.444
1999,8,3,2,4,32,8,0,0.000267,13733.048
2000,8,3,3,1,512,1,0,0.000295,9590.364
2001,8,3,3,1,512,2,0,0.000295,9448.586
2002,8,3,3,1,512,4,0,0.000299,9490.614
2003,8,3,3,1,512,8,0,0.000293,6899.508
2004,8,3,3,1,256,1,0,0.000304,9077.516
2005,8,3,3,1,256,2,0,0.000305,9018.73
2006,8,3,3,1,256,4,0,0.000303,8993.992
2007,8,3,3,1,256,8,0,0.000301,7178.542
2008,8,3,3,1,128,1,0,0.000299,9622.284
2009,8,3,3,1,128,2,0,0.000305,10224.774
2010,8,3,3,1,128,4,0,0.000301,9526.258
2011,8,3,3,1,128,8,0,0.000301,7764.274
2012,8,3,3,1,64,1,0,0.000301,9797.312
2013,8,3,3,1,64,2,0,0.000307,9842.532
2014,8,3,3,1,64,4,0,0.0003,9839.872
2015,8,3,3,1,64,8,0,0.000303,8231.636
2016,8,3,3,1,32,1,0,0.000301,11585.364
2017,8,3,3,1,32,2,0,0.000303,11578.182
2018,8,3,3,1,32,4,0,0.000301,11634.84
2019,8,3,3,1,32,8,0,0.000298,9677.08
2020,8,3,3,2,512,1,0,0.000271,9586.906
2021,8,3,3,2,512,2,0,0.000271,9586.906
2022,8,3,3,2,512,4,0,0.000272,10032.988
2023,8,3,3,2,512,8,0,0.00027,7883.442
2024,8,3,3,2,256,1,0,0.000271,9882.698
2025,8,3,3,2,256,2,0,0.000271,9882.698
2026,8,3,3,2,256,4,0,0.000272,10443.16
2027,8,3,3,2,256,8,0,0.000282,8379
2028,8,3,3,2,128,1,0,0.00029,10592.12
2029,8,3,3,2,128,2,0,0.00029,10592.12
2030,8,3,3,2,128,4,0,0.000279,11115.608
2031,8,3,3,2,128,8,0,0.000281,9017.932
2032,8,3,3,2,64,1,0,0.00028,10854.662
2033,8,3,3,2,64,2,0,0.00028,10854.662
2034,8,3,3,2,64,4,0,0.000272,11170.67
2035,8,3,3,2,64,8,0,0.000278,9352.56
2036,8,3,3,2,32,1,0,0.000275,12830.776
2037,8,3,3,2,32,2,0,0.000275,12830.776
