n,knob_KNOB_HIST_SIZE,knob_KNOB_NUM_HIST,knob_KNOB_UNROLL_LLM,knob_KNOB_UNROLL_LP,knob_I_B,knob_KNOB_DATA_BLOCK_INTERLEAVE,obj1,obj2
2170,256,15,6,2,0,2048,0.000227,1072.778
2171,256,15,6,2,0,4096,0.000225,1073.842
2172,256,15,6,2,0,8192,0.00023,1080.226
2173,256,15,6,2,0,16384,0.000221,1095.654
2174,256,15,6,2,0,32768,0.000212,918.498
2175,256,15,6,2,0,65536,0.000223,963.452
2176,256,15,6,3,0,1024,0.000403,1651.062
2177,256,15,6,3,0,2048,0.00039,1555.568
2178,256,15,6,3,0,4096,0.000368,1562.484
2179,256,15,6,3,0,8192,0.000368,1556.898
2180,256,15,6,3,0,16384,0.000416,1674.736
2181,256,15,6,3,0,32768,0.000422,1474.704
2182,256,15,6,3,0,65536,0.000396,1531.096
2183,256,15,7,1,0,1024,0.000334,1175.188
2184,256,15,7,1,0,2048,0.000356,1168.538
2185,256,15,7,1,0,4096,0.000353,1168.272
2186,256,15,7,1,0,8192,0.000374,1165.346
2187,256,15,7,1,0,16384,0.000359,1195.404
2188,256,15,7,1,0,32768,0.000353,1182.104
2189,256,15,7,1,0,65536,0.000361,1100.708
2190,256,15,7,2,0,1024,0.000232,1254.19
2191,256,15,7,2,0,2048,0.000235,1251.53
2192,256,15,7,2,0,4096,0.000243,1242.486
2193,256,15,7,2,0,8192,0.000234,1243.284
2194,256,15,7,2,0,16384,0.00025,1237.166
2195,256,15,7,2,0,32768,0.000222,1219.344
2196,256,15,7,2,0,65536,0.000211,969.038
2197,256,15,7,3,0,1024,0.0004,1324.946
2198,256,15,7,3,0,2048,0.000399,1314.04
2199,256,15,7,3,0,4096,0.0004,1327.872
2200,256,15,7,3,0,8192,0.00039,1316.966
2201,256,15,7,3,0,16384,0.000415,1333.724
2202,256,15,7,3,0,32768,0.000395,1490.664
2203,256,15,7,3,0,65536,0.000432,1612.758
2204,256,1,1,1,1,1,0.000274,864.766
2205,256,1,1,1,1,2,0.000274,864.766
2206,256,1,1,2,1,1,0.000438,1030.484
2207,256,1,1,2,1,2,0.000241,1079.162
2208,256,1,1,3,1,1,0.000448,1247.274
2209,256,1,1,3,1,2,0.000408,1290.632
2210,256,1,2,1,1,1,0.000243,746.662
2211,256,1,2,1,1,2,0.000235,776.986
2212,256,1,2,2,1,1,0.000365,1000.426
2213,256,1,2,2,1,2,0.000202,1025.164
2214,256,1,2,3,1,1,0.000419,1128.904
2215,256,1,2,3,1,2,0.000392,1244.082
2216,256,1,3,1,1,1,0.000307,1169.336
2217,256,1,3,1,1,2,0.000346,1273.076
2218,256,1,3,2,1,1,0.000396,1044.05
2219,256,1,3,2,1,2,0.000273,1164.548
2220,256,1,3,3,1,1,0.000424,1091.93
2221,256,1,3,3,1,2,0.00043,1159.228
2222,256,1,4,1,1,1,0.000314,948.29
2223,256,1,4,1,1,2,0.00027,1099.378
2224,256,1,4,2,1,1,0.000387,1062.404
2225,256,1,4,2,1,2,0.000366,1232.91
2226,256,1,4,3,1,1,0.000368,1162.686
2227,256,1,4,3,1,2,0.000346,1249.136
2228,256,1,5,1,1,1,0.000297,1166.144
2229,256,1,5,1,1,2,0.000226,1160.026
2230,256,1,5,2,1,1,0.000387,1225.462
2231,256,1,5,2,1,2,0.000307,1412.726
2232,256,1,5,3,1,1,0.000456,1166.942
2233,256,1,5,3,1,2,0.000438,1197.532
2234,256,1,6,1,1,1,0.00031,1137.416
2235,256,1,6,1,1,2,0.000277,1266.958
2236,256,1,6,2,1,1,0.000223,963.452
2237,256,1,6,2,1,2,0.000223,963.718
2238,256,1,6,3,1,1,0.000396,1531.096
2239,256,1,6,3,1,2,0.000424,1615.684
2240,256,1,7,1,1,1,0.000361,1100.708
2241,256,1,7,1,1,2,0.000392,1358.994
2242,256,1,7,2,1,1,0.000211,969.038
2243,256,1,7,2,1,2,0.000222,1151.78
2244,256,1,7,3,1,1,0.000432,1612.758
2245,256,1,7,3,1,2,0.000373,1537.48
2246,256,2,1,1,1,1,0.000274,864.766
2247,256,2,1,1,1,2,0.000274,864.766
2248,256,2,1,2,1,1,0.000438,1030.484
2249,256,2,1,2,1,2,0.000241,1079.162
2250,256,2,1,3,1,1,0.000448,1247.274
2251,256,2,1,3,1,2,0.000408,1290.632
2252,256,2,2,1,1,1,0.000243,746.662
2253,256,2,2,1,1,2,0.000235,776.986
2254,256,2,2,2,1,1,0.000365,1000.426
2255,256,2,2,2,1,2,0.000202,1025.164
2256,256,2,2,3,1,1,0.000419,1128.904
2257,256,2,2,3,1,2,0.000392,1244.082
2258,256,2,3,1,1,1,0.000307,1169.336
2259,256,2,3,1,1,2,0.000346,1273.076
2260,256,2,3,2,1,1,0.000396,1044.05
2261,256,2,3,2,1,2,0.000273,1164.548
2262,256,2,3,3,1,1,0.000424,1091.93
2263,256,2,3,3,1,2,0.00043,1159.228
2264,256,2,4,1,1,1,0.000314,948.29
2265,256,2,4,1,1,2,0.00027,1099.378
2266,256,2,4,2,1,1,0.000387,1062.404
2267,256,2,4,2,1,2,0.000366,1232.91
2268,256,2,4,3,1,1,0.000368,1162.686
2269,256,2,4,3,1,2,0.000346,1249.136
2270,256,2,5,1,1,1,0.000297,1166.144
2271,256,2,5,1,1,2,0.000226,1160.026
2272,256,2,5,2,1,1,0.000387,1225.462
2273,256,2,5,2,1,2,0.000307,1412.726
2274,256,2,5,3,1,1,0.000456,1166.942
2275,256,2,5,3,1,2,0.000438,1197.532
2276,256,2,6,1,1,1,0.00031,1137.416
2277,256,2,6,1,1,2,0.000277,1266.958
2278,256,2,6,2,1,1,0.000223,963.452
2279,256,2,6,2,1,2,0.000223,963.718
2280,256,2,6,3,1,1,0.000396,1531.096
2281,256,2,6,3,1,2,0.000424,1615.684
2282,256,2,7,1,1,1,0.000361,1100.708
2283,256,2,7,1,1,2,0.000392,1358.994
2284,256,2,7,2,1,1,0.000211,969.038
2285,256,2,7,2,1,2,0.000222,1151.78
2286,256,2,7,3,1,1,0.000432,1612.758
2287,256,2,7,3,1,2,0.000373,1537.48
2288,256,3,1,1,1,1,0.000274,864.766
2289,256,3,1,1,1,2,0.000274,864.766
2290,256,3,1,2,1,1,0.000438,1030.484
2291,256,3,1,2,1,2,0.000241,1079.162
2292,256,3,1,3,1,1,0.000448,1247.274
2293,256,3,1,3,1,2,0.000408,1290.632
2294,256,3,2,1,1,1,0.000243,746.662
2295,256,3,2,1,1,2,0.000235,776.986
2296,256,3,2,2,1,1,0.000365,1000.426
2297,256,3,2,2,1,2,0.000202,1025.164
2298,256,3,2,3,1,1,0.000419,1128.904
2299,256,3,2,3,1,2,0.000392,1244.082
2300,256,3,3,1,1,1,0.000307,1169.336
2301,256,3,3,1,1,2,0.000346,1273.076
2302,256,3,3,2,1,1,0.000396,1044.05
2303,256,3,3,2,1,2,0.000273,1164.548
2304,256,3,3,3,1,1,0.000424,1091.93
2305,256,3,3,3,1,2,0.00043,1159.228
2306,256,3,4,1,1,1,0.000314,948.29
2307,256,3,4,1,1,2,0.00027,1099.378
2308,256,3,4,2,1,1,0.000387,1062.404
2309,256,3,4,2,1,2,0.000366,1232.91
2310,256,3,4,3,1,1,0.000368,1162.686
2311,256,3,4,3,1,2,0.000346,1249.136
2312,256,3,5,1,1,1,0.000297,1166.144
2313,256,3,5,1,1,2,0.000226,1160.026
2314,256,3,5,2,1,1,0.000387,1225.462
2315,256,3,5,2,1,2,0.000307,1412.726
2316,256,3,5,3,1,1,0.000456,1166.942
2317,256,3,5,3,1,2,0.000438,1197.532
2318,256,3,6,1,1,1,0.00031,1137.416
2319,256,3,6,1,1,2,0.000277,1266.958
2320,256,3,6,2,1,1,0.000223,963.452
2321,256,3,6,2,1,2,0.000223,963.718
2322,256,3,6,3,1,1,0.000396,1531.096
2323,256,3,6,3,1,2,0.000424,1615.684
2324,256,3,7,1,1,1,0.000361,1100.708
2325,256,3,7,1,1,2,0.000392,1358.994
2326,256,3,7,2,1,1,0.000211,969.038
2327,256,3,7,2,1,2,0.000222,1151.78
2328,256,3,7,3,1,1,0.000432,1612.758
2329,256,3,7,3,1,2,0.000373,1537.48
2330,256,4,1,1,1,1,0.000274,864.766
2331,256,4,1,1,1,2,0.000274,864.766
2332,256,4,1,2,1,1,0.000438,1030.484
2333,256,4,1,2,1,2,0.000241,1079.162
2334,256,4,1,3,1,1,0.000448,1247.274
2335,256,4,1,3,1,2,0.000408,1290.632
2336,256,4,2,1,1,1,0.000243,746.662
2337,256,4,2,1,1,2,0.000235,776.986
2338,256,4,2,2,1,1,0.000365,1000.426
2339,256,4,2,2,1,2,0.000202,1025.164
2340,256,4,2,3,1,1,0.000419,1128.904
2341,256,4,2,3,1,2,0.000392,1244.082
2342,256,4,3,1,1,1,0.000307,1169.336
2343,256,4,3,1,1,2,0.000346,1273.076
2344,256,4,3,2,1,1,0.000396,1044.05
2345,256,4,3,2,1,2,0.000273,1164.548
2346,256,4,3,3,1,1,0.000424,1091.93
2347,256,4,3,3,1,2,0.00043,1159.228
2348,256,4,4,1,1,1,0.000314,948.29
2349,256,4,4,1,1,2,0.00027,1099.378
2350,256,4,4,2,1,1,0.000387,1062.404
2351,256,4,4,2,1,2,0.000366,1232.91
2352,256,4,4,3,1,1,0.000368,1162.686
2353,256,4,4,3,1,2,0.000346,1249.136
2354,256,4,5,1,1,1,0.000297,1166.144
2355,256,4,5,1,1,2,0.000226,1160.026
2356,256,4,5,2,1,1,0.000387,1225.462
2357,256,4,5,2,1,2,0.000307,1412.726
2358,256,4,5,3,1,1,0.000456,1166.942
2359,256,4,5,3,1,2,0.000438,1197.532
2360,256,4,6,1,1,1,0.00031,1137.416
2361,256,4,6,1,1,2,0.000277,1266.958
2362,256,4,6,2,1,1,0.000223,963.452
2363,256,4,6,2,1,2,0.000223,963.718
2364,256,4,6,3,1,1,0.000396,1531.096
2365,256,4,6,3,1,2,0.000424,1615.684
2366,256,4,7,1,1,1,0.000361,1100.708
2367,256,4,7,1,1,2,0.000392,1358.994
2368,256,4,7,2,1,1,0.000211,969.038
2369,256,4,7,2,1,2,0.000222,1151.78
2370,256,4,7,3,1,1,0.000432,1612.758
2371,256,4,7,3,1,2,0.000373,1537.48
2372,256,5,1,1,1,1,0.000274,864.766
2373,256,5,1,1,1,2,0.000274,864.766
2374,256,5,1,2,1,1,0.000438,1030.484
2375,256,5,1,2,1,2,0.000241,1079.162
2376,256,5,1,3,1,1,0.000448,1247.274
2377,256,5,1,3,1,2,0.000408,1290.632
2378,256,5,2,1,1,1,0.000243,746.662
2379,256,5,2,1,1,2,0.000235,776.986
2380,256,5,2,2,1,1,0.000365,1000.426
2381,256,5,2,2,1,2,0.000202,1025.164
2382,256,5,2,3,1,1,0.000419,1128.904
2383,256,5,2,3,1,2,0.000392,1244.082
2384,256,5,3,1,1,1,0.000307,1169.336
2385,256,5,3,1,1,2,0.000346,1273.076
2386,256,5,3,2,1,1,0.000396,1044.05
2387,256,5,3,2,1,2,0.000273,1164.548
2388,256,5,3,3,1,1,0.000424,1091.93
2389,256,5,3,3,1,2,0.00043,1159.228
2390,256,5,4,1,1,1,0.000314,948.29
2391,256,5,4,1,1,2,0.00027,1099.378
2392,256,5,4,2,1,1,0.000387,1062.404
2393,256,5,4,2,1,2,0.000366,1232.91
2394,256,5,4,3,1,1,0.000368,1162.686
2395,256,5,4,3,1,2,0.000346,1249.136
2396,256,5,5,1,1,1,0.000297,1166.144
2397,256,5,5,1,1,2,0.000226,1160.026
2398,256,5,5,2,1,1,0.000387,1225.462
2399,256,5,5,2,1,2,0.000307,1412.726
2400,256,5,5,3,1,1,0.000456,1166.942
2401,256,5,5,3,1,2,0.000438,1197.532
2402,256,5,6,1,1,1,0.00031,1137.416
2403,256,5,6,1,1,2,0.000277,1266.958
2404,256,5,6,2,1,1,0.000223,963.452
2405,256,5,6,2,1,2,0.000223,963.718
2406,256,5,6,3,1,1,0.000396,1531.096
2407,256,5,6,3,1,2,0.000424,1615.684
2408,256,5,7,1,1,1,0.000361,1100.708
2409,256,5,7,1,1,2,0.000392,1358.994
2410,256,5,7,2,1,1,0.000211,969.038
2411,256,5,7,2,1,2,0.000222,1151.78
2412,256,5,7,3,1,1,0.000432,1612.758
2413,256,5,7,3,1,2,0.000373,1537.48
2414,256,6,1,1,1,1,0.000274,864.766
2415,256,6,1,1,1,2,0.000274,864.766
2416,256,6,1,2,1,1,0.000438,1030.484
2417,256,6,1,2,1,2,0.000241,1079.162
2418,256,6,1,3,1,1,0.000448,1247.274
2419,256,6,1,3,1,2,0.000408,1290.632
2420,256,6,2,1,1,1,0.000243,746.662
2421,256,6,2,1,1,2,0.000235,776.986
2422,256,6,2,2,1,1,0.000365,1000.426
2423,256,6,2,2,1,2,0.000202,1025.164
2424,256,6,2,3,1,1,0.000419,1128.904
2425,256,6,2,3,1,2,0.000392,1244.082
2426,256,6,3,1,1,1,0.000307,1169.336
2427,256,6,3,1,1,2,0.000346,1273.076
2428,256,6,3,2,1,1,0.000396,1044.05
2429,256,6,3,2,1,2,0.000273,1164.548
2430,256,6,3,3,1,1,0.000424,1091.93
2431,256,6,3,3,1,2,0.00043,1159.228
2432,256,6,4,1,1,1,0.000314,948.29
2433,256,6,4,1,1,2,0.00027,1099.378
2434,256,6,4,2,1,1,0.000387,1062.404
2435,256,6,4,2,1,2,0.000366,1232.91
2436,256,6,4,3,1,1,0.000368,1162.686
2437,256,6,4,3,1,2,0.000346,1249.136
2438,256,6,5,1,1,1,0.000297,1166.144
2439,256,6,5,1,1,2,0.000226,1160.026
2440,256,6,5,2,1,1,0.000387,1225.462
2441,256,6,5,2,1,2,0.000307,1412.726
2442,256,6,5,3,1,1,0.000456,1166.942
2443,256,6,5,3,1,2,0.000438,1197.532
2444,256,6,6,1,1,1,0.00031,1137.416
2445,256,6,6,1,1,2,0.000277,1266.958
2446,256,6,6,2,1,1,0.000223,963.452
2447,256,6,6,2,1,2,0.000223,963.718
2448,256,6,6,3,1,1,0.000396,1531.096
2449,256,6,6,3,1,2,0.000424,1615.684
2450,256,6,7,1,1,1,0.000361,1100.708
2451,256,6,7,1,1,2,0.000392,1358.994
2452,256,6,7,2,1,1,0.000211,969.038
2453,256,6,7,2,1,2,0.000222,1151.78
2454,256,6,7,3,1,1,0.000432,1612.758
2455,256,6,7,3,1,2,0.000373,1537.48
2456,256,7,1,1,1,1,0.000274,864.766
2457,256,7,1,1,1,2,0.000274,864.766
2458,256,7,1,2,1,1,0.000438,1030.484
2459,256,7,1,2,1,2,0.000241,1079.162
2460,256,7,1,3,1,1,0.000448,1247.274
2461,256,7,1,3,1,2,0.000408,1290.632
2462,256,7,2,1,1,1,0.000243,746.662
2463,256,7,2,1,1,2,0.000235,776.986
2464,256,7,2,2,1,1,0.000365,1000.426
2465,256,7,2,2,1,2,0.000202,1025.164
2466,256,7,2,3,1,1,0.000419,1128.904
2467,256,7,2,3,1,2,0.000392,1244.082
2468,256,7,3,1,1,1,0.000307,1169.336
2469,256,7,3,1,1,2,0.000346,1273.076
2470,256,7,3,2,1,1,0.000396,1044.05
2471,256,7,3,2,1,2,0.000273,1164.548
2472,256,7,3,3,1,1,0.000424,1091.93
2473,256,7,3,3,1,2,0.00043,1159.228
2474,256,7,4,1,1,1,0.000314,948.29
2475,256,7,4,1,1,2,0.00027,1099.378
2476,256,7,4,2,1,1,0.000387,1062.404
2477,256,7,4,2,1,2,0.000366,1232.91
2478,256,7,4,3,1,1,0.000368,1162.686
2479,256,7,4,3,1,2,0.000346,1249.136
2480,256,7,5,1,1,1,0.000297,1166.144
2481,256,7,5,1,1,2,0.000226,1160.026
2482,256,7,5,2,1,1,0.000387,1225.462
2483,256,7,5,2,1,2,0.000307,1412.726
2484,256,7,5,3,1,1,0.000456,1166.942
2485,256,7,5,3,1,2,0.000438,1197.532
2486,256,7,6,1,1,1,0.00031,1137.416
2487,256,7,6,1,1,2,0.000277,1266.958
2488,256,7,6,2,1,1,0.000223,963.452
2489,256,7,6,2,1,2,0.000223,963.718
2490,256,7,6,3,1,1,0.000396,1531.096
2491,256,7,6,3,1,2,0.000424,1615.684
2492,256,7,7,1,1,1,0.000361,1100.708
2493,256,7,7,1,1,2,0.000392,1358.994
2494,256,7,7,2,1,1,0.000211,969.038
2495,256,7,7,2,1,2,0.000222,1151.78
2496,256,7,7,3,1,1,0.000432,1612.758
2497,256,7,7,3,1,2,0.000373,1537.48
2498,256,8,1,1,1,1,0.000274,864.766
2499,256,8,1,1,1,2,0.000274,864.766
2500,256,8,1,2,1,1,0.000438,1030.484
2501,256,8,1,2,1,2,0.000241,1079.162
2502,256,8,1,3,1,1,0.000448,1247.274
2503,256,8,1,3,1,2,0.000408,1290.632
2504,256,8,2,1,1,1,0.000243,746.662
2505,256,8,2,1,1,2,0.000235,776.986
2506,256,8,2,2,1,1,0.000365,1000.426
2507,256,8,2,2,1,2,0.000202,1025.164
2508,256,8,2,3,1,1,0.000419,1128.904
2509,256,8,2,3,1,2,0.000392,1244.082
2510,256,8,3,1,1,1,0.000307,1169.336
2511,256,8,3,1,1,2,0.000346,1273.076
2512,256,8,3,2,1,1,0.000396,1044.05
2513,256,8,3,2,1,2,0.000273,1164.548
2514,256,8,3,3,1,1,0.000424,1091.93
2515,256,8,3,3,1,2,0.00043,1159.228
2516,256,8,4,1,1,1,0.000314,948.29
2517,256,8,4,1,1,2,0.00027,1099.378
2518,256,8,4,2,1,1,0.000387,1062.404
2519,256,8,4,2,1,2,0.000366,1232.91
2520,256,8,4,3,1,1,0.000368,1162.686
2521,256,8,4,3,1,2,0.000346,1249.136
2522,256,8,5,1,1,1,0.000297,1166.144
2523,256,8,5,1,1,2,0.000226,1160.026
2524,256,8,5,2,1,1,0.000387,1225.462
2525,256,8,5,2,1,2,0.000307,1412.726
2526,256,8,5,3,1,1,0.000456,1166.942
2527,256,8,5,3,1,2,0.000438,1197.532
2528,256,8,6,1,1,1,0.00031,1137.416
2529,256,8,6,1,1,2,0.000277,1266.958
2530,256,8,6,2,1,1,0.000223,963.452
2531,256,8,6,2,1,2,0.000223,963.718
2532,256,8,6,3,1,1,0.000396,1531.096
2533,256,8,6,3,1,2,0.000424,1615.684
2534,256,8,7,1,1,1,0.000361,1100.708
2535,256,8,7,1,1,2,0.000392,1358.994
2536,256,8,7,2,1,1,0.000211,969.038
2537,256,8,7,2,1,2,0.000222,1151.78
2538,256,8,7,3,1,1,0.000432,1612.758
2539,256,8,7,3,1,2,0.000373,1537.48
2540,256,9,1,1,1,1,0.000274,864.766
2541,256,9,1,1,1,2,0.000274,864.766
2542,256,9,1,2,1,1,0.000438,1030.484
2543,256,9,1,2,1,2,0.000241,1079.162
2544,256,9,1,3,1,1,0.000448,1247.274
2545,256,9,1,3,1,2,0.000408,1290.632
2546,256,9,2,1,1,1,0.000243,746.662
2547,256,9,2,1,1,2,0.000235,776.986
2548,256,9,2,2,1,1,0.000365,1000.426
2549,256,9,2,2,1,2,0.000202,1025.164
2550,256,9,2,3,1,1,0.000419,1128.904
2551,256,9,2,3,1,2,0.000392,1244.082
2552,256,9,3,1,1,1,0.000307,1169.336
2553,256,9,3,1,1,2,0.000346,1273.076
2554,256,9,3,2,1,1,0.000396,1044.05
2555,256,9,3,2,1,2,0.000273,1164.548
2556,256,9,3,3,1,1,0.000424,1091.93
2557,256,9,3,3,1,2,0.00043,1159.228
2558,256,9,4,1,1,1,0.000314,948.29
2559,256,9,4,1,1,2,0.00027,1099.378
2560,256,9,4,2,1,1,0.000387,1062.404
2561,256,9,4,2,1,2,0.000366,1232.91
2562,256,9,4,3,1,1,0.000368,1162.686
2563,256,9,4,3,1,2,0.000346,1249.136
2564,256,9,5,1,1,1,0.000297,1166.144
2565,256,9,5,1,1,2,0.000226,1160.026
2566,256,9,5,2,1,1,0.000387,1225.462
2567,256,9,5,2,1,2,0.000307,1412.726
2568,256,9,5,3,1,1,0.000456,1166.942
2569,256,9,5,3,1,2,0.000438,1197.532
2570,256,9,6,1,1,1,0.00031,1137.416
2571,256,9,6,1,1,2,0.000277,1266.958
2572,256,9,6,2,1,1,0.000223,963.452
2573,256,9,6,2,1,2,0.000223,963.718
2574,256,9,6,3,1,1,0.000396,1531.096
2575,256,9,6,3,1,2,0.000424,1615.684
2576,256,9,7,1,1,1,0.000361,1100.708
2577,256,9,7,1,1,2,0.000392,1358.994
2578,256,9,7,2,1,1,0.000211,969.038
2579,256,9,7,2,1,2,0.000222,1151.78
2580,256,9,7,3,1,1,0.000432,1612.758
2581,256,9,7,3,1,2,0.000373,1537.48
2582,256,10,1,1,1,1,0.000274,864.766
2583,256,10,1,1,1,2,0.000274,864.766
2584,256,10,1,2,1,1,0.000438,1030.484
2585,256,10,1,2,1,2,0.000241,1079.162
2586,256,10,1,3,1,1,0.000448,1247.274
2587,256,10,1,3,1,2,0.000408,1290.632
2588,256,10,2,1,1,1,0.000243,746.662
2589,256,10,2,1,1,2,0.000235,776.986
2590,256,10,2,2,1,1,0.000365,1000.426
2591,256,10,2,2,1,2,0.000202,1025.164
2592,256,10,2,3,1,1,0.000419,1128.904
2593,256,10,2,3,1,2,0.000392,1244.082
2594,256,10,3,1,1,1,0.000307,1169.336
2595,256,10,3,1,1,2,0.000346,1273.076
2596,256,10,3,2,1,1,0.000396,1044.05
2597,256,10,3,2,1,2,0.000273,1164.548
2598,256,10,3,3,1,1,0.000424,1091.93
2599,256,10,3,3,1,2,0.00043,1159.228
2600,256,10,4,1,1,1,0.000314,948.29
2601,256,10,4,1,1,2,0.00027,1099.378
2602,256,10,4,2,1,1,0.000387,1062.404
2603,256,10,4,2,1,2,0.000366,1232.91
2604,256,10,4,3,1,1,0.000368,1162.686
2605,256,10,4,3,1,2,0.000346,1249.136
2606,256,10,5,1,1,1,0.000297,1166.144
2607,256,10,5,1,1,2,0.000226,1160.026
2608,256,10,5,2,1,1,0.000387,1225.462
2609,256,10,5,2,1,2,0.000307,1412.726
2610,256,10,5,3,1,1,0.000456,1166.942
2611,256,10,5,3,1,2,0.000438,1197.532
2612,256,10,6,1,1,1,0.00031,1137.416
2613,256,10,6,1,1,2,0.000277,1266.958
2614,256,10,6,2,1,1,0.000223,963.452
2615,256,10,6,2,1,2,0.000223,963.718
2616,256,10,6,3,1,1,0.000396,1531.096
2617,256,10,6,3,1,2,0.000424,1615.684
2618,256,10,7,1,1,1,0.000361,1100.708
2619,256,10,7,1,1,2,0.000392,1358.994
2620,256,10,7,2,1,1,0.000211,969.038
2621,256,10,7,2,1,2,0.000222,1151.78
2622,256,10,7,3,1,1,0.000432,1612.758
2623,256,10,7,3,1,2,0.000373,1537.48
2624,256,11,1,1,1,1,0.000274,864.766
2625,256,11,1,1,1,2,0.000274,864.766
2626,256,11,1,2,1,1,0.000438,1030.484
2627,256,11,1,2,1,2,0.000241,1079.162
2628,256,11,1,3,1,1,0.000448,1247.274
2629,256,11,1,3,1,2,0.000408,1290.632
2630,256,11,2,1,1,1,0.000243,746.662
2631,256,11,2,1,1,2,0.000235,776.986
2632,256,11,2,2,1,1,0.000365,1000.426
2633,256,11,2,2,1,2,0.000202,1025.164
2634,256,11,2,3,1,1,0.000419,1128.904
2635,256,11,2,3,1,2,0.000392,1244.082
2636,256,11,3,1,1,1,0.000307,1169.336
2637,256,11,3,1,1,2,0.000346,1273.076
2638,256,11,3,2,1,1,0.000396,1044.05
2639,256,11,3,2,1,2,0.000273,1164.548
2640,256,11,3,3,1,1,0.000424,1091.93
2641,256,11,3,3,1,2,0.00043,1159.228
2642,256,11,4,1,1,1,0.000314,948.29
2643,256,11,4,1,1,2,0.00027,1099.378
2644,256,11,4,2,1,1,0.000387,1062.404
2645,256,11,4,2,1,2,0.000366,1232.91
2646,256,11,4,3,1,1,0.000368,1162.686
2647,256,11,4,3,1,2,0.000346,1249.136
2648,256,11,5,1,1,1,0.000297,1166.144
2649,256,11,5,1,1,2,0.000226,1160.026
2650,256,11,5,2,1,1,0.000387,1225.462
2651,256,11,5,2,1,2,0.000307,1412.726
2652,256,11,5,3,1,1,0.000456,1166.942
2653,256,11,5,3,1,2,0.000438,1197.532
2654,256,11,6,1,1,1,0.00031,1137.416
2655,256,11,6,1,1,2,0.000277,1266.958
2656,256,11,6,2,1,1,0.000223,963.452
2657,256,11,6,2,1,2,0.000223,963.718
2658,256,11,6,3,1,1,0.000396,1531.096
2659,256,11,6,3,1,2,0.000424,1615.684
2660,256,11,7,1,1,1,0.000361,1100.708
2661,256,11,7,1,1,2,0.000392,1358.994
2662,256,11,7,2,1,1,0.000211,969.038
2663,256,11,7,2,1,2,0.000222,1151.78
2664,256,11,7,3,1,1,0.000432,1612.758
2665,256,11,7,3,1,2,0.000373,1537.48
2666,256,12,1,1,1,1,0.000274,864.766
2667,256,12,1,1,1,2,0.000274,864.766
2668,256,12,1,2,1,1,0.000438,1030.484
2669,256,12,1,2,1,2,0.000241,1079.162
2670,256,12,1,3,1,1,0.000448,1247.274
2671,256,12,1,3,1,2,0.000408,1290.632
2672,256,12,2,1,1,1,0.000243,746.662
2673,256,12,2,1,1,2,0.000235,776.986
2674,256,12,2,2,1,1,0.000365,1000.426
2675,256,12,2,2,1,2,0.000202,1025.164
2676,256,12,2,3,1,1,0.000419,1128.904
2677,256,12,2,3,1,2,0.000392,1244.082
2678,256,12,3,1,1,1,0.000307,1169.336
2679,256,12,3,1,1,2,0.000346,1273.076
2680,256,12,3,2,1,1,0.000396,1044.05
2681,256,12,3,2,1,2,0.000273,1164.548
2682,256,12,3,3,1,1,0.000424,1091.93
2683,256,12,3,3,1,2,0.00043,1159.228
2684,256,12,4,1,1,1,0.000314,948.29
2685,256,12,4,1,1,2,0.00027,1099.378
2686,256,12,4,2,1,1,0.000387,1062.404
2687,256,12,4,2,1,2,0.000366,1232.91
2688,256,12,4,3,1,1,0.000368,1162.686
2689,256,12,4,3,1,2,0.000346,1249.136
2690,256,12,5,1,1,1,0.000297,1166.144
2691,256,12,5,1,1,2,0.000226,1160.026
2692,256,12,5,2,1,1,0.000387,1225.462
2693,256,12,5,2,1,2,0.000307,1412.726
2694,256,12,5,3,1,1,0.000456,1166.942
2695,256,12,5,3,1,2,0.000438,1197.532
2696,256,12,6,1,1,1,0.00031,1137.416
2697,256,12,6,1,1,2,0.000277,1266.958
2698,256,12,6,2,1,1,0.000223,963.452
2699,256,12,6,2,1,2,0.000223,963.718
2700,256,12,6,3,1,1,0.000396,1531.096
2701,256,12,6,3,1,2,0.000424,1615.684
2702,256,12,7,1,1,1,0.000361,1100.708
2703,256,12,7,1,1,2,0.000392,1358.994
2704,256,12,7,2,1,1,0.000211,969.038
2705,256,12,7,2,1,2,0.000222,1151.78
2706,256,12,7,3,1,1,0.000432,1612.758
2707,256,12,7,3,1,2,0.000373,1537.48
2708,256,13,1,1,1,1,0.000274,864.766
2709,256,13,1,1,1,2,0.000274,864.766
2710,256,13,1,2,1,1,0.000438,1030.484
2711,256,13,1,2,1,2,0.000241,1079.162
2712,256,13,1,3,1,1,0.000448,1247.274
2713,256,13,1,3,1,2,0.000408,1290.632
2714,256,13,2,1,1,1,0.000243,746.662
2715,256,13,2,1,1,2,0.000235,776.986
2716,256,13,2,2,1,1,0.000365,1000.426
2717,256,13,2,2,1,2,0.000202,1025.164
2718,256,13,2,3,1,1,0.000419,1128.904
2719,256,13,2,3,1,2,0.000392,1244.082
2720,256,13,3,1,1,1,0.000307,1169.336
2721,256,13,3,1,1,2,0.000346,1273.076
2722,256,13,3,2,1,1,0.000396,1044.05
2723,256,13,3,2,1,2,0.000273,1164.548
2724,256,13,3,3,1,1,0.000424,1091.93
2725,256,13,3,3,1,2,0.00043,1159.228
2726,256,13,4,1,1,1,0.000314,948.29
2727,256,13,4,1,1,2,0.00027,1099.378
