n,knob_KNOB_HIST_SIZE,knob_KNOB_NUM_HIST,knob_KNOB_UNROLL_LLM,knob_KNOB_UNROLL_LP,knob_I_B,knob_KNOB_DATA_BLOCK_INTERLEAVE,obj1,obj2
1593,256,11,6,3,0,16384,0.000416,1674.736
1594,256,11,6,3,0,32768,0.000422,1474.704
1595,256,11,6,3,0,65536,0.000396,1531.096
1596,256,11,7,1,0,1024,0.000334,1175.188
1597,256,11,7,1,0,2048,0.000356,1168.538
1598,256,11,7,1,0,4096,0.000353,1168.272
1599,256,11,7,1,0,8192,0.000374,1165.346
1600,256,11,7,1,0,16384,0.000359,1195.404
1601,256,11,7,1,0,32768,0.000353,1182.104
1602,256,11,7,1,0,65536,0.000361,1100.708
1603,256,11,7,2,0,1024,0.000232,1254.190
1604,256,11,7,2,0,2048,0.000235,1251.530
1605,256,11,7,2,0,4096,0.000243,1242.486
1606,256,11,7,2,0,8192,0.000234,1243.284
1607,256,11,7,2,0,16384,0.000250,1237.166
1608,256,11,7,2,0,32768,0.000222,1219.344
1609,256,11,7,2,0,65536,0.000211,969.038
1610,256,11,7,3,0,1024,0.000400,1324.946
1611,256,11,7,3,0,2048,0.000399,1314.040
1612,256,11,7,3,0,4096,0.000400,1327.872
1613,256,11,7,3,0,8192,0.000390,1316.966
1614,256,11,7,3,0,16384,0.000415,1333.724
1615,256,11,7,3,0,32768,0.000395,1490.664
1616,256,11,7,3,0,65536,0.000432,1612.758
1617,256,12,1,1,0,1024,0.000269,890.302
1618,256,12,1,1,0,2048,0.000273,897.750
1619,256,12,1,1,0,4096,0.000275,878.864
1620,256,12,1,1,0,8192,0.000293,984.998
1621,256,12,1,1,0,16384,0.000274,869.022
1622,256,12,1,1,0,32768,0.000274,864.766
1623,256,12,1,1,0,65536,0.000274,864.766
1624,256,12,1,2,0,1024,0.000439,1130.500
1625,256,12,1,2,0,2048,0.000439,1129.702
1626,256,12,1,2,0,4096,0.000439,1129.702
1627,256,12,1,2,0,8192,0.000437,1126.244
1628,256,12,1,2,0,16384,0.000410,1157.898
1629,256,12,1,2,0,32768,0.000423,1094.856
1630,256,12,1,2,0,65536,0.000438,1030.484
1631,256,12,1,3,0,1024,0.000454,1218.014
1632,256,12,1,3,0,2048,0.000459,1189.286
1633,256,12,1,3,0,4096,0.000408,1292.760
1634,256,12,1,3,0,8192,0.000410,1299.942
1635,256,12,1,3,0,16384,0.000411,1366.176
1636,256,12,1,3,0,32768,0.000408,1290.632
1637,256,12,1,3,0,65536,0.000448,1247.274
1638,256,12,2,1,0,1024,0.000250,868.490
1639,256,12,2,1,0,2048,0.000253,871.416
1640,256,12,2,1,0,4096,0.000256,867.160
1641,256,12,2,1,0,8192,0.000251,912.646
1642,256,12,2,1,0,16384,0.000250,874.874
1643,256,12,2,1,0,32768,0.000253,853.860
1644,256,12,2,1,0,65536,0.000243,746.662
1645,256,12,2,2,0,1024,0.000372,1013.726
1646,256,12,2,2,0,2048,0.000362,1009.470
1647,256,12,2,2,0,4096,0.000362,1010.002
1648,256,12,2,2,0,8192,0.000362,1003.086
1649,256,12,2,2,0,16384,0.000370,1033.676
1650,256,12,2,2,0,32768,0.000375,998.830
1651,256,12,2,2,0,65536,0.000365,1000.426
1652,256,12,2,3,0,1024,0.000395,1271.480
1653,256,12,2,3,0,2048,0.000380,1258.978
1654,256,12,2,3,0,4096,0.000384,1262.968
1655,256,12,2,3,0,8192,0.000387,1289.834
1656,256,12,2,3,0,16384,0.000393,1313.508
1657,256,12,2,3,0,32768,0.000383,1265.894
1658,256,12,2,3,0,65536,0.000419,1128.904
1659,256,12,3,1,0,1024,0.000287,1279.460
1660,256,12,3,1,0,2048,0.000287,1279.460
1661,256,12,3,1,0,4096,0.000289,1281.056
1662,256,12,3,1,0,8192,0.000305,1288.504
1663,256,12,3,1,0,16384,0.000291,1195.670
1664,256,12,3,1,0,32768,0.000290,1194.872
1665,256,12,3,1,0,65536,0.000307,1169.336
1666,256,12,3,2,0,1024,0.000391,1230.782
1667,256,12,3,2,0,2048,0.000404,1234.506
1668,256,12,3,2,0,4096,0.000404,1233.442
1669,256,12,3,2,0,8192,0.000408,1232.112
1670,256,12,3,2,0,16384,0.000409,1206.576
1671,256,12,3,2,0,32768,0.000407,1183.434
1672,256,12,3,2,0,65536,0.000396,1044.050
1673,256,12,3,3,0,1024,0.000469,1312.444
1674,256,12,3,3,0,2048,0.000479,1285.046
1675,256,12,3,3,0,4096,0.000445,1171.730
1676,256,12,3,3,0,8192,0.000435,1170.932
1677,256,12,3,3,0,16384,0.000434,1231.580
1678,256,12,3,3,0,32768,0.000422,1164.814
1679,256,12,3,3,0,65536,0.000424,1091.930
1680,256,12,4,1,0,1024,0.000292,1031.016
1681,256,12,4,1,0,2048,0.000304,1033.410
1682,256,12,4,1,0,4096,0.000296,1032.080
1683,256,12,4,1,0,8192,0.000304,1033.410
1684,256,12,4,1,0,16384,0.000303,1033.676
1685,256,12,4,1,0,32768,0.000307,1029.420
1686,256,12,4,1,0,65536,0.000314,948.290
1687,256,12,4,2,0,1024,0.000344,1312.710
1688,256,12,4,2,0,2048,0.000349,1284.514
1689,256,12,4,2,0,4096,0.000345,1290.366
1690,256,12,4,2,0,8192,0.000343,1289.568
1691,256,12,4,2,0,16384,0.000343,1307.922
1692,256,12,4,2,0,32768,0.000333,1282.918
1693,256,12,4,2,0,65536,0.000387,1062.404
1694,256,12,4,3,0,1024,0.000358,1257.382
1695,256,12,4,3,0,2048,0.000331,1236.634
1696,256,12,4,3,0,4096,0.000331,1240.890
1697,256,12,4,3,0,8192,0.000344,1240.624
1698,256,12,4,3,0,16384,0.000343,1291.430
1699,256,12,4,3,0,32768,0.000334,1248.072
1700,256,12,4,3,0,65536,0.000368,1162.686
1701,256,12,5,1,0,1024,0.000274,1310.316
1702,256,12,5,1,0,2048,0.000300,1314.838
1703,256,12,5,1,0,4096,0.000296,1313.242
1704,256,12,5,1,0,8192,0.000296,1313.242
1705,256,12,5,1,0,16384,0.000292,1226.260
1706,256,12,5,1,0,32768,0.000293,1255.786
1707,256,12,5,1,0,65536,0.000297,1166.144
1708,256,12,5,2,0,1024,0.000375,1356.334
1709,256,12,5,2,0,2048,0.000364,1366.974
1710,256,12,5,2,0,4096,0.000357,1368.570
1711,256,12,5,2,0,8192,0.000325,1364.048
1712,256,12,5,2,0,16384,0.000346,1385.062
1713,256,12,5,2,0,32768,0.000361,1364.048
1714,256,12,5,2,0,65536,0.000387,1225.462
1715,256,12,5,3,0,1024,0.000438,1210.034
1716,256,12,5,3,0,2048,0.000434,1150.716
1717,256,12,5,3,0,4096,0.000423,1210.300
1718,256,12,5,3,0,8192,0.000440,1193.808
1719,256,12,5,3,0,16384,0.000446,1273.608
1720,256,12,5,3,0,32768,0.000437,1202.320
1721,256,12,5,3,0,65536,0.000456,1166.942
1722,256,12,6,1,0,1024,0.000278,1133.160
1723,256,12,6,1,0,2048,0.000284,1135.288
1724,256,12,6,1,0,4096,0.000286,1136.352
1725,256,12,6,1,0,8192,0.000276,1136.352
1726,256,12,6,1,0,16384,0.000291,1099.910
1727,256,12,6,1,0,32768,0.000297,1221.472
1728,256,12,6,1,0,65536,0.000310,1137.416
1729,256,12,6,2,0,1024,0.000227,1074.374
1730,256,12,6,2,0,2048,0.000227,1072.778
1731,256,12,6,2,0,4096,0.000225,1073.842
1732,256,12,6,2,0,8192,0.000230,1080.226
1733,256,12,6,2,0,16384,0.000221,1095.654
1734,256,12,6,2,0,32768,0.000212,918.498
1735,256,12,6,2,0,65536,0.000223,963.452
1736,256,12,6,3,0,1024,0.000403,1651.062
1737,256,12,6,3,0,2048,0.000390,1555.568
1738,256,12,6,3,0,4096,0.000368,1562.484
1739,256,12,6,3,0,8192,0.000368,1556.898
1740,256,12,6,3,0,16384,0.000416,1674.736
1741,256,12,6,3,0,32768,0.000422,1474.704
1742,256,12,6,3,0,65536,0.000396,1531.096
1743,256,12,7,1,0,1024,0.000334,1175.188
1744,256,12,7,1,0,2048,0.000356,1168.538
1745,256,12,7,1,0,4096,0.000353,1168.272
1746,256,12,7,1,0,8192,0.000374,1165.346
1747,256,12,7,1,0,16384,0.000359,1195.404
1748,256,12,7,1,0,32768,0.000353,1182.104
1749,256,12,7,1,0,65536,0.000361,1100.708
1750,256,12,7,2,0,1024,0.000232,1254.190
1751,256,12,7,2,0,2048,0.000235,1251.530
1752,256,12,7,2,0,4096,0.000243,1242.486
1753,256,12,7,2,0,8192,0.000234,1243.284
1754,256,12,7,2,0,16384,0.000250,1237.166
1755,256,12,7,2,0,32768,0.000222,1219.344
1756,256,12,7,2,0,65536,0.000211,969.038
1757,256,12,7,3,0,1024,0.000400,1324.946
1758,256,12,7,3,0,2048,0.000399,1314.040
1759,256,12,7,3,0,4096,0.000400,1327.872
1760,256,12,7,3,0,8192,0.000390,1316.966
1761,256,12,7,3,0,16384,0.000415,1333.724
1762,256,12,7,3,0,32768,0.000395,1490.664
1763,256,12,7,3,0,65536,0.000432,1612.758
1764,256,13,1,1,0,1024,0.000269,890.302
1765,256,13,1,1,0,2048,0.000273,897.750
1766,256,13,1,1,0,4096,0.000275,878.864
1767,256,13,1,1,0,8192,0.000293,984.998
1768,256,13,1,1,0,16384,0.000274,869.022
1769,256,13,1,1,0,32768,0.000274,864.766
1770,256,13,1,1,0,65536,0.000274,864.766
1771,256,13,1,2,0,1024,0.000439,1130.500
1772,256,13,1,2,0,2048,0.000439,1129.702
1773,256,13,1,2,0,4096,0.000439,1129.702
1774,256,13,1,2,0,8192,0.000437,1126.244
1775,256,13,1,2,0,16384,0.000410,1157.898
1776,256,13,1,2,0,32768,0.000423,1094.856
1777,256,13,1,2,0,65536,0.000438,1030.484
1778,256,13,1,3,0,1024,0.000454,1218.014
1779,256,13,1,3,0,2048,0.000459,1189.286
1780,256,13,1,3,0,4096,0.000408,1292.760
1781,256,13,1,3,0,8192,0.000410,1299.942
1782,256,13,1,3,0,16384,0.000411,1366.176
1783,256,13,1,3,0,32768,0.000408,1290.632
1784,256,13,1,3,0,65536,0.000448,1247.274
1785,256,13,2,1,0,1024,0.000250,868.490
1786,256,13,2,1,0,2048,0.000253,871.416
1787,256,13,2,1,0,4096,0.000256,867.160
1788,256,13,2,1,0,8192,0.000251,912.646
1789,256,13,2,1,0,16384,0.000250,874.874
1790,256,13,2,1,0,32768,0.000253,853.860
1791,256,13,2,1,0,65536,0.000243,746.662
1792,256,13,2,2,0,1024,0.000372,1013.726
1793,256,13,2,2,0,2048,0.000362,1009.470
1794,256,13,2,2,0,4096,0.000362,1010.002
1795,256,13,2,2,0,8192,0.000362,1003.086
1796,256,13,2,2,0,16384,0.000370,1033.676
1797,256,13,2,2,0,32768,0.000375,998.830
1798,256,13,2,2,0,65536,0.000365,1000.426
1799,256,13,2,3,0,1024,0.000395,1271.480
1800,256,13,2,3,0,2048,0.000380,1258.978
1801,256,13,2,3,0,4096,0.000384,1262.968
1802,256,13,2,3,0,8192,0.000387,1289.834
1803,256,13,2,3,0,16384,0.000393,1313.508
1804,256,13,2,3,0,32768,0.000383,1265.894
1805,256,13,2,3,0,65536,0.000419,1128.904
1806,256,13,3,1,0,1024,0.000287,1279.460
1807,256,13,3,1,0,2048,0.000287,1279.460
1808,256,13,3,1,0,4096,0.000289,1281.056
1809,256,13,3,1,0,8192,0.000305,1288.504
1810,256,13,3,1,0,16384,0.000291,1195.670
1811,256,13,3,1,0,32768,0.000290,1194.872
1812,256,13,3,1,0,65536,0.000307,1169.336
1813,256,13,3,2,0,1024,0.000391,1230.782
1814,256,13,3,2,0,2048,0.000404,1234.506
1815,256,13,3,2,0,4096,0.000404,1233.442
1816,256,13,3,2,0,8192,0.000408,1232.112
1817,256,13,3,2,0,16384,0.000409,1206.576
1818,256,13,3,2,0,32768,0.000407,1183.434
1819,256,13,3,2,0,65536,0.000396,1044.050
1820,256,13,3,3,0,1024,0.000469,1312.444
1821,256,13,3,3,0,2048,0.000479,1285.046
1822,256,13,3,3,0,4096,0.000445,1171.730
1823,256,13,3,3,0,8192,0.000435,1170.932
1824,256,13,3,3,0,16384,0.000434,1231.580
1825,256,13,3,3,0,32768,0.000422,1164.814
1826,256,13,3,3,0,65536,0.000424,1091.930
1827,256,13,4,1,0,1024,0.000292,1031.016
1828,256,13,4,1,0,2048,0.000304,1033.410
1829,256,13,4,1,0,4096,0.000296,1032.080
1830,256,13,4,1,0,8192,0.000304,1033.410
1831,256,13,4,1,0,16384,0.000303,1033.676
1832,256,13,4,1,0,32768,0.000307,1029.420
1833,256,13,4,1,0,65536,0.000314,948.290
1834,256,13,4,2,0,1024,0.000344,1312.710
1835,256,13,4,2,0,2048,0.000349,1284.514
1836,256,13,4,2,0,4096,0.000345,1290.366
1837,256,13,4,2,0,8192,0.000343,1289.568
1838,256,13,4,2,0,16384,0.000343,1307.922
1839,256,13,4,2,0,32768,0.000333,1282.918
1840,256,13,4,2,0,65536,0.000387,1062.404
1841,256,13,4,3,0,1024,0.000358,1257.382
1842,256,13,4,3,0,2048,0.000331,1236.634
1843,256,13,4,3,0,4096,0.000331,1240.890
1844,256,13,4,3,0,8192,0.000344,1240.624
1845,256,13,4,3,0,16384,0.000343,1291.430
1846,256,13,4,3,0,32768,0.000334,1248.072
1847,256,13,4,3,0,65536,0.000368,1162.686
1848,256,13,5,1,0,1024,0.000274,1310.316
1849,256,13,5,1,0,2048,0.000300,1314.838
1850,256,13,5,1,0,4096,0.000296,1313.242
1851,256,13,5,1,0,8192,0.000296,1313.242
1852,256,13,5,1,0,16384,0.000292,1226.260
1853,256,13,5,1,0,32768,0.000293,1255.786
1854,256,13,5,1,0,65536,0.000297,1166.144
1855,256,13,5,2,0,1024,0.000375,1356.334
1856,256,13,5,2,0,2048,0.000364,1366.974
1857,256,13,5,2,0,4096,0.000357,1368.570
1858,256,13,5,2,0,8192,0.000325,1364.048
1859,256,13,5,2,0,16384,0.000346,1385.062
1860,256,13,5,2,0,32768,0.000361,1364.048
1861,256,13,5,2,0,65536,0.000387,1225.462
1862,256,13,5,3,0,1024,0.000438,1210.034
1863,256,13,5,3,0,2048,0.000434,1150.716
1864,256,13,5,3,0,4096,0.000423,1210.300
1865,256,13,5,3,0,8192,0.000440,1193.808
1866,256,13,5,3,0,16384,0.000446,1273.608
1867,256,13,5,3,0,32768,0.000437,1202.320
1868,256,13,5,3,0,65536,0.000456,1166.942
1869,256,13,6,1,0,1024,0.000278,1133.160
1870,256,13,6,1,0,2048,0.000284,1135.288
1871,256,13,6,1,0,4096,0.000286,1136.352
1872,256,13,6,1,0,8192,0.000276,1136.352
1873,256,13,6,1,0,16384,0.000291,1099.910
1874,256,13,6,1,0,32768,0.000297,1221.472
1875,256,13,6,1,0,65536,0.000310,1137.416
1876,256,13,6,2,0,1024,0.000227,1074.374
1877,256,13,6,2,0,2048,0.000227,1072.778
1878,256,13,6,2,0,4096,0.000225,1073.842
1879,256,13,6,2,0,8192,0.000230,1080.226
1880,256,13,6,2,0,16384,0.000221,1095.654
1881,256,13,6,2,0,32768,0.000212,918.498
1882,256,13,6,2,0,65536,0.000223,963.452
1883,256,13,6,3,0,1024,0.000403,1651.062
1884,256,13,6,3,0,2048,0.000390,1555.568
1885,256,13,6,3,0,4096,0.000368,1562.484
1886,256,13,6,3,0,8192,0.000368,1556.898
1887,256,13,6,3,0,16384,0.000416,1674.736
1888,256,13,6,3,0,32768,0.000422,1474.704
1889,256,13,6,3,0,65536,0.000396,1531.096
1890,256,13,7,1,0,1024,0.000334,1175.188
1891,256,13,7,1,0,2048,0.000356,1168.538
1892,256,13,7,1,0,4096,0.000353,1168.272
1893,256,13,7,1,0,8192,0.000374,1165.346
1894,256,13,7,1,0,16384,0.000359,1195.404
1895,256,13,7,1,0,32768,0.000353,1182.104
1896,256,13,7,1,0,65536,0.000361,1100.708
1897,256,13,7,2,0,1024,0.000232,1254.190
1898,256,13,7,2,0,2048,0.000235,1251.530
1899,256,13,7,2,0,4096,0.000243,1242.486
1900,256,13,7,2,0,8192,0.000234,1243.284
1901,256,13,7,2,0,16384,0.000250,1237.166
1902,256,13,7,2,0,32768,0.000222,1219.344
1903,256,13,7,2,0,65536,0.000211,969.038
1904,256,13,7,3,0,1024,0.000400,1324.946
1905,256,13,7,3,0,2048,0.000399,1314.040
1906,256,13,7,3,0,4096,0.000400,1327.872
1907,256,13,7,3,0,8192,0.000390,1316.966
1908,256,13,7,3,0,16384,0.000415,1333.724
1909,256,13,7,3,0,32768,0.000395,1490.664
1910,256,13,7,3,0,65536,0.000432,1612.758
1911,256,14,1,1,0,1024,0.000269,890.302
1912,256,14,1,1,0,2048,0.000273,897.750
1913,256,14,1,1,0,4096,0.000275,878.864
1914,256,14,1,1,0,8192,0.000293,984.998
1915,256,14,1,1,0,16384,0.000274,869.022
1916,256,14,1,1,0,32768,0.000274,864.766
1917,256,14,1,1,0,65536,0.000274,864.766
1918,256,14,1,2,0,1024,0.000439,1130.500
1919,256,14,1,2,0,2048,0.000439,1129.702
1920,256,14,1,2,0,4096,0.000439,1129.702
1921,256,14,1,2,0,8192,0.000437,1126.244
1922,256,14,1,2,0,16384,0.000410,1157.898
1923,256,14,1,2,0,32768,0.000423,1094.856
1924,256,14,1,2,0,65536,0.000438,1030.484
1925,256,14,1,3,0,1024,0.000454,1218.014
1926,256,14,1,3,0,2048,0.000459,1189.286
1927,256,14,1,3,0,4096,0.000408,1292.760
1928,256,14,1,3,0,8192,0.000410,1299.942
1929,256,14,1,3,0,16384,0.000411,1366.176
1930,256,14,1,3,0,32768,0.000408,1290.632
1931,256,14,1,3,0,65536,0.000448,1247.274
1932,256,14,2,1,0,1024,0.000250,868.490
1933,256,14,2,1,0,2048,0.000253,871.416
1934,256,14,2,1,0,4096,0.000256,867.160
1935,256,14,2,1,0,8192,0.000251,912.646
1936,256,14,2,1,0,16384,0.000250,874.874
1937,256,14,2,1,0,32768,0.000253,853.860
1938,256,14,2,1,0,65536,0.000243,746.662
1939,256,14,2,2,0,1024,0.000372,1013.726
1940,256,14,2,2,0,2048,0.000362,1009.470
1941,256,14,2,2,0,4096,0.000362,1010.002
1942,256,14,2,2,0,8192,0.000362,1003.086
1943,256,14,2,2,0,16384,0.000370,1033.676
1944,256,14,2,2,0,32768,0.000375,998.830
1945,256,14,2,2,0,65536,0.000365,1000.426
1946,256,14,2,3,0,1024,0.000395,1271.480
1947,256,14,2,3,0,2048,0.000380,1258.978
1948,256,14,2,3,0,4096,0.000384,1262.968
1949,256,14,2,3,0,8192,0.000387,1289.834
1950,256,14,2,3,0,16384,0.000393,1313.508
1951,256,14,2,3,0,32768,0.000383,1265.894
1952,256,14,2,3,0,65536,0.000419,1128.904
1953,256,14,3,1,0,1024,0.000287,1279.460
1954,256,14,3,1,0,2048,0.000287,1279.460
1955,256,14,3,1,0,4096,0.000289,1281.056
1956,256,14,3,1,0,8192,0.000305,1288.504
1957,256,14,3,1,0,16384,0.000291,1195.670
1958,256,14,3,1,0,32768,0.000290,1194.872
1959,256,14,3,1,0,65536,0.000307,1169.336
1960,256,14,3,2,0,1024,0.000391,1230.782
1961,256,14,3,2,0,2048,0.000404,1234.506
1962,256,14,3,2,0,4096,0.000404,1233.442
1963,256,14,3,2,0,8192,0.000408,1232.112
1964,256,14,3,2,0,16384,0.000409,1206.576
1965,256,14,3,2,0,32768,0.000407,1183.434
1966,256,14,3,2,0,65536,0.000396,1044.050
1967,256,14,3,3,0,1024,0.000469,1312.444
1968,256,14,3,3,0,2048,0.000479,1285.046
1969,256,14,3,3,0,4096,0.000445,1171.730
1970,256,14,3,3,0,8192,0.000435,1170.932
1971,256,14,3,3,0,16384,0.000434,1231.580
1972,256,14,3,3,0,32768,0.000422,1164.814
1973,256,14,3,3,0,65536,0.000424,1091.930
1974,256,14,4,1,0,1024,0.000292,1031.016
1975,256,14,4,1,0,2048,0.000304,1033.410
1976,256,14,4,1,0,4096,0.000296,1032.080
1977,256,14,4,1,0,8192,0.000304,1033.410
1978,256,14,4,1,0,16384,0.000303,1033.676
1979,256,14,4,1,0,32768,0.000307,1029.420
1980,256,14,4,1,0,65536,0.000314,948.290
1981,256,14,4,2,0,1024,0.000344,1312.710
1982,256,14,4,2,0,2048,0.000349,1284.514
1983,256,14,4,2,0,4096,0.000345,1290.366
1984,256,14,4,2,0,8192,0.000343,1289.568
1985,256,14,4,2,0,16384,0.000343,1307.922
1986,256,14,4,2,0,32768,0.000333,1282.918
1987,256,14,4,2,0,65536,0.000387,1062.404
1988,256,14,4,3,0,1024,0.000358,1257.382
1989,256,14,4,3,0,2048,0.000331,1236.634
1990,256,14,4,3,0,4096,0.000331,1240.890
1991,256,14,4,3,0,8192,0.000344,1240.624
1992,256,14,4,3,0,16384,0.000343,1291.430
1993,256,14,4,3,0,32768,0.000334,1248.072
1994,256,14,4,3,0,65536,0.000368,1162.686
1995,256,14,5,1,0,1024,0.000274,1310.316
1996,256,14,5,1,0,2048,0.000300,1314.838
1997,256,14,5,1,0,4096,0.000296,1313.242
1998,256,14,5,1,0,8192,0.000296,1313.242
1999,256,14,5,1,0,16384,0.000292,1226.260
2000,256,14,5,1,0,32768,0.000293,1255.786
2001,256,14,5,1,0,65536,0.000297,1166.144
2002,256,14,5,2,0,1024,0.000375,1356.334
2003,256,14,5,2,0,2048,0.000364,1366.974
2004,256,14,5,2,0,4096,0.000357,1368.570
2005,256,14,5,2,0,8192,0.000325,1364.048
2006,256,14,5,2,0,16384,0.000346,1385.062
2007,256,14,5,2,0,32768,0.000361,1364.048
2008,256,14,5,2,0,65536,0.000387,1225.462
2009,256,14,5,3,0,1024,0.000438,1210.034
2010,256,14,5,3,0,2048,0.000434,1150.716
2011,256,14,5,3,0,4096,0.000423,1210.300
2012,256,14,5,3,0,8192,0.000440,1193.808
2013,256,14,5,3,0,16384,0.000446,1273.608
2014,256,14,5,3,0,32768,0.000437,1202.320
2015,256,14,5,3,0,65536,0.000456,1166.942
2016,256,14,6,1,0,1024,0.000278,1133.160
2017,256,14,6,1,0,2048,0.000284,1135.288
2018,256,14,6,1,0,4096,0.000286,1136.352
2019,256,14,6,1,0,8192,0.000276,1136.352
2020,256,14,6,1,0,16384,0.000291,1099.910
2021,256,14,6,1,0,32768,0.000297,1221.472
2022,256,14,6,1,0,65536,0.000310,1137.416
2023,256,14,6,2,0,1024,0.000227,1074.374
2024,256,14,6,2,0,2048,0.000227,1072.778
2025,256,14,6,2,0,4096,0.000225,1073.842
2026,256,14,6,2,0,8192,0.000230,1080.226
2027,256,14,6,2,0,16384,0.000221,1095.654
2028,256,14,6,2,0,32768,0.000212,918.498
2029,256,14,6,2,0,65536,0.000223,963.452
2030,256,14,6,3,0,1024,0.000403,1651.062
2031,256,14,6,3,0,2048,0.000390,1555.568
2032,256,14,6,3,0,4096,0.000368,1562.484
2033,256,14,6,3,0,8192,0.000368,1556.898
2034,256,14,6,3,0,16384,0.000416,1674.736
2035,256,14,6,3,0,32768,0.000422,1474.704
2036,256,14,6,3,0,65536,0.000396,1531.096
2037,256,14,7,1,0,1024,0.000334,1175.188
2038,256,14,7,1,0,2048,0.000356,1168.538
2039,256,14,7,1,0,4096,0.000353,1168.272
2040,256,14,7,1,0,8192,0.000374,1165.346
2041,256,14,7,1,0,16384,0.000359,1195.404
2042,256,14,7,1,0,32768,0.000353,1182.104
2043,256,14,7,1,0,65536,0.000361,1100.708
2044,256,14,7,2,0,1024,0.000232,1254.190
2045,256,14,7,2,0,2048,0.000235,1251.530
2046,256,14,7,2,0,4096,0.000243,1242.486
2047,256,14,7,2,0,8192,0.000234,1243.284
2048,256,14,7,2,0,16384,0.000250,1237.166
2049,256,14,7,2,0,32768,0.000222,1219.344
2050,256,14,7,2,0,65536,0.000211,969.038
2051,256,14,7,3,0,1024,0.000400,1324.946
2052,256,14,7,3,0,2048,0.000399,1314.040
2053,256,14,7,3,0,4096,0.000400,1327.872
2054,256,14,7,3,0,8192,0.000390,1316.966
2055,256,14,7,3,0,16384,0.000415,1333.724
2056,256,14,7,3,0,32768,0.000395,1490.664
2057,256,14,7,3,0,65536,0.000432,1612.758
2058,256,15,1,1,0,1024,0.000269,890.302
2059,256,15,1,1,0,2048,0.000273,897.750
2060,256,15,1,1,0,4096,0.000275,878.864
2061,256,15,1,1,0,8192,0.000293,984.998
2062,256,15,1,1,0,16384,0.000274,869.022
2063,256,15,1,1,0,32768,0.000274,864.766
2064,256,15,1,1,0,65536,0.000274,864.766
2065,256,15,1,2,0,1024,0.000439,1130.500
2066,256,15,1,2,0,2048,0.000439,1129.702
2067,256,15,1,2,0,4096,0.000439,1129.702
2068,256,15,1,2,0,8192,0.000437,1126.244
2069,256,15,1,2,0,16384,0.000410,1157.898
2070,256,15,1,2,0,32768,0.000423,1094.856
2071,256,15,1,2,0,65536,0.000438,1030.484
2072,256,15,1,3,0,1024,0.000454,1218.014
2073,256,15,1,3,0,2048,0.000459,1189.286
2074,256,15,1,3,0,4096,0.000408,1292.760
2075,256,15,1,3,0,8192,0.000410,1299.942
2076,256,15,1,3,0,16384,0.000411,1366.176
2077,256,15,1,3,0,32768,0.000408,1290.632
2078,256,15,1,3,0,65536,0.000448,1247.274
2079,256,15,2,1,0,1024,0.000250,868.490
2080,256,15,2,1,0,2048,0.000253,871.416
2081,256,15,2,1,0,4096,0.000256,867.160
2082,256,15,2,1,0,8192,0.000251,912.646
2083,256,15,2,1,0,16384,0.000250,874.874
2084,256,15,2,1,0,32768,0.000253,853.860
2085,256,15,2,1,0,65536,0.000243,746.662
2086,256,15,2,2,0,1024,0.000372,1013.726
2087,256,15,2,2,0,2048,0.000362,1009.470
2088,256,15,2,2,0,4096,0.000362,1010.002
2089,256,15,2,2,0,8192,0.000362,1003.086
2090,256,15,2,2,0,16384,0.000370,1033.676
2091,256,15,2,2,0,32768,0.000375,998.830
2092,256,15,2,2,0,65536,0.000365,1000.426
2093,256,15,2,3,0,1024,0.000395,1271.480
2094,256,15,2,3,0,2048,0.000380,1258.978
2095,256,15,2,3,0,4096,0.000384,1262.968
2096,256,15,2,3,0,8192,0.000387,1289.834
2097,256,15,2,3,0,16384,0.000393,1313.508
2098,256,15,2,3,0,32768,0.000383,1265.894
2099,256,15,2,3,0,65536,0.000419,1128.904
2100,256,15,3,1,0,1024,0.000287,1279.460
2101,256,15,3,1,0,2048,0.000287,1279.460
2102,256,15,3,1,0,4096,0.000289,1281.056
2103,256,15,3,1,0,8192,0.000305,1288.504
2104,256,15,3,1,0,16384,0.000291,1195.670
2105,256,15,3,1,0,32768,0.000290,1194.872
2106,256,15,3,1,0,65536,0.000307,1169.336
2107,256,15,3,2,0,1024,0.000391,1230.782
2108,256,15,3,2,0,2048,0.000404,1234.506
2109,256,15,3,2,0,4096,0.000404,1233.442
2110,256,15,3,2,0,8192,0.000408,1232.112
2111,256,15,3,2,0,16384,0.000409,1206.576
2112,256,15,3,2,0,32768,0.000407,1183.434
2113,256,15,3,2,0,65536,0.000396,1044.050
2114,256,15,3,3,0,1024,0.000469,1312.444
2115,256,15,3,3,0,2048,0.000479,1285.046
2116,256,15,3,3,0,4096,0.000445,1171.730
2117,256,15,3,3,0,8192,0.000435,1170.932
2118,256,15,3,3,0,16384,0.000434,1231.580
2119,256,15,3,3,0,32768,0.000422,1164.814
2120,256,15,3,3,0,65536,0.000424,1091.930
2121,256,15,4,1,0,1024,0.000292,1031.016
2122,256,15,4,1,0,2048,0.000304,1033.410
2123,256,15,4,1,0,4096,0.000296,1032.080
2124,256,15,4,1,0,8192,0.000304,1033.410
2125,256,15,4,1,0,16384,0.000303,1033.676
2126,256,15,4,1,0,32768,0.000307,1029.420
2127,256,15,4,1,0,65536,0.000314,948.290
2128,256,15,4,2,0,1024,0.000344,1312.710
2129,256,15,4,2,0,2048,0.000349,1284.514
