Parameter,Throughput_Value,Tool,Resource_Type,Resource_Value,Parameter3,FF_Value,Flow
Throughput,0.05844762864527631,vivado,FF,8391,FF,8391,None
Throughput,0.05844762864527631,vivado,DSP,384,FF,8391,None
Throughput,0.05844762864527631,vivado,BRAM,0,FF,8391,None
Throughput,0.05818368683026212,vivado,CLB,5656,FF,12380,None
Throughput,0.05818368683026212,vivado,LUT,27933,FF,12380,None
Throughput,0.05818368683026212,vivado,FF,12380,FF,12380,None
Throughput,0.05818368683026212,vivado,DSP,384,FF,12380,None
Throughput,0.05818368683026212,vivado,BRAM,0,FF,12380,None
Throughput,0.10916750498213201,vivado,CLB,3254,FF,4398,None
Throughput,0.10916750498213201,vivado,LUT,16444,FF,4398,None
Throughput,0.10916750498213201,vivado,FF,4398,FF,4398,None
Throughput,0.10916750498213201,vivado,DSP,330,FF,4398,None
Throughput,0.10916750498213201,vivado,BRAM,0,FF,4398,None
Throughput,0.10916750498213201,vivado,CLB,3254,FF,4398,None
Throughput,0.10916750498213201,vivado,LUT,16444,FF,4398,None
Throughput,0.10916750498213201,vivado,FF,4398,FF,4398,None
Throughput,0.10916750498213201,vivado,DSP,330,FF,4398,None
Throughput,0.10916750498213201,vivado,BRAM,0,FF,4398,None
Throughput,0.11200558773476091,vivado,CLB,3253,FF,4398,None
Throughput,0.11200558773476091,vivado,LUT,16441,FF,4398,None
Throughput,0.11200558773476091,vivado,FF,4398,FF,4398,None
Throughput,0.11200558773476091,vivado,DSP,330,FF,4398,None
Throughput,0.11200558773476091,vivado,BRAM,0,FF,4398,None
Throughput,0.15303420146065022,vivado,CLB,1832,FF,3286,None
Throughput,0.15303420146065022,vivado,LUT,9863,FF,3286,None
Throughput,0.15303420146065022,vivado,FF,3286,FF,3286,None
Throughput,0.15303420146065022,vivado,DSP,144,FF,3286,None
Throughput,0.15303420146065022,vivado,BRAM,0,FF,3286,None
Throughput,0.15303420146065022,vivado,CLB,1832,FF,3286,None
Throughput,0.15303420146065022,vivado,LUT,9863,FF,3286,None
Throughput,0.15303420146065022,vivado,FF,3286,FF,3286,None
Throughput,0.15303420146065022,vivado,DSP,144,FF,3286,None
Throughput,0.15303420146065022,vivado,BRAM,0,FF,3286,None
Throughput,0.059726820274890305,vivado,CLB,2142,FF,4445,None
Throughput,0.059726820274890305,vivado,LUT,9871,FF,4445,None
Throughput,0.059726820274890305,vivado,FF,4445,FF,4445,None
Throughput,0.059726820274890305,vivado,DSP,192,FF,4445,None
Throughput,0.059726820274890305,vivado,BRAM,0,FF,4445,None
Throughput,0.054976400555415576,vivado,CLB,4792,FF,9055,None
Throughput,0.054976400555415576,vivado,LUT,19926,FF,9055,None
Throughput,0.054976400555415576,vivado,FF,9055,FF,9055,None
Throughput,0.054976400555415576,vivado,DSP,384,FF,9055,None
Throughput,0.054976400555415576,vivado,BRAM,0,FF,9055,None
Throughput,0.13575833929538705,vivado,CLB,3776,FF,6876,None
Throughput,0.13575833929538705,vivado,LUT,19984,FF,6876,None
Throughput,0.13575833929538705,vivado,FF,6876,FF,6876,None
Throughput,0.13575833929538705,vivado,DSP,330,FF,6876,None
Throughput,0.13575833929538705,vivado,BRAM,0,FF,6876,None
Throughput,0.13575833929538705,vivado,CLB,3776,FF,6876,None
Throughput,0.13575833929538705,vivado,LUT,19984,FF,6876,None
Throughput,0.13575833929538705,vivado,FF,6876,FF,6876,None
Throughput,0.13575833929538705,vivado,DSP,330,FF,6876,None
Throughput,0.13575833929538705,vivado,BRAM,0,FF,6876,None
Throughput,0.06357846965987744,vivado,CLB,3251,FF,6236,None
Throughput,0.06357846965987744,vivado,LUT,15040,FF,6236,None
Throughput,0.06357846965987744,vivado,FF,6236,FF,6236,None
Throughput,0.06357846965987744,vivado,DSP,192,FF,6236,None
Throughput,0.06357846965987744,vivado,BRAM,0,FF,6236,None
Throughput,0.17896095626713215,vivado,CLB,2795,FF,5174,None
Throughput,0.17896095626713215,vivado,LUT,14817,FF,5174,None
Throughput,0.17896095626713215,vivado,FF,5174,FF,5174,None
Throughput,0.17896095626713215,vivado,DSP,144,FF,5174,None
Throughput,0.17896095626713215,vivado,BRAM,0,FF,5174,None
Throughput,0.06082695091344137,vivado,CLB,3260,FF,6293,None
Throughput,0.06082695091344137,vivado,LUT,15216,FF,6293,None
