n,knob_UNROLL_F,knob_outer_unroll,knob_inner_unroll1,knob_inner_unroll2,knob_array_part1,knob_array_part2,knob_I_B,obj1,obj2
2571,32,2,4,3,128,8,0,0.000262,270
2572,32,2,4,3,128,16,0,0.000262,270
2573,32,2,4,3,128,32,0,0.000262,270
2574,32,2,4,4,512,1,0,3.7E-05,147
2575,32,2,4,4,512,2,0,3.7E-05,147
2576,32,2,4,4,512,4,0,4E-05,152
2577,32,2,4,4,512,8,0,4E-05,152
2578,32,2,4,4,512,16,0,4E-05,152
2579,32,2,4,4,512,32,0,4E-05,152
2580,32,2,4,4,256,1,0,3.6E-05,238
2581,32,2,4,4,256,2,0,3.6E-05,238
2582,32,2,4,4,256,4,0,4.2E-05,261
2583,32,2,4,4,256,8,0,4.2E-05,261
2584,32,2,4,4,256,16,0,4.2E-05,261
2585,32,2,4,4,256,32,0,4.2E-05,261
2586,32,2,4,4,128,1,0,4E-05,325
2587,32,2,4,4,128,2,0,4E-05,325
2588,32,2,4,4,128,4,0,4.4E-05,348
2589,32,2,4,4,128,8,0,4.4E-05,348
2590,32,2,4,4,128,16,0,4.4E-05,348
2591,32,2,4,4,128,32,0,4.4E-05,348
2592,32,3,1,1,512,1,0,0.000139,141
2593,32,3,1,1,512,2,0,0.000135,144
2594,32,3,1,1,512,4,0,0.000146,115
2595,32,3,1,1,512,8,0,0.000146,115
2596,32,3,1,1,512,16,0,0.000146,115
2597,32,3,1,1,512,32,0,0.000146,115
2598,32,3,1,1,256,1,0,0.00019,217
2599,32,3,1,1,256,2,0,0.000178,205
2600,32,3,1,1,256,4,0,0.000184,203
2601,32,3,1,1,256,8,0,0.000184,203
2602,32,3,1,1,256,16,0,0.000184,203
2603,32,3,1,1,256,32,0,0.000184,203
2604,32,3,1,1,128,1,0,0.000188,334
2605,32,3,1,1,128,2,0,0.000176,329
2606,32,3,1,1,128,4,0,0.000217,288
2607,32,3,1,1,128,8,0,0.000217,288
2608,32,3,1,1,128,16,0,0.000217,288
2609,32,3,1,1,128,32,0,0.000217,288
2610,32,3,1,2,512,1,0,0.000152,158
2611,32,3,1,2,512,2,0,0.000152,158
2612,32,3,1,2,512,4,0,0.000138,147
2613,32,3,1,2,512,8,0,0.000138,147
2614,32,3,1,2,512,16,0,0.000138,147
2615,32,3,1,2,512,32,0,0.000138,147
2616,32,3,1,2,256,1,0,0.000167,219
2617,32,3,1,2,256,2,0,0.000167,219
2618,32,3,1,2,256,4,0,0.000169,226
2619,32,3,1,2,256,8,0,0.000169,226
2620,32,3,1,2,256,16,0,0.000169,226
2621,32,3,1,2,256,32,0,0.000169,226
2622,32,3,1,2,128,1,0,0.000183,367
2623,32,3,1,2,128,2,0,0.000183,367
2624,32,3,1,2,128,4,0,0.000172,357
2625,32,3,1,2,128,8,0,0.000172,357
2626,32,3,1,2,128,16,0,0.000172,357
2627,32,3,1,2,128,32,0,0.000172,357
2628,32,3,1,3,512,1,0,0.000296,230
2629,32,3,1,3,512,2,0,0.000296,230
2630,32,3,1,3,512,4,0,0.000281,177
2631,32,3,1,3,512,8,0,0.000281,177
2632,32,3,1,3,512,16,0,0.000281,177
2633,32,3,1,3,512,32,0,0.000281,177
2634,32,3,1,3,256,1,0,0.0003,321
2635,32,3,1,3,256,2,0,0.0003,321
2636,32,3,1,3,256,4,0,0.000305,245
2637,32,3,1,3,256,8,0,0.000305,245
2638,32,3,1,3,256,16,0,0.000305,245
2639,32,3,1,3,256,32,0,0.000305,245
2640,32,3,1,3,128,1,0,0.000291,403
2641,32,3,1,3,128,2,0,0.000309,417
2642,32,3,1,3,128,4,0,0.000312,398
2643,32,3,1,3,128,8,0,0.000312,398
2644,32,3,1,3,128,16,0,0.000312,398
2645,32,3,1,3,128,32,0,0.000312,398
2646,32,3,1,4,512,1,0,3.4E-05,163
2647,32,3,1,4,512,2,0,3.4E-05,163
2648,32,3,1,4,512,4,0,4E-05,178
2649,32,3,1,4,512,8,0,3.9E-05,165
2650,32,3,1,4,512,16,0,3.9E-05,165
2651,32,3,1,4,512,32,0,3.9E-05,165
2652,32,3,1,4,256,1,0,4E-05,251
2653,32,3,1,4,256,2,0,4E-05,251
2654,32,3,1,4,256,4,0,4E-05,303
2655,32,3,1,4,256,8,0,4E-05,303
2656,32,3,1,4,256,16,0,4E-05,303
2657,32,3,1,4,256,32,0,4E-05,303
2658,32,3,1,4,128,1,0,3.8E-05,390
2659,32,3,1,4,128,2,0,3.8E-05,390
2660,32,3,1,4,128,4,0,4.5E-05,449
2661,32,3,1,4,128,8,0,4.5E-05,449
2662,32,3,1,4,128,16,0,4.5E-05,449
2663,32,3,1,4,128,32,0,4.5E-05,449
2664,32,3,2,1,512,1,0,0.000139,141
2665,32,3,2,1,512,2,0,0.000135,144
2666,32,3,2,1,512,4,0,0.000146,115
2667,32,3,2,1,512,8,0,0.000146,115
2668,32,3,2,1,512,16,0,0.000146,115
2669,32,3,2,1,512,32,0,0.000146,115
2670,32,3,2,1,256,1,0,0.00019,217
2671,32,3,2,1,256,2,0,0.000178,205
2672,32,3,2,1,256,4,0,0.000184,203
2673,32,3,2,1,256,8,0,0.000184,203
2674,32,3,2,1,256,16,0,0.000184,203
2675,32,3,2,1,256,32,0,0.000184,203
2676,32,3,2,1,128,1,0,0.000188,334
2677,32,3,2,1,128,2,0,0.000176,329
2678,32,3,2,1,128,4,0,0.000217,288
2679,32,3,2,1,128,8,0,0.000217,288
2680,32,3,2,1,128,16,0,0.000217,288
2681,32,3,2,1,128,32,0,0.000217,288
2682,32,3,2,2,512,1,0,0.000152,158
2683,32,3,2,2,512,2,0,0.000152,158
2684,32,3,2,2,512,4,0,0.000138,147
2685,32,3,2,2,512,8,0,0.000138,147
2686,32,3,2,2,512,16,0,0.000138,147
2687,32,3,2,2,512,32,0,0.000138,147
2688,32,3,2,2,256,1,0,0.000167,219
2689,32,3,2,2,256,2,0,0.000167,219
2690,32,3,2,2,256,4,0,0.000169,226
2691,32,3,2,2,256,8,0,0.000169,226
2692,32,3,2,2,256,16,0,0.000169,226
2693,32,3,2,2,256,32,0,0.000169,226
2694,32,3,2,2,128,1,0,0.000183,367
2695,32,3,2,2,128,2,0,0.000183,367
2696,32,3,2,2,128,4,0,0.000172,357
2697,32,3,2,2,128,8,0,0.000172,357
2698,32,3,2,2,128,16,0,0.000172,357
2699,32,3,2,2,128,32,0,0.000172,357
2700,32,3,2,3,512,1,0,0.000296,230
2701,32,3,2,3,512,2,0,0.000296,230
2702,32,3,2,3,512,4,0,0.000281,177
2703,32,3,2,3,512,8,0,0.000281,177
2704,32,3,2,3,512,16,0,0.000281,177
2705,32,3,2,3,512,32,0,0.000281,177
2706,32,3,2,3,256,1,0,0.0003,321
2707,32,3,2,3,256,2,0,0.0003,321
2708,32,3,2,3,256,4,0,0.000305,245
2709,32,3,2,3,256,8,0,0.000305,245
2710,32,3,2,3,256,16,0,0.000305,245
2711,32,3,2,3,256,32,0,0.000305,245
2712,32,3,2,3,128,1,0,0.000291,403
2713,32,3,2,3,128,2,0,0.000309,417
2714,32,3,2,3,128,4,0,0.000312,398
2715,32,3,2,3,128,8,0,0.000312,398
2716,32,3,2,3,128,16,0,0.000312,398
2717,32,3,2,3,128,32,0,0.000312,398
2718,32,3,2,4,512,1,0,3.4E-05,163
2719,32,3,2,4,512,2,0,3.4E-05,163
2720,32,3,2,4,512,4,0,3.9E-05,165
2721,32,3,2,4,512,8,0,3.9E-05,165
2722,32,3,2,4,512,16,0,3.9E-05,165
2723,32,3,2,4,512,32,0,3.9E-05,165
2724,32,3,2,4,256,1,0,4E-05,251
2725,32,3,2,4,256,2,0,4E-05,251
2726,32,3,2,4,256,4,0,4E-05,303
2727,32,3,2,4,256,8,0,4E-05,303
2728,32,3,2,4,256,16,0,4E-05,303
2729,32,3,2,4,256,32,0,4E-05,303
2730,32,3,2,4,128,1,0,3.8E-05,390
2731,32,3,2,4,128,2,0,3.8E-05,390
2732,32,3,2,4,128,4,0,4.5E-05,449
2733,32,3,2,4,128,8,0,4.5E-05,449
2734,32,3,2,4,128,16,0,4.5E-05,449
2735,32,3,2,4,128,32,0,4.5E-05,449
2736,32,3,3,1,512,1,0,0.000139,141
2737,32,3,3,1,512,2,0,0.000135,144
2738,32,3,3,1,512,4,0,0.000146,115
2739,32,3,3,1,512,8,0,0.000146,115
2740,32,3,3,1,512,16,0,0.000146,115
2741,32,3,3,1,512,32,0,0.000146,115
2742,32,3,3,1,256,1,0,0.00019,217
2743,32,3,3,1,256,2,0,0.000178,205
2744,32,3,3,1,256,4,0,0.000184,203
2745,32,3,3,1,256,8,0,0.000184,203
2746,32,3,3,1,256,16,0,0.000184,203
2747,32,3,3,1,256,32,0,0.000184,203
2748,32,3,3,1,128,1,0,0.000188,334
2749,32,3,3,1,128,2,0,0.000176,329
2750,32,3,3,1,128,4,0,0.000217,288
2751,32,3,3,1,128,8,0,0.000217,288
2752,32,3,3,1,128,16,0,0.000217,288
2753,32,3,3,1,128,32,0,0.000217,288
2754,32,3,3,2,512,1,0,0.000152,158
2755,32,3,3,2,512,2,0,0.000152,158
2756,32,3,3,2,512,4,0,0.000138,147
2757,32,3,3,2,512,8,0,0.000138,147
2758,32,3,3,2,512,16,0,0.000138,147
2759,32,3,3,2,512,32,0,0.000138,147
2760,32,3,3,2,256,1,0,0.000167,219
2761,32,3,3,2,256,2,0,0.000167,219
2762,32,3,3,2,256,4,0,0.000169,226
2763,32,3,3,2,256,8,0,0.000169,226
2764,32,3,3,2,256,16,0,0.000169,226
2765,32,3,3,2,256,32,0,0.000169,226
2766,32,3,3,2,128,1,0,0.000183,367
2767,32,3,3,2,128,2,0,0.000183,367
2768,32,3,3,2,128,4,0,0.000172,357
2769,32,3,3,2,128,8,0,0.000172,357
2770,32,3,3,2,128,16,0,0.000172,357
2771,32,3,3,2,128,32,0,0.000172,357
2772,32,3,3,3,512,1,0,0.000296,230
2773,32,3,3,3,512,2,0,0.000296,230
2774,32,3,3,3,512,4,0,0.000281,177
2775,32,3,3,3,512,8,0,0.000281,177
2776,32,3,3,3,512,16,0,0.000281,177
2777,32,3,3,3,512,32,0,0.000281,177
2778,32,3,3,3,256,1,0,0.0003,321
2779,32,3,3,3,256,2,0,0.0003,321
2780,32,3,3,3,256,4,0,0.000305,245
2781,32,3,3,3,256,8,0,0.000305,245
2782,32,3,3,3,256,16,0,0.000305,245
2783,32,3,3,3,256,32,0,0.000305,245
2784,32,3,3,3,128,1,0,0.000291,403
2785,32,3,3,3,128,2,0,0.000309,417
2786,32,3,3,3,128,4,0,0.000312,398
2787,32,3,3,3,128,8,0,0.000312,398
2788,32,3,3,3,128,16,0,0.000312,398
2789,32,3,3,3,128,32,0,0.000312,398
2790,32,3,3,4,512,1,0,3.4E-05,163
2791,32,3,3,4,512,2,0,3.4E-05,163
2792,32,3,3,4,512,4,0,3.9E-05,165
2793,32,3,3,4,512,8,0,3.9E-05,165
2794,32,3,3,4,512,16,0,3.9E-05,165
2795,32,3,3,4,512,32,0,3.9E-05,165
2796,32,3,3,4,256,1,0,4E-05,251
2797,32,3,3,4,256,2,0,4E-05,251
2798,32,3,3,4,256,4,0,4E-05,303
2799,32,3,3,4,256,8,0,4E-05,303
2800,32,3,3,4,256,16,0,4E-05,303
2801,32,3,3,4,256,32,0,4E-05,303
2802,32,3,3,4,128,1,0,3.8E-05,390
2803,32,3,3,4,128,2,0,3.8E-05,390
2804,32,3,3,4,128,4,0,4.5E-05,449
2805,32,3,3,4,128,8,0,4.5E-05,449
2806,32,3,3,4,128,16,0,4.5E-05,449
2807,32,3,3,4,128,32,0,4.5E-05,449
2808,32,3,4,1,512,1,0,0.000139,141
2809,32,3,4,1,512,2,0,0.000135,144
2810,32,3,4,1,512,4,0,0.000146,115
2811,32,3,4,1,512,8,0,0.000146,115
2812,32,3,4,1,512,16,0,0.000146,115
2813,32,3,4,1,512,32,0,0.000146,115
2814,32,3,4,1,256,1,0,0.00019,217
2815,32,3,4,1,256,2,0,0.000178,205
2816,32,3,4,1,256,4,0,0.000184,203
2817,32,3,4,1,256,8,0,0.000184,203
2818,32,3,4,1,256,16,0,0.000184,203
2819,32,3,4,1,256,32,0,0.000184,203
2820,32,3,4,1,128,1,0,0.000188,334
2821,32,3,4,1,128,2,0,0.000176,329
2822,32,3,4,1,128,4,0,0.000217,288
2823,32,3,4,1,128,8,0,0.000217,288
2824,32,3,4,1,128,16,0,0.000217,288
2825,32,3,4,1,128,32,0,0.000217,288
2826,32,3,4,2,512,1,0,0.000152,158
2827,32,3,4,2,512,2,0,0.000152,158
2828,32,3,4,2,512,4,0,0.000138,147
2829,32,3,4,2,512,8,0,0.000138,147
2830,32,3,4,2,512,16,0,0.000138,147
2831,32,3,4,2,512,32,0,0.000138,147
2832,32,3,4,2,256,1,0,0.000167,219
2833,32,3,4,2,256,2,0,0.000167,219
2834,32,3,4,2,256,4,0,0.000169,226
2835,32,3,4,2,256,8,0,0.000169,226
2836,32,3,4,2,256,16,0,0.000169,226
2837,32,3,4,2,256,32,0,0.000169,226
2838,32,3,4,2,128,1,0,0.000183,367
2839,32,3,4,2,128,2,0,0.000183,367
2840,32,3,4,2,128,4,0,0.000172,357
2841,32,3,4,2,128,8,0,0.000172,357
2842,32,3,4,2,128,16,0,0.000172,357
2843,32,3,4,2,128,32,0,0.000172,357
2844,32,3,4,3,512,1,0,0.000296,230
2845,32,3,4,3,512,2,0,0.000296,230
2846,32,3,4,3,512,4,0,0.000281,177
2847,32,3,4,3,512,8,0,0.000281,177
2848,32,3,4,3,512,16,0,0.000281,177
2849,32,3,4,3,512,32,0,0.000281,177
2850,32,3,4,3,256,1,0,0.0003,321
2851,32,3,4,3,256,2,0,0.0003,321
2852,32,3,4,3,256,4,0,0.000305,245
2853,32,3,4,3,256,8,0,0.000305,245
2854,32,3,4,3,256,16,0,0.000305,245
2855,32,3,4,3,256,32,0,0.000305,245
2856,32,3,4,3,128,1,0,0.000291,403
2857,32,3,4,3,128,2,0,0.000309,417
2858,32,3,4,3,128,4,0,0.000312,398
2859,32,3,4,3,128,8,0,0.000312,398
2860,32,3,4,3,128,16,0,0.000312,398
2861,32,3,4,3,128,32,0,0.000312,398
2862,32,3,4,4,512,1,0,3.4E-05,163
2863,32,3,4,4,512,2,0,3.4E-05,163
2864,32,3,4,4,512,4,0,3.9E-05,165
2865,32,3,4,4,512,8,0,3.9E-05,165
2866,32,3,4,4,512,16,0,3.9E-05,165
2867,32,3,4,4,512,32,0,3.9E-05,165
2868,32,3,4,4,256,1,0,4E-05,251
2869,32,3,4,4,256,2,0,4.2E-05,253
2870,32,3,4,4,256,4,0,4E-05,303
2871,32,3,4,4,256,8,0,4E-05,303
2872,32,3,4,4,256,16,0,4E-05,303
2873,32,3,4,4,256,32,0,4E-05,303
2874,32,3,4,4,128,1,0,3.8E-05,390
2875,32,3,4,4,128,2,0,3.8E-05,390
2876,32,3,4,4,128,4,0,4.5E-05,456
2877,32,3,4,4,128,8,0,4.5E-05,449
2878,32,3,4,4,128,16,0,4.5E-05,449
2879,32,3,4,4,128,32,0,4.5E-05,449
