n,knob_blockdim_x,knob_blockdim_y,knob_unroll_dct,knob_unroll_width,knob_unroll_height,knob_array_partition1,knob_array_partition2,knob_I_B,obj1,obj2,lut,ff,dsp,bram
1756,2,4,8,2,8,1,4194304,0,1.853454,238,1110,269,3,0
1757,2,4,8,2,8,2,2097152,0,1.858079,399,1890,273,3,0
1758,2,4,8,2,8,4,1048576,0,1.940624,419,2039,287,3,0
1760,2,4,8,4,1,1,4194304,0,1.796788,178,862,265,3,0
1761,2,4,8,4,1,2,2097152,0,2.065763,253,1171,270,3,0
1762,2,4,8,4,1,4,1048576,0,1.974408,346,1813,276,3,0
1764,2,4,8,4,2,1,4194304,0,1.845557,220,1090,268,3,0
1765,2,4,8,4,2,2,2097152,0,1.958404,330,1619,272,3,0
1766,2,4,8,4,2,4,1048576,0,1.988235,581,2399,278,3,0
1768,2,4,8,4,4,1,4194304,0,1.856988,247,1327,270,3,0
1769,2,4,8,4,4,2,2097152,0,1.966127,454,2137,276,3,0
1770,2,4,8,4,4,4,1048576,0,1.928899,533,2499,283,3,0
1776,2,4,8,8,1,1,4194304,0,1.908726,232,1166,269,3,0
1777,2,4,8,8,1,2,2097152,0,2.052348,388,1808,273,3,0
1778,2,4,8,8,1,4,1048576,0,1.936710,532,2631,278,3,0
1780,2,4,8,8,2,1,4194304,0,1.797921,319,1672,270,3,0
1781,2,4,8,8,2,2,2097152,0,1.961872,499,2594,276,3,0
1782,2,4,8,8,2,4,1048576,0,1.932967,670,3441,284,3,0
1792,2,8,1,1,1,1,4194304,0,1.979989,120,594,343,1,0
1793,2,8,1,1,1,2,2097152,0,2.221784,170,663,345,1,0
1794,2,8,1,1,1,4,1048576,0,2.020445,242,969,352,1,0
1796,2,8,1,1,2,1,4194304,0,1.805448,147,709,264,1,0
1797,2,8,1,1,2,2,2097152,0,1.973834,182,859,266,1,0
1798,2,8,1,1,2,4,1048576,0,1.918803,324,1261,275,1,0
1800,2,8,1,1,4,1,4194304,0,1.979810,186,962,265,1,0
1801,2,8,1,1,4,2,2097152,0,1.927605,273,1221,267,1,0
1802,2,8,1,1,4,4,1048576,0,2.007324,444,1822,279,1,0
1804,2,8,1,1,8,1,4194304,0,1.985855,311,1527,266,1,0
1805,2,8,1,1,8,2,2097152,0,1.927303,412,1985,268,1,0
1806,2,8,1,1,8,4,1048576,0,1.961400,560,2865,277,1,0
1808,2,8,1,2,1,1,4194304,0,1.933652,141,658,264,1,0
1809,2,8,1,2,1,2,2097152,0,1.930359,183,845,266,1,0
1810,2,8,1,2,1,4,1048576,0,1.809462,285,1305,276,1,0
1812,2,8,1,2,2,1,4194304,0,1.880703,179,894,265,1,0
1813,2,8,1,2,2,2,2097152,0,1.939967,267,1242,267,1,0
1814,2,8,1,2,2,4,1048576,0,2.055909,408,1711,278,1,0
1816,2,8,1,2,4,1,4194304,0,2.004501,286,1459,266,1,0
1817,2,8,1,2,4,2,2097152,0,2.100446,406,2018,269,1,0
1818,2,8,1,2,4,4,1048576,0,2.094097,596,2861,282,1,0
1824,2,8,1,4,1,1,4194304,0,1.824279,214,1017,265,1,0
1825,2,8,1,4,1,2,2097152,0,2.061134,250,1235,267,1,0
1826,2,8,1,4,1,4,1048576,0,1.819810,434,1867,280,1,0
1828,2,8,1,4,2,1,4194304,0,1.896694,267,1330,266,1,0
1829,2,8,1,4,2,2,2097152,0,2.038506,383,1786,268,1,0
1830,2,8,1,4,2,4,1048576,0,1.968658,567,2612,281,1,0
1840,2,8,1,8,1,1,4194304,0,2.079480,270,1405,266,1,0
1841,2,8,1,8,1,2,2097152,0,2.050315,362,1943,270,1,0
1842,2,8,1,8,1,4,1048576,0,2.121818,563,2661,279,1,0
1856,2,8,2,1,1,1,4194304,0,2.048201,149,691,383,1,0
1857,2,8,2,1,1,2,2097152,0,2.030405,173,814,385,1,0
1858,2,8,2,1,1,4,1048576,0,2.196659,270,1182,359,1,0
1860,2,8,2,1,2,1,4194304,0,1.755021,182,915,340,1,0
1861,2,8,2,1,2,2,2097152,0,1.930382,232,1170,342,1,0
1862,2,8,2,1,2,4,1048576,0,1.998982,376,1579,277,1,0
1864,2,8,2,1,4,1,4194304,0,1.941953,282,1370,423,1,0
1865,2,8,2,1,4,2,2097152,0,1.804529,356,1848,424,1,0
1866,2,8,2,1,4,4,1048576,0,1.988541,526,2331,287,1,0
1868,2,8,2,1,8,1,4194304,0,2.035058,455,2376,587,1,0
1869,2,8,2,1,8,2,2097152,0,1.918474,542,2972,590,1,0
1870,2,8,2,1,8,4,1048576,0,2.085624,827,4111,300,1,0
1872,2,8,2,2,1,1,4194304,0,1.923861,180,892,340,1,0
1873,2,8,2,2,1,2,2097152,0,2.033916,242,1138,344,1,0
1874,2,8,2,2,1,4,1048576,0,2.209068,339,1554,279,1,0
1876,2,8,2,2,2,1,4194304,0,1.958476,262,1349,421,1,0
1877,2,8,2,2,2,2,2097152,0,2.123302,361,1832,428,1,0
1878,2,8,2,2,2,4,1048576,0,1.870445,503,2507,290,1,0
1880,2,8,2,2,4,1,4194304,0,2.005864,515,2586,586,1,0
1881,2,8,2,2,4,2,2097152,0,2.007035,581,3057,591,1,0
1882,2,8,2,2,4,4,1048576,0,1.939845,803,4011,302,1,0
1888,2,8,2,4,1,1,4194304,0,2.025017,279,1446,422,1,0
1889,2,8,2,4,1,2,2097152,0,1.988020,339,1789,425,1,0
1890,2,8,2,4,1,4,1048576,0,1.916133,580,2522,287,1,0
1892,2,8,2,4,2,1,4194304,0,1.984698,423,2305,581,1,0
1893,2,8,2,4,2,2,2097152,0,2.031055,563,3020,584,1,0
1894,2,8,2,4,2,4,1048576,0,2.030353,755,3874,298,1,0
1904,2,8,2,8,1,1,4194304,0,2.018929,413,2080,581,1,0
1905,2,8,2,8,1,2,2097152,0,2.023846,543,2967,587,1,0
1906,2,8,2,8,1,4,1048576,0,2.019631,694,3513,291,1,0
1920,2,8,4,1,1,1,4194304,0,2.055347,150,797,350,1,0
1921,2,8,4,1,1,2,2097152,0,2.094976,172,892,356,1,0
1922,2,8,4,1,1,4,1048576,0,2.016184,269,1254,359,1,0
1924,2,8,4,1,2,1,4194304,0,1.894233,190,990,265,1,0
1925,2,8,4,1,2,2,2097152,0,1.922669,242,1171,266,1,0
1926,2,8,4,1,2,4,1048576,0,2.143628,395,1596,276,1,0
1928,2,8,4,1,4,1,4194304,0,1.863569,277,1469,269,1,0
1929,2,8,4,1,4,2,2097152,0,1.935585,350,1680,271,1,0
1930,2,8,4,1,4,4,1048576,0,2.088941,509,2443,288,1,0
1932,2,8,4,1,8,1,4194304,0,2.031070,428,2274,278,1,0
1933,2,8,4,1,8,2,2097152,0,2.082109,526,2676,284,1,0
1934,2,8,4,1,8,4,1048576,0,2.105181,714,3477,296,1,0
1936,2,8,4,2,1,1,4194304,0,1.790764,188,986,265,1,0
1937,2,8,4,2,1,2,2097152,0,1.855802,238,1133,266,1,0
1938,2,8,4,2,1,4,1048576,0,1.935526,346,1646,276,1,0
1940,2,8,4,2,2,1,4194304,0,2.003779,268,1428,271,1,0
1941,2,8,4,2,2,2,2097152,0,1.905420,314,1690,272,1,0
1942,2,8,4,2,2,4,1048576,0,1.936653,518,2382,284,1,0
1944,2,8,4,2,4,1,4194304,0,2.017156,408,2292,279,1,0
1945,2,8,4,2,4,2,2097152,0,2.116674,601,3094,285,1,0
1946,2,8,4,2,4,4,1048576,0,2.112712,821,3903,296,1,0
1952,2,8,4,4,1,1,4194304,0,1.881677,232,1250,266,1,0
1953,2,8,4,4,1,2,2097152,0,2.098937,337,1600,267,1,0
1954,2,8,4,4,1,4,1048576,0,2.045554,495,2378,279,1,0
1956,2,8,4,4,2,1,4194304,0,2.113326,405,2224,278,1,0
1957,2,8,4,4,2,2,2097152,0,1.898427,516,2807,283,1,0
1958,2,8,4,4,2,4,1048576,0,2.020327,732,3681,291,1,0
1968,2,8,4,8,1,1,4194304,0,2.166539,377,2021,271,1,0
1969,2,8,4,8,1,2,2097152,0,2.034365,473,2485,276,1,0
1970,2,8,4,8,1,4,1048576,0,1.974222,667,3335,284,1,0
1984,2,8,8,1,1,1,4194304,0,1.926073,126,648,351,3,0
1985,2,8,8,1,1,2,2097152,0,1.991525,180,935,354,3,0
1986,2,8,8,1,1,4,1048576,0,2.073859,271,1224,360,3,0
1988,2,8,8,1,2,1,4194304,0,1.876777,162,836,263,3,0
1989,2,8,8,1,2,2,2097152,0,1.988467,229,1089,266,3,0
1990,2,8,8,1,2,4,1048576,0,1.954012,318,1582,272,3,0
1992,2,8,8,1,4,1,4194304,0,1.910403,232,1170,264,3,0
1993,2,8,8,1,4,2,2097152,0,1.957573,314,1507,267,3,0
1994,2,8,8,1,4,4,1048576,0,2.094460,468,2314,281,3,0
1996,2,8,8,1,8,1,4194304,0,2.026176,310,1657,265,3,0
1997,2,8,8,1,8,2,2097152,0,2.084906,412,2133,268,3,0
1998,2,8,8,1,8,4,1048576,0,1.975539,677,3432,284,3,0
2000,2,8,8,2,1,1,4194304,0,1.932085,160,817,263,3,0
2001,2,8,8,2,1,2,2097152,0,1.995918,215,1041,266,3,0
2002,2,8,8,2,1,4,1048576,0,1.939717,309,1624,272,3,0
2004,2,8,8,2,2,1,4194304,0,1.896431,202,1098,264,3,0
2005,2,8,8,2,2,2,2097152,0,2.038415,272,1372,267,3,0
2006,2,8,8,2,2,4,1048576,0,1.932737,473,2258,273,3,0
2008,2,8,8,2,4,1,4194304,0,1.977227,328,1762,265,3,0
2009,2,8,8,2,4,2,2097152,0,2.107870,435,2240,268,3,0
2010,2,8,8,2,4,4,1048576,0,1.958035,668,3314,278,3,0
2016,2,8,8,4,1,1,4194304,0,1.888836,236,1230,264,3,0
2017,2,8,8,4,1,2,2097152,0,1.902713,345,1673,267,3,0
2018,2,8,8,4,1,4,1048576,0,1.940642,489,2440,273,3,0
2020,2,8,8,4,2,1,4194304,0,2.101775,343,1867,265,3,0
2021,2,8,8,4,2,2,2097152,0,1.969966,446,2230,268,3,0
2022,2,8,8,4,2,4,1048576,0,2.034946,732,3532,280,3,0
2032,2,8,8,8,1,1,4194304,0,2.040322,352,1952,266,3,0
2033,2,8,8,8,1,2,2097152,0,2.012569,513,2810,271,3,0
2034,2,8,8,8,1,4,1048576,0,2.041016,718,3665,282,3,0
2048,4,1,1,1,1,1,4194304,0,1.706930,88,400,300,1,0
2049,4,1,1,1,1,2,2097152,0,1.607797,118,485,302,1,0
2050,4,1,1,1,1,4,1048576,0,1.658658,171,606,313,1,0
2052,4,1,1,1,2,1,4194304,0,1.730472,100,453,257,1,0
2053,4,1,1,1,2,2,2097152,0,1.829591,146,626,260,1,0
2054,4,1,1,1,2,4,1048576,0,1.732120,208,858,268,1,0
2056,4,1,1,1,4,1,4194304,0,1.852535,149,642,265,1,0
2057,4,1,1,1,4,2,2097152,0,1.923397,193,891,267,1,0
2058,4,1,1,1,4,4,1048576,0,1.877255,254,1146,274,1,0
2060,4,1,1,1,8,1,4194304,0,1.871069,189,954,266,1,0
2061,4,1,1,1,8,2,2097152,0,1.934866,276,1292,268,1,0
2062,4,1,1,1,8,4,1048576,0,1.928039,464,1906,282,1,0
2064,4,1,1,2,1,1,4194304,0,2.174104,104,528,346,1,0
2065,4,1,1,2,1,2,2097152,0,2.148437,170,748,348,1,0
2066,4,1,1,2,1,4,1048576,0,1.989023,235,984,359,1,0
2068,4,1,1,2,2,1,4194304,0,1.858078,148,720,265,1,0
2069,4,1,1,2,2,2,2097152,0,2.064793,205,901,267,1,0
2070,4,1,1,2,2,4,1048576,0,1.925178,260,1181,274,1,0
2072,4,1,1,2,4,1,4194304,0,1.864541,205,1032,266,1,0
2073,4,1,1,2,4,2,2097152,0,1.957062,294,1481,269,1,0
2074,4,1,1,2,4,4,1048576,0,2.001321,450,1998,283,1,0
2076,4,1,1,2,8,1,4194304,0,2.222776,295,1587,271,1,0
2077,4,1,1,2,8,2,2097152,0,2.097771,477,2415,276,1,0
2078,4,1,1,2,8,4,1048576,0,2.049040,642,2985,289,1,0
2080,4,1,1,4,1,1,4194304,0,1.902605,145,725,265,1,0
2081,4,1,1,4,1,2,2097152,0,1.849624,201,939,267,1,0
2082,4,1,1,4,1,4,1048576,0,1.858101,279,1230,276,1,0
2084,4,1,1,4,2,1,4194304,0,1.934595,222,1117,266,1,0
2085,4,1,1,4,2,2,2097152,0,1.947780,292,1472,269,1,0
2086,4,1,1,4,2,4,1048576,0,1.932241,442,2135,285,1,0
2088,4,1,1,4,4,1,4194304,0,2.016858,307,1600,270,1,0
2089,4,1,1,4,4,2,2097152,0,2.007441,514,2625,279,1,0
2090,4,1,1,4,4,4,1048576,0,2.049582,536,2650,282,1,0
2096,4,1,1,8,1,1,4194304,0,2.027875,225,1101,266,1,0
2097,4,1,1,8,1,2,2097152,0,1.823251,259,1362,270,1,0
2098,4,1,1,8,1,4,1048576,0,2.062019,428,1853,279,1,0
2100,4,1,1,8,2,1,4194304,0,2.001224,338,1720,272,1,0
2101,4,1,1,8,2,2,2097152,0,2.084334,469,2400,275,1,0
2102,4,1,1,8,2,4,1048576,0,1.977916,598,3147,285,1,0
2112,4,1,2,1,1,1,4194304,0,1.572037,109,463,380,1,0
2113,4,1,2,1,1,2,2097152,0,1.641192,135,618,384,1,0
2114,4,1,2,1,1,4,1048576,0,1.669792,237,764,317,1,0
2116,4,1,2,1,2,1,4194304,0,2.112555,149,766,505,1,0
2117,4,1,2,1,2,2,2097152,0,2.148417,179,930,507,1,0
2118,4,1,2,1,2,4,1048576,0,1.917543,260,1179,362,1,0
2120,4,1,2,1,4,1,4194304,0,1.807253,208,1042,569,1,0
2121,4,1,2,1,4,2,2097152,0,1.814753,310,1557,572,1,0
2122,4,1,2,1,4,4,1048576,0,1.795066,309,1437,276,1,0
2124,4,1,2,1,8,1,4194304,0,1.768520,333,1669,882,1,0
2125,4,1,2,1,8,2,2097152,0,1.862734,466,2330,887,1,0
2126,4,1,2,1,8,4,1048576,0,1.878203,497,2239,283,1,0
2128,4,1,2,2,1,1,4194304,0,1.997982,148,740,506,1,0
2129,4,1,2,2,1,2,2097152,0,2.102066,224,1050,511,1,0
2130,4,1,2,2,1,4,1048576,0,1.990012,238,1216,367,1,0
2132,4,1,2,2,2,1,4194304,0,1.951762,229,1026,571,1,0
2133,4,1,2,2,2,2,2097152,0,1.854256,320,1495,576,1,0
2134,4,1,2,2,2,4,1048576,0,1.878399,308,1585,280,1,0
2136,4,1,2,2,4,1,4194304,0,2.029672,431,1702,885,1,0
2137,4,1,2,2,4,2,2097152,0,2.119672,485,2473,884,1,0
2138,4,1,2,2,4,4,1048576,0,1.997094,529,2467,291,1,0
2140,4,1,2,2,8,1,4194304,0,2.079990,624,2818,1500,1,0
2141,4,1,2,2,8,2,2097152,0,1.930465,811,4478,1516,1,0
2142,4,1,2,2,8,4,1048576,0,1.905622,779,3828,302,1,0
2144,4,1,2,4,1,1,4194304,0,1.884990,249,1157,573,1,0
2145,4,1,2,4,1,2,2097152,0,1.927420,314,1542,578,1,0
2146,4,1,2,4,1,4,1048576,0,1.892726,433,1757,284,1,0
2148,4,1,2,4,2,1,4194304,0,2.142789,445,1873,880,1,0
2149,4,1,2,4,2,2,2097152,0,2.158494,496,2547,888,1,0
2150,4,1,2,4,2,4,1048576,0,2.009891,593,2710,289,1,0
2152,4,1,2,4,4,1,4194304,0,1.971078,727,2873,1507,1,0
2153,4,1,2,4,4,2,2097152,0,2.032953,910,4748,1512,1,0
2154,4,1,2,4,4,4,1048576,0,1.938969,782,4099,300,1,0
2160,4,1,2,8,1,1,4194304,0,1.918747,399,1759,884,1,0
2161,4,1,2,8,1,2,2097152,0,2.057290,486,2536,886,1,0
2162,4,1,2,8,1,4,1048576,0,1.912886,557,2680,293,1,0
2164,4,1,2,8,2,1,4194304,0,2.030282,703,3128,1509,1,0
2165,4,1,2,8,2,2,2097152,0,2.025126,935,4673,1511,1,0
2166,4,1,2,8,2,4,1048576,0,1.991374,802,4218,297,1,0
2176,4,1,4,1,1,1,4194304,0,1.643653,109,528,313,1,0
2177,4,1,4,1,1,2,2097152,0,1.563139,144,687,314,1,0
2178,4,1,4,1,1,4,1048576,0,1.683326,280,1010,327,1,0
2180,4,1,4,1,2,1,4194304,0,1.994367,153,768,370,1,0
2181,4,1,4,1,2,2,2097152,0,1.933932,179,864,371,1,0
2182,4,1,4,1,2,4,1048576,0,1.935098,274,1247,379,1,0
2184,4,1,4,1,4,1,4194304,0,1.882698,192,967,269,1,0
2185,4,1,4,1,4,2,2097152,0,1.825533,232,1193,268,1,0
2186,4,1,4,1,4,4,1048576,0,1.823433,394,1748,281,1,0
2188,4,1,4,1,8,1,4194304,0,1.907363,265,1380,275,1,0
2189,4,1,4,1,8,2,2097152,0,1.932328,350,1800,283,1,0
2190,4,1,4,1,8,4,1048576,0,1.975025,506,2610,290,1,0
2192,4,1,4,2,1,1,4194304,0,2.051123,138,746,371,1,0
2193,4,1,4,2,1,2,2097152,0,2.140505,193,868,372,1,0
2194,4,1,4,2,1,4,1048576,0,1.994879,295,1192,382,1,0
2196,4,1,4,2,2,1,4194304,0,2.007900,206,1098,270,1,0
2197,4,1,4,2,2,2,2097152,0,2.003466,258,1279,273,1,0
2198,4,1,4,2,2,4,1048576,0,1.950031,413,1927,283,1,0
2200,4,1,4,2,4,1,4194304,0,1.941728,340,1753,274,1,0
2201,4,1,4,2,4,2,2097152,0,2.082889,397,2046,284,1,0
2202,4,1,4,2,4,4,1048576,0,1.892263,608,2970,292,1,0
2204,4,1,4,2,8,1,4194304,0,1.923228,519,2756,288,1,0
2205,4,1,4,2,8,2,2097152,0,1.948659,647,3353,293,1,0
2206,4,1,4,2,8,4,1048576,0,2.007455,917,4828,302,1,0
2208,4,1,4,4,1,1,4194304,0,1.911798,216,1058,270,1,0
2209,4,1,4,4,1,2,2097152,0,1.901996,261,1279,268,1,0
2212,4,1,4,4,2,1,4194304,0,1.988999,314,1634,271,1,0
2213,4,1,4,4,2,2,2097152,0,1.959598,410,2034,283,1,0
2214,4,1,4,4,2,4,1048576,0,1.991099,651,3105,289,1,0
2216,4,1,4,4,4,1,4194304,0,1.964360,508,2761,291,1,0
2217,4,1,4,4,4,2,2097152,0,2.038324,678,3419,299,1,0
2218,4,1,4,4,4,4,1048576,0,2.184618,992,5034,306,1,0
2224,4,1,4,8,1,1,4194304,0,1.953571,340,1795,280,1,0
2225,4,1,4,8,1,2,2097152,0,2.066291,364,2057,284,1,0
2226,4,1,4,8,1,4,1048576,0,2.025684,616,3118,284,1,0
2228,4,1,4,8,2,1,4194304,0,2.000199,540,2875,287,1,0
2229,4,1,4,8,2,2,2097152,0,2.168671,656,3580,294,1,0
2230,4,1,4,8,2,4,1048576,0,1.921796,992,5334,311,1,0
2240,4,1,8,1,1,1,4194304,0,1.844673,108,528,320,1,0
2241,4,1,8,1,1,2,2097152,0,2.190520,187,819,322,1,0
2242,4,1,8,1,1,4,1048576,0,1.896133,302,1169,331,1,0
2244,4,1,8,1,2,1,4194304,0,1.778822,121,606,266,1,0
2245,4,1,8,1,2,2,2097152,0,1.925763,195,922,268,1,0
2246,4,1,8,1,2,4,1048576,0,1.806402,328,1470,276,1,0
2248,4,1,8,1,4,1,4194304,0,1.832463,162,830,267,1,0
2249,4,1,8,1,4,2,2097152,0,1.885766,272,1300,271,1,0
2250,4,1,8,1,4,4,1048576,0,1.898280,381,1929,278,1,0
2252,4,1,8,1,8,1,4194304,0,2.018720,260,1367,269,1,0
2253,4,1,8,1,8,2,2097152,0,2.041662,413,1977,271,1,0
2254,4,1,8,1,8,4,1048576,0,2.127408,690,3201,277,1,0
2256,4,1,8,2,1,1,4194304,0,1.755660,133,650,266,1,0
2257,4,1,8,2,1,2,2097152,0,1.873647,194,949,268,1,0
2258,4,1,8,2,1,4,1048576,0,1.765860,325,1468,277,1,0
2260,4,1,8,2,2,1,4194304,0,1.888911,194,969,268,1,0
2261,4,1,8,2,2,2,2097152,0,1.924603,287,1408,271,1,0
2262,4,1,8,2,2,4,1048576,0,1.997378,431,1992,279,1,0
2264,4,1,8,2,4,1,4194304,0,1.997932,274,1456,271,1,0
2265,4,1,8,2,4,2,2097152,0,2.038952,434,2172,273,1,0
2266,4,1,8,2,4,4,1048576,0,1.965024,636,3173,281,1,0
2268,4,1,8,2,8,1,4194304,0,2.089632,460,2466,271,1,0
2269,4,1,8,2,8,2,2097152,0,2.016633,626,3364,278,1,0
2272,4,1,8,4,1,1,4194304,0,1.814537,202,998,269,1,0
2273,4,1,8,4,1,2,2097152,0,1.874806,290,1490,269,1,0
2274,4,1,8,4,1,4,1048576,0,1.884773,424,2142,276,1,0
2276,4,1,8,4,2,1,4194304,0,2.041414,312,1610,269,1,0
2277,4,1,8,4,2,2,2097152,0,1.998073,469,2320,274,1,0
2278,4,1,8,4,2,4,1048576,0,2.140610,690,3457,279,1,0
2280,4,1,8,4,4,1,4194304,0,2.052857,471,2465,274,1,0
2281,4,1,8,4,4,2,2097152,0,2.079277,784,4125,274,1,0
2288,4,1,8,8,1,1,4194304,0,2.069982,293,1510,270,1,0
2289,4,1,8,8,1,2,2097152,0,2.004846,406,2013,273,1,0
2290,4,1,8,8,1,4,1048576,0,1.884541,683,3395,281,1,0
2292,4,1,8,8,2,1,4194304,0,2.121605,485,2676,273,1,0
2293,4,1,8,8,2,2,2097152,0,1.919272,713,3949,274,1,0
2304,4,2,1,1,1,1,4194304,0,1.642229,77,394,256,1,0
2305,4,2,1,1,1,2,2097152,0,1.751131,137,464,258,1,0
2306,4,2,1,1,1,4,1048576,0,1.591894,181,639,265,1,0
2308,4,2,1,1,2,1,4194304,0,1.944907,117,545,362,1,0
2309,4,2,1,1,2,2,2097152,0,2.051677,164,687,364,1,0
2310,4,2,1,1,2,4,1048576,0,1.947024,175,890,373,1,0
2312,4,2,1,1,4,1,4194304,0,1.825781,135,641,264,1,0
2313,4,2,1,1,4,2,2097152,0,1.834482,202,887,266,1,0
2314,4,2,1,1,4,4,1048576,0,1.879397,249,1202,275,1,0
2316,4,2,1,1,8,1,4194304,0,1.865693,197,1004,265,1,0
2317,4,2,1,1,8,2,2097152,0,1.939766,253,1290,267,1,0
2318,4,2,1,1,8,4,1048576,0,1.896027,403,1861,274,1,0
2320,4,2,1,2,1,1,4194304,0,1.970109,131,647,363,1,0
2321,4,2,1,2,1,2,2097152,0,2.127699,175,785,365,1,0
2322,4,2,1,2,1,4,1048576,0,2.137813,292,1021,372,1,0
2324,4,2,1,2,2,1,4194304,0,1.846132,156,708,264,1,0
2325,4,2,1,2,2,2,2097152,0,1.861654,190,862,266,1,0
2326,4,2,1,2,2,4,1048576,0,1.844486,334,1259,275,1,0
2328,4,2,1,2,4,1,4194304,0,1.920784,196,1069,265,1,0
2329,4,2,1,2,4,2,2097152,0,2.146538,289,1472,267,1,0
2330,4,2,1,2,4,4,1048576,0,1.994154,452,2087,276,1,0
2332,4,2,1,2,8,1,4194304,0,2.040880,326,1634,269,1,0
2333,4,2,1,2,8,2,2097152,0,1.963985,490,2674,273,1,0
2334,4,2,1,2,8,4,1048576,0,1.913428,623,2992,279,1,0
2336,4,2,1,4,1,1,4194304,0,1.804286,138,652,264,1,0
2337,4,2,1,4,1,2,2097152,0,1.761478,153,793,266,1,0
2338,4,2,1,4,1,4,1048576,0,1.956937,256,1196,273,1,0
2340,4,2,1,4,2,1,4194304,0,1.893402,231,1131,265,1,0
2341,4,2,1,4,2,2,2097152,0,1.972421,353,1508,267,1,0
2342,4,2,1,4,2,4,1048576,0,1.959016,435,2119,280,1,0
2344,4,2,1,4,4,1,4194304,0,1.950884,331,1773,271,1,0
2345,4,2,1,4,4,2,2097152,0,2.107736,508,2507,276,1,0
2346,4,2,1,4,4,4,1048576,0,2.033896,791,3542,288,1,0
2352,4,2,1,8,1,1,4194304,0,1.843566,153,807,265,1,0
2353,4,2,1,8,1,2,2097152,0,1.837215,207,1023,267,1,0
2354,4,2,1,8,1,4,1048576,0,1.909189,376,1782,276,1,0
2356,4,2,1,8,2,1,4194304,0,1.846837,328,1775,270,1,0
2357,4,2,1,8,2,2,2097152,0,1.936439,481,2761,282,1,0
2358,4,2,1,8,2,4,1048576,0,1.860947,777,3703,286,1,0
2368,4,2,2,1,1,1,4194304,0,1.592291,109,463,388,1,0
2369,4,2,2,1,1,2,2097152,0,1.614770,146,621,393,1,0
2370,4,2,2,1,1,4,1048576,0,1.636079,235,763,325,1,0
2372,4,2,2,1,2,1,4194304,0,2.083970,146,724,522,1,0
2373,4,2,2,1,2,2,2097152,0,1.968077,223,1063,524,1,0
2374,4,2,2,1,2,4,1048576,0,2.102232,271,1255,384,1,0
2376,4,2,2,1,4,1,4194304,0,1.849011,236,1137,572,1,0
2377,4,2,2,1,4,2,2097152,0,1.866101,318,1524,575,1,0
2378,4,2,2,1,4,4,1048576,0,1.798208,378,1701,277,1,0
2380,4,2,2,1,8,1,4194304,0,1.972318,375,1779,885,1,0
2381,4,2,2,1,8,2,2097152,0,1.948674,524,2679,885,1,0
2382,4,2,2,1,8,4,1048576,0,1.909813,546,2659,289,1,0
2384,4,2,2,2,1,1,4194304,0,2.288917,138,695,523,1,0
2385,4,2,2,2,1,2,2097152,0,2.269950,178,971,526,1,0
2386,4,2,2,2,1,4,1048576,0,2.098310,297,1167,382,1,0
2388,4,2,2,2,2,1,4194304,0,1.772345,239,1138,569,1,0
2389,4,2,2,2,2,2,2097152,0,1.865294,312,1510,572,1,0
2390,4,2,2,2,2,4,1048576,0,1.784754,401,1838,281,1,0
2392,4,2,2,2,4,1,4194304,0,2.115194,415,1861,886,1,0
2393,4,2,2,2,4,2,2097152,0,2.073288,506,2707,887,1,0
2394,4,2,2,2,4,4,1048576,0,1.996968,557,2741,290,1,0
2396,4,2,2,2,8,1,4194304,0,2.171539,617,3023,1504,1,0
2397,4,2,2,2,8,2,2097152,0,2.060106,779,4633,1502,1,0
2398,4,2,2,2,8,4,1048576,0,1.987300,819,4281,300,1,0
2400,4,2,2,4,1,1,4194304,0,1.805843,219,1035,568,1,0
2401,4,2,2,4,1,2,2097152,0,1.955003,272,1367,572,1,0
2402,4,2,2,4,1,4,1048576,0,1.823640,314,1473,275,1,0
2404,4,2,2,4,2,1,4194304,0,2.034567,376,1801,882,1,0
2405,4,2,2,4,2,2,2097152,0,1.951452,516,2591,887,1,0
2406,4,2,2,4,2,4,1048576,0,1.934127,559,2771,287,1,0
2408,4,2,2,4,4,1,4194304,0,2.054090,687,3141,1507,1,0
2409,4,2,2,4,4,2,2097152,0,2.242550,960,4891,1509,1,0
2410,4,2,2,4,4,4,1048576,0,2.146564,873,4463,305,1,0
2416,4,2,2,8,1,1,4194304,0,1.992703,330,1607,877,1,0
2417,4,2,2,8,1,2,2097152,0,2.017290,424,2174,883,1,0
2418,4,2,2,8,1,4,1048576,0,1.977717,479,2235,280,1,0
2420,4,2,2,8,2,1,4194304,0,2.009281,645,3435,1509,1,0
2421,4,2,2,8,2,2,2097152,0,2.066877,849,4660,1515,1,0
2422,4,2,2,8,2,4,1048576,0,2.146714,871,4461,314,1,0
2432,4,2,4,1,1,1,4194304,0,1.826897,131,685,321,1,0
2433,4,2,4,1,1,2,2097152,0,2.040894,157,771,322,1,0
2434,4,2,4,1,1,4,1048576,0,1.876317,273,1086,330,1,0
2436,4,2,4,1,2,1,4194304,0,1.795641,176,869,266,1,0
2437,4,2,4,1,2,2,2097152,0,1.771634,197,1047,267,1,0
2438,4,2,4,1,2,4,1048576,0,1.943646,323,1434,275,1,0
2440,4,2,4,1,4,1,4194304,0,1.916707,233,1235,274,1,0
2441,4,2,4,1,4,2,2097152,0,1.863802,315,1446,280,1,0
2442,4,2,4,1,4,4,1048576,0,1.875222,476,2044,285,1,0
