n,knob_tmpdim,knob_indim,knob_UNROLL_FACTOR,knob_UNROLL_LOOP1,knob_UNROLL_LOOP2,knob_UNROLL_LOOP3,knob_UNROLL_LOOP4,tmpsize,size,knob_I_B,obj1,obj2
5332,10,400,1,4,4,2,3,100,160000,0,1.541057,141
5333,10,400,1,4,4,2,4,100,160000,0,2.361573,164
5334,10,400,1,4,4,3,1,100,160000,0,1.835447,142
5335,10,400,1,4,4,3,2,100,160000,0,1.794412,153
5336,10,400,1,4,4,3,3,100,160000,0,1.628122,170
5337,10,400,1,4,4,3,4,100,160000,0,2.407808,157
5338,10,400,1,4,4,4,1,100,160000,0,1.600577,150
5339,10,400,1,4,4,4,2,100,160000,0,1.805251,140
5340,10,400,1,4,4,4,3,100,160000,0,1.69551,155
5341,10,400,1,4,4,4,4,100,160000,0,2.347707,150
5342,10,400,2,1,1,1,1,100,160000,0,0.755094,106
5343,10,400,2,1,1,1,2,100,160000,0,0.902938,124
5344,10,400,2,1,1,1,3,100,160000,0,0.737533,114
5345,10,400,2,1,1,1,4,100,160000,0,0.990165,118
5346,10,400,2,1,1,2,1,100,160000,0,0.911335,119
5347,10,400,2,1,1,2,2,100,160000,0,0.939121,116
5348,10,400,2,1,1,2,3,100,160000,0,0.793374,123
5349,10,400,2,1,1,2,4,100,160000,0,1.085043,134
5350,10,400,2,1,1,3,1,100,160000,0,0.850592,120
5351,10,400,2,1,1,3,2,100,160000,0,0.805084,128
5352,10,400,2,1,1,3,3,100,160000,0,0.710375,130
5353,10,400,2,1,1,3,4,100,160000,0,1.193429,130
5354,10,400,2,1,1,4,1,100,160000,0,0.884383,116
5355,10,400,2,1,1,4,2,100,160000,0,0.995523,125
5356,10,400,2,1,1,4,3,100,160000,0,0.952864,125
5357,10,400,2,1,1,4,4,100,160000,0,1.213304,134
5358,10,400,2,1,2,1,1,100,160000,0,0.702554,110
5359,10,400,2,1,2,1,2,100,160000,0,0.890111,128
5360,10,400,2,1,2,1,3,100,160000,0,0.703712,124
5361,10,400,2,1,2,1,4,100,160000,0,0.961758,119
5362,10,400,2,1,2,2,1,100,160000,0,0.769963,117
5363,10,400,2,1,2,2,2,100,160000,0,0.89039,122
5364,10,400,2,1,2,2,3,100,160000,0,0.837051,121
5365,10,400,2,1,2,2,4,100,160000,0,1.010074,130
5366,10,400,2,1,2,3,1,100,160000,0,0.739238,124
5367,10,400,2,1,2,3,2,100,160000,0,1.056014,124
5368,10,400,2,1,2,3,3,100,160000,0,0.905628,118
5369,10,400,2,1,2,3,4,100,160000,0,1.015638,128
5370,10,400,2,1,2,4,1,100,160000,0,0.947992,123
5371,10,400,2,1,2,4,2,100,160000,0,1.029494,120
5372,10,400,2,1,2,4,3,100,160000,0,0.923024,131
5373,10,400,2,1,2,4,4,100,160000,0,1.170897,131
5374,10,400,2,1,3,1,1,100,160000,0,0.807332,125
5375,10,400,2,1,3,1,2,100,160000,0,0.719796,124
5376,10,400,2,1,3,1,3,100,160000,0,0.920477,129
5377,10,400,2,1,3,1,4,100,160000,0,1.092615,131
5378,10,400,2,1,3,2,1,100,160000,0,0.978166,121
5379,10,400,2,1,3,2,2,100,160000,0,1.058637,133
5380,10,400,2,1,3,2,3,100,160000,0,0.847846,133
5381,10,400,2,1,3,2,4,100,160000,0,1.207025,129
5382,10,400,2,1,3,3,1,100,160000,0,0.925579,118
5383,10,400,2,1,3,3,2,100,160000,0,0.783756,128
5384,10,400,2,1,3,3,3,100,160000,0,0.835864,131
5385,10,400,2,1,3,3,4,100,160000,0,1.015472,131
5386,10,400,2,1,3,4,1,100,160000,0,1.023675,121
5387,10,400,2,1,3,4,2,100,160000,0,1.094654,134
5388,10,400,2,1,3,4,3,100,160000,0,1.025756,143
5389,10,400,2,1,3,4,4,100,160000,0,1.274432,132
5390,10,400,2,1,4,1,1,100,160000,0,0.75859,125
5391,10,400,2,1,4,1,2,100,160000,0,0.8182,127
5392,10,400,2,1,4,1,3,100,160000,0,0.748813,134
5393,10,400,2,1,4,1,4,100,160000,0,1.072177,140
5394,10,400,2,1,4,2,1,100,160000,0,0.759594,123
5395,10,400,2,1,4,2,2,100,160000,0,0.869249,135
5396,10,400,2,1,4,2,3,100,160000,0,0.801851,145
5397,10,400,2,1,4,2,4,100,160000,0,1.072517,139
5398,10,400,2,1,4,3,1,100,160000,0,0.734353,124
5399,10,400,2,1,4,3,2,100,160000,0,0.835091,125
5400,10,400,2,1,4,3,3,100,160000,0,0.851772,132
5401,10,400,2,1,4,3,4,100,160000,0,1.011659,149
5402,10,400,2,1,4,4,1,100,160000,0,0.937142,130
5403,10,400,2,1,4,4,2,100,160000,0,1.103543,136
5404,10,400,2,1,4,4,3,100,160000,0,1.070221,159
5405,10,400,2,1,4,4,4,100,160000,0,1.173484,135
5406,10,400,2,2,1,1,1,100,160000,0,0.838751,149
5407,10,400,2,2,1,1,2,100,160000,0,1.028801,135
5408,10,400,2,2,1,1,3,100,160000,0,1.04102,132
5409,10,400,2,2,1,1,4,100,160000,0,1.212092,156
5410,10,400,2,2,1,2,1,100,160000,0,1.002511,129
5411,10,400,2,2,1,2,2,100,160000,0,0.984647,130
5412,10,400,2,2,1,2,3,100,160000,0,0.967942,143
5413,10,400,2,2,1,2,4,100,160000,0,1.218261,153
5414,10,400,2,2,1,3,1,100,160000,0,0.807388,144
5415,10,400,2,2,1,3,2,100,160000,0,1.010345,149
5416,10,400,2,2,1,3,3,100,160000,0,0.936328,163
5417,10,400,2,2,1,3,4,100,160000,0,1.194166,142
5418,10,400,2,2,1,4,1,100,160000,0,0.911814,135
5419,10,400,2,2,1,4,2,100,160000,0,1.095146,143
5420,10,400,2,2,1,4,3,100,160000,0,0.891303,146
5421,10,400,2,2,1,4,4,100,160000,0,1.351097,146
5422,10,400,2,2,2,1,1,100,160000,0,0.892489,133
5423,10,400,2,2,2,1,2,100,160000,0,0.973767,135
5424,10,400,2,2,2,1,3,100,160000,0,1.125279,154
5425,10,400,2,2,2,1,4,100,160000,0,1.213147,151
5426,10,400,2,2,2,2,1,100,160000,0,0.836958,144
5427,10,400,2,2,2,2,2,100,160000,0,1.028418,134
5428,10,400,2,2,2,2,3,100,160000,0,0.747173,146
5429,10,400,2,2,2,2,4,100,160000,0,1.100011,151
5430,10,400,2,2,2,3,1,100,160000,0,0.881568,140
5431,10,400,2,2,2,3,2,100,160000,0,0.943309,147
5432,10,400,2,2,2,3,3,100,160000,0,0.889717,150
5433,10,400,2,2,2,3,4,100,160000,0,1.480615,171
5434,10,400,2,2,2,4,1,100,160000,0,0.897767,129
5435,10,400,2,2,2,4,2,100,160000,0,0.988988,139
5436,10,400,2,2,2,4,3,100,160000,0,0.908384,154
5437,10,400,2,2,2,4,4,100,160000,0,1.483774,174
5438,10,400,2,2,3,1,1,100,160000,0,0.977612,144
5439,10,400,2,2,3,1,2,100,160000,0,1.140524,146
5440,10,400,2,2,3,1,3,100,160000,0,1.069871,152
5441,10,400,2,2,3,1,4,100,160000,0,1.06639,140
5442,10,400,2,2,3,2,1,100,160000,0,0.963667,136
5443,10,400,2,2,3,2,2,100,160000,0,1.023042,151
5444,10,400,2,2,3,2,3,100,160000,0,0.933739,155
5445,10,400,2,2,3,2,4,100,160000,0,1.12797,153
5446,10,400,2,2,3,3,1,100,160000,0,1.019054,150
5447,10,400,2,2,3,3,2,100,160000,0,1.05685,163
5448,10,400,2,2,3,3,3,100,160000,0,1.214374,154
5449,10,400,2,2,3,3,4,100,160000,0,1.42657,160
5450,10,400,2,2,3,4,1,100,160000,0,0.884004,154
5451,10,400,2,2,3,4,2,100,160000,0,1.051479,148
5452,10,400,2,2,3,4,3,100,160000,0,1.121652,163
5453,10,400,2,2,3,4,4,100,160000,0,1.472253,177
5454,10,400,2,2,4,1,1,100,160000,0,0.865355,140
5455,10,400,2,2,4,1,2,100,160000,0,1.015414,146
5456,10,400,2,2,4,1,3,100,160000,0,1.024213,151
5457,10,400,2,2,4,1,4,100,160000,0,1.334745,148
5458,10,400,2,2,4,2,1,100,160000,0,0.930443,139
5459,10,400,2,2,4,2,2,100,160000,0,1.097405,152
5460,10,400,2,2,4,2,3,100,160000,0,0.858452,148
5461,10,400,2,2,4,2,4,100,160000,0,1.104936,145
5462,10,400,2,2,4,3,1,100,160000,0,0.847403,158
5463,10,400,2,2,4,3,2,100,160000,0,1.051245,153
5464,10,400,2,2,4,3,3,100,160000,0,1.093966,167
5465,10,400,2,2,4,3,4,100,160000,0,1.445957,190
5466,10,400,2,2,4,4,1,100,160000,0,0.908747,140
5467,10,400,2,2,4,4,2,100,160000,0,1.081047,142
5468,10,400,2,2,4,4,3,100,160000,0,1.177035,205
5469,10,400,2,2,4,4,4,100,160000,0,1.480726,188
5470,10,400,2,3,1,1,1,100,160000,0,0.882148,114
5471,10,400,2,3,1,1,3,100,160000,0,0.927598,119
5472,10,400,2,3,1,1,4,100,160000,0,1.270995,119
5473,10,400,2,3,1,2,1,100,160000,0,0.769137,116
5474,10,400,2,3,1,2,2,100,160000,0,0.99588,126
5475,10,400,2,3,1,2,3,100,160000,0,0.955168,129
5476,10,400,2,3,1,2,4,100,160000,0,1.303733,131
5477,10,400,2,3,1,3,1,100,160000,0,0.975768,122
5478,10,400,2,3,1,3,2,100,160000,0,1.19999,183
5479,10,400,2,3,1,3,3,100,160000,0,1.117686,147
5480,10,400,2,3,1,3,4,100,160000,0,1.404279,157
5481,10,400,2,3,1,4,1,100,160000,0,0.972952,133
5482,10,400,2,3,1,4,2,100,160000,0,1.147137,160
5483,10,400,2,3,1,4,3,100,160000,0,1.140176,180
5484,10,400,2,3,1,4,4,100,160000,0,1.501703,165
5485,10,400,2,3,2,1,1,100,160000,0,0.884178,119
5486,10,400,2,3,2,1,2,100,160000,0,0.973369,113
5487,10,400,2,3,2,1,3,100,160000,0,1.037741,127
5488,10,400,2,3,2,1,4,100,160000,0,0.996653,129
5489,10,400,2,3,2,2,1,100,160000,0,0.771249,122
5490,10,400,2,3,2,2,2,100,160000,0,1.076473,127
5491,10,400,2,3,2,2,3,100,160000,0,0.999886,163
5492,10,400,2,3,2,2,4,100,160000,0,1.271141,175
5493,10,400,2,3,2,3,1,100,160000,0,1.088188,152
5494,10,400,2,3,2,3,2,100,160000,0,1.326138,150
5495,10,400,2,3,2,3,3,100,160000,0,1.12783,146
5496,10,400,2,3,2,3,4,100,160000,0,1.505,156
5497,10,400,2,3,2,4,1,100,160000,0,1.053064,164
5498,10,400,2,3,2,4,2,100,160000,0,1.217875,171
5499,10,400,2,3,2,4,3,100,160000,0,1.134209,163
5500,10,400,2,3,2,4,4,100,160000,0,1.404845,174
5501,10,400,2,3,3,1,1,100,160000,0,0.919061,122
5502,10,400,2,3,3,1,2,100,160000,0,1.051706,129
5503,10,400,2,3,3,1,3,100,160000,0,0.931675,130
5504,10,400,2,3,3,1,4,100,160000,0,1.32898,142
5505,10,400,2,3,3,2,1,100,160000,0,0.850417,124
5506,10,400,2,3,3,2,2,100,160000,0,1.046138,128
5507,10,400,2,3,3,2,3,100,160000,0,1.108485,151
5508,10,400,2,3,3,2,4,100,160000,0,1.264072,171
5509,10,400,2,3,3,3,1,100,160000,0,1.145564,157
5510,10,400,2,3,3,3,2,100,160000,0,1.172574,154
5511,10,400,2,3,3,3,3,100,160000,0,1.20307,177
5512,10,400,2,3,3,3,4,100,160000,0,1.267386,163
5513,10,400,2,3,3,4,1,100,160000,0,1.142531,197
5514,10,400,2,3,3,4,2,100,160000,0,1.167905,177
5515,10,400,2,3,3,4,3,100,160000,0,1.275302,183
5516,10,400,2,3,3,4,4,100,160000,0,1.284884,189
5517,10,400,2,3,4,1,1,100,160000,0,0.689639,136
5518,10,400,2,3,4,1,2,100,160000,0,0.948639,125
5519,10,400,2,3,4,1,4,100,160000,0,1.360745,156
5520,10,400,2,3,4,2,1,100,160000,0,0.842438,138
5521,10,400,2,3,4,2,2,100,160000,0,1.152215,140
5522,10,400,2,3,4,2,3,100,160000,0,1.069006,166
5523,10,400,2,3,4,2,4,100,160000,0,1.409373,180
5524,10,400,2,3,4,3,1,100,160000,0,0.999554,151
5525,10,400,2,3,4,3,2,100,160000,0,1.128248,165
5526,10,400,2,3,4,3,3,100,160000,0,1.069667,166
5527,10,400,2,3,4,3,4,100,160000,0,1.464554,165
5528,10,400,2,3,4,4,1,100,160000,0,1.065672,181
5529,10,400,2,3,4,4,2,100,160000,0,1.311113,171
5530,10,400,2,3,4,4,3,100,160000,0,1.034482,177
5531,10,400,2,3,4,4,4,100,160000,0,1.285758,192
5532,10,400,2,4,1,1,1,100,160000,0,1.111375,134
5533,10,400,2,4,1,1,2,100,160000,0,1.019175,144
5534,10,400,2,4,1,1,3,100,160000,0,0.953061,138
5535,10,400,2,4,1,1,4,100,160000,0,1.263205,161
5536,10,400,2,4,1,2,1,100,160000,0,0.94567,142
5537,10,400,2,4,1,2,2,100,160000,0,1.082509,151
5538,10,400,2,4,1,2,3,100,160000,0,1.084564,152
5539,10,400,2,4,1,2,4,100,160000,0,1.522857,154
5540,10,400,2,4,1,3,1,100,160000,0,1.197378,157
5541,10,400,2,4,1,3,2,100,160000,0,1.165572,171
5542,10,400,2,4,1,3,3,100,160000,0,1.064023,156
5543,10,400,2,4,1,3,4,100,160000,0,1.410652,159
5544,10,400,2,4,1,4,1,100,160000,0,1.172489,177
5545,10,400,2,4,1,4,2,100,160000,0,1.252901,187
5546,10,400,2,4,1,4,3,100,160000,0,1.176771,201
5547,10,400,2,4,1,4,4,100,160000,0,1.419204,169
5548,10,400,2,4,2,1,1,100,160000,0,0.949127,158
5549,10,400,2,4,2,1,2,100,160000,0,1.109232,150
5550,10,400,2,4,2,1,3,100,160000,0,0.981486,164
5551,10,400,2,4,2,1,4,100,160000,0,1.378784,145
5552,10,400,2,4,2,2,1,100,160000,0,1.015872,157
5553,10,400,2,4,2,2,2,100,160000,0,1.118045,157
5554,10,400,2,4,2,2,3,100,160000,0,1.13364,178
5555,10,400,2,4,2,2,4,100,160000,0,1.595901,194
5556,10,400,2,4,2,3,1,100,160000,0,1.314058,196
5557,10,400,2,4,2,3,2,100,160000,0,1.304127,182
5558,10,400,2,4,2,3,3,100,160000,0,1.154349,223
5559,10,400,2,4,2,3,4,100,160000,0,1.503859,185
5560,10,400,2,4,2,4,1,100,160000,0,1.113623,185
5561,10,400,2,4,2,4,2,100,160000,0,1.267772,170
5562,10,400,2,4,2,4,3,100,160000,0,1.086943,171
5563,10,400,2,4,2,4,4,100,160000,0,1.403162,189
5564,10,400,2,4,3,1,1,100,160000,0,1.026262,143
5565,10,400,2,4,3,1,2,100,160000,0,1.084032,158
5566,10,400,2,4,3,1,3,100,160000,0,1.091509,152
5567,10,400,2,4,3,1,4,100,160000,0,1.306393,147
5568,10,400,2,4,3,2,1,100,160000,0,1.005849,168
5569,10,400,2,4,3,2,2,100,160000,0,1.250341,146
5570,10,400,2,4,3,2,3,100,160000,0,1.116364,195
5571,10,400,2,4,3,2,4,100,160000,0,1.415056,179
5572,10,400,2,4,3,3,1,100,160000,0,1.181101,165
5573,10,400,2,4,3,3,2,100,160000,0,1.223566,174
5574,10,400,2,4,3,3,3,100,160000,0,1.130272,169
5575,10,400,2,4,3,3,4,100,160000,0,1.438886,166
5576,10,400,2,4,3,4,1,100,160000,0,1.114557,191
5577,10,400,2,4,3,4,2,100,160000,0,1.151806,194
5578,10,400,2,4,3,4,3,100,160000,0,1.207003,178
5579,10,400,2,4,3,4,4,100,160000,0,1.494404,190
5580,10,400,2,4,4,1,1,100,160000,0,0.934428,132
5581,10,400,2,4,4,1,2,100,160000,0,1.027445,148
5582,10,400,2,4,4,1,3,100,160000,0,1.132428,188
5583,10,400,2,4,4,1,4,100,160000,0,1.344551,193
5584,10,400,2,4,4,2,1,100,160000,0,0.928399,143
5585,10,400,2,4,4,2,2,100,160000,0,1.171749,178
5586,10,400,2,4,4,2,3,100,160000,0,1.188572,186
5587,10,400,2,4,4,2,4,100,160000,0,1.443389,179
5588,10,400,2,4,4,3,1,100,160000,0,1.129462,183
5589,10,400,2,4,4,3,2,100,160000,0,1.364854,200
5590,10,400,2,4,4,3,3,100,160000,0,1.072916,208
5591,10,400,2,4,4,3,4,100,160000,0,1.474494,167
5592,10,400,2,4,4,4,1,100,160000,0,1.135886,195
5593,10,400,2,4,4,4,2,100,160000,0,1.265186,175
5594,10,400,2,4,4,4,3,100,160000,0,1.126687,174
5595,10,400,2,4,4,4,4,100,160000,0,1.390993,179
5596,10,400,3,1,1,1,1,100,160000,0,1.622784,121
5597,10,400,3,1,1,1,2,100,160000,0,1.822895,143
5598,10,400,3,1,1,1,3,100,160000,0,2.022666,150
5599,10,400,3,1,1,1,4,100,160000,0,2.464621,162
5600,10,400,3,1,1,2,1,100,160000,0,1.834349,129
5601,10,400,3,1,1,2,2,100,160000,0,2.141696,167
5602,10,400,3,1,1,2,3,100,160000,0,1.817276,158
5603,10,400,3,1,1,2,4,100,160000,0,2.304261,163
5604,10,400,3,1,1,3,1,100,160000,0,2.349834,141
5605,10,400,3,1,1,3,2,100,160000,0,2.092468,166
5606,10,400,3,1,1,3,3,100,160000,0,1.843874,165
5607,10,400,3,1,1,3,4,100,160000,0,2.465898,165
5608,10,400,3,1,1,4,1,100,160000,0,2.02461,162
5609,10,400,3,1,1,4,2,100,160000,0,2.279637,172
5610,10,400,3,1,1,4,3,100,160000,0,2.172089,163
5611,10,400,3,1,1,4,4,100,160000,0,2.848561,188
5612,10,400,3,1,2,1,1,100,160000,0,1.629999,138
5613,10,400,3,1,2,1,2,100,160000,0,2.067042,137
5614,10,400,3,1,2,1,3,100,160000,0,1.984193,153
5615,10,400,3,1,2,1,4,100,160000,0,2.211399,160
5616,10,400,3,1,2,2,1,100,160000,0,2.021576,165
5617,10,400,3,1,2,2,2,100,160000,0,1.96905,142
5618,10,400,3,1,2,2,3,100,160000,0,1.936357,160
5619,10,400,3,1,2,2,4,100,160000,0,2.616545,173
5620,10,400,3,1,2,3,1,100,160000,0,1.86775,164
5621,10,400,3,1,2,3,2,100,160000,0,2.129174,176
5622,10,400,3,1,2,3,3,100,160000,0,1.841743,164
5623,10,400,3,1,2,3,4,100,160000,0,2.428584,168
5624,10,400,3,1,2,4,1,100,160000,0,1.850399,163
5625,10,400,3,1,2,4,2,100,160000,0,2.106335,176
5626,10,400,3,1,2,4,3,100,160000,0,1.860167,172
5627,10,400,3,1,2,4,4,100,160000,0,2.682759,186
5628,10,400,3,1,3,1,1,100,160000,0,1.556792,128
5629,10,400,3,1,3,1,2,100,160000,0,1.965346,176
5630,10,400,3,1,3,1,3,100,160000,0,1.604175,154
5631,10,400,3,1,3,1,4,100,160000,0,2.43365,160
5632,10,400,3,1,3,2,1,100,160000,0,1.822732,164
5633,10,400,3,1,3,2,2,100,160000,0,2.245243,157
5634,10,400,3,1,3,2,3,100,160000,0,1.872917,175
5635,10,400,3,1,3,2,4,100,160000,0,2.747958,178
5636,10,400,3,1,3,3,1,100,160000,0,1.863932,184
5637,10,400,3,1,3,3,2,100,160000,0,1.705596,171
5638,10,400,3,1,3,3,3,100,160000,0,1.843413,195
5639,10,400,3,1,3,3,4,100,160000,0,2.444413,179
5640,10,400,3,1,3,4,1,100,160000,0,1.974283,162
5641,10,400,3,1,3,4,2,100,160000,0,1.974509,178
5642,10,400,3,1,3,4,3,100,160000,0,1.924015,166
5643,10,400,3,1,3,4,4,100,160000,0,2.656099,190
5644,10,400,3,1,4,1,1,100,160000,0,1.719684,170
5645,10,400,3,1,4,1,2,100,160000,0,1.868031,146
5646,10,400,3,1,4,1,3,100,160000,0,1.691027,153
5647,10,400,3,1,4,1,4,100,160000,0,2.252178,157
5648,10,400,3,1,4,2,1,100,160000,0,2.052839,194
5649,10,400,3,1,4,2,2,100,160000,0,2.1177,189
5650,10,400,3,1,4,2,3,100,160000,0,2.10277,169
5651,10,400,3,1,4,2,4,100,160000,0,2.442236,153
5652,10,400,3,1,4,3,1,100,160000,0,1.808209,178
5653,10,400,3,1,4,3,2,100,160000,0,2.065034,167
5654,10,400,3,1,4,3,3,100,160000,0,1.976365,214
5655,10,400,3,1,4,3,4,100,160000,0,2.476672,179
5656,10,400,3,1,4,4,1,100,160000,0,2.113419,176
5657,10,400,3,1,4,4,2,100,160000,0,2.118006,204
5658,10,400,3,1,4,4,3,100,160000,0,2.156288,183
5659,10,400,3,1,4,4,4,100,160000,0,2.798597,167
5660,10,400,3,2,1,1,1,100,160000,0,1.98076,164
5661,10,400,3,2,1,1,2,100,160000,0,2.067707,168
5662,10,400,3,2,1,1,3,100,160000,0,2.117101,180
5663,10,400,3,2,1,1,4,100,160000,0,2.573394,209
5664,10,400,3,2,1,2,1,100,160000,0,2.179627,172
5665,10,400,3,2,1,2,2,100,160000,0,2.30193,193
5666,10,400,3,2,1,2,3,100,160000,0,1.993625,182
5667,10,400,3,2,1,2,4,100,160000,0,2.521527,158
5668,10,400,3,2,1,3,1,100,160000,0,2.222518,197
5669,10,400,3,2,1,3,2,100,160000,0,2.133996,180
5670,10,400,3,2,1,3,3,100,160000,0,2.241721,210
5671,10,400,3,2,1,3,4,100,160000,0,2.823369,162
5672,10,400,3,2,1,4,1,100,160000,0,2.061476,191
5673,10,400,3,2,1,4,2,100,160000,0,2.297102,194
5674,10,400,3,2,1,4,3,100,160000,0,2.10294,196
5675,10,400,3,2,1,4,4,100,160000,0,2.850631,197
5676,10,400,3,2,2,1,1,100,160000,0,2.038115,175
5677,10,400,3,2,2,1,2,100,160000,0,2.339181,171
5678,10,400,3,2,2,1,3,100,160000,0,2.082375,186
5679,10,400,3,2,2,1,4,100,160000,0,2.537863,198
5680,10,400,3,2,2,2,1,100,160000,0,1.903733,163
5681,10,400,3,2,2,2,2,100,160000,0,2.099076,165
5682,10,400,3,2,2,2,3,100,160000,0,2.035689,158
5683,10,400,3,2,2,2,4,100,160000,0,2.692533,186
5684,10,400,3,2,2,3,1,100,160000,0,1.953774,202
5685,10,400,3,2,2,3,2,100,160000,0,2.166858,173
5686,10,400,3,2,2,3,3,100,160000,0,1.948023,161
5687,10,400,3,2,2,3,4,100,160000,0,2.635709,187
5688,10,400,3,2,2,4,1,100,160000,0,1.883601,171
5689,10,400,3,2,2,4,2,100,160000,0,2.257568,172
5690,10,400,3,2,2,4,3,100,160000,0,2.115702,189
5691,10,400,3,2,2,4,4,100,160000,0,2.695492,189
5692,10,400,3,2,3,1,1,100,160000,0,2.094987,167
5693,10,400,3,2,3,1,2,100,160000,0,2.37976,174
5694,10,400,3,2,3,1,3,100,160000,0,1.947929,175
5695,10,400,3,2,3,1,4,100,160000,0,2.359463,166
5696,10,400,3,2,3,2,1,100,160000,0,2.04401,171
5697,10,400,3,2,3,2,2,100,160000,0,2.206855,179
5698,10,400,3,2,3,2,3,100,160000,0,2.162176,185
5699,10,400,3,2,3,2,4,100,160000,0,2.839247,201
5700,10,400,3,2,3,3,1,100,160000,0,2.019195,197
5701,10,400,3,2,3,3,2,100,160000,0,2.438769,182
5702,10,400,3,2,3,3,3,100,160000,0,2.113853,202
5703,10,400,3,2,3,3,4,100,160000,0,2.810717,192
5704,10,400,3,2,3,4,1,100,160000,0,2.135801,193
5705,10,400,3,2,3,4,2,100,160000,0,2.214153,167
5706,10,400,3,2,3,4,3,100,160000,0,2.162122,204
5707,10,400,3,2,3,4,4,100,160000,0,2.768587,205
5708,10,400,3,2,4,1,1,100,160000,0,1.988903,169
5709,10,400,3,2,4,1,2,100,160000,0,2.392904,190
5710,10,400,3,2,4,1,3,100,160000,0,1.76601,167
5711,10,400,3,2,4,1,4,100,160000,0,2.367524,183
5712,10,400,3,2,4,2,1,100,160000,0,2.18997,176
5713,10,400,3,2,4,2,2,100,160000,0,2.014225,170
5714,10,400,3,2,4,2,3,100,160000,0,2.00672,179
5715,10,400,3,2,4,2,4,100,160000,0,2.560015,192
5716,10,400,3,2,4,3,1,100,160000,0,1.995763,159
5717,10,400,3,2,4,3,2,100,160000,0,2.2065,181
5718,10,400,3,2,4,3,3,100,160000,0,1.85083,184
5719,10,400,3,2,4,3,4,100,160000,0,2.786023,202
5720,10,400,3,2,4,4,1,100,160000,0,2.015488,197
5721,10,400,3,2,4,4,2,100,160000,0,2.295022,189
5722,10,400,3,2,4,4,3,100,160000,0,2.016923,184
5723,10,400,3,2,4,4,4,100,160000,0,2.798349,222
5724,10,400,3,3,1,1,1,100,160000,0,1.975439,164
5725,10,400,3,3,1,1,2,100,160000,0,2.169715,148
5726,10,400,3,3,1,1,3,100,160000,0,1.983034,159
5727,10,400,3,3,1,1,4,100,160000,0,2.566927,160
5728,10,400,3,3,1,2,1,100,160000,0,2.117943,151
5729,10,400,3,3,1,2,2,100,160000,0,1.996081,159
5730,10,400,3,3,1,2,3,100,160000,0,2.094468,177
5731,10,400,3,3,1,2,4,100,160000,0,2.787661,208
5732,10,400,3,3,1,3,1,100,160000,0,2.01906,146
5733,10,400,3,3,1,3,2,100,160000,0,2.201809,196
5734,10,400,3,3,1,3,3,100,160000,0,2.187315,171
5735,10,400,3,3,1,3,4,100,160000,0,2.839124,196
5736,10,400,3,3,1,4,1,100,160000,0,1.746119,145
5737,10,400,3,3,1,4,2,100,160000,0,2.222941,187
5738,10,400,3,3,1,4,3,100,160000,0,1.922711,174
5739,10,400,3,3,1,4,4,100,160000,0,2.513016,196
5740,10,400,3,3,2,1,1,100,160000,0,2.00362,161
5741,10,400,3,3,2,1,2,100,160000,0,2.512941,138
5742,10,400,3,3,2,1,3,100,160000,0,2.080618,177
5743,10,400,3,3,2,1,4,100,160000,0,2.704055,174
5744,10,400,3,3,2,2,1,100,160000,0,2.02276,168
5745,10,400,3,3,2,2,2,100,160000,0,2.165512,148
5746,10,400,3,3,2,2,3,100,160000,0,2.156269,176
5747,10,400,3,3,2,2,4,100,160000,0,2.561635,159
5748,10,400,3,3,2,3,1,100,160000,0,1.851764,175
5749,10,400,3,3,2,3,2,100,160000,0,2.299497,174
5750,10,400,3,3,2,3,3,100,160000,0,1.988958,195
5751,10,400,3,3,2,3,4,100,160000,0,2.310336,187
5752,10,400,3,3,2,4,1,100,160000,0,1.930209,180
5753,10,400,3,3,2,4,2,100,160000,0,2.026663,196
5754,10,400,3,3,2,4,3,100,160000,0,2.202039,206
5755,10,400,3,3,3,1,1,100,160000,0,1.784707,143
5756,10,400,3,3,3,1,2,100,160000,0,2.065217,176
5757,10,400,3,3,3,1,3,100,160000,0,2.038447,183
5758,10,400,3,3,3,1,4,100,160000,0,2.764557,177
5759,10,400,3,3,3,2,1,100,160000,0,1.981334,170
5760,10,400,3,3,3,2,2,100,160000,0,2.077703,161
5761,10,400,3,3,3,2,3,100,160000,0,2.052113,166
5762,10,400,3,3,3,2,4,100,160000,0,2.604823,193
5763,10,400,3,3,3,3,1,100,160000,0,1.89161,170
5764,10,400,3,3,3,3,2,100,160000,0,2.269842,209
5765,10,400,3,3,3,3,3,100,160000,0,2.007091,188
5766,10,400,3,3,3,3,4,100,160000,0,2.354408,240
5767,10,400,3,3,3,4,1,100,160000,0,1.990245,180
5768,10,400,3,3,3,4,2,100,160000,0,2.111839,200
5769,10,400,3,3,3,4,3,100,160000,0,1.88685,189
5770,10,400,3,3,3,4,4,100,160000,0,2.574568,222
5771,10,400,3,3,4,1,1,100,160000,0,2.064521,178
5772,10,400,3,3,4,1,2,100,160000,0,2.081788,152
5773,10,400,3,3,4,1,3,100,160000,0,2.271755,209
5774,10,400,3,3,4,1,4,100,160000,0,3.014117,173
5775,10,400,3,3,4,2,1,100,160000,0,2.077686,165
5776,10,400,3,3,4,2,2,100,160000,0,2.45997,193
5777,10,400,3,3,4,2,3,100,160000,0,2.102533,191
5778,10,400,3,3,4,2,4,100,160000,0,2.75989,174
