Parameter,Throughput_Value,Tool,Resource_Type,Resource_Value,Parameter3,FF_Value,Flow
Throughput,23.166380947968307,vivado,BRAM,0,FF,2849,None
Throughput,35.87572648346129,vivado,CLB,726,FF,2858,None
Throughput,35.87572648346129,vivado,LUT,3441,FF,2858,None
Throughput,35.87572648346129,vivado,FF,2858,FF,2858,None
Throughput,35.87572648346129,vivado,DSP,24,FF,2858,None
Throughput,35.87572648346129,vivado,BRAM,0,FF,2858,None
Throughput,1.7269218481517616,vivado,CLB,377,FF,1416,None
Throughput,1.7269218481517616,vivado,LUT,1679,FF,1416,None
Throughput,1.7269218481517616,vivado,FF,1416,FF,1416,None
Throughput,1.7269218481517616,vivado,DSP,9,FF,1416,None
Throughput,1.7269218481517616,vivado,BRAM,1,FF,1416,None
Throughput,3.7452201627672683,vivado,CLB,949,FF,3874,None
Throughput,3.7452201627672683,vivado,LUT,4747,FF,3874,None
Throughput,3.7452201627672683,vivado,FF,3874,FF,3874,None
Throughput,3.7452201627672683,vivado,DSP,32,FF,3874,None
Throughput,3.7452201627672683,vivado,BRAM,0,FF,3874,None
Throughput,7.5297802810114,vivado,CLB,933,FF,3722,None
Throughput,7.5297802810114,vivado,LUT,4681,FF,3722,None
Throughput,7.5297802810114,vivado,FF,3722,FF,3722,None
Throughput,7.5297802810114,vivado,DSP,32,FF,3722,None
Throughput,7.5297802810114,vivado,BRAM,0,FF,3722,None
Throughput,12.571342367938048,vivado,CLB,972,FF,3714,None
Throughput,12.571342367938048,vivado,LUT,4678,FF,3714,None
Throughput,12.571342367938048,vivado,FF,3714,FF,3714,None
Throughput,12.571342367938048,vivado,DSP,32,FF,3714,None
Throughput,12.571342367938048,vivado,BRAM,0,FF,3714,None
Throughput,22.609088853719197,vivado,CLB,923,FF,3706,None
Throughput,22.609088853719197,vivado,LUT,4686,FF,3706,None
Throughput,22.609088853719197,vivado,FF,3706,FF,3706,None
Throughput,22.609088853719197,vivado,DSP,32,FF,3706,None
Throughput,22.609088853719197,vivado,BRAM,0,FF,3706,None
Throughput,34.525618008562354,vivado,CLB,918,FF,3718,None
Throughput,34.525618008562354,vivado,LUT,4643,FF,3718,None
Throughput,34.525618008562354,vivado,FF,3718,FF,3718,None
Throughput,34.525618008562354,vivado,DSP,32,FF,3718,None
Throughput,34.525618008562354,vivado,BRAM,0,FF,3718,None
Throughput,1.7145277076250192,vivado,CLB,449,FF,1726,None
Throughput,1.7145277076250192,vivado,LUT,2163,FF,1726,None
Throughput,1.7145277076250192,vivado,FF,1726,FF,1726,None
Throughput,1.7145277076250192,vivado,DSP,11,FF,1726,None
Throughput,1.7145277076250192,vivado,BRAM,1,FF,1726,None
Throughput,3.70653165007376,vivado,CLB,1160,FF,4695,None
Throughput,3.70653165007376,vivado,LUT,5880,FF,4695,None
Throughput,3.70653165007376,vivado,FF,4695,FF,4695,None
Throughput,3.70653165007376,vivado,DSP,40,FF,4695,None
Throughput,3.70653165007376,vivado,BRAM,0,FF,4695,None
Throughput,6.897265234334586,vivado,CLB,1148,FF,4505,None
Throughput,6.897265234334586,vivado,LUT,5804,FF,4505,None
Throughput,6.897265234334586,vivado,FF,4505,FF,4505,None
Throughput,6.897265234334586,vivado,DSP,40,FF,4505,None
Throughput,6.897265234334586,vivado,BRAM,0,FF,4505,None
Throughput,12.852148879292617,vivado,CLB,1195,FF,4495,None
Throughput,12.852148879292617,vivado,LUT,5802,FF,4495,None
Throughput,12.852148879292617,vivado,FF,4495,FF,4495,None
Throughput,12.852148879292617,vivado,DSP,40,FF,4495,None
Throughput,12.852148879292617,vivado,BRAM,0,FF,4495,None
Throughput,23.834493278672895,vivado,CLB,1155,FF,4485,None
Throughput,23.834493278672895,vivado,LUT,5805,FF,4485,None
Throughput,23.834493278672895,vivado,FF,4485,FF,4485,None
Throughput,23.834493278672895,vivado,DSP,40,FF,4485,None
Throughput,23.834493278672895,vivado,BRAM,0,FF,4485,None
Throughput,34.26652503169654,vivado,CLB,1185,FF,4500,None
Throughput,34.26652503169654,vivado,LUT,5757,FF,4500,None
Throughput,34.26652503169654,vivado,FF,4500,FF,4500,None
Throughput,34.26652503169654,vivado,DSP,40,FF,4500,None
Throughput,34.26652503169654,vivado,BRAM,0,FF,4500,None
Throughput,1.6517186132170523,vivado,CLB,495,FF,2035,None
Throughput,1.6517186132170523,vivado,LUT,2499,FF,2035,None
Throughput,1.6517186132170523,vivado,FF,2035,FF,2035,None
Throughput,1.6517186132170523,vivado,DSP,13,FF,2035,None
Throughput,1.6517186132170523,vivado,BRAM,1,FF,2035,None
Throughput,3.4638272520072877,vivado,CLB,1468,FF,5614,None
Throughput,3.4638272520072877,vivado,LUT,7078,FF,5614,None
Throughput,3.4638272520072877,vivado,FF,5614,FF,5614,None
Throughput,3.4638272520072877,vivado,DSP,48,FF,5614,None
Throughput,3.4638272520072877,vivado,BRAM,0,FF,5614,None
Throughput,7.611450666382506,vivado,CLB,1413,FF,5386,None
Throughput,7.611450666382506,vivado,LUT,6985,FF,5386,None
Throughput,7.611450666382506,vivado,FF,5386,FF,5386,None
Throughput,7.611450666382506,vivado,DSP,48,FF,5386,None
Throughput,7.611450666382506,vivado,BRAM,0,FF,5386,None
Throughput,12.649261283141064,vivado,CLB,1432,FF,5374,None
Throughput,12.649261283141064,vivado,LUT,6973,FF,5374,None
Throughput,12.649261283141064,vivado,FF,5374,FF,5374,None
Throughput,12.649261283141064,vivado,DSP,48,FF,5374,None
Throughput,12.649261283141064,vivado,BRAM,0,FF,5374,None
Throughput,21.18464536903652,vivado,CLB,1390,FF,5362,None
Throughput,21.18464536903652,vivado,LUT,6986,FF,5362,None
Throughput,21.18464536903652,vivado,FF,5362,FF,5362,None
Throughput,21.18464536903652,vivado,DSP,48,FF,5362,None
Throughput,21.18464536903652,vivado,BRAM,0,FF,5362,None
Throughput,35.12222534419781,vivado,CLB,1367,FF,5380,None
Throughput,35.12222534419781,vivado,LUT,6916,FF,5380,None
Throughput,35.12222534419781,vivado,FF,5380,FF,5380,None
Throughput,35.12222534419781,vivado,DSP,48,FF,5380,None
Throughput,35.12222534419781,vivado,BRAM,0,FF,5380,None
Throughput,1.759355372191629,vivado,CLB,582,FF,2271,None
Throughput,1.759355372191629,vivado,LUT,2892,FF,2271,None
Throughput,1.759355372191629,vivado,FF,2271,FF,2271,None
Throughput,1.759355372191629,vivado,DSP,15,FF,2271,None
Throughput,1.759355372191629,vivado,BRAM,1,FF,2271,None
Throughput,3.792331904888316,vivado,CLB,1458,FF,5638,None
Throughput,3.792331904888316,vivado,LUT,7315,FF,5638,None
Throughput,3.792331904888316,vivado,FF,5638,FF,5638,None
Throughput,3.792331904888316,vivado,DSP,56,FF,5638,None
Throughput,3.792331904888316,vivado,BRAM,0,FF,5638,None
Throughput,7.093104084209332,vivado,CLB,1595,FF,6147,None
Throughput,7.093104084209332,vivado,LUT,8134,FF,6147,None
Throughput,7.093104084209332,vivado,FF,6147,FF,6147,None
Throughput,7.093104084209332,vivado,DSP,56,FF,6147,None
Throughput,7.093104084209332,vivado,BRAM,0,FF,6147,None
Throughput,12.07088020858481,vivado,CLB,1680,FF,6136,None
Throughput,12.07088020858481,vivado,LUT,8216,FF,6136,None
Throughput,12.07088020858481,vivado,FF,6136,FF,6136,None
Throughput,12.07088020858481,vivado,DSP,56,FF,6136,None
