Parameter,Throughput_Value,Tool,Resource_Type,Resource_Value,Parameter3,FF_Value,Flow
Throughput,42.5640589086575,vivado,DSP,40,FF,4396,vivado
Throughput,42.5640589086575,vivado,BRAM,0,FF,4396,vivado
Throughput,49.7265042267529,vivado,CLB,1190,FF,4386,vivado
Throughput,49.7265042267529,vivado,LUT,5579,FF,4386,vivado
Throughput,49.7265042267529,vivado,FF,4386,FF,4386,vivado
Throughput,49.7265042267529,vivado,DSP,40,FF,4386,vivado
Throughput,49.7265042267529,vivado,BRAM,0,FF,4386,vivado
Throughput,2.38269401681705,vivado,CLB,693,FF,2873,vivado
Throughput,2.38269401681705,vivado,LUT,3327,FF,2873,vivado
Throughput,2.38269401681705,vivado,FF,2873,FF,2873,vivado
Throughput,2.38269401681705,vivado,DSP,13,FF,2873,vivado
Throughput,2.38269401681705,vivado,BRAM,1,FF,2873,vivado
Throughput,10.8650774680023,vivado,CLB,1459,FF,5303,vivado
Throughput,10.8650774680023,vivado,LUT,6943,FF,5303,vivado
Throughput,10.8650774680023,vivado,FF,5303,FF,5303,vivado
Throughput,10.8650774680023,vivado,DSP,48,FF,5303,vivado
Throughput,10.8650774680023,vivado,BRAM,0,FF,5303,vivado
Throughput,17.7129091682018,vivado,CLB,1340,FF,5201,vivado
Throughput,17.7129091682018,vivado,LUT,6778,FF,5201,vivado
Throughput,17.7129091682018,vivado,FF,5201,FF,5201,vivado
Throughput,17.7129091682018,vivado,DSP,48,FF,5201,vivado
Throughput,17.7129091682018,vivado,BRAM,0,FF,5201,vivado
Throughput,32.3855171967096,vivado,CLB,1383,FF,5189,vivado
Throughput,32.3855171967096,vivado,LUT,6737,FF,5189,vivado
Throughput,32.3855171967096,vivado,FF,5189,FF,5189,vivado
Throughput,32.3855171967096,vivado,DSP,48,FF,5189,vivado
Throughput,32.3855171967096,vivado,BRAM,0,FF,5189,vivado
Throughput,42.8302210039404,vivado,CLB,1362,FF,5177,vivado
Throughput,42.8302210039404,vivado,LUT,6743,FF,5177,vivado
Throughput,42.8302210039404,vivado,FF,5177,FF,5177,vivado
Throughput,42.8302210039404,vivado,DSP,48,FF,5177,vivado
Throughput,42.8302210039404,vivado,BRAM,0,FF,5177,vivado
Throughput,51.1064547452343,vivado,CLB,1400,FF,5165,vivado
Throughput,51.1064547452343,vivado,LUT,6676,FF,5165,vivado
