n,knob_KNOB_WINDOW_SIZE_X,knob_inner_unroll1,knob_inner_unroll2,knob_outer_unroll,knob_partition_factor,knob_I_B,,obj1,obj2,lut,ff,dsp,bram
0436,1,3,3,3,115200,0,0.409150,929,5711,1198,4,1
0437,1,3,3,3,57600,0,0.396960,1457,8820,1410,3,1
0441,1,3,3,4,460800,0,0.419972,951,5951,1241,4,1
0442,1,3,3,4,230400,0,0.430779,1101,6437,1246,3,1
0443,1,3,3,4,115200,0,0.398238,1397,8586,1328,3,1
0444,1,3,3,4,57600,0,0.411347,2329,14453,1472,4,1
0448,1,3,3,5,460800,0,0.432585,785,4712,1280,4,1
0449,1,3,3,5,230400,0,0.417026,925,5392,1282,3,1
0450,1,3,3,5,115200,0,0.415815,1151,7086,1394,4,1
0451,1,3,3,5,57600,0,0.422770,1576,9718,1605,4,1
0455,1,3,4,1,460800,0,0.416549,436,2722,728,4,1
0456,1,3,4,1,230400,0,0.392383,501,3084,733,4,1
0457,1,3,4,1,115200,0,0.394847,630,3770,780,4,1
0458,1,3,4,1,57600,0,0.407218,895,5343,872,3,1
0462,1,3,4,2,460800,0,0.426407,618,3724,845,4,1
0463,1,3,4,2,230400,0,0.397671,701,4204,848,4,1
0464,1,3,4,2,115200,0,0.392431,865,5288,893,4,1
0465,1,3,4,2,57600,0,0.397216,1257,7412,963,4,1
0469,1,3,4,3,460800,0,0.422579,628,3745,934,4,1
0470,1,3,4,3,230400,0,0.405399,699,4290,934,4,1
0471,1,3,4,3,115200,0,0.400494,934,5568,991,2,1
0472,1,3,4,3,57600,0,0.405328,1148,6974,1086,3,1
0476,1,3,4,4,460800,0,0.424480,832,5155,1070,4,1
0477,1,3,4,4,230400,0,0.409098,988,6033,1084,4,1
0478,1,3,4,4,115200,0,0.437589,1276,7726,1119,4,1
0479,1,3,4,4,57600,0,0.409768,1692,10297,1173,3,1
0483,1,3,4,5,460800,0,0.429566,727,4324,1124,4,1
0484,1,3,4,5,230400,0,0.425809,835,5101,1125,4,1
0485,1,3,4,5,115200,0,0.416047,1206,6830,1182,2,1
0486,1,3,4,5,57600,0,0.418296,1341,7996,1270,3,1
0490,1,3,5,1,460800,0,0.455008,542,3384,1023,3,1
0491,1,3,5,1,230400,0,0.449325,644,4048,1024,3,1
0492,1,3,5,1,115200,0,0.420694,888,5382,1164,3,1
0493,1,3,5,1,57600,0,0.396233,1295,8018,1442,3,1
0497,1,3,5,2,460800,0,0.411207,846,4909,1184,4,1
0498,1,3,5,2,230400,0,0.417133,932,5788,1187,4,1
0499,1,3,5,2,115200,0,0.417694,1285,7860,1307,4,1
0500,1,3,5,2,57600,0,0.399354,2018,12164,1510,4,1
0504,1,3,5,3,460800,0,0.450911,864,5094,1236,3,1
0505,1,3,5,3,230400,0,0.418840,962,5595,1239,3,1
0506,1,3,5,3,115200,0,0.444789,1280,7727,1380,3,1
0507,1,3,5,3,57600,0,0.416182,2397,13637,1658,3,1
0511,1,3,5,4,460800,0,0.427414,1283,7728,1411,3,1
0512,1,3,5,4,230400,0,0.426975,1399,8405,1403,4,1
0513,1,3,5,4,115200,0,0.416563,2082,12651,1525,3,1
0518,1,3,5,5,460800,0,0.424450,1025,5699,1420,3,1
0520,1,3,5,5,115200,0,0.448911,1448,8410,1566,3,1
0525,1,4,1,1,460800,0,0.392429,351,2205,702,3,1
0526,1,4,1,1,230400,0,0.371919,380,2351,672,3,1
0527,1,4,1,1,115200,0,0.378479,448,2719,746,3,1
0528,1,4,1,1,57600,0,0.368090,590,3455,780,3,1
0532,1,4,1,2,460800,0,0.368694,457,2636,841,4,1
0533,1,4,1,2,230400,0,0.376128,503,2911,850,4,1
0534,1,4,1,2,115200,0,0.386674,583,3356,884,4,1
0535,1,4,1,2,57600,0,0.392295,770,4560,928,4,1
0539,1,4,1,3,460800,0,0.401900,430,2666,968,3,1
0540,1,4,1,3,230400,0,0.373240,512,2888,938,3,1
0541,1,4,1,3,115200,0,0.396370,533,3254,1012,3,1
0542,1,4,1,3,57600,0,0.406558,762,4133,1079,3,1
0546,1,4,1,4,460800,0,0.429775,662,3765,1089,3,1
0547,1,4,1,4,230400,0,0.405575,721,4099,1079,3,1
0548,1,4,1,4,115200,0,0.423865,825,4620,1112,3,1
0549,1,4,1,4,57600,0,0.371727,1053,5809,1162,3,1
0553,1,4,1,5,460800,0,0.402886,582,3279,1226,3,1
