n,knob_NUM_HIST,knob_HIST_SIZE,knob_NUM_WORK_ITEMS,knob_NUM_WORK_GROUPS,knob_SIMD,knob_COMPUTE_UNITS,knob_ACCUM_SMEM,knob_UNROLL_FACTOR,knob_PIPE_FACTOR,obj1,obj2
1833,3,256,4,1,1,1,0,12,0,0.0023,770
1834,3,256,4,1,1,1,0,12,1,0.0003,2216
1835,3,256,4,1,1,1,0,12,2,0.0003,2217
1836,3,256,4,1,1,1,0,13,0,0.0024,804
1837,3,256,4,1,1,1,0,13,1,0.0003,2421
1838,3,256,4,1,1,1,0,13,2,0.0003,2421
1839,3,256,4,1,1,1,0,14,0,0.0025,844
1840,3,256,4,1,1,1,0,14,1,0.0003,2498
1841,3,256,4,1,1,1,0,14,2,0.0003,2498
1842,3,256,4,1,1,1,0,15,0,0.0027,923
1843,3,256,4,1,1,1,0,15,1,0.0003,2668
1844,3,256,4,1,1,1,0,15,2,0.0003,2659
1845,3,256,4,2,1,1,0,1,0,0.0047,786
1846,3,256,4,2,1,1,0,1,1,0.0004,935
1847,3,256,4,2,1,1,0,1,2,0.0004,935
1848,3,256,4,2,1,1,0,2,0,0.0043,835
1849,3,256,4,2,1,1,0,2,1,0.0004,1226
1850,3,256,4,2,1,1,0,2,2,0.0004,1226
1851,3,256,4,2,1,1,0,3,0,0.0043,960
1852,3,256,4,2,1,1,0,3,1,0.0004,1534
1853,3,256,4,2,1,1,0,3,2,0.0004,1534
1854,3,256,4,2,1,1,0,4,0,0.0024,1019
1855,3,256,4,2,1,1,0,4,1,0.0003,1816
1856,3,256,4,2,1,1,0,4,2,0.0003,1816
1857,3,256,4,2,1,1,0,5,0,0.0043,1097
1858,3,256,4,2,1,1,0,5,1,0.0004,2223
1859,3,256,4,2,1,1,0,5,2,0.0004,2223
1860,3,256,4,2,1,1,0,6,0,0.0044,1219
1861,3,256,4,2,1,1,0,6,1,0.0004,2427
1862,3,256,4,2,1,1,0,6,2,0.0004,2427
1863,3,256,4,2,1,1,0,7,0,0.0049,1393
1864,3,256,4,2,1,1,0,7,1,0.0004,2662
1865,3,256,4,2,1,1,0,7,2,0.0004,2662
1866,3,256,4,2,1,1,0,8,0,0.0021,1376
1867,3,256,4,2,1,1,0,8,1,0.0004,2990
1868,3,256,4,2,1,1,0,8,2,0.0004,2990
1869,3,256,4,2,1,1,0,9,0,0.0021,1580
1870,3,256,4,2,1,1,0,9,1,0.0004,3477
1871,3,256,4,2,1,1,0,9,2,0.0004,3477
1872,3,256,4,2,1,1,0,10,0,0.0047,1704
1873,3,256,4,2,1,1,0,10,1,0.0004,3568
1874,3,256,4,2,1,1,0,10,2,0.0004,3568
1875,3,256,4,2,1,1,0,11,0,0.0021,1674
1876,3,256,4,2,1,1,0,11,1,0.0005,3904
1877,3,256,4,2,1,1,0,11,2,0.0005,3907
1878,3,256,4,2,1,1,0,12,0,0.0021,1917
1879,3,256,4,2,1,1,0,12,1,0.0005,4300
1880,3,256,4,2,1,1,0,12,2,0.0005,4300
1881,3,256,4,2,1,1,0,13,0,0.0045,1976
1882,3,256,4,2,1,1,0,13,1,0.0004,4602
1883,3,256,4,2,1,1,0,13,2,0.0004,4602
1884,3,256,4,2,1,1,0,14,0,0.0047,2139
1885,3,256,4,2,1,1,0,14,1,0.0004,4928
1886,3,256,4,2,1,1,0,14,2,0.0004,4928
1887,3,256,4,2,1,1,0,15,0,0.0047,2116
1888,3,256,4,2,1,1,0,15,1,0.0004,5222
1889,3,256,4,2,1,1,0,15,2,0.0004,5222
1890,3,256,4,4,1,1,0,1,0,0.0024,952
1891,3,256,4,4,1,1,0,1,1,0.0002,1319
1892,3,256,4,4,1,1,0,1,2,0.0002,1319
1893,3,256,4,4,1,1,0,2,0,0.0015,1160
1894,3,256,4,4,1,1,0,2,1,0.0002,1859
1895,3,256,4,4,1,1,0,2,2,0.0002,1859
1896,3,256,4,4,1,1,0,3,0,0.0023,1383
1897,3,256,4,4,1,1,0,3,1,0.0002,2408
1898,3,256,4,4,1,1,0,3,2,0.0002,2408
1899,3,256,4,4,1,1,0,4,0,0.0011,1512
1900,3,256,4,4,1,1,0,4,1,0.0002,2875
1901,3,256,4,4,1,1,0,4,2,0.0002,2875
1902,3,256,4,4,1,1,0,5,0,0.0024,1811
1903,3,256,4,4,1,1,0,5,1,0.0002,3554
1904,3,256,4,4,1,1,0,5,2,0.0002,3554
1905,3,256,4,4,1,1,0,6,0,0.0011,1880
1906,3,256,4,4,1,1,0,6,1,0.0002,4104
1907,3,256,4,4,1,1,0,6,2,0.0002,4104
1908,3,256,4,4,1,1,0,7,0,0.0021,2279
1909,3,256,4,4,1,1,0,7,1,0.0002,4687
1910,3,256,4,4,1,1,0,7,2,0.0002,4687
1911,3,256,4,4,1,1,0,8,0,0.0009,2225
1912,3,256,4,4,1,1,0,8,1,0.0002,5092
1913,3,256,4,4,1,1,0,8,2,0.0002,5092
1914,3,256,4,4,1,1,0,9,0,0.0011,2376
1915,3,256,4,4,1,1,0,9,1,0.0002,5778
1916,3,256,4,4,1,1,0,9,2,0.0002,5778
1917,3,256,4,4,1,1,0,10,0,0.0011,2609
1918,3,256,4,4,1,1,0,10,1,0.0002,6356
1919,3,256,4,4,1,1,0,10,2,0.0002,6356
1920,3,256,4,4,1,1,0,11,0,0.0010,2834
1921,3,256,4,4,1,1,0,11,1,0.0002,6877
1922,3,256,4,4,1,1,0,11,2,0.0003,6877
1923,3,256,4,4,1,1,0,12,0,0.0010,3137
1924,3,256,4,4,1,1,0,12,1,0.0002,7447
1925,3,256,4,4,1,1,0,12,2,0.0002,7447
1926,3,256,4,4,1,1,0,13,0,0.0024,3320
1927,3,256,4,4,1,1,0,13,1,0.0002,7834
1928,3,256,4,4,1,1,0,13,2,0.0002,7834
1929,3,256,4,4,1,1,0,14,0,0.0010,3533
1932,3,256,4,4,1,1,0,15,0,0.0025,3719
1935,3,256,4,8,1,1,0,1,0,0.0010,1384
1936,3,256,4,8,1,1,0,1,1,0.0001,1893
1937,3,256,4,8,1,1,0,1,2,0.0001,1893
1938,3,256,4,8,1,1,0,2,0,0.0012,1800
1939,3,256,4,8,1,1,0,2,1,0.0001,2973
1940,3,256,4,8,1,1,0,2,2,0.0001,2973
1941,3,256,4,8,1,1,0,3,0,0.0006,2139
1942,3,256,4,8,1,1,0,3,1,0.0001,3871
1943,3,256,4,8,1,1,0,3,2,0.0001,3871
1944,3,256,4,8,1,1,0,4,0,0.0006,2415
1945,3,256,4,8,1,1,0,4,1,0.0001,4878
1946,3,256,4,8,1,1,0,4,2,0.0001,4878
1947,3,256,4,8,1,1,0,5,0,0.0005,2688
1948,3,256,4,8,1,1,0,5,1,0.0001,6043
1949,3,256,4,8,1,1,0,5,2,0.0001,6043
1950,3,256,4,8,1,1,0,6,0,0.0005,3353
1951,3,256,4,8,1,1,0,6,1,0.0001,6758
1952,3,256,4,8,1,1,0,6,2,0.0001,6758
1953,3,256,4,8,1,1,0,7,0,0.0005,3493
1954,3,256,4,8,1,1,0,7,1,0.0001,7622
1955,3,256,4,8,1,1,0,7,2,0.0001,7622
1956,3,256,4,8,1,1,0,8,0,0.0005,3965
1959,3,256,4,8,1,1,0,9,0,0.0005,4297
1962,3,256,4,8,1,1,0,10,0,0.0006,4716
1965,3,256,4,8,1,1,0,11,0,0.0013,5149
1968,3,256,4,8,1,1,0,12,0,0.0005,5460
1971,3,256,4,8,1,1,0,13,0,0.0005,6044
1980,3,256,8,1,1,1,0,1,0,0.0045,141
1981,3,256,8,1,1,1,0,1,1,0.0002,268
1982,3,256,8,1,1,1,0,1,2,0.0002,268
1983,3,256,8,1,1,1,0,2,0,0.0046,197
1984,3,256,8,1,1,1,0,2,1,0.0002,465
1985,3,256,8,1,1,1,0,2,2,0.0002,465
1986,3,256,8,1,1,1,0,3,0,0.0051,273
1987,3,256,8,1,1,1,0,3,1,0.0002,599
1988,3,256,8,1,1,1,0,3,2,0.0002,599
1989,3,256,8,1,1,1,0,4,0,0.0025,295
1990,3,256,8,1,1,1,0,4,1,0.0002,763
1991,3,256,8,1,1,1,0,4,2,0.0002,763
1992,3,256,8,1,1,1,0,5,0,0.0045,392
1993,3,256,8,1,1,1,0,5,1,0.0002,968
1994,3,256,8,1,1,1,0,5,2,0.0002,968
1995,3,256,8,1,1,1,0,6,0,0.0049,465
1996,3,256,8,1,1,1,0,6,1,0.0002,1099
1997,3,256,8,1,1,1,0,6,2,0.0002,1099
1998,3,256,8,1,1,1,0,7,0,0.0048,476
1999,3,256,8,1,1,1,0,7,1,0.0002,1315
2000,3,256,8,1,1,1,0,7,2,0.0002,1315
2001,3,256,8,1,1,1,0,8,0,0.0021,483
2002,3,256,8,1,1,1,0,8,1,0.0002,1452
2003,3,256,8,1,1,1,0,8,2,0.0002,1452
2004,3,256,8,1,1,1,0,9,0,0.0025,570
2005,3,256,8,1,1,1,0,9,1,0.0002,1603
2006,3,256,8,1,1,1,0,9,2,0.0002,1603
2007,3,256,8,1,1,1,0,10,0,0.0054,649
2008,3,256,8,1,1,1,0,10,1,0.0002,1884
2009,3,256,8,1,1,1,0,10,2,0.0002,1884
2010,3,256,8,1,1,1,0,11,0,0.0022,749
2011,3,256,8,1,1,1,0,11,1,0.0002,2149
2012,3,256,8,1,1,1,0,11,2,0.0002,2149
2013,3,256,8,1,1,1,0,12,0,0.0028,789
2014,3,256,8,1,1,1,0,12,1,0.0003,2254
2015,3,256,8,1,1,1,0,12,2,0.0003,2254
2016,3,256,8,1,1,1,0,13,0,0.0064,797
2017,3,256,8,1,1,1,0,13,1,0.0003,2311
2018,3,256,8,1,1,1,0,13,2,0.0003,2311
2019,3,256,8,1,1,1,0,14,0,0.0068,860
2020,3,256,8,1,1,1,0,14,1,0.0003,2565
2021,3,256,8,1,1,1,0,14,2,0.0003,2565
2022,3,256,8,1,1,1,0,15,0,0.0069,973
2023,3,256,8,1,1,1,0,15,1,0.0003,2628
2024,3,256,8,1,1,1,0,15,2,0.0003,2628
2025,3,256,8,2,1,1,0,1,0,0.0045,716
2026,3,256,8,2,1,1,0,1,1,0.0004,921
2027,3,256,8,2,1,1,0,1,2,0.0003,921
2028,3,256,8,2,1,1,0,2,0,0.0031,795
2029,3,256,8,2,1,1,0,2,1,0.0004,1218
2030,3,256,8,2,1,1,0,2,2,0.0004,1218
2031,3,256,8,2,1,1,0,3,0,0.0042,888
2032,3,256,8,2,1,1,0,3,1,0.0004,1568
2033,3,256,8,2,1,1,0,3,2,0.0004,1568
2034,3,256,8,2,1,1,0,4,0,0.0023,958
2035,3,256,8,2,1,1,0,4,1,0.0004,1797
2036,3,256,8,2,1,1,0,4,2,0.0004,1797
2037,3,256,8,2,1,1,0,5,0,0.0039,1125
2038,3,256,8,2,1,1,0,5,1,0.0003,2061
2039,3,256,8,2,1,1,0,5,2,0.0003,2061
2040,3,256,8,2,1,1,0,6,0,0.0021,1139
2041,3,256,8,2,1,1,0,6,1,0.0003,2472
2042,3,256,8,2,1,1,0,6,2,0.0004,2474
2043,3,256,8,2,1,1,0,7,0,0.0045,1384
2044,3,256,8,2,1,1,0,7,1,0.0003,2724
2045,3,256,8,2,1,1,0,7,2,0.0003,2724
2046,3,256,8,2,1,1,0,8,0,0.0020,1328
2047,3,256,8,2,1,1,0,8,1,0.0003,3017
2048,3,256,8,2,1,1,0,8,2,0.0003,3017
2049,3,256,8,2,1,1,0,9,0,0.0018,1520
2050,3,256,8,2,1,1,0,9,1,0.0004,3375
2051,3,256,8,2,1,1,0,9,2,0.0004,3362
2052,3,256,8,2,1,1,0,10,0,0.0024,1624
2053,3,256,8,2,1,1,0,10,1,0.0004,3696
2054,3,256,8,2,1,1,0,10,2,0.0004,3696
2055,3,256,8,2,1,1,0,11,0,0.0019,1662
2056,3,256,8,2,1,1,0,11,1,0.0005,4065
2057,3,256,8,2,1,1,0,11,2,0.0005,4065
2058,3,256,8,2,1,1,0,12,0,0.0020,1923
2059,3,256,8,2,1,1,0,12,1,0.0005,4286
2060,3,256,8,2,1,1,0,12,2,0.0005,4286
2061,3,256,8,2,1,1,0,13,0,0.0049,1922
2062,3,256,8,2,1,1,0,13,1,0.0004,4531
2063,3,256,8,2,1,1,0,13,2,0.0004,4531
2064,3,256,8,2,1,1,0,14,0,0.0019,1971
2065,3,256,8,2,1,1,0,14,1,0.0005,4925
2066,3,256,8,2,1,1,0,14,2,0.0005,4925
2067,3,256,8,2,1,1,0,15,0,0.0048,2216
2068,3,256,8,2,1,1,0,15,1,0.0004,5299
2069,3,256,8,2,1,1,0,15,2,0.0004,5299
2070,3,256,8,4,1,1,0,1,0,0.0023,991
2071,3,256,8,4,1,1,0,1,1,0.0002,1286
2072,3,256,8,4,1,1,0,1,2,0.0002,1286
2073,3,256,8,4,1,1,0,2,0,0.0020,1223
2074,3,256,8,4,1,1,0,2,1,0.0002,1903
2075,3,256,8,4,1,1,0,2,2,0.0002,1903
2076,3,256,8,4,1,1,0,3,0,0.0013,1346
2077,3,256,8,4,1,1,0,3,1,0.0003,2335
2078,3,256,8,4,1,1,0,3,2,0.0003,2335
2079,3,256,8,4,1,1,0,4,0,0.0013,1525
2080,3,256,8,4,1,1,0,4,1,0.0002,2926
2081,3,256,8,4,1,1,0,4,2,0.0002,2926
2082,3,256,8,4,1,1,0,5,0,0.0013,1650
2083,3,256,8,4,1,1,0,5,1,0.0002,3520
2084,3,256,8,4,1,1,0,5,2,0.0002,3520
2085,3,256,8,4,1,1,0,6,0,0.0011,1881
2086,3,256,8,4,1,1,0,6,1,0.0002,4140
2087,3,256,8,4,1,1,0,6,2,0.0002,4140
2088,3,256,8,4,1,1,0,7,0,0.0012,2029
2089,3,256,8,4,1,1,0,7,1,0.0002,4594
2090,3,256,8,4,1,1,0,7,2,0.0002,4594
2091,3,256,8,4,1,1,0,8,0,0.0012,2272
2092,3,256,8,4,1,1,0,8,1,0.0002,5233
2093,3,256,8,4,1,1,0,8,2,0.0002,5233
2094,3,256,8,4,1,1,0,9,0,0.0010,2441
2095,3,256,8,4,1,1,0,9,1,0.0002,5458
2096,3,256,8,4,1,1,0,9,2,0.0002,5458
2097,3,256,8,4,1,1,0,10,0,0.0012,2604
2098,3,256,8,4,1,1,0,10,1,0.0003,6096
2099,3,256,8,4,1,1,0,10,2,0.0003,6096
2100,3,256,8,4,1,1,0,11,0,0.0024,2908
2101,3,256,8,4,1,1,0,11,1,0.0002,6787
2102,3,256,8,4,1,1,0,11,2,0.0002,6787
2103,3,256,8,4,1,1,0,12,0,0.0010,3213
2106,3,256,8,4,1,1,0,13,0,0.0012,3453
2107,3,256,8,4,1,1,0,13,1,0.0003,7930
2108,3,256,8,4,1,1,0,13,2,0.0003,7930
2109,3,256,8,4,1,1,0,14,0,0.0010,3431
2111,3,256,8,4,1,1,0,14,2,0.0003,8455
2112,3,256,8,4,1,1,0,15,0,0.0010,3701
2115,3,256,8,8,1,1,0,1,0,0.0010,1330
2116,3,256,8,8,1,1,0,1,1,0.0001,1858
2117,3,256,8,8,1,1,0,1,2,0.0001,1857
2118,3,256,8,8,1,1,0,2,0,0.0008,1730
2119,3,256,8,8,1,1,0,2,1,0.0001,2965
2120,3,256,8,8,1,1,0,2,2,0.0001,2965
2121,3,256,8,8,1,1,0,3,0,0.0006,2085
2122,3,256,8,8,1,1,0,3,1,0.0001,3741
2123,3,256,8,8,1,1,0,3,2,0.0001,3741
2124,3,256,8,8,1,1,0,4,0,0.0006,2415
2125,3,256,8,8,1,1,0,4,1,0.0001,4859
2126,3,256,8,8,1,1,0,4,2,0.0001,4859
2127,3,256,8,8,1,1,0,5,0,0.0006,2667
2128,3,256,8,8,1,1,0,5,1,0.0001,5858
2129,3,256,8,8,1,1,0,5,2,0.0001,5858
2130,3,256,8,8,1,1,0,6,0,0.0006,3180
2131,3,256,8,8,1,1,0,6,1,0.0001,6907
2132,3,256,8,8,1,1,0,6,2,0.0001,6907
2133,3,256,8,8,1,1,0,7,0,0.0006,3592
2134,3,256,8,8,1,1,0,7,1,0.0001,7712
2135,3,256,8,8,1,1,0,7,2,0.0001,7712
2136,3,256,8,8,1,1,0,8,0,0.0005,3737
2137,3,256,8,8,1,1,0,8,1,0.0001,8499
2138,3,256,8,8,1,1,0,8,2,0.0001,8499
2139,3,256,8,8,1,1,0,9,0,0.0006,4311
2142,3,256,8,8,1,1,0,10,0,0.0005,4658
2145,3,256,8,8,1,1,0,11,0,0.0012,4995
2148,3,256,8,8,1,1,0,12,0,0.0006,5773
2151,3,256,8,8,1,1,0,13,0,0.0005,5889
2154,3,256,8,8,1,1,0,14,0,0.0006,5996
2160,4,256,1,1,1,1,0,1,0,0.0002,72
2161,4,256,1,1,1,1,0,1,1,0.0001,77
2162,4,256,1,1,1,1,0,1,2,0.0001,77
2163,4,256,1,1,1,1,0,2,0,0.0001,71
2164,4,256,1,1,1,1,0,2,1,0.0001,81
2165,4,256,1,1,1,1,0,2,2,0.0001,81
2166,4,256,1,1,1,1,0,3,0,0.0001,91
2167,4,256,1,1,1,1,0,3,1,0.0001,128
2168,4,256,1,1,1,1,0,3,2,0.0001,128
2169,4,256,1,1,1,1,0,4,0,0.0001,87
2170,4,256,1,1,1,1,0,4,1,0.0001,96
2171,4,256,1,1,1,1,0,4,2,0.0001,96
2172,4,256,1,1,1,1,0,5,0,0.0001,109
2173,4,256,1,1,1,1,0,5,1,0.0002,160
2174,4,256,1,1,1,1,0,5,2,0.0002,160
2175,4,256,1,1,1,1,0,6,0,0.0001,127
2176,4,256,1,1,1,1,0,6,1,0.0001,143
2177,4,256,1,1,1,1,0,6,2,0.0001,143
2178,4,256,1,1,1,1,0,7,0,0.0001,170
2179,4,256,1,1,1,1,0,7,1,0.0001,201
2180,4,256,1,1,1,1,0,7,2,0.0001,201
2181,4,256,1,1,1,1,0,8,0,0.0001,109
2182,4,256,1,1,1,1,0,8,1,0.0001,152
2183,4,256,1,1,1,1,0,8,2,0.0001,152
2184,4,256,1,1,1,1,0,9,0,0.0002,169
2185,4,256,1,1,1,1,0,9,1,0.0001,268
2186,4,256,1,1,1,1,0,9,2,0.0001,268
2187,4,256,1,1,1,1,0,10,0,0.0002,198
2188,4,256,1,1,1,1,0,10,1,0.0002,259
2189,4,256,1,1,1,1,0,10,2,0.0002,259
2190,4,256,1,1,1,1,0,11,0,0.0001,250
2191,4,256,1,1,1,1,0,11,1,0.0001,307
2192,4,256,1,1,1,1,0,11,2,0.0001,307
2193,4,256,1,1,1,1,0,12,0,0.0001,225
2194,4,256,1,1,1,1,0,12,1,0.0002,311
2195,4,256,1,1,1,1,0,12,2,0.0002,311
2196,4,256,1,1,1,1,0,13,0,0.0002,268
2197,4,256,1,1,1,1,0,13,1,0.0002,349
2198,4,256,1,1,1,1,0,13,2,0.0002,349
2199,4,256,1,1,1,1,0,14,0,0.0002,253
2200,4,256,1,1,1,1,0,14,1,0.0002,375
2201,4,256,1,1,1,1,0,14,2,0.0002,375
2202,4,256,1,1,1,1,0,15,0,0.0002,342
2203,4,256,1,1,1,1,0,15,1,0.0002,436
2204,4,256,1,1,1,1,0,15,2,0.0001,432
2205,4,256,1,2,1,1,0,1,0,0.0001,198
2206,4,256,1,2,1,1,0,1,1,0.0001,190
2207,4,256,1,2,1,1,0,1,2,0.0001,190
2208,4,256,1,2,1,1,0,2,0,0.0001,198
2209,4,256,1,2,1,1,0,2,1,0.0001,195
2210,4,256,1,2,1,1,0,2,2,0.0001,195
2211,4,256,1,2,1,1,0,3,0,0.0001,231
2212,4,256,1,2,1,1,0,3,1,0.0001,297
2213,4,256,1,2,1,1,0,3,2,0.0001,297
2214,4,256,1,2,1,1,0,4,0,0.0001,203
2215,4,256,1,2,1,1,0,4,1,0.0001,253
2216,4,256,1,2,1,1,0,4,2,0.0001,253
2217,4,256,1,2,1,1,0,5,0,0.0001,293
2218,4,256,1,2,1,1,0,5,1,0.0001,381
2219,4,256,1,2,1,1,0,5,2,0.0001,381
2220,4,256,1,2,1,1,0,6,0,0.0001,302
2221,4,256,1,2,1,1,0,6,1,0.0001,381
2222,4,256,1,2,1,1,0,6,2,0.0001,381
2223,4,256,1,2,1,1,0,7,0,0.0001,415
2224,4,256,1,2,1,1,0,7,1,0.0001,457
2225,4,256,1,2,1,1,0,7,2,0.0001,457
2226,4,256,1,2,1,1,0,8,0,0.0001,293
2227,4,256,1,2,1,1,0,8,1,0.0001,330
2228,4,256,1,2,1,1,0,8,2,0.0001,330
2229,4,256,1,2,1,1,0,9,0,0.0001,476
2230,4,256,1,2,1,1,0,9,1,0.0001,579
2231,4,256,1,2,1,1,0,9,2,0.0001,579
2232,4,256,1,2,1,1,0,10,0,0.0001,447
2233,4,256,1,2,1,1,0,10,1,0.0001,596
2234,4,256,1,2,1,1,0,10,2,0.0001,596
2235,4,256,1,2,1,1,0,11,0,0.0001,591
2236,4,256,1,2,1,1,0,11,1,0.0001,648
2237,4,256,1,2,1,1,0,11,2,0.0001,648
2238,4,256,1,2,1,1,0,12,0,0.0001,489
2239,4,256,1,2,1,1,0,12,1,0.0001,655
2240,4,256,1,2,1,1,0,12,2,0.0001,655
2241,4,256,1,2,1,1,0,13,0,0.0001,628
2242,4,256,1,2,1,1,0,13,1,0.0001,794
2243,4,256,1,2,1,1,0,13,2,0.0001,794
2244,4,256,1,2,1,1,0,14,0,0.0001,571
2245,4,256,1,2,1,1,0,14,1,0.0001,811
2246,4,256,1,2,1,1,0,14,2,0.0001,811
2247,4,256,1,2,1,1,0,15,0,0.0001,756
2248,4,256,1,2,1,1,0,15,1,0.0001,860
2249,4,256,1,2,1,1,0,15,2,0.0001,863
2250,4,256,1,4,1,1,0,1,0,0.0001,385
2251,4,256,1,4,1,1,0,1,1,0.0001,382
2252,4,256,1,4,1,1,0,1,2,0.0001,382
2253,4,256,1,4,1,1,0,2,0,0.0001,387
2254,4,256,1,4,1,1,0,2,1,0.0001,425
2255,4,256,1,4,1,1,0,2,2,0.0001,425
2256,4,256,1,4,1,1,0,3,0,0.0001,462
2257,4,256,1,4,1,1,0,3,1,0.0001,561
2258,4,256,1,4,1,1,0,3,2,0.0001,561
2259,4,256,1,4,1,1,0,4,0,0.0001,447
2260,4,256,1,4,1,1,0,4,1,0.0001,551
2261,4,256,1,4,1,1,0,4,2,0.0001,551
2262,4,256,1,4,1,1,0,5,0,0.0001,674
2263,4,256,1,4,1,1,0,5,1,0.0001,721
2264,4,256,1,4,1,1,0,5,2,0.0001,725
2265,4,256,1,4,1,1,0,6,0,0.0001,561
2266,4,256,1,4,1,1,0,6,1,0.0001,701
2267,4,256,1,4,1,1,0,6,2,0.0001,704
2268,4,256,1,4,1,1,0,7,0,0.0001,778
2269,4,256,1,4,1,1,0,7,1,0.0001,926
2270,4,256,1,4,1,1,0,7,2,0.0001,926
2271,4,256,1,4,1,1,0,8,0,0.0001,584
2272,4,256,1,4,1,1,0,8,1,0.0001,706
2273,4,256,1,4,1,1,0,8,2,0.0001,704
2274,4,256,1,4,1,1,0,9,0,0.0001,928
2275,4,256,1,4,1,1,0,9,1,0.0001,1008
2276,4,256,1,4,1,1,0,9,2,0.0001,1008
2277,4,256,1,4,1,1,0,10,0,0.0001,890
2278,4,256,1,4,1,1,0,10,1,0.0001,1117
2279,4,256,1,4,1,1,0,10,2,0.0001,1117
2280,4,256,1,4,1,1,0,11,0,0.0001,1093
2281,4,256,1,4,1,1,0,11,1,0.0001,1283
2282,4,256,1,4,1,1,0,11,2,0.0001,1278
2283,4,256,1,4,1,1,0,12,0,0.0001,962
2284,4,256,1,4,1,1,0,12,1,0.0001,1281
2285,4,256,1,4,1,1,0,12,2,0.0001,1281
2286,4,256,1,4,1,1,0,13,0,0.0001,1138
2287,4,256,1,4,1,1,0,13,1,0.0001,1542
2288,4,256,1,4,1,1,0,13,2,0.0001,1542
2289,4,256,1,4,1,1,0,14,0,0.0001,1064
2290,4,256,1,4,1,1,0,14,1,0.0001,1630
2291,4,256,1,4,1,1,0,14,2,0.0001,1630
2292,4,256,1,4,1,1,0,15,0,0.0001,1339
2293,4,256,1,4,1,1,0,15,1,0.0001,1696
2294,4,256,1,4,1,1,0,15,2,0.0001,1696
2295,4,256,1,8,1,1,0,1,0,0.0001,783
2296,4,256,1,8,1,1,0,1,1,0.0000,787
2297,4,256,1,8,1,1,0,1,2,0.0000,787
2298,4,256,1,8,1,1,0,2,0,0.0001,769
2299,4,256,1,8,1,1,0,2,1,0.0001,867
2300,4,256,1,8,1,1,0,2,2,0.0001,867
2301,4,256,1,8,1,1,0,3,0,0.0001,915
2302,4,256,1,8,1,1,0,3,1,0.0000,1124
2303,4,256,1,8,1,1,0,3,2,0.0000,1124
2304,4,256,1,8,1,1,0,4,0,0.0001,826
2305,4,256,1,8,1,1,0,4,1,0.0000,985
2306,4,256,1,8,1,1,0,4,2,0.0000,984
2307,4,256,1,8,1,1,0,5,0,0.0001,1135
2308,4,256,1,8,1,1,0,5,1,0.0001,1310
2309,4,256,1,8,1,1,0,5,2,0.0001,1310
2310,4,256,1,8,1,1,0,6,0,0.0001,1023
2311,4,256,1,8,1,1,0,6,1,0.0001,1244
2312,4,256,1,8,1,1,0,6,2,0.0001,1244
2313,4,256,1,8,1,1,0,7,0,0.0000,1485
2314,4,256,1,8,1,1,0,7,1,0.0000,1617
2315,4,256,1,8,1,1,0,7,2,0.0000,1617
2316,4,256,1,8,1,1,0,8,0,0.0001,1079
2317,4,256,1,8,1,1,0,8,1,0.0000,1335
2318,4,256,1,8,1,1,0,8,2,0.0000,1335
2319,4,256,1,8,1,1,0,9,0,0.0001,1632
2320,4,256,1,8,1,1,0,9,1,0.0000,2139
2321,4,256,1,8,1,1,0,9,2,0.0000,2139
2322,4,256,1,8,1,1,0,10,0,0.0001,1676
2323,4,256,1,8,1,1,0,10,1,0.0000,2143
2324,4,256,1,8,1,1,0,10,2,0.0001,2141
2325,4,256,1,8,1,1,0,11,0,0.0001,1988
2326,4,256,1,8,1,1,0,11,1,0.0000,2463
2327,4,256,1,8,1,1,0,11,2,0.0000,2463
2328,4,256,1,8,1,1,0,12,0,0.0000,1697
2329,4,256,1,8,1,1,0,12,1,0.0001,2441
2330,4,256,1,8,1,1,0,12,2,0.0001,2445
2331,4,256,1,8,1,1,0,13,0,0.0001,2299
2332,4,256,1,8,1,1,0,13,1,0.0000,2892
2333,4,256,1,8,1,1,0,13,2,0.0000,2892
2334,4,256,1,8,1,1,0,14,0,0.0001,2088
2335,4,256,1,8,1,1,0,14,1,0.0000,2872
2336,4,256,1,8,1,1,0,14,2,0.0000,2872
2337,4,256,1,8,1,1,0,15,0,0.0001,2445
2338,4,256,1,8,1,1,0,15,1,0.0001,3271
2339,4,256,1,8,1,1,0,15,2,0.0001,3271
2340,4,256,2,1,1,1,0,1,0,0.0007,91
2341,4,256,2,1,1,1,0,1,1,0.0004,97
2342,4,256,2,1,1,1,0,1,2,0.0004,97
2343,4,256,2,1,1,1,0,2,0,0.0007,110
2344,4,256,2,1,1,1,0,2,1,0.0004,117
2345,4,256,2,1,1,1,0,2,2,0.0004,117
2346,4,256,2,1,1,1,0,3,0,0.0007,141
2347,4,256,2,1,1,1,0,3,1,0.0005,160
2348,4,256,2,1,1,1,0,3,2,0.0005,160
2349,4,256,2,1,1,1,0,4,0,0.0007,172
2350,4,256,2,1,1,1,0,4,1,0.0004,172
2351,4,256,2,1,1,1,0,4,2,0.0005,169
2352,4,256,2,1,1,1,0,5,0,0.0007,206
2353,4,256,2,1,1,1,0,5,1,0.0004,211
2354,4,256,2,1,1,1,0,5,2,0.0004,211
2355,4,256,2,1,1,1,0,6,0,0.0008,204
2356,4,256,2,1,1,1,0,6,1,0.0005,244
2357,4,256,2,1,1,1,0,6,2,0.0005,244
2358,4,256,2,1,1,1,0,7,0,0.0008,252
