n,knob_no_size,knob_outer_unroll,knob_inner_unroll1,knob_inner_unroll2,knob_merge_unroll,knob_partition_factor,knob_I_B,obj1,obj2,lut,ff,dsp,bram
7649,4096,1,2,4,1,64,0,7.225069,725,4814,1451,0,0
7650,4096,1,2,4,1,128,0,7.225069,725,4814,1451,0,0
7651,4096,1,2,4,1,256,0,7.225069,725,4814,1451,0,0
7652,4096,1,2,4,1,512,0,7.225069,725,4814,1451,0,0
7653,4096,1,2,4,1,1024,0,7.225069,725,4814,1451,0,0
7654,4096,1,2,4,1,2048,0,7.225069,725,4814,1451,0,0
7655,4096,1,2,4,1,4096,0,7.225069,725,4814,1451,0,0
7656,4096,1,2,4,2,32,0,7.116330,731,4681,1427,0,0
7657,4096,1,2,4,2,64,0,7.116330,731,4681,1427,0,0
7658,4096,1,2,4,2,128,0,7.116330,731,4681,1427,0,0
7659,4096,1,2,4,2,256,0,7.116330,731,4681,1427,0,0
7660,4096,1,2,4,2,512,0,7.116330,731,4681,1427,0,0
7661,4096,1,2,4,2,1024,0,7.116330,731,4681,1427,0,0
7662,4096,1,2,4,2,2048,0,7.116330,731,4681,1427,0,0
7663,4096,1,2,4,2,4096,0,7.116330,731,4681,1427,0,0
7664,4096,1,2,4,3,32,0,7.394217,748,4960,1495,0,0
7665,4096,1,2,4,3,64,0,7.394217,748,4960,1495,0,0
7666,4096,1,2,4,3,128,0,7.394217,748,4960,1495,0,0
7667,4096,1,2,4,3,256,0,7.394217,748,4960,1495,0,0
7668,4096,1,2,4,3,512,0,7.394217,748,4960,1495,0,0
7669,4096,1,2,4,3,1024,0,7.394217,748,4960,1495,0,0
7670,4096,1,2,4,3,2048,0,7.394217,748,4960,1495,0,0
7671,4096,1,2,4,3,4096,0,7.394217,748,4960,1495,0,0
7672,4096,1,2,4,4,32,0,7.080084,678,4545,1413,0,0
7673,4096,1,2,4,4,64,0,7.080084,678,4545,1413,0,0
7674,4096,1,2,4,4,128,0,7.080084,678,4545,1413,0,0
7675,4096,1,2,4,4,256,0,7.080084,678,4545,1413,0,0
7676,4096,1,2,4,4,512,0,7.080084,678,4545,1413,0,0
7677,4096,1,2,4,4,1024,0,7.080084,678,4545,1413,0,0
7678,4096,1,2,4,4,2048,0,7.140494,665,4545,1414,0,0
7679,4096,1,2,4,4,4096,0,7.080084,678,4545,1413,0,0
7680,4096,1,3,1,1,32,0,2.105824,338,1977,1232,0,0
7681,4096,1,3,1,1,64,0,2.105824,338,1977,1232,0,0
7682,4096,1,3,1,1,128,0,2.105824,338,1977,1232,0,0
7683,4096,1,3,1,1,256,0,2.105824,338,1977,1232,0,0
7684,4096,1,3,1,1,512,0,2.105824,338,1977,1232,0,0
7685,4096,1,3,1,1,1024,0,2.105824,338,1977,1232,0,0
7686,4096,1,3,1,1,2048,0,2.105824,338,1977,1232,0,0
7687,4096,1,3,1,1,4096,0,2.105824,338,1977,1232,0,0
7688,4096,1,3,1,2,32,0,2.322178,305,1913,1219,0,0
7689,4096,1,3,1,2,64,0,2.322178,305,1913,1219,0,0
7690,4096,1,3,1,2,128,0,2.322178,305,1913,1219,0,0
7691,4096,1,3,1,2,256,0,2.322178,305,1913,1219,0,0
7692,4096,1,3,1,2,512,0,2.322178,305,1913,1219,0,0
7693,4096,1,3,1,2,1024,0,2.322178,305,1913,1219,0,0
7694,4096,1,3,1,2,2048,0,2.322178,305,1913,1219,0,0
7695,4096,1,3,1,2,4096,0,2.322178,305,1913,1219,0,0
7696,4096,1,3,1,3,32,0,2.105824,427,2587,1449,0,0
7697,4096,1,3,1,3,64,0,2.105824,427,2587,1449,0,0
7698,4096,1,3,1,3,128,0,2.105824,427,2587,1449,0,0
7699,4096,1,3,1,3,256,0,2.105824,427,2587,1449,0,0
7700,4096,1,3,1,3,512,0,2.105824,427,2587,1449,0,0
7701,4096,1,3,1,3,1024,0,2.105824,427,2587,1449,0,0
7702,4096,1,3,1,3,2048,0,2.105824,427,2587,1449,0,0
7703,4096,1,3,1,3,4096,0,2.105824,427,2587,1449,0,0
7704,4096,1,3,1,4,32,0,2.010338,292,1838,1217,0,0
7705,4096,1,3,1,4,64,0,2.010338,292,1838,1217,0,0
7706,4096,1,3,1,4,128,0,2.010338,292,1838,1217,0,0
7707,4096,1,3,1,4,256,0,2.010338,292,1838,1217,0,0
7708,4096,1,3,1,4,512,0,2.010338,292,1838,1217,0,0
7709,4096,1,3,1,4,1024,0,2.010338,292,1838,1217,0,0
7710,4096,1,3,1,4,2048,0,2.010338,292,1838,1217,0,0
7711,4096,1,3,1,4,4096,0,2.010338,292,1838,1217,0,0
7712,4096,1,3,2,1,32,0,4.178017,465,2707,1244,0,0
7713,4096,1,3,2,1,64,0,4.178017,465,2707,1244,0,0
7714,4096,1,3,2,1,128,0,4.178017,465,2707,1244,0,0
7715,4096,1,3,2,1,256,0,4.178017,465,2707,1244,0,0
7716,4096,1,3,2,1,512,0,4.178017,465,2707,1244,0,0
7717,4096,1,3,2,1,1024,0,4.178017,465,2707,1244,0,0
7718,4096,1,3,2,1,2048,0,4.178017,465,2707,1244,0,0
7719,4096,1,3,2,1,4096,0,4.178017,465,2707,1244,0,0
7720,4096,1,3,2,2,32,0,4.124646,480,2711,1235,0,0
7721,4096,1,3,2,2,64,0,4.124646,480,2711,1235,0,0
7722,4096,1,3,2,2,128,0,4.124646,480,2711,1235,0,0
7723,4096,1,3,2,2,256,0,4.124646,480,2711,1235,0,0
7724,4096,1,3,2,2,512,0,4.124646,480,2711,1235,0,0
7725,4096,1,3,2,2,1024,0,4.124646,480,2711,1235,0,0
7726,4096,1,3,2,2,2048,0,4.124646,480,2711,1235,0,0
7727,4096,1,3,2,2,4096,0,4.124646,480,2711,1235,0,0
7728,4096,1,3,2,3,32,0,4.299359,491,2897,1467,0,0
7729,4096,1,3,2,3,64,0,4.320002,494,2899,1467,0,0
7730,4096,1,3,2,3,128,0,4.299359,491,2897,1467,0,0
7731,4096,1,3,2,3,256,0,4.299359,491,2897,1467,0,0
7732,4096,1,3,2,3,512,0,4.299359,491,2897,1467,0,0
7733,4096,1,3,2,3,1024,0,4.299359,491,2897,1467,0,0
7734,4096,1,3,2,3,2048,0,4.299359,491,2897,1467,0,0
7735,4096,1,3,2,3,4096,0,4.299359,491,2897,1467,0,0
7736,4096,1,3,2,4,32,0,4.067750,407,2604,1227,0,0
7737,4096,1,3,2,4,64,0,4.067750,407,2604,1227,0,0
7738,4096,1,3,2,4,128,0,4.067750,407,2604,1227,0,0
7739,4096,1,3,2,4,256,0,4.067750,407,2604,1227,0,0
7740,4096,1,3,2,4,512,0,4.067750,407,2604,1227,0,0
7741,4096,1,3,2,4,1024,0,4.067750,407,2604,1227,0,0
7742,4096,1,3,2,4,2048,0,4.067750,407,2604,1227,0,0
7743,4096,1,3,2,4,4096,0,4.067750,407,2604,1227,0,0
7744,4096,1,3,3,1,32,0,6.970704,693,4429,1380,0,0
7745,4096,1,3,3,1,64,0,6.970704,693,4429,1380,0,0
7746,4096,1,3,3,1,128,0,6.970704,693,4429,1380,0,0
7747,4096,1,3,3,1,256,0,6.970704,693,4429,1380,0,0
7749,4096,1,3,3,1,1024,0,6.970704,693,4429,1380,0,0
7750,4096,1,3,3,1,2048,0,6.970704,693,4429,1380,0,0
7751,4096,1,3,3,1,4096,0,6.970704,693,4429,1380,0,0
7752,4096,1,3,3,2,32,0,6.836787,665,4342,1375,0,0
7753,4096,1,3,3,2,64,0,6.836787,665,4342,1375,0,0
7754,4096,1,3,3,2,128,0,6.836787,665,4342,1375,0,0
7755,4096,1,3,3,2,256,0,6.836787,665,4342,1375,0,0
7756,4096,1,3,3,2,512,0,6.836787,665,4342,1375,0,0
7757,4096,1,3,3,2,1024,0,6.836787,665,4342,1375,0,0
7758,4096,1,3,3,2,2048,0,6.836787,665,4342,1375,0,0
7759,4096,1,3,3,2,4096,0,6.836787,665,4342,1375,0,0
7760,4096,1,3,3,3,32,0,6.756437,720,4408,1503,0,0
7761,4096,1,3,3,3,64,0,6.756437,720,4408,1503,0,0
7762,4096,1,3,3,3,128,0,6.756437,720,4408,1503,0,0
7763,4096,1,3,3,3,256,0,6.756437,720,4408,1503,0,0
7764,4096,1,3,3,3,512,0,6.756437,720,4408,1503,0,0
7765,4096,1,3,3,3,1024,0,6.756437,720,4408,1503,0,0
7766,4096,1,3,3,3,2048,0,6.756437,720,4408,1503,0,0
7767,4096,1,3,3,3,4096,0,6.756437,720,4408,1503,0,0
7768,4096,1,3,3,4,32,0,6.861455,623,3989,1363,0,0
7769,4096,1,3,3,4,64,0,6.861455,623,3989,1363,0,0
7770,4096,1,3,3,4,128,0,6.861455,623,3989,1363,0,0
7771,4096,1,3,3,4,256,0,6.861455,623,3989,1363,0,0
7772,4096,1,3,3,4,512,0,6.861455,623,3989,1363,0,0
7773,4096,1,3,3,4,1024,0,6.861455,623,3989,1363,0,0
7774,4096,1,3,3,4,2048,0,6.898811,615,3988,1363,0,0
7775,4096,1,3,3,4,4096,0,6.861455,623,3989,1363,0,0
7776,4096,1,3,4,1,32,0,10.538525,770,4928,1450,0,0
7777,4096,1,3,4,1,64,0,10.538525,770,4928,1450,0,0
7778,4096,1,3,4,1,128,0,10.538525,770,4928,1450,0,0
7779,4096,1,3,4,1,256,0,10.538525,770,4928,1450,0,0
7780,4096,1,3,4,1,512,0,10.538525,770,4928,1450,0,0
7781,4096,1,3,4,1,1024,0,10.348233,771,4919,1450,0,0
7782,4096,1,3,4,1,2048,0,10.538525,770,4928,1450,0,0
7783,4096,1,3,4,1,4096,0,10.538525,770,4928,1450,0,0
7784,4096,1,3,4,2,32,0,10.402602,739,4925,1458,0,0
7785,4096,1,3,4,2,64,0,10.402602,739,4925,1458,0,0
7786,4096,1,3,4,2,128,0,10.402602,739,4925,1458,0,0
7787,4096,1,3,4,2,256,0,10.402602,739,4925,1458,0,0
7788,4096,1,3,4,2,512,0,10.402602,739,4925,1458,0,0
7789,4096,1,3,4,2,1024,0,10.402602,739,4925,1458,0,0
7790,4096,1,3,4,2,2048,0,10.402602,739,4925,1458,0,0
7791,4096,1,3,4,2,4096,0,10.402602,739,4925,1458,0,0
7792,4096,1,3,4,3,32,0,11.218137,816,5276,1511,0,0
7793,4096,1,3,4,3,64,0,11.218137,816,5276,1511,0,0
7794,4096,1,3,4,3,128,0,11.218137,816,5276,1511,0,0
7795,4096,1,3,4,3,256,0,11.218137,816,5276,1511,0,0
7796,4096,1,3,4,3,512,0,11.218137,816,5276,1511,0,0
7797,4096,1,3,4,3,1024,0,11.218137,816,5276,1511,0,0
7798,4096,1,3,4,3,2048,0,11.218137,816,5276,1511,0,0
7799,4096,1,3,4,3,4096,0,11.218137,816,5276,1511,0,0
7800,4096,1,3,4,4,32,0,10.728815,752,4862,1448,0,0
7801,4096,1,3,4,4,64,0,10.728815,752,4862,1448,0,0
7802,4096,1,3,4,4,128,0,10.728815,752,4862,1448,0,0
7803,4096,1,3,4,4,256,0,10.728815,752,4862,1448,0,0
7804,4096,1,3,4,4,512,0,10.728815,752,4862,1448,0,0
7805,4096,1,3,4,4,1024,0,10.728815,752,4862,1448,0,0
7806,4096,1,3,4,4,2048,0,10.728815,752,4862,1448,0,0
7807,4096,1,3,4,4,4096,0,10.728815,752,4862,1448,0,0
7808,4096,1,4,1,1,32,0,3.428601,351,2118,1291,0,0
7809,4096,1,4,1,1,64,0,3.428601,351,2118,1291,0,0
7810,4096,1,4,1,1,128,0,3.428601,351,2118,1291,0,0
7811,4096,1,4,1,1,256,0,3.428601,351,2118,1291,0,0
7812,4096,1,4,1,1,512,0,3.428601,351,2118,1291,0,0
7813,4096,1,4,1,1,1024,0,3.428601,351,2118,1291,0,0
7814,4096,1,4,1,1,2048,0,3.428601,351,2118,1291,0,0
7815,4096,1,4,1,1,4096,0,3.428601,351,2118,1291,0,0
7816,4096,1,4,1,2,32,0,3.438270,291,1987,1275,0,0
7817,4096,1,4,1,2,64,0,3.438270,291,1987,1275,0,0
7818,4096,1,4,1,2,128,0,3.438270,291,1987,1275,0,0
7819,4096,1,4,1,2,256,0,3.438270,291,1987,1275,0,0
7820,4096,1,4,1,2,512,0,3.438270,291,1987,1275,0,0
7821,4096,1,4,1,2,1024,0,3.438270,291,1987,1275,0,0
7822,4096,1,4,1,2,2048,0,3.438270,291,1987,1275,0,0
7823,4096,1,4,1,2,4096,0,3.438270,291,1987,1275,0,0
7824,4096,1,4,1,3,32,0,2.561580,392,2409,1496,0,0
7825,4096,1,4,1,3,64,0,2.561580,392,2409,1496,0,0
7826,4096,1,4,1,3,128,0,2.561580,392,2409,1496,0,0
7827,4096,1,4,1,3,256,0,2.561580,392,2409,1496,0,0
7828,4096,1,4,1,3,512,0,2.561580,392,2409,1496,0,0
7829,4096,1,4,1,3,1024,0,2.561580,392,2409,1496,0,0
7830,4096,1,4,1,3,2048,0,2.561580,392,2409,1496,0,0
7831,4096,1,4,1,3,4096,0,2.561580,392,2409,1496,0,0
7832,4096,1,4,1,4,32,0,2.553119,283,1744,1267,0,0
7833,4096,1,4,1,4,64,0,2.553119,283,1744,1267,0,0
7834,4096,1,4,1,4,128,0,2.553119,283,1744,1267,0,0
7835,4096,1,4,1,4,256,0,2.553119,283,1744,1267,0,0
7836,4096,1,4,1,4,512,0,2.553119,283,1744,1267,0,0
7837,4096,1,4,1,4,1024,0,2.553119,283,1744,1267,0,0
7838,4096,1,4,1,4,2048,0,2.553119,283,1744,1267,0,0
7839,4096,1,4,1,4,4096,0,2.553119,283,1744,1267,0,0
7840,4096,1,4,2,1,32,0,5.819057,557,3263,1306,0,0
7841,4096,1,4,2,1,64,0,5.819057,557,3263,1306,0,0
7842,4096,1,4,2,1,128,0,5.819057,557,3263,1306,0,0
7843,4096,1,4,2,1,256,0,5.819057,557,3263,1306,0,0
7844,4096,1,4,2,1,512,0,5.819057,557,3263,1306,0,0
7845,4096,1,4,2,1,1024,0,5.819057,557,3263,1306,0,0
7846,4096,1,4,2,1,2048,0,5.819057,557,3263,1306,0,0
7847,4096,1,4,2,1,4096,0,5.819057,557,3263,1306,0,0
7848,4096,1,4,2,2,32,0,5.893573,449,2831,1287,0,0
7849,4096,1,4,2,2,64,0,5.893573,449,2831,1287,0,0
7850,4096,1,4,2,2,128,0,5.893573,449,2831,1287,0,0
7851,4096,1,4,2,2,256,0,5.893573,449,2831,1287,0,0
7852,4096,1,4,2,2,512,0,5.893573,449,2831,1287,0,0
7853,4096,1,4,2,2,1024,0,5.893573,449,2831,1287,0,0
7854,4096,1,4,2,2,2048,0,5.893573,449,2831,1287,0,0
7855,4096,1,4,2,2,4096,0,5.893573,449,2831,1287,0,0
7856,4096,1,4,2,3,32,0,5.962049,518,3167,1519,0,0
7857,4096,1,4,2,3,64,0,5.962049,518,3167,1519,0,0
7858,4096,1,4,2,3,128,0,5.962049,518,3167,1519,0,0
7859,4096,1,4,2,3,256,0,5.962049,518,3167,1519,0,0
7860,4096,1,4,2,3,512,0,5.962049,518,3167,1519,0,0
7861,4096,1,4,2,3,1024,0,5.962049,518,3167,1519,0,0
7862,4096,1,4,2,3,2048,0,5.962049,518,3167,1519,0,0
7863,4096,1,4,2,3,4096,0,5.962049,518,3167,1519,0,0
7864,4096,1,4,2,4,32,0,5.676735,449,2754,1283,0,0
7865,4096,1,4,2,4,64,0,5.676735,449,2754,1283,0,0
7866,4096,1,4,2,4,128,0,5.676735,449,2754,1283,0,0
7867,4096,1,4,2,4,256,0,5.676735,449,2754,1283,0,0
7868,4096,1,4,2,4,512,0,5.676735,449,2754,1283,0,0
7869,4096,1,4,2,4,1024,0,5.676735,449,2754,1283,0,0
7870,4096,1,4,2,4,2048,0,5.676735,449,2754,1283,0,0
7871,4096,1,4,2,4,4096,0,5.676735,449,2754,1283,0,0
7872,4096,1,4,3,1,32,0,9.188991,821,4777,1443,0,0
7873,4096,1,4,3,1,64,0,9.180533,817,4777,1443,0,0
7874,4096,1,4,3,1,128,0,9.188991,821,4777,1443,0,0
7875,4096,1,4,3,1,256,0,9.188991,821,4777,1443,0,0
7876,4096,1,4,3,1,512,0,9.180533,817,4777,1443,0,0
7877,4096,1,4,3,1,1024,0,9.188991,821,4777,1443,0,0
7878,4096,1,4,3,1,2048,0,9.188991,821,4777,1443,0,0
7879,4096,1,4,3,1,4096,0,9.188991,821,4777,1443,0,0
7880,4096,1,4,3,2,32,0,9.313039,682,4337,1429,0,0
7881,4096,1,4,3,2,64,0,9.313039,682,4337,1429,0,0
7882,4096,1,4,3,2,128,0,9.313039,682,4337,1429,0,0
7883,4096,1,4,3,2,256,0,9.313039,682,4337,1429,0,0
7884,4096,1,4,3,2,512,0,9.313039,682,4337,1429,0,0
7885,4096,1,4,3,2,1024,0,9.371304,683,4331,1429,0,0
7886,4096,1,4,3,2,2048,0,9.313039,682,4337,1429,0,0
7887,4096,1,4,3,2,4096,0,9.313039,682,4337,1429,0,0
7888,4096,1,4,3,3,32,0,9.305521,732,4610,1564,0,0
7889,4096,1,4,3,3,64,0,9.305521,732,4610,1564,0,0
7890,4096,1,4,3,3,128,0,9.378822,735,4629,1567,0,0
7891,4096,1,4,3,3,256,0,9.305521,732,4610,1564,0,0
7892,4096,1,4,3,3,512,0,9.305521,732,4610,1564,0,0
7893,4096,1,4,3,3,1024,0,9.305521,732,4610,1564,0,0
7894,4096,1,4,3,3,2048,0,9.305521,732,4610,1564,0,0
7895,4096,1,4,3,3,4096,0,9.305521,732,4610,1564,0,0
7896,4096,1,4,3,4,32,0,9.065881,618,3927,1419,0,0
7897,4096,1,4,3,4,64,0,9.065881,618,3927,1419,0,0
7898,4096,1,4,3,4,128,0,9.065881,618,3927,1419,0,0
7899,4096,1,4,3,4,256,0,9.065881,618,3927,1419,0,0
7900,4096,1,4,3,4,512,0,9.065881,618,3927,1419,0,0
7901,4096,1,4,3,4,1024,0,9.065881,618,3927,1419,0,0
7902,4096,1,4,3,4,2048,0,9.065881,618,3927,1419,0,0
7903,4096,1,4,3,4,4096,0,9.065881,618,3927,1419,0,0
7904,4096,1,4,4,1,32,0,14.329219,893,5648,1481,0,0
7905,4096,1,4,4,1,64,0,14.329219,893,5648,1481,0,0
7906,4096,1,4,4,1,128,0,14.329219,893,5648,1481,0,0
7907,4096,1,4,4,1,256,0,14.329219,893,5648,1481,0,0
7908,4096,1,4,4,1,512,0,14.329219,893,5648,1481,0,0
7909,4096,1,4,4,1,1024,0,14.329219,893,5648,1481,0,0
7910,4096,1,4,4,1,2048,0,14.172154,893,5648,1481,0,0
7911,4096,1,4,4,1,4096,0,14.329219,893,5648,1481,0,0
7912,4096,1,4,4,2,32,0,16.576465,995,6532,1468,0,0
7913,4096,1,4,4,2,64,0,16.576465,995,6532,1468,0,0
7914,4096,1,4,4,2,128,0,16.576465,995,6532,1468,0,0
7915,4096,1,4,4,2,256,0,16.576465,995,6532,1468,0,0
7916,4096,1,4,4,2,512,0,16.576465,995,6532,1468,0,0
7917,4096,1,4,4,2,1024,0,16.576465,995,6532,1468,0,0
7918,4096,1,4,4,2,2048,0,16.576465,995,6532,1468,0,0
7919,4096,1,4,4,2,4096,0,16.576465,995,6532,1468,0,0
7920,4096,1,4,4,3,32,0,15.174957,793,5478,1559,0,0
7921,4096,1,4,4,3,64,0,15.174957,793,5478,1559,0,0
7922,4096,1,4,4,3,128,0,15.174957,793,5478,1559,0,0
7923,4096,1,4,4,3,256,0,15.174957,793,5478,1559,0,0
7924,4096,1,4,4,3,512,0,15.174957,793,5478,1559,0,0
7925,4096,1,4,4,3,1024,0,15.174957,793,5478,1559,0,0
7926,4096,1,4,4,3,2048,0,15.174957,793,5478,1559,0,0
7927,4096,1,4,4,3,4096,0,15.174957,793,5478,1559,0,0
7928,4096,1,4,4,4,32,0,14.486284,675,4636,1449,0,0
7929,4096,1,4,4,4,64,0,14.486284,675,4636,1449,0,0
7930,4096,1,4,4,4,128,0,14.486284,675,4636,1449,0,0
7931,4096,1,4,4,4,256,0,14.486284,675,4636,1449,0,0
7932,4096,1,4,4,4,512,0,14.486284,675,4636,1449,0,0
7933,4096,1,4,4,4,1024,0,14.486284,675,4636,1449,0,0
7934,4096,1,4,4,4,2048,0,14.486284,675,4636,1449,0,0
7935,4096,1,4,4,4,4096,0,14.486284,675,4636,1449,0,0
7936,4096,2,1,1,1,32,0,0.736530,333,2006,1241,0,0
7937,4096,2,1,1,1,64,0,0.736530,333,2006,1241,0,0
7938,4096,2,1,1,1,128,0,0.736530,333,2006,1241,0,0
7939,4096,2,1,1,1,256,0,0.736530,333,2006,1241,0,0
7940,4096,2,1,1,1,512,0,0.736530,333,2006,1241,0,0
7941,4096,2,1,1,1,1024,0,0.736530,333,2006,1241,0,0
7942,4096,2,1,1,1,2048,0,0.736530,333,2006,1241,0,0
7943,4096,2,1,1,1,4096,0,0.736530,333,2006,1241,0,0
7944,4096,2,1,1,2,32,0,0.703088,297,1936,1225,0,0
7945,4096,2,1,1,2,64,0,0.703088,297,1936,1225,0,0
7946,4096,2,1,1,2,128,0,0.703088,297,1936,1225,0,0
7947,4096,2,1,1,2,256,0,0.703088,297,1936,1225,0,0
7948,4096,2,1,1,2,512,0,0.703088,297,1936,1225,0,0
7949,4096,2,1,1,2,1024,0,0.703088,297,1936,1225,0,0
7950,4096,2,1,1,2,2048,0,0.703088,297,1936,1225,0,0
7951,4096,2,1,1,2,4096,0,0.703088,297,1936,1225,0,0
7952,4096,2,1,1,3,32,0,0.595912,448,2725,1454,0,0
7953,4096,2,1,1,3,64,0,0.595912,448,2725,1454,0,0
7954,4096,2,1,1,3,128,0,0.595912,448,2725,1454,0,0
7955,4096,2,1,1,3,256,0,0.595912,448,2725,1454,0,0
7956,4096,2,1,1,3,512,0,0.595912,448,2725,1454,0,0
7957,4096,2,1,1,3,1024,0,0.595912,448,2725,1454,0,0
7958,4096,2,1,1,3,2048,0,0.595912,448,2725,1454,0,0
7959,4096,2,1,1,3,4096,0,0.595912,448,2725,1454,0,0
7960,4096,2,1,1,4,32,0,0.633081,251,1616,1221,0,0
7961,4096,2,1,1,4,64,0,0.633081,251,1616,1221,0,0
7962,4096,2,1,1,4,128,0,0.633081,251,1616,1221,0,0
7963,4096,2,1,1,4,256,0,0.633081,251,1616,1221,0,0
7964,4096,2,1,1,4,512,0,0.633081,251,1616,1221,0,0
7965,4096,2,1,1,4,1024,0,0.633081,251,1616,1221,0,0
7966,4096,2,1,1,4,2048,0,0.633081,251,1616,1221,0,0
7967,4096,2,1,1,4,4096,0,0.633081,251,1616,1221,0,0
7968,4096,2,1,2,1,32,0,1.361836,483,2836,1254,0,0
7969,4096,2,1,2,1,64,0,1.361836,483,2836,1254,0,0
7970,4096,2,1,2,1,128,0,1.361836,483,2836,1254,0,0
7971,4096,2,1,2,1,256,0,1.361836,483,2836,1254,0,0
7972,4096,2,1,2,1,512,0,1.361836,483,2836,1254,0,0
7973,4096,2,1,2,1,1024,0,1.361836,483,2836,1254,0,0
7974,4096,2,1,2,1,2048,0,1.361836,483,2836,1254,0,0
7975,4096,2,1,2,1,4096,0,1.361836,483,2836,1254,0,0
7976,4096,2,1,2,2,32,0,1.372409,493,2773,1243,0,0
7977,4096,2,1,2,2,64,0,1.372409,493,2773,1243,0,0
7978,4096,2,1,2,2,128,0,1.372409,493,2773,1243,0,0
7979,4096,2,1,2,2,256,0,1.372409,493,2773,1243,0,0
7980,4096,2,1,2,2,512,0,1.372409,493,2773,1243,0,0
7981,4096,2,1,2,2,1024,0,1.372409,493,2773,1243,0,0
7982,4096,2,1,2,2,2048,0,1.372409,493,2773,1243,0,0
7983,4096,2,1,2,2,4096,0,1.372409,493,2773,1243,0,0
7984,4096,2,1,2,3,32,0,1.462371,633,3708,1473,0,0
7985,4096,2,1,2,3,64,0,1.462371,633,3708,1473,0,0
7986,4096,2,1,2,3,128,0,1.462371,633,3708,1473,0,0
7987,4096,2,1,2,3,256,0,1.462371,633,3708,1473,0,0
7988,4096,2,1,2,3,512,0,1.462371,633,3708,1473,0,0
7989,4096,2,1,2,3,1024,0,1.462371,633,3708,1473,0,0
7990,4096,2,1,2,3,2048,0,1.462371,633,3708,1473,0,0
7991,4096,2,1,2,3,4096,0,1.462371,633,3708,1473,0,0
7992,4096,2,1,2,4,32,0,1.359150,407,2574,1231,0,0
7993,4096,2,1,2,4,64,0,1.373920,414,2573,1231,0,0
7994,4096,2,1,2,4,128,0,1.359150,407,2574,1231,0,0
7995,4096,2,1,2,4,256,0,1.359150,407,2574,1231,0,0
7996,4096,2,1,2,4,512,0,1.359150,407,2574,1231,0,0
7997,4096,2,1,2,4,1024,0,1.359150,407,2574,1231,0,0
7998,4096,2,1,2,4,2048,0,1.359150,407,2574,1231,0,0
7999,4096,2,1,2,4,4096,0,1.359150,407,2574,1231,0,0
8000,4096,2,1,3,1,32,0,2.289790,679,4182,1385,0,0
8001,4096,2,1,3,1,64,0,2.289790,679,4182,1385,0,0
8002,4096,2,1,3,1,128,0,2.289790,679,4182,1385,0,0
8003,4096,2,1,3,1,256,0,2.289790,679,4182,1385,0,0
8004,4096,2,1,3,1,512,0,2.289790,679,4182,1385,0,0
8005,4096,2,1,3,1,1024,0,2.289790,679,4182,1385,0,0
8006,4096,2,1,3,1,2048,0,2.289790,679,4182,1385,0,0
8007,4096,2,1,3,1,4096,0,2.289790,679,4182,1385,0,0
8008,4096,2,1,3,2,32,0,2.288380,624,4052,1370,0,0
8009,4096,2,1,3,2,64,0,2.280157,626,4048,1370,0,0
8010,4096,2,1,3,2,128,0,2.288380,624,4052,1370,0,0
8011,4096,2,1,3,2,256,0,2.288380,624,4052,1370,0,0
8012,4096,2,1,3,2,512,0,2.288380,624,4052,1370,0,0
8013,4096,2,1,3,2,1024,0,2.288380,624,4052,1370,0,0
8014,4096,2,1,3,2,2048,0,2.288380,624,4052,1370,0,0
8015,4096,2,1,3,2,4096,0,2.288380,624,4052,1370,0,0
8016,4096,2,1,3,3,32,0,2.315164,809,5219,1522,0,0
8017,4096,2,1,3,3,64,0,2.315164,809,5219,1522,0,0
8018,4096,2,1,3,3,128,0,2.315164,809,5219,1522,0,0
8019,4096,2,1,3,3,256,0,2.315164,809,5219,1522,0,0
8020,4096,2,1,3,3,512,0,2.313050,819,5222,1522,0,0
8021,4096,2,1,3,3,1024,0,2.315164,809,5219,1522,0,0
8022,4096,2,1,3,3,2048,0,2.315164,809,5219,1522,0,0
8023,4096,2,1,3,3,4096,0,2.315164,809,5219,1522,0,0
8024,4096,2,1,3,4,32,0,2.271699,606,3812,1366,0,0
8025,4096,2,1,3,4,64,0,2.271699,606,3812,1366,0,0
8026,4096,2,1,3,4,128,0,2.271699,606,3812,1366,0,0
8027,4096,2,1,3,4,256,0,2.271699,606,3812,1366,0,0
8028,4096,2,1,3,4,512,0,2.271699,606,3812,1366,0,0
8029,4096,2,1,3,4,1024,0,2.271699,606,3812,1366,0,0
8030,4096,2,1,3,4,2048,0,2.271699,606,3812,1366,0,0
8031,4096,2,1,3,4,4096,0,2.271699,606,3812,1366,0,0
8032,4096,2,1,4,1,32,0,3.528009,732,4834,1440,0,0
8033,4096,2,1,4,1,64,0,3.528009,732,4834,1440,0,0
8034,4096,2,1,4,1,128,0,3.528009,732,4834,1440,0,0
8035,4096,2,1,4,1,256,0,3.528009,732,4834,1440,0,0
8036,4096,2,1,4,1,512,0,3.528009,732,4834,1440,0,0
8037,4096,2,1,4,1,1024,0,3.528009,732,4834,1440,0,0
8038,4096,2,1,4,1,2048,0,3.528009,732,4834,1440,0,0
8039,4096,2,1,4,1,4096,0,3.528009,732,4834,1440,0,0
8040,4096,2,1,4,2,32,0,3.636748,707,4791,1427,0,0
8041,4096,2,1,4,2,64,0,3.636748,707,4791,1427,0,0
8042,4096,2,1,4,2,128,0,3.636748,707,4791,1427,0,0
