Parameter,Throughput_Value,Tool,Resource_Type,Resource_Value,Parameter3,FF_Value,Flow
Throughput,1.5441177605968943,vivado,BRAM,2,FF,17185,None
Throughput,1.5227560666601696,vivado,CLB,3814,FF,17159,None
Throughput,1.5227560666601696,vivado,LUT,20332,FF,17159,None
Throughput,1.5227560666601696,vivado,FF,17159,FF,17159,None
Throughput,1.5227560666601696,vivado,DSP,60,FF,17159,None
Throughput,1.5227560666601696,vivado,BRAM,2,FF,17159,None
Throughput,1.5994063003812984,vivado,CLB,3895,FF,17157,None
Throughput,1.5994063003812984,vivado,LUT,21343,FF,17157,None
Throughput,1.5994063003812984,vivado,FF,17157,FF,17157,None
Throughput,1.5994063003812984,vivado,DSP,60,FF,17157,None
Throughput,1.5994063003812984,vivado,BRAM,2,FF,17157,None
Throughput,1.5710968455517536,vivado,CLB,4164,FF,17149,None
Throughput,1.5710968455517536,vivado,LUT,23150,FF,17149,None
Throughput,1.5710968455517536,vivado,FF,17149,FF,17149,None
Throughput,1.5710968455517536,vivado,DSP,60,FF,17149,None
Throughput,1.5710968455517536,vivado,BRAM,2,FF,17149,None
Throughput,1.5597460733392605,vivado,CLB,5071,FF,17194,None
Throughput,1.5597460733392605,vivado,LUT,27882,FF,17194,None
Throughput,1.5597460733392605,vivado,FF,17194,FF,17194,None
Throughput,1.5597460733392605,vivado,DSP,60,FF,17194,None
Throughput,1.5597460733392605,vivado,BRAM,2,FF,17194,None
Throughput,1.621347307185325,vivado,CLB,6098,FF,17270,None
Throughput,1.621347307185325,vivado,LUT,35648,FF,17270,None
Throughput,1.621347307185325,vivado,FF,17270,FF,17270,None
Throughput,1.621347307185325,vivado,DSP,60,FF,17270,None
Throughput,1.621347307185325,vivado,BRAM,2,FF,17270,None
Throughput,1.5437649648716283,vivado,CLB,8234,FF,17485,None
Throughput,1.5437649648716283,vivado,LUT,51943,FF,17485,None
Throughput,1.5437649648716283,vivado,FF,17485,FF,17485,None
Throughput,1.5437649648716283,vivado,DSP,60,FF,17485,None
Throughput,1.5437649648716283,vivado,BRAM,2,FF,17485,None
